"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"United States",163,-0.18,-0.91,-0.31,-0.31,-0.31,-1.46,0,0.17,0.01,-0.08,-0.17,-0.25,-0.18,0.02,-0.25,-0.13,0,0.72,0.35
"Cameroon",197,-0.2,-0.53,-0.14,-0.65,-1.15,0,0,-0.19,0.04,0.07,0.1,-0.97,-0.97,0,-0.81,0.84,2.49,0.06,-0.61
"Cayman Islands",113,-0.2,-0.5,-0.55,-0.27,0.01,0.01,0.02,-0.22,-0.02,-0.01,0,-1.04,-1.04,0,-0.64,-0.32,0.01,,0.56
"Haiti",114,-0.21,-0.56,-0.4,-0.29,-0.18,0.06,0.17,-0.07,0.59,0.29,0,-0.04,-0.04,0,-0.85,3.01,6.86,-4.42,-0.21
"Sri Lanka",40,-0.21,0.06,-0.37,-0.26,-0.15,0.01,0.01,0.74,1.38,-0.73,-2.83,-0.18,-0.24,0.05,-0.44,-0.26,-0.08,-4.12,2.66
"Togo",98,-0.21,-0.11,-0.39,0.54,1.47,0,0,-0.49,0.14,0.07,0,-0.28,-0.28,0,-0.72,-0.36,0,-0.66,-0.85
"Antigua and Barbuda",120,-0.22,0,-0.46,-0.22,0.03,0,0,0.08,-0.73,-0.36,0,0.08,0.08,0,-0.78,0.4,1.58,-0.34,-1.82
"Azores",55,-0.22,-0.87,-0.59,-0.19,0.22,0,,0.34,0,0.02,0.05,-0.41,-0.41,0,-0.5,-0.67,-0.84,-1.25,1.05
"Peru",138,-0.22,-1.37,-0.27,-0.04,0.2,0,0,0.12,0.71,0.47,0.23,-0.67,-0.62,-0.05,-0.23,-0.7,-1.18,-0.22,0.18
"Angola",200,-0.24,-1.23,-0.24,-0.23,-0.21,0.05,0,-0.5,1.09,0.61,0.13,-0.17,-0.17,0,-0.28,-0.14,0,-0.47,-0.29
"Kerguelen Islands",93,-0.24,,0.15,0.07,-0.01,,,0.02,,,,-1.33,-1.33,,0.58,0.29,0,,
"Philippines",15,-0.24,-2.62,-0.31,-0.06,0.19,0,0,0.17,0.27,-0.1,-0.47,0.03,0.03,0.03,-0.66,2.05,4.76,-2.05,0.19
"Western Sahara",63,-0.24,-2.8,-0.46,-0.29,-0.11,0,0,0.16,0.08,0,-0.09,-0.29,-0.29,0,-0.74,0.65,2.05,0.07,0.1
"Northern Mariana Islands and Guam",13,-0.25,0.03,-0.51,-0.24,0.04,0,0,-0.63,1.23,0.47,-0.29,-0.01,0.01,0,-0.85,-0.74,-0.62,1.8,-3.2
"Belize",164,-0.26,-0.46,-0.33,-0.12,0.09,0,0,0.12,0,0,0,-0.32,2.51,-0.11,-0.73,-0.36,0,-5.39,1.09
"Benin",99,-0.27,-0.74,-0.42,-0.21,0,0,0,-0.43,0,0.03,0.07,-0.41,-0.41,0,-1.03,-0.52,0,0.01,-0.4
"Costa Rica",130,-0.28,0,-0.32,-0.18,-0.05,0,0,0.78,0.51,0.43,0.35,-0.41,-0.73,0,-0.74,-0.36,0.03,-4.38,1.66
"India",203,-0.28,-0.6,-0.43,-0.22,0,0,0,0.36,0,0.23,0.45,-0.32,-1.01,0.4,-0.77,-0.39,0,-1.52,0.38
"Liberia",97,-0.28,-0.63,-0.4,-0.17,0.06,0.01,0.02,-0.12,0,0,0,-0.19,-0.19,0,-1.03,-0.52,0,-1.17,0.03
"Morocco",62,-0.28,-1.3,-0.53,-0.25,0.03,0,0,0.22,0.02,0.01,0,-0.32,-0.33,0,-0.64,0.42,1.49,-1.77,0.15
"Nauru",10,-0.28,0.46,-0.35,-0.02,0.31,0,,0.45,0.79,0.46,0.13,0.05,0.05,,-1.26,-0.63,0,,-3.02
"Saudi Arabia",50,-0.28,-0.33,-0.34,-0.19,-0.03,0,0,-0.22,0.09,0.05,0,-0.22,-1.77,0.3,-0.74,-0.37,0,0.21,-0.19
"Gambia",65,-0.29,-0.82,-0.35,-0.28,-0.21,-0.01,-0.01,-0.36,0,0,0,-0.54,-0.54,0,-0.85,-0.17,0.52,-0.38,-0.34
"Tristan da Cunha",88,-0.29,-1.91,0.08,-0.01,-0.1,0,,-0.2,0.33,0.06,-0.21,-0.58,-0.58,0,-0.52,-0.26,0,,0.59
"Trinidad and Tobago",126,-0.3,-0.95,-0.31,-0.17,-0.03,0,0.01,0.3,0.73,0.04,-0.65,0.02,0.02,0,-0.52,-0.26,0,-0.57,-1.4
"Brunei",247,-0.34,-1.08,-0.28,-0.26,-0.23,0,0,0.06,-0.79,-0.4,-0.02,0.14,-0.05,0.05,-1.19,-0.63,-0.08,-1.9,0.9
"Poland",178,-0.35,-0.78,-0.32,-0.14,0.03,0,0,1.23,0,0.07,0.14,-1.56,-1.56,0,0.07,0.03,0,-2.73,0.37
"Bahamas",110,-0.36,-0.08,-0.38,-0.19,0,0,0,-0.21,0.31,0.52,0.72,-0.04,-0.04,0,-0.66,0.66,1.98,-4.3,0
"Ecuador",137,-0.36,-3.86,-0.34,-0.17,0,0,0,0.5,1.64,0.89,0.13,-0.06,0.85,2.64,-0.44,-0.22,0,-2.56,0.96
"Ghana",106,-0.38,-0.59,-0.4,-0.29,-0.18,0,0,-0.07,0.46,-0.06,-0.58,-0.48,-0.48,0,-0.99,-0.55,-0.11,-1.48,-0.26
"Gilbert Islands (Kiribati)",212,-0.4,-0.24,-0.36,-0.57,-0.78,0,0,-0.24,0,0.29,0.58,0,0.02,0,-0.95,-0.48,0,0.09,-2.89
"Heard and McDonald Islands",94,-0.42,,0.17,0.08,-0.01,,,-0.01,,,,-2.25,-2.25,,1.04,0.52,0,-0.43,
"Honduras",133,-0.42,-2.76,-0.41,-0.23,-0.04,0,0,0.33,0,0.08,0.16,-0.26,-0.69,0.06,-0.63,-0.31,0,-0.4,-0.19
"Mauritania",64,-0.42,-2.17,-0.4,-0.68,-0.96,0,0,-0.05,0.03,-0.02,-0.08,-0.26,-0.26,0,-0.74,-0.37,0,-0.72,0.05
"Guadeloupe and Martinique",140,-0.43,-0.38,-0.43,-0.24,-0.05,0,0,0.83,0.1,0.06,0.02,-0.04,-0.05,0,-0.69,-0.35,0,-4.27,0.08
"Line Islands (Kiribati)",148,-0.44,0.19,-0.47,-0.44,-0.41,0,,-0.06,0.49,0.31,0.13,-0.04,-0.04,0,-1.05,-0.52,0,-0.34,-3.02
"Fiji",18,-0.45,-1.99,-0.31,-0.17,-0.02,0,0,1.98,0.55,0.24,-0.06,-0.27,-0.27,0,-0.48,-0.23,0.01,-4.07,0.01
"Montserrat",121,-0.46,-0.41,-0.38,-0.23,-0.07,0,0,0.1,0.24,0.11,-0.03,-0.1,-0.1,0,-0.7,-0.35,0,-3.79,0.08
"Senegal",66,-0.47,-2.96,-0.39,-0.38,-0.37,0,0,-0.08,0.75,0.37,0,-1.01,-1.02,0.01,-0.54,0.61,1.76,-0.89,-0.37
"Saint Vincent and the Grenadines",127,-0.48,-2.88,-0.4,-0.2,-0.01,0,0,0.42,0.34,0.17,0,-0.04,-0.04,0,-0.64,-0.32,0,-4.68,2.69
"Micronesia",9,-0.49,-3.36,-0.5,-0.27,-0.04,0,0,2.99,0.14,0.14,0.13,-0.03,-0.03,0,-1.01,-0.5,0,-1.03,-2.88
"Madeira",57,-0.5,-1.9,-0.63,-0.47,-0.31,,,0.31,0.07,0.06,0.05,-0.97,-0.97,0,-0.5,-0.25,0,-1.82,1.05
"Northern Saint-Martin",221,-0.52,-0.18,-0.2,-0.23,-0.26,0,0,0.03,0.23,0.1,-0.03,0.1,0.1,0,-0.68,-0.34,0,-4.3,-0.41
"Eritrea",45,-0.54,-0.04,-0.33,-0.15,0.02,-0.13,-0.01,-0.27,-4.38,-4.79,-5.2,0.25,0.25,0,-0.69,-0.34,0,-0.04,0.15
"Crozet Islands",91,-0.57,,0.12,0.06,0,0,,0.01,,,,-3.2,-3.2,,0.58,0.29,0,,
"Phoenix Islands (Kiribati)",157,-0.59,-0.14,-0.44,-1.86,-3.28,0,,0.21,0.49,0.31,0.13,0.02,0.02,0,-1.05,-0.52,0,-0.34,-3.02
"Syria",77,-0.63,0.97,-0.55,0.01,0.57,-0.03,-0.01,0.29,0,0,0,-0.46,-0.46,0,-0.35,-0.17,0,-5.17,-1.69
"Puerto Rico and Virgin Islands of the United States",116,-0.64,-0.58,-0.45,-0.23,0,0,0,0.23,0.21,0.13,0.05,0.04,0.06,0,-0.65,-0.33,-0.02,-0.35,-5.36
"South Africa",102,-0.69,-2.07,-0.17,-0.06,0.05,0,0,0.05,1.63,0.81,0,-0.69,-0.72,0.01,-0.55,0.41,1.37,-4.78,-0.54
"Israel",79,-0.89,1.76,-0.58,-0.26,0.07,0,0,0.5,0,0,0,-0.26,-0.66,0.68,-0.81,-0.3,0.21,-9.8,-0.14
"Falkland Islands",95,-1.04,-0.26,0.08,0.13,0.17,0,,0.03,-0.01,-0.02,-0.02,-0.73,-0.73,0,0.06,0.03,0,-9.33,0.76
"Palau",8,-1.2,-4.96,-0.45,-0.17,0.12,0,0,0.76,0.67,0.56,0.46,-0.01,-0.01,0,-0.86,-0.43,0,-4.65,-3.1
"Panama",129,-1.3,-0.11,-0.37,-0.16,0.05,0,0,0.13,0.04,0.02,0,-0.79,-1.91,0.03,-0.7,-0.27,0.16,-9.36,-1.39
"Marshall Islands",11,-1.55,0.02,-0.48,-0.24,0,0,0,0.25,0.11,0.12,0.13,0.01,0,0,-1.12,-0.66,-0.2,-12.08,-2.88
