"","goal","dimension","region_id","gapfilled","method"
"269","ICO","trend",51,0,NA
"270","ICO","trend",52,0,NA
"271","ICO","trend",53,0,NA
"272","ICO","trend",54,0,NA
"273","ICO","trend",55,1,"UN geopolitical avg. (r2)"
"274","ICO","trend",56,0,NA
"275","ICO","trend",57,1,"UN geopolitical avg. (r2)"
"276","ICO","trend",58,1,"UN geopolitical avg. (r2)"
"277","ICO","trend",59,0,NA
"278","ICO","trend",60,0,NA
"279","ICO","trend",61,0,NA
"280","ICO","trend",62,0,NA
"281","ICO","trend",63,0,NA
"282","ICO","trend",64,0,NA
"283","ICO","trend",65,0,NA
"284","ICO","trend",66,0,NA
"285","ICO","trend",67,0,NA
"286","ICO","trend",68,0,NA
"287","ICO","trend",69,0,NA
"288","ICO","trend",70,0,NA
"289","ICO","trend",71,0,NA
"290","ICO","trend",72,0,NA
"291","ICO","trend",73,0,NA
"292","ICO","trend",74,0,NA
"293","ICO","trend",75,0,NA
"294","ICO","trend",76,0,NA
"295","ICO","trend",77,0,NA
"296","ICO","trend",78,0,NA
"297","ICO","trend",79,0,NA
"298","ICO","trend",80,0,NA
"299","ICO","trend",81,0,NA
"300","ICO","trend",82,0,NA
"301","ICO","trend",84,0,NA
"302","ICO","trend",85,0,NA
"303","ICO","trend",86,0,NA
"304","ICO","trend",88,0,NA
"305","ICO","trend",89,0,NA
"306","ICO","trend",90,1,"UN geopolitical avg. (r2)"
"307","ICO","trend",91,0,NA
"308","ICO","trend",92,0,NA
"309","ICO","trend",93,0,NA
"310","ICO","trend",94,0,NA
"311","ICO","trend",95,0,NA
"312","ICO","trend",96,0,NA
"313","ICO","trend",97,0,NA
"314","ICO","trend",98,0,NA
"315","ICO","trend",99,0,NA
"316","ICO","trend",100,0,NA
"317","ICO","trend",101,0,NA
"318","ICO","trend",102,0,NA
"319","ICO","trend",103,0,NA
"320","ICO","trend",104,0,NA
"321","ICO","trend",105,0,NA
"322","ICO","trend",106,0,NA
"323","ICO","trend",107,1,"UN geopolitical avg. (r2)"
"324","ICO","trend",108,0,NA
"325","ICO","trend",110,0,NA
"326","ICO","trend",111,0,NA
"327","ICO","trend",112,0,NA
"328","ICO","trend",113,0,NA
"329","ICO","trend",114,0,NA
"330","ICO","trend",115,0,NA
"331","ICO","trend",116,0,NA
"332","ICO","trend",117,0,NA
"333","ICO","trend",118,0,NA
"334","ICO","trend",119,0,NA
"335","ICO","trend",120,0,NA
"336","ICO","trend",121,0,NA
"337","ICO","trend",122,0,NA
"338","ICO","trend",123,0,NA
"339","ICO","trend",124,0,NA
"340","ICO","trend",125,0,NA
"341","ICO","trend",126,0,NA
"342","ICO","trend",127,0,NA
"343","ICO","trend",129,0,NA
"344","ICO","trend",130,0,NA
"345","ICO","trend",131,0,NA
"346","ICO","trend",132,0,NA
"347","ICO","trend",133,0,NA
"348","ICO","trend",134,0,NA
"349","ICO","trend",135,0,NA
"350","ICO","trend",136,0,NA
"351","ICO","trend",137,0,NA
"352","ICO","trend",138,0,NA
"353","ICO","trend",139,0,NA
"354","ICO","trend",140,0,NA
"355","ICO","trend",141,0,NA
"356","ICO","trend",143,0,NA
"357","ICO","trend",144,0,NA
"358","ICO","trend",145,0,NA
"359","ICO","trend",146,0,NA
"360","ICO","trend",147,0,NA
"361","ICO","trend",148,1,"UN geopolitical avg. (r2)"
"362","ICO","trend",149,0,NA
"363","ICO","trend",150,0,NA
"364","ICO","trend",151,0,NA
"365","ICO","trend",152,0,NA
"366","ICO","trend",153,0,NA
"367","ICO","trend",154,0,NA
"368","ICO","trend",155,0,NA
"369","ICO","trend",156,0,NA
"370","ICO","trend",157,1,"UN geopolitical avg. (r2)"
"371","ICO","trend",158,0,NA
"372","ICO","trend",159,0,NA
"373","ICO","trend",161,0,NA
"374","ICO","trend",162,0,NA
"375","ICO","trend",163,0,NA
"376","ICO","trend",164,0,NA
"377","ICO","trend",166,0,NA
"378","ICO","trend",167,0,NA
"379","ICO","trend",168,0,NA
"380","ICO","trend",169,0,NA
"381","ICO","trend",171,0,NA
"382","ICO","trend",172,0,NA
"383","ICO","trend",173,0,NA
"384","ICO","trend",174,0,NA
"385","ICO","trend",175,0,NA
"386","ICO","trend",176,0,NA
"387","ICO","trend",177,0,NA
"388","ICO","trend",178,0,NA
"389","ICO","trend",179,0,NA
"390","ICO","trend",180,0,NA
"391","ICO","trend",181,0,NA
"392","ICO","trend",182,0,NA
"393","ICO","trend",183,0,NA
"394","ICO","trend",184,0,NA
"395","ICO","trend",185,0,NA
"396","ICO","trend",186,0,NA
"397","ICO","trend",187,0,NA
"398","ICO","trend",188,0,NA
"399","ICO","trend",189,0,NA
"400","ICO","trend",190,0,NA
"401","ICO","trend",191,0,NA
"402","ICO","trend",192,0,NA
"403","ICO","trend",193,0,NA
"404","ICO","trend",194,0,NA
"405","ICO","trend",195,0,NA
"406","ICO","trend",196,0,NA
"407","ICO","trend",197,0,NA
"408","ICO","trend",198,0,NA
"409","ICO","trend",199,0,NA
"410","ICO","trend",200,0,NA
"411","ICO","trend",202,0,NA
"412","ICO","trend",203,0,NA
"413","ICO","trend",204,0,NA
"414","ICO","trend",205,0,NA
"415","ICO","trend",206,0,NA
"416","ICO","trend",207,0,NA
"417","ICO","trend",208,0,NA
"418","ICO","trend",209,0,NA
"419","ICO","trend",210,0,NA
"420","ICO","trend",212,0,NA
"421","ICO","trend",213,0,NA
"422","ICO","trend",214,0,NA
"423","ICO","trend",215,0,NA
"424","ICO","trend",216,0,NA
"425","ICO","trend",218,0,NA
"426","ICO","trend",219,0,NA
"427","ICO","trend",220,0,NA
"428","ICO","trend",221,0,NA
"429","ICO","trend",222,0,NA
"430","ICO","trend",223,0,NA
"431","ICO","trend",224,0,NA
"432","ICO","trend",227,1,"UN geopolitical avg. (r2)"
"433","ICO","trend",228,1,"UN geopolitical avg. (r2)"
"434","ICO","trend",231,0,NA
"435","ICO","trend",232,0,NA
"436","ICO","trend",237,0,NA
"437","ICO","trend",244,0,NA
"438","ICO","trend",245,0,NA
"439","ICO","trend",247,0,NA
"440","ICO","trend",248,0,NA
"441","ICO","trend",249,0,NA
"442","ICO","trend",250,0,NA
