"","rgn_id","year","gapfill","method"
"743",88,2017,1,"UN georgn & WGI"
"744",89,2017,1,"UN georgn & WGI"
"745",90,2017,1,"UN georgn & WGI"
"746",91,2017,1,"UN georgn & WGI"
"747",92,2017,1,"UN georgn & WGI"
"748",93,2017,1,"UN georgn & WGI"
"749",94,2017,1,"UN georgn & WGI"
"750",95,2017,1,"UN georgn & WGI"
"751",96,2017,1,NA
"752",97,2017,1,NA
"753",98,2017,1,NA
"754",99,2017,1,NA
"755",100,2017,1,NA
"756",101,2017,1,NA
"757",102,2017,1,NA
"758",103,2017,1,"UN georgn & WGI"
"759",104,2017,1,"UN georgn & WGI"
"760",105,2017,1,"UN georgn & WGI"
"761",106,2017,1,NA
"762",107,2017,1,"UN georgn & WGI"
"763",108,2017,1,"UN georgn & WGI"
"764",110,2017,1,"bhn_3, op_3, fw_3"
"765",111,2017,1,"UN georgn & WGI"
"766",112,2017,1,"bhn_1, op_1, fw_0"
"767",113,2017,1,"UN georgn & WGI"
"768",114,2017,1,"bhn_0, op_0, fw_1"
"769",115,2017,1,NA
"770",116,2017,1,"UN georgn & WGI"
"771",117,2017,1,"UN georgn & WGI"
"772",118,2017,1,"UN georgn & WGI"
"773",119,2017,1,"UN georgn & WGI"
"774",120,2017,1,"UN georgn & WGI"
"775",121,2017,1,"UN georgn & WGI"
"776",122,2017,1,"bhn_3, op_3, fw_3"
"777",123,2017,1,"bhn_3, op_3, fw_2"
"778",124,2017,1,"bhn_0, op_2, fw_0"
"779",125,2017,1,"UN georgn & WGI"
"780",126,2017,1,"bhn_0, op_0, fw_1"
"781",127,2017,1,"bhn_1, op_3, fw_3"
"782",129,2017,1,NA
"783",130,2017,1,NA
"784",131,2017,1,NA
"785",132,2017,1,NA
"786",133,2017,1,NA
"787",134,2017,1,NA
"788",135,2017,1,NA
"789",136,2017,1,NA
"790",137,2017,1,NA
"791",138,2017,1,NA
"792",139,2017,1,"UN georgn & WGI"
"793",140,2017,1,"UN georgn & WGI"
"794",141,2017,1,"UN georgn & WGI"
"795",143,2017,1,NA
"796",144,2017,1,"UN georgn & WGI"
"797",145,2017,1,"UN georgn & WGI"
"798",146,2017,1,"UN georgn & WGI"
"799",147,2017,1,"UN georgn & WGI"
"800",148,2017,1,"UN georgn & WGI"
"801",149,2017,1,"UN georgn & WGI"
"802",150,2017,1,"UN georgn & WGI"
"803",151,2017,1,"UN georgn & WGI"
"804",152,2017,1,"UN georgn & WGI"
"805",153,2017,1,"UN georgn & WGI"
"806",154,2017,1,"UN georgn & WGI"
"807",155,2017,1,"UN georgn & WGI"
"808",156,2017,1,"UN georgn & WGI"
"809",157,2017,1,"UN georgn & WGI"
"810",158,2017,1,"UN georgn & WGI"
"811",159,2017,1,"UN georgn & WGI"
"812",161,2017,1,"UN georgn & WGI"
"813",162,2017,1,NA
"814",163,2017,1,NA
"815",164,2017,1,"bhn_0, op_1, fw_0"
"816",166,2017,1,NA
"817",167,2017,1,"bhn_0, op_2, fw_0"
"818",168,2017,1,NA
"819",169,2017,1,"UN georgn & WGI"
"820",171,2017,1,NA
"821",172,2017,1,NA
"822",173,2017,1,NA
"823",174,2017,1,NA
"824",175,2017,1,NA
"825",176,2017,1,NA
"826",177,2017,1,NA
"827",178,2017,1,NA
"828",179,2017,1,NA
"829",180,2017,1,NA
"830",181,2017,1,NA
"831",182,2017,1,NA
"832",183,2017,1,NA
"833",184,2017,1,NA
"834",185,2017,1,"UN georgn & WGI"
"835",186,2017,1,NA
"836",187,2017,1,NA
"837",188,2017,1,NA
"838",189,2017,1,NA
"839",190,2017,1,"bhn_2, op_0, fw_0"
"840",191,2017,1,NA
"841",192,2017,1,"bhn_0, op_1, fw_0"
"842",193,2017,1,"bhn_1, op_1, fw_0"
"843",194,2017,1,NA
"844",195,2017,1,NA
"845",196,2017,1,NA
"846",197,2017,1,NA
"847",198,2017,1,"bhn_0, op_0, fw_1"
"848",199,2017,1,"bhn_2, op_0, fw_0"
"849",200,2017,1,NA
"850",202,2017,1,NA
"851",203,2017,1,NA
"852",204,2017,1,NA
"853",205,2017,1,NA
"854",206,2017,1,NA
"855",207,2017,1,"bhn_0, op_0, fw_1"
"856",208,2017,1,"bhn_2, op_0, fw_0"
"857",209,2017,1,"NA bhn_4, op_3, fw_3 bhn_4, op_4, fw_3"
"858",210,2017,1,NA
"859",212,2017,1,"UN georgn & WGI"
"860",214,2017,1,NA
"861",215,2017,1,NA
"862",216,2017,1,NA
"863",218,2017,1,NA
"864",219,2017,1,"UN georgn & WGI"
"865",220,2017,1,"UN georgn & WGI"
"866",221,2017,1,"UN georgn & WGI"
"867",222,2017,1,NA
"868",223,2017,1,NA
"869",224,2017,1,NA
"870",227,2017,1,"UN georgn & WGI"
"871",228,2017,1,"UN georgn & WGI"
"872",231,2017,1,"bhn_0, op_1, fw_1"
"873",232,2017,1,"bhn_0, op_0, fw_1"
"874",237,2017,1,"UN georgn & WGI"
"875",244,2017,1,"UN georgn & WGI"
"876",245,2017,1,"UN georgn & WGI"
"877",247,2017,1,"UN georgn & WGI"
"878",248,2017,1,"UN georgn & WGI"
"879",249,2017,1,"UN georgn & WGI"
"880",250,2017,1,"UN georgn & WGI"
