"","rgn_id","commodity","product","year","gapfill"
"228",9,"Ornamental saltwater fish","ornamentals",2013,"r2_t_gr"
"229",9,"Miscellaneous corals and shells","shells",2001,"none"
"230",9,"Miscellaneous corals and shells","shells",2002,"none"
"231",9,"Miscellaneous corals and shells","shells",2003,"zerofill"
"232",9,"Miscellaneous corals and shells","shells",2004,"zerofill"
"233",9,"Miscellaneous corals and shells","shells",2005,"none"
"234",9,"Miscellaneous corals and shells","shells",2006,"zerofill"
"235",9,"Miscellaneous corals and shells","shells",2007,"zerofill"
"236",9,"Miscellaneous corals and shells","shells",2008,"zerofill"
"237",9,"Miscellaneous corals and shells","shells",2009,"zerofill"
"238",9,"Miscellaneous corals and shells","shells",2010,"zerofill"
"239",9,"Miscellaneous corals and shells","shells",2011,"zerofill"
"240",9,"Miscellaneous corals and shells","shells",2012,"zerofill"
"241",9,"Miscellaneous corals and shells","shells",2013,"none"
"242",11,"Coral and the like","corals",1998,"none"
"243",11,"Coral and the like","corals",1999,"zerofill"
"244",11,"Coral and the like","corals",2000,"zerofill"
"245",11,"Coral and the like","corals",2001,"none"
"246",11,"Coral and the like","corals",2002,"none"
"247",11,"Coral and the like","corals",2003,"none"
"248",11,"Coral and the like","corals",2004,"none"
"249",11,"Coral and the like","corals",2005,"none"
"250",11,"Coral and the like","corals",2006,"none"
"251",11,"Coral and the like","corals",2007,"none"
"252",11,"Coral and the like","corals",2008,"none"
"253",11,"Coral and the like","corals",2009,"none"
"254",11,"Coral and the like","corals",2010,"none"
"255",11,"Coral and the like","corals",2011,"none"
"256",11,"Coral and the like","corals",2012,"none"
"257",11,"Coral and the like","corals",2013,"none"
"258",11,"Ornamental fish nei","ornamentals",1981,"none"
"259",11,"Ornamental fish nei","ornamentals",1982,"zerofill"
"260",11,"Ornamental fish nei","ornamentals",1983,"zerofill"
"261",11,"Ornamental fish nei","ornamentals",1984,"zerofill"
"262",11,"Ornamental fish nei","ornamentals",1985,"zerofill"
"263",11,"Ornamental fish nei","ornamentals",1986,"zerofill"
"264",11,"Ornamental fish nei","ornamentals",1987,"zerofill"
"265",11,"Ornamental fish nei","ornamentals",1988,"none"
"266",11,"Ornamental fish nei","ornamentals",1989,"none"
"267",11,"Ornamental fish nei","ornamentals",1990,"none"
"268",11,"Ornamental fish nei","ornamentals",1991,"zerofill"
"269",11,"Ornamental fish nei","ornamentals",1992,"zerofill"
"270",11,"Ornamental fish nei","ornamentals",1993,"zerofill"
"271",11,"Ornamental fish nei","ornamentals",1994,"zerofill"
"272",11,"Ornamental fish nei","ornamentals",1995,"r2_t_gr"
"273",11,"Ornamental fish nei","ornamentals",1996,"r2_t_gr"
"274",11,"Ornamental fish nei","ornamentals",1997,"r2_t_gr"
"275",11,"Ornamental fish nei","ornamentals",1998,"r2_t_gr"
"276",11,"Ornamental fish nei","ornamentals",1999,"r2_t_gr"
"277",11,"Ornamental fish nei","ornamentals",2000,"r2_t_gr"
"278",11,"Ornamental fish nei","ornamentals",2001,"r2_t_gr"
"279",11,"Ornamental fish nei","ornamentals",2002,"r2_t_gr"
"280",11,"Ornamental fish nei","ornamentals",2003,"r2_t_gr"
"281",11,"Ornamental fish nei","ornamentals",2004,"r2_t_gr"
"282",11,"Ornamental fish nei","ornamentals",2005,"r2_t_gr"
"283",11,"Ornamental fish nei","ornamentals",2006,"r2_t_gr"
"284",11,"Ornamental fish nei","ornamentals",2007,"r2_t_gr"
"285",11,"Ornamental fish nei","ornamentals",2008,"r2_t_gr"
"286",11,"Ornamental fish nei","ornamentals",2009,"r2_t_gr"
"287",11,"Ornamental fish nei","ornamentals",2010,"r2_t_gr"
"288",11,"Ornamental fish nei","ornamentals",2011,"r2_t_gr"
"289",11,"Ornamental fish nei","ornamentals",2012,"none"
"290",11,"Ornamental fish nei","ornamentals",2013,"none"
"291",11,"Ornamental saltwater fish","ornamentals",2004,"r2_t_gr"
"292",11,"Ornamental saltwater fish","ornamentals",2005,"zerofill"
"293",11,"Ornamental saltwater fish","ornamentals",2006,"r2_t_gr"
"294",11,"Ornamental saltwater fish","ornamentals",2007,"r2_t_gr"
"295",11,"Ornamental saltwater fish","ornamentals",2008,"r2_t_gr"
"296",11,"Ornamental saltwater fish","ornamentals",2009,"r2_t_gr"
"297",11,"Ornamental saltwater fish","ornamentals",2010,"r2_t_gr"
"298",11,"Ornamental saltwater fish","ornamentals",2011,"r2_t_gr"
"299",11,"Ornamental saltwater fish","ornamentals",2012,"none"
"300",11,"Ornamental saltwater fish","ornamentals",2013,"none"
"301",11,"Miscellaneous corals and shells","shells",2004,"none"
"302",11,"Miscellaneous corals and shells","shells",2005,"zerofill"
"303",11,"Miscellaneous corals and shells","shells",2006,"none"
"304",11,"Miscellaneous corals and shells","shells",2007,"none"
"305",11,"Miscellaneous corals and shells","shells",2008,"none"
"306",11,"Miscellaneous corals and shells","shells",2009,"none"
"307",11,"Miscellaneous corals and shells","shells",2010,"none"
"308",11,"Miscellaneous corals and shells","shells",2011,"none"
"309",11,"Miscellaneous corals and shells","shells",2012,"none"
"310",11,"Miscellaneous corals and shells","shells",2013,"none"
"311",14,"Coral and the like","corals",1976,"none"
"312",14,"Coral and the like","corals",1977,"none"
"313",14,"Coral and the like","corals",1978,"none"
"314",14,"Coral and the like","corals",1979,"none"
"315",14,"Coral and the like","corals",1980,"none"
"316",14,"Coral and the like","corals",1981,"none"
"317",14,"Coral and the like","corals",1982,"none"
"318",14,"Coral and the like","corals",1983,"none"
"319",14,"Coral and the like","corals",1984,"none"
"320",14,"Coral and the like","corals",1985,"none"
"321",14,"Coral and the like","corals",1986,"none"
"322",14,"Coral and the like","corals",1987,"none"
"323",14,"Coral and the like","corals",1988,"none"
"324",14,"Coral and the like","corals",1989,"none"
"325",14,"Coral and the like","corals",1990,"zerofill"
"326",14,"Coral and the like","corals",1991,"zerofill"
"327",14,"Coral and the like","corals",1992,"zerofill"
"328",14,"Coral and the like","corals",1993,"zerofill"
"329",14,"Coral and the like","corals",1994,"none"
"330",14,"Coral and the like","corals",1995,"none"
"331",14,"Coral and the like","corals",1996,"none"
"332",14,"Coral and the like","corals",1997,"none"
"333",14,"Coral and the like","corals",1998,"none"
"334",14,"Coral and the like","corals",1999,"none"
"335",14,"Coral and the like","corals",2000,"none"
"336",14,"Coral and the like","corals",2001,"none"
"337",14,"Coral and the like","corals",2002,"none"
"338",14,"Coral and the like","corals",2003,"none"
"339",14,"Coral and the like","corals",2004,"none"
"340",14,"Coral and the like","corals",2005,"none"
"341",14,"Coral and the like","corals",2006,"none"
"342",14,"Coral and the like","corals",2007,"none"
"343",14,"Coral and the like","corals",2008,"none"
"344",14,"Coral and the like","corals",2009,"none"
"345",14,"Coral and the like","corals",2010,"none"
"346",14,"Coral and the like","corals",2011,"none"
"347",14,"Coral and the like","corals",2012,"none"
"348",14,"Coral and the like","corals",2013,"none"
"349",14,"Fish body oils, nei","fish_oil",1976,"none"
"350",14,"Fish body oils, nei","fish_oil",1977,"none"
"351",14,"Fish body oils, nei","fish_oil",1978,"none"
"352",14,"Fish body oils, nei","fish_oil",1979,"none"
"353",14,"Fish body oils, nei","fish_oil",1980,"none"
"354",14,"Fish body oils, nei","fish_oil",1981,"none"
"355",14,"Fish body oils, nei","fish_oil",1982,"none"
"356",14,"Fish body oils, nei","fish_oil",1983,"none"
"357",14,"Fish body oils, nei","fish_oil",1984,"none"
"358",14,"Fish body oils, nei","fish_oil",1985,"none"
"359",14,"Fish body oils, nei","fish_oil",1986,"none"
"360",14,"Fish body oils, nei","fish_oil",1987,"none"
"361",14,"Fish body oils, nei","fish_oil",1988,"none"
"362",14,"Fish body oils, nei","fish_oil",1989,"none"
"363",14,"Fish body oils, nei","fish_oil",1990,"none"
"364",14,"Fish body oils, nei","fish_oil",1991,"none"
"365",14,"Fish body oils, nei","fish_oil",1992,"none"
"366",14,"Fish body oils, nei","fish_oil",1993,"none"
"367",14,"Fish body oils, nei","fish_oil",1994,"none"
"368",14,"Fish body oils, nei","fish_oil",1995,"none"
"369",14,"Fish body oils, nei","fish_oil",1996,"none"
"370",14,"Fish body oils, nei","fish_oil",1997,"none"
"371",14,"Fish body oils, nei","fish_oil",1998,"none"
"372",14,"Fish body oils, nei","fish_oil",1999,"none"
"373",14,"Fish body oils, nei","fish_oil",2000,"none"
"374",14,"Fish body oils, nei","fish_oil",2001,"none"
"375",14,"Fish body oils, nei","fish_oil",2002,"none"
"376",14,"Fish body oils, nei","fish_oil",2003,"none"
"377",14,"Fish body oils, nei","fish_oil",2004,"none"
"378",14,"Fish body oils, nei","fish_oil",2005,"none"
"379",14,"Fish body oils, nei","fish_oil",2006,"none"
"380",14,"Fish body oils, nei","fish_oil",2007,"none"
"381",14,"Fish body oils, nei","fish_oil",2008,"none"
"382",14,"Fish body oils, nei","fish_oil",2009,"none"
"383",14,"Fish body oils, nei","fish_oil",2010,"none"
"384",14,"Fish body oils, nei","fish_oil",2011,"none"
"385",14,"Fish body oils, nei","fish_oil",2012,"none"
"386",14,"Fish body oils, nei","fish_oil",2013,"none"
"387",14,"Fish liver oils, nei","fish_oil",1976,"none"
"388",14,"Fish liver oils, nei","fish_oil",1977,"none"
"389",14,"Fish liver oils, nei","fish_oil",1978,"none"
"390",14,"Fish liver oils, nei","fish_oil",1979,"none"
"391",14,"Fish liver oils, nei","fish_oil",1980,"none"
"392",14,"Fish liver oils, nei","fish_oil",1981,"none"
"393",14,"Fish liver oils, nei","fish_oil",1982,"none"
"394",14,"Fish liver oils, nei","fish_oil",1983,"none"
"395",14,"Fish liver oils, nei","fish_oil",1984,"none"
"396",14,"Fish liver oils, nei","fish_oil",1985,"none"
"397",14,"Fish liver oils, nei","fish_oil",1986,"none"
"398",14,"Fish liver oils, nei","fish_oil",1987,"none"
"399",14,"Fish liver oils, nei","fish_oil",1988,"none"
"400",14,"Fish liver oils, nei","fish_oil",1989,"none"
"401",14,"Fish liver oils, nei","fish_oil",1990,"none"
"402",14,"Fish liver oils, nei","fish_oil",1991,"none"
"403",14,"Fish liver oils, nei","fish_oil",1992,"none"
"404",14,"Fish liver oils, nei","fish_oil",1993,"none"
"405",14,"Fish liver oils, nei","fish_oil",1994,"none"
"406",14,"Fish liver oils, nei","fish_oil",1995,"none"
"407",14,"Fish liver oils, nei","fish_oil",1996,"none"
"408",14,"Fish liver oils, nei","fish_oil",1997,"none"
"409",14,"Fish liver oils, nei","fish_oil",1998,"none"
"410",14,"Fish liver oils, nei","fish_oil",1999,"none"
"411",14,"Fish liver oils, nei","fish_oil",2000,"none"
"412",14,"Fish liver oils, nei","fish_oil",2001,"none"
"413",14,"Fish liver oils, nei","fish_oil",2002,"none"
"414",14,"Fish liver oils, nei","fish_oil",2003,"none"
"415",14,"Fish liver oils, nei","fish_oil",2004,"none"
"416",14,"Fish liver oils, nei","fish_oil",2005,"none"
"417",14,"Fish liver oils, nei","fish_oil",2006,"none"
"418",14,"Fish liver oils, nei","fish_oil",2007,"none"
"419",14,"Fish liver oils, nei","fish_oil",2008,"none"
"420",14,"Fish liver oils, nei","fish_oil",2009,"none"
"421",14,"Fish liver oils, nei","fish_oil",2010,"none"
"422",14,"Fish liver oils, nei","fish_oil",2011,"none"
"423",14,"Fish liver oils, nei","fish_oil",2012,"none"
"424",14,"Fish liver oils, nei","fish_oil",2013,"none"
"425",14,"Ornamental fish nei","ornamentals",1976,"none"
"426",14,"Ornamental fish nei","ornamentals",1977,"none"
"427",14,"Ornamental fish nei","ornamentals",1978,"none"
"428",14,"Ornamental fish nei","ornamentals",1979,"none"
"429",14,"Ornamental fish nei","ornamentals",1980,"none"
"430",14,"Ornamental fish nei","ornamentals",1981,"none"
"431",14,"Ornamental fish nei","ornamentals",1982,"none"
"432",14,"Ornamental fish nei","ornamentals",1983,"none"
"433",14,"Ornamental fish nei","ornamentals",1984,"none"
"434",14,"Ornamental fish nei","ornamentals",1985,"none"
"435",14,"Ornamental fish nei","ornamentals",1986,"none"
"436",14,"Ornamental fish nei","ornamentals",1987,"none"
"437",14,"Ornamental fish nei","ornamentals",1988,"none"
"438",14,"Ornamental fish nei","ornamentals",1989,"none"
"439",14,"Ornamental fish nei","ornamentals",1990,"none"
"440",14,"Ornamental fish nei","ornamentals",1991,"none"
"441",14,"Ornamental fish nei","ornamentals",1992,"none"
"442",14,"Ornamental fish nei","ornamentals",1993,"none"
"443",14,"Ornamental fish nei","ornamentals",1994,"none"
"444",14,"Ornamental fish nei","ornamentals",1995,"none"
"445",14,"Ornamental fish nei","ornamentals",1996,"none"
"446",14,"Ornamental fish nei","ornamentals",1997,"none"
"447",14,"Ornamental fish nei","ornamentals",1998,"zerofill"
"448",14,"Ornamental fish nei","ornamentals",1999,"zerofill"
"449",14,"Ornamental fish nei","ornamentals",2000,"none"
"450",14,"Ornamental fish nei","ornamentals",2001,"none"
"451",14,"Ornamental fish nei","ornamentals",2002,"none"
"452",14,"Ornamental fish nei","ornamentals",2003,"none"
"453",14,"Ornamental fish nei","ornamentals",2004,"none"
"454",14,"Ornamental fish nei","ornamentals",2005,"none"
"455",14,"Ornamental fish nei","ornamentals",2006,"none"
"456",14,"Ornamental fish nei","ornamentals",2007,"none"
"457",14,"Ornamental fish nei","ornamentals",2008,"none"
"458",14,"Ornamental fish nei","ornamentals",2009,"none"
"459",14,"Ornamental fish nei","ornamentals",2010,"none"
"460",14,"Ornamental fish nei","ornamentals",2011,"none"
"461",14,"Ornamental fish nei","ornamentals",2012,"none"
"462",14,"Ornamental fish nei","ornamentals",2013,"none"
"463",14,"Ornamental saltwater fish","ornamentals",1989,"none"
"464",14,"Ornamental saltwater fish","ornamentals",1990,"none"
"465",14,"Ornamental saltwater fish","ornamentals",1991,"none"
"466",14,"Ornamental saltwater fish","ornamentals",1992,"none"
"467",14,"Ornamental saltwater fish","ornamentals",1993,"none"
"468",14,"Ornamental saltwater fish","ornamentals",1994,"none"
"469",14,"Ornamental saltwater fish","ornamentals",1995,"none"
"470",14,"Ornamental saltwater fish","ornamentals",1996,"none"
"471",14,"Ornamental saltwater fish","ornamentals",1997,"none"
"472",14,"Ornamental saltwater fish","ornamentals",1998,"none"
"473",14,"Ornamental saltwater fish","ornamentals",1999,"none"
"474",14,"Ornamental saltwater fish","ornamentals",2000,"none"
"475",14,"Ornamental saltwater fish","ornamentals",2001,"none"
"476",14,"Ornamental saltwater fish","ornamentals",2002,"none"
"477",14,"Ornamental saltwater fish","ornamentals",2003,"none"
"478",14,"Ornamental saltwater fish","ornamentals",2004,"none"
"479",14,"Ornamental saltwater fish","ornamentals",2005,"none"
"480",14,"Ornamental saltwater fish","ornamentals",2006,"none"
"481",14,"Ornamental saltwater fish","ornamentals",2007,"none"
"482",14,"Ornamental saltwater fish","ornamentals",2008,"none"
