"scenario","goal","dimension","region_type","region_id","value"
2012,"AO","likely_future_state","eez",144,100
2012,"AO","likely_future_state","eez",145,100
2012,"AO","likely_future_state","eez",146,100
2012,"AO","likely_future_state","eez",147,100
2012,"AO","likely_future_state","eez",148,100
2012,"AO","likely_future_state","eez",149,100
2012,"AO","likely_future_state","eez",150,100
2012,"AO","likely_future_state","eez",151,100
2012,"AO","likely_future_state","eez",152,100
2012,"AO","likely_future_state","eez",153,100
2012,"AO","likely_future_state","eez",154,100
2012,"AO","likely_future_state","eez",155,100
2012,"AO","likely_future_state","eez",156,100
2012,"AO","likely_future_state","eez",157,100
2012,"AO","likely_future_state","eez",158,100
2012,"AO","likely_future_state","eez",159,100
2012,"AO","likely_future_state","eez",161,100
2012,"AO","likely_future_state","eez",162,100
2012,"AO","likely_future_state","eez",163,100
2012,"AO","likely_future_state","eez",164,100
2012,"AO","likely_future_state","eez",166,100
2012,"AO","likely_future_state","eez",167,100
2012,"AO","likely_future_state","eez",168,100
2012,"AO","likely_future_state","eez",169,100
2012,"AO","likely_future_state","eez",171,100
2012,"AO","likely_future_state","eez",172,100
2012,"AO","likely_future_state","eez",173,100
2012,"AO","likely_future_state","eez",174,100
2012,"AO","likely_future_state","eez",175,100
2012,"AO","likely_future_state","eez",176,100
2012,"AO","likely_future_state","eez",177,100
2012,"AO","likely_future_state","eez",178,100
2012,"AO","likely_future_state","eez",179,100
2012,"AO","likely_future_state","eez",180,100
2012,"AO","likely_future_state","eez",181,100
2012,"AO","likely_future_state","eez",182,100
2012,"AO","likely_future_state","eez",183,100
2012,"AO","likely_future_state","eez",184,100
2012,"AO","likely_future_state","eez",185,100
2012,"AO","likely_future_state","eez",186,100
2012,"AO","likely_future_state","eez",187,100
2012,"AO","likely_future_state","eez",188,100
2012,"AO","likely_future_state","eez",189,100
2012,"AO","likely_future_state","eez",190,83.63
2012,"AO","likely_future_state","eez",191,99
2012,"AO","likely_future_state","eez",192,94.8
2012,"AO","likely_future_state","eez",193,100
2012,"AO","likely_future_state","eez",194,100
2012,"AO","likely_future_state","eez",195,100
2012,"AO","likely_future_state","eez",196,95.63
2012,"AO","likely_future_state","eez",197,100
2012,"AO","likely_future_state","eez",198,100
2012,"AO","likely_future_state","eez",199,100
2012,"AO","likely_future_state","eez",200,100
2012,"AO","likely_future_state","eez",202,100
2012,"AO","likely_future_state","eez",203,100
2012,"AO","likely_future_state","eez",204,100
2012,"AO","likely_future_state","eez",205,90.29
2012,"AO","likely_future_state","eez",206,100
2012,"AO","likely_future_state","eez",207,100
2012,"AO","likely_future_state","eez",208,87.93
2012,"AO","likely_future_state","eez",209,78.53
2012,"AO","likely_future_state","eez",210,100
2012,"AO","likely_future_state","eez",212,100
2012,"AO","likely_future_state","eez",213,
2012,"AO","likely_future_state","eez",214,100
2012,"AO","likely_future_state","eez",215,100
2012,"AO","likely_future_state","eez",216,100
2012,"AO","likely_future_state","eez",218,100
2012,"AO","likely_future_state","eez",219,100
2012,"AO","likely_future_state","eez",220,100
2012,"AO","likely_future_state","eez",221,100
2012,"AO","likely_future_state","eez",222,100
2012,"AO","likely_future_state","eez",223,100
2012,"AO","likely_future_state","eez",224,100
2012,"AO","likely_future_state","eez",227,100
2012,"AO","likely_future_state","eez",228,100
2012,"AO","likely_future_state","eez",231,100
2012,"AO","likely_future_state","eez",232,100
2012,"AO","likely_future_state","eez",237,95.52
2012,"AO","likely_future_state","eez",244,100
2012,"AO","likely_future_state","eez",245,100
2012,"AO","likely_future_state","eez",247,94.3
2012,"AO","likely_future_state","eez",248,100
2012,"AO","likely_future_state","eez",249,100
2012,"AO","likely_future_state","eez",250,100
2012,"AO","likely_future_state","fao",260,
2012,"AO","likely_future_state","fao",261,
2012,"AO","likely_future_state","fao",262,
2012,"AO","likely_future_state","fao",263,
2012,"AO","likely_future_state","fao",264,
2012,"AO","likely_future_state","fao",266,
2012,"AO","likely_future_state","fao",267,
2012,"AO","likely_future_state","fao",269,
2012,"AO","likely_future_state","fao",270,
2012,"AO","likely_future_state","fao",272,
2012,"AO","likely_future_state","fao",273,
2012,"AO","likely_future_state","fao",274,
2012,"AO","likely_future_state","fao",275,
2012,"AO","likely_future_state","fao",276,
2012,"AO","likely_future_state","fao",277,
2012,"AO","pressures","eez",1,10.24
2012,"AO","pressures","eez",2,10.66
2012,"AO","pressures","eez",3,9.78
2012,"AO","pressures","eez",4,9.3
2012,"AO","pressures","eez",5,27.6
2012,"AO","pressures","eez",6,23.68
2012,"AO","pressures","eez",7,32.53
2012,"AO","pressures","eez",8,24.16
2012,"AO","pressures","eez",9,25.3
2012,"AO","pressures","eez",10,24.4
2012,"AO","pressures","eez",11,26.72
2012,"AO","pressures","eez",12,13.74
2012,"AO","pressures","eez",13,20.74
2012,"AO","pressures","eez",14,25.86
2012,"AO","pressures","eez",15,41.67
2012,"AO","pressures","eez",16,11.53
2012,"AO","pressures","eez",17,34.65
2012,"AO","pressures","eez",18,33.27
2012,"AO","pressures","eez",19,23.53
2012,"AO","pressures","eez",20,26.16
2012,"AO","pressures","eez",21,46.8
2012,"AO","pressures","eez",24,43.25
2012,"AO","pressures","eez",25,36.4
2012,"AO","pressures","eez",26,30.43
2012,"AO","pressures","eez",28,36.78
2012,"AO","pressures","eez",29,14.71
2012,"AO","pressures","eez",30,12.86
2012,"AO","pressures","eez",31,24.37
2012,"AO","pressures","eez",32,17.4
2012,"AO","pressures","eez",33,12.59
2012,"AO","pressures","eez",34,12.51
2012,"AO","pressures","eez",35,12.58
2012,"AO","pressures","eez",36,12.72
2012,"AO","pressures","eez",37,19.37
2012,"AO","pressures","eez",38,11.52
2012,"AO","pressures","eez",39,29.7
2012,"AO","pressures","eez",40,36.3
2012,"AO","pressures","eez",41,29.49
2012,"AO","pressures","eez",42,34.45
2012,"AO","pressures","eez",43,34.04
2012,"AO","pressures","eez",44,49.43
2012,"AO","pressures","eez",45,40.15
2012,"AO","pressures","eez",46,34.67
2012,"AO","pressures","eez",47,40.26
2012,"AO","pressures","eez",48,24.52
2012,"AO","pressures","eez",49,42.69
2012,"AO","pressures","eez",50,29.45
2012,"AO","pressures","eez",51,26.63
2012,"AO","pressures","eez",52,28.2
2012,"AO","pressures","eez",53,40.02
2012,"AO","pressures","eez",54,26.73
2012,"AO","pressures","eez",55,17.74
2012,"AO","pressures","eez",56,21.26
2012,"AO","pressures","eez",57,17.82
2012,"AO","pressures","eez",58,19.52
2012,"AO","pressures","eez",59,16.57
2012,"AO","pressures","eez",60,17.33
2012,"AO","pressures","eez",61,32.66
2012,"AO","pressures","eez",62,35.03
2012,"AO","pressures","eez",63,30.16
2012,"AO","pressures","eez",64,36.96
2012,"AO","pressures","eez",65,35.12
2012,"AO","pressures","eez",66,33.74
2012,"AO","pressures","eez",67,37.71
2012,"AO","pressures","eez",68,15.84
2012,"AO","pressures","eez",69,24.83
2012,"AO","pressures","eez",70,19.31
2012,"AO","pressures","eez",71,25.58
2012,"AO","pressures","eez",72,25.42
2012,"AO","pressures","eez",73,34.27
2012,"AO","pressures","eez",74,28.32
2012,"AO","pressures","eez",75,32.72
2012,"AO","pressures","eez",76,31.31
2012,"AO","pressures","eez",77,38.84
2012,"AO","pressures","eez",78,35.81
2012,"AO","pressures","eez",79,24.12
2012,"AO","pressures","eez",80,24.48
2012,"AO","pressures","eez",81,16.1
2012,"AO","pressures","eez",82,29.79
2012,"AO","pressures","eez",84,39.07
2012,"AO","pressures","eez",85,11.7
2012,"AO","pressures","eez",86,11.93
2012,"AO","pressures","eez",88,11.49
2012,"AO","pressures","eez",89,11.32
2012,"AO","pressures","eez",90,22.84
2012,"AO","pressures","eez",91,12.42
2012,"AO","pressures","eez",92,12.67
2012,"AO","pressures","eez",93,12.56
2012,"AO","pressures","eez",94,9.27
2012,"AO","pressures","eez",95,12.48
2012,"AO","pressures","eez",96,34.6
2012,"AO","pressures","eez",97,34.73
2012,"AO","pressures","eez",98,39.8
2012,"AO","pressures","eez",99,31.89
2012,"AO","pressures","eez",100,38.93
2012,"AO","pressures","eez",101,23.86
2012,"AO","pressures","eez",102,24.99
2012,"AO","pressures","eez",103,31.04
2012,"AO","pressures","eez",104,38.72
2012,"AO","pressures","eez",105,7.79
2012,"AO","pressures","eez",106,29.02
2012,"AO","pressures","eez",107,12.54
2012,"AO","pressures","eez",108,15.06
2012,"AO","pressures","eez",110,16.6
2012,"AO","pressures","eez",111,12.39
2012,"AO","pressures","eez",112,32.74
2012,"AO","pressures","eez",113,15.71
2012,"AO","pressures","eez",114,38.71
2012,"AO","pressures","eez",115,31.44
2012,"AO","pressures","eez",116,19.87
2012,"AO","pressures","eez",117,12.43
2012,"AO","pressures","eez",118,12.59
2012,"AO","pressures","eez",119,18.46
2012,"AO","pressures","eez",120,18.2
2012,"AO","pressures","eez",121,13.3
2012,"AO","pressures","eez",122,18.75
2012,"AO","pressures","eez",123,20.38
2012,"AO","pressures","eez",124,15.56
2012,"AO","pressures","eez",125,22.35
2012,"AO","pressures","eez",126,25.75
2012,"AO","pressures","eez",127,17.99
2012,"AO","pressures","eez",129,26.46
2012,"AO","pressures","eez",130,20.88
2012,"AO","pressures","eez",131,33.6
2012,"AO","pressures","eez",132,30.38
2012,"AO","pressures","eez",133,32.98
2012,"AO","pressures","eez",134,29.62
2012,"AO","pressures","eez",135,29.52
2012,"AO","pressures","eez",136,33.65
2012,"AO","pressures","eez",137,35.08
2012,"AO","pressures","eez",138,31.02
2012,"AO","pressures","eez",139,40.86
2012,"AO","pressures","eez",140,20.37
2012,"AO","pressures","eez",141,14.13
2012,"AO","pressures","eez",143,17.38
2012,"AO","pressures","eez",144,12.22
2012,"AO","pressures","eez",145,12.92
2012,"AO","pressures","eez",146,11.32
2012,"AO","pressures","eez",147,12.89
2012,"AO","pressures","eez",148,25.74
2012,"AO","pressures","eez",149,13.67
2012,"AO","pressures","eez",150,12.75
2012,"AO","pressures","eez",151,18.45
2012,"AO","pressures","eez",152,23.63
2012,"AO","pressures","eez",153,29.36
2012,"AO","pressures","eez",154,29.1
2012,"AO","pressures","eez",155,25.99
2012,"AO","pressures","eez",156,7.99
2012,"AO","pressures","eez",157,25.51
2012,"AO","pressures","eez",158,13.17
2012,"AO","pressures","eez",159,13.01
2012,"AO","pressures","eez",161,13.53
2012,"AO","pressures","eez",162,9.64
2012,"AO","pressures","eez",163,16.74
2012,"AO","pressures","eez",164,27.79
2012,"AO","pressures","eez",166,27.86
2012,"AO","pressures","eez",167,31.2
2012,"AO","pressures","eez",168,27.93
2012,"AO","pressures","eez",169,15.9
2012,"AO","pressures","eez",171,26.86
2012,"AO","pressures","eez",172,31.49
2012,"AO","pressures","eez",173,20.45
2012,"AO","pressures","eez",174,10.76
2012,"AO","pressures","eez",175,16.64
2012,"AO","pressures","eez",176,18.75
2012,"AO","pressures","eez",177,17.81
2012,"AO","pressures","eez",178,25.18
2012,"AO","pressures","eez",179,17.82
2012,"AO","pressures","eez",180,19.41
2012,"AO","pressures","eez",181,16.22
2012,"AO","pressures","eez",182,21.34
2012,"AO","pressures","eez",183,20.39
2012,"AO","pressures","eez",184,23.89
2012,"AO","pressures","eez",185,18.89
2012,"AO","pressures","eez",186,27.32
2012,"AO","pressures","eez",187,25.98
2012,"AO","pressures","eez",188,23.56
2012,"AO","pressures","eez",189,23.09
2012,"AO","pressures","eez",190,21.67
2012,"AO","pressures","eez",191,41.55
2012,"AO","pressures","eez",192,45.26
2012,"AO","pressures","eez",193,37.31
2012,"AO","pressures","eez",194,40.63
2012,"AO","pressures","eez",195,40.15
2012,"AO","pressures","eez",196,49.69
2012,"AO","pressures","eez",197,40.23
2012,"AO","pressures","eez",198,34.08
2012,"AO","pressures","eez",199,46.63
2012,"AO","pressures","eez",200,37.79
2012,"AO","pressures","eez",202,35.1
2012,"AO","pressures","eez",203,34.2
2012,"AO","pressures","eez",204,41.01
2012,"AO","pressures","eez",205,47.85
2012,"AO","pressures","eez",206,35.23
2012,"AO","pressures","eez",207,42.61
2012,"AO","pressures","eez",208,33.15
2012,"AO","pressures","eez",209,32.58
2012,"AO","pressures","eez",210,18.38
2012,"AO","pressures","eez",212,27.99
2012,"AO","pressures","eez",213,
2012,"AO","pressures","eez",214,34.2
2012,"AO","pressures","eez",215,34.11
2012,"AO","pressures","eez",216,36.08
2012,"AO","pressures","eez",218,10.55
2012,"AO","pressures","eez",219,16.63
2012,"AO","pressures","eez",220,21.86
2012,"AO","pressures","eez",221,16.82
2012,"AO","pressures","eez",222,12.8
2012,"AO","pressures","eez",223,13.61
2012,"AO","pressures","eez",224,15.72
2012,"AO","pressures","eez",227,15.06
2012,"AO","pressures","eez",228,16.96
2012,"AO","pressures","eez",231,36.08
2012,"AO","pressures","eez",232,37.12
2012,"AO","pressures","eez",237,40.4
2012,"AO","pressures","eez",244,19.01
2012,"AO","pressures","eez",245,19.73
2012,"AO","pressures","eez",247,25.07
2012,"AO","pressures","eez",248,19.12
2012,"AO","pressures","eez",249,19.29
2012,"AO","pressures","eez",250,14.77
2012,"AO","pressures","fao",260,
2012,"AO","pressures","fao",261,
2012,"AO","pressures","fao",262,
2012,"AO","pressures","fao",263,
2012,"AO","pressures","fao",264,
2012,"AO","pressures","fao",266,
2012,"AO","pressures","fao",267,
2012,"AO","pressures","fao",269,
2012,"AO","pressures","fao",270,
2012,"AO","pressures","fao",272,
2012,"AO","pressures","fao",273,
2012,"AO","pressures","fao",274,
2012,"AO","pressures","fao",275,
2012,"AO","pressures","fao",276,
2012,"AO","pressures","fao",277,
2012,"AO","resilience","eez",1,76.69
2012,"AO","resilience","eez",2,79.46
2012,"AO","resilience","eez",3,77.54
2012,"AO","resilience","eez",4,84.75
2012,"AO","resilience","eez",5,53.25
2012,"AO","resilience","eez",6,58.5
2012,"AO","resilience","eez",7,55.13
2012,"AO","resilience","eez",8,60.26
2012,"AO","resilience","eez",9,54.89
2012,"AO","resilience","eez",10,56.81
2012,"AO","resilience","eez",11,55.68
2012,"AO","resilience","eez",12,75.63
2012,"AO","resilience","eez",13,63.45
2012,"AO","resilience","eez",14,69.41
2012,"AO","resilience","eez",15,56.17
2012,"AO","resilience","eez",16,86.23
2012,"AO","resilience","eez",17,48.22
2012,"AO","resilience","eez",18,56.96
2012,"AO","resilience","eez",19,57.59
2012,"AO","resilience","eez",20,69.54
2012,"AO","resilience","eez",21,40.11
2012,"AO","resilience","eez",24,52.94
2012,"AO","resilience","eez",25,62.16
2012,"AO","resilience","eez",26,57.36
2012,"AO","resilience","eez",28,48.2
2012,"AO","resilience","eez",29,80.24
2012,"AO","resilience","eez",30,70.05
2012,"AO","resilience","eez",31,62.97
2012,"AO","resilience","eez",32,71.18
2012,"AO","resilience","eez",33,70.16
2012,"AO","resilience","eez",34,69.72
2012,"AO","resilience","eez",35,70.06
2012,"AO","resilience","eez",36,69.81
2012,"AO","resilience","eez",37,67.56
2012,"AO","resilience","eez",38,82.46
2012,"AO","resilience","eez",39,51.48
2012,"AO","resilience","eez",40,56.37
2012,"AO","resilience","eez",41,58.24
2012,"AO","resilience","eez",42,53.86
2012,"AO","resilience","eez",43,60.83
2012,"AO","resilience","eez",44,30.51
2012,"AO","resilience","eez",45,42.94
2012,"AO","resilience","eez",46,50.77
2012,"AO","resilience","eez",47,41.53
2012,"AO","resilience","eez",48,58.77
2012,"AO","resilience","eez",49,38.34
2012,"AO","resilience","eez",50,57.46
2012,"AO","resilience","eez",51,59.54
2012,"AO","resilience","eez",52,56.14
2012,"AO","resilience","eez",53,49.19
2012,"AO","resilience","eez",54,71.54
2012,"AO","resilience","eez",55,73.33
2012,"AO","resilience","eez",56,61.03
2012,"AO","resilience","eez",57,75.28
2012,"AO","resilience","eez",58,73.87
2012,"AO","resilience","eez",59,81.27
2012,"AO","resilience","eez",60,79
2012,"AO","resilience","eez",61,53.59
2012,"AO","resilience","eez",62,56.1
2012,"AO","resilience","eez",63,51.17
2012,"AO","resilience","eez",64,60.48
2012,"AO","resilience","eez",65,56.86
2012,"AO","resilience","eez",66,62.35
2012,"AO","resilience","eez",67,42.07
2012,"AO","resilience","eez",68,77.84
2012,"AO","resilience","eez",69,75.9
2012,"AO","resilience","eez",70,79.02
2012,"AO","resilience","eez",71,67.68
2012,"AO","resilience","eez",72,70.33
2012,"AO","resilience","eez",73,58.03
2012,"AO","resilience","eez",74,58.32
2012,"AO","resilience","eez",75,59.37
2012,"AO","resilience","eez",76,60.13
2012,"AO","resilience","eez",77,50.08
2012,"AO","resilience","eez",78,53.89
2012,"AO","resilience","eez",79,64.95
2012,"AO","resilience","eez",80,68.35
2012,"AO","resilience","eez",81,72.96
2012,"AO","resilience","eez",82,57.16
2012,"AO","resilience","eez",84,46.86
2012,"AO","resilience","eez",85,72.05
2012,"AO","resilience","eez",86,74.3
2012,"AO","resilience","eez",88,71.16
2012,"AO","resilience","eez",89,71.89
2012,"AO","resilience","eez",90,70.32
2012,"AO","resilience","eez",91,80.12
2012,"AO","resilience","eez",92,79.86
2012,"AO","resilience","eez",93,79.7
2012,"AO","resilience","eez",94,85.26
2012,"AO","resilience","eez",95,71.61
2012,"AO","resilience","eez",96,58.48
2012,"AO","resilience","eez",97,46.09
2012,"AO","resilience","eez",98,43.82
2012,"AO","resilience","eez",99,51.38
2012,"AO","resilience","eez",100,55.55
2012,"AO","resilience","eez",101,68.84
2012,"AO","resilience","eez",102,69.43
2012,"AO","resilience","eez",103,47.86
2012,"AO","resilience","eez",104,49.46
2012,"AO","resilience","eez",105,75.49
2012,"AO","resilience","eez",106,56.25
2012,"AO","resilience","eez",107,69.63
2012,"AO","resilience","eez",108,77.77
2012,"AO","resilience","eez",110,67.27
2012,"AO","resilience","eez",111,76.11
2012,"AO","resilience","eez",112,61.72
2012,"AO","resilience","eez",113,73.29
2012,"AO","resilience","eez",114,43.54
2012,"AO","resilience","eez",115,62.72
2012,"AO","resilience","eez",116,62.42
2012,"AO","resilience","eez",117,72.31
2012,"AO","resilience","eez",118,71.36
2012,"AO","resilience","eez",119,63.59
2012,"AO","resilience","eez",120,70.47
2012,"AO","resilience","eez",121,71.79
2012,"AO","resilience","eez",122,68.18
2012,"AO","resilience","eez",123,65.36
2012,"AO","resilience","eez",124,70.61
2012,"AO","resilience","eez",125,62.04
2012,"AO","resilience","eez",126,59.28
2012,"AO","resilience","eez",127,66.71
2012,"AO","resilience","eez",129,66.95
2012,"AO","resilience","eez",130,71.55
2012,"AO","resilience","eez",131,60.21
2012,"AO","resilience","eez",132,62.35
2012,"AO","resilience","eez",133,58.29
2012,"AO","resilience","eez",134,68.88
2012,"AO","resilience","eez",135,67.65
2012,"AO","resilience","eez",136,62.83
2012,"AO","resilience","eez",137,61.58
2012,"AO","resilience","eez",138,61.73
2012,"AO","resilience","eez",139,49.39
2012,"AO","resilience","eez",140,74.14
2012,"AO","resilience","eez",141,82.61
2012,"AO","resilience","eez",143,73.22
2012,"AO","resilience","eez",144,85.93
2012,"AO","resilience","eez",145,80.81
2012,"AO","resilience","eez",146,73.84
2012,"AO","resilience","eez",147,72.44
2012,"AO","resilience","eez",148,55.51
2012,"AO","resilience","eez",149,75.48
2012,"AO","resilience","eez",150,75.49
2012,"AO","resilience","eez",151,64.89
2012,"AO","resilience","eez",152,63.65
2012,"AO","resilience","eez",153,57.08
2012,"AO","resilience","eez",154,57.54
2012,"AO","resilience","eez",155,55.67
2012,"AO","resilience","eez",156,78.52
2012,"AO","resilience","eez",157,65.76
2012,"AO","resilience","eez",158,75.37
2012,"AO","resilience","eez",159,75.27
2012,"AO","resilience","eez",161,72.49
2012,"AO","resilience","eez",162,80.83
2012,"AO","resilience","eez",163,75.64
2012,"AO","resilience","eez",164,69.39
2012,"AO","resilience","eez",166,64
2012,"AO","resilience","eez",167,53.02
2012,"AO","resilience","eez",168,61.69
2012,"AO","resilience","eez",169,77.28
2012,"AO","resilience","eez",171,69.17
2012,"AO","resilience","eez",172,56.46
2012,"AO","resilience","eez",173,66.23
2012,"AO","resilience","eez",174,89.06
2012,"AO","resilience","eez",175,85.38
2012,"AO","resilience","eez",176,83.61
2012,"AO","resilience","eez",177,83.41
2012,"AO","resilience","eez",178,77.01
2012,"AO","resilience","eez",179,80.73
2012,"AO","resilience","eez",180,82.31
2012,"AO","resilience","eez",181,81.9
2012,"AO","resilience","eez",182,73.57
2012,"AO","resilience","eez",183,74.92
2012,"AO","resilience","eez",184,70.79
2012,"AO","resilience","eez",185,67.03
2012,"AO","resilience","eez",186,67.2
2012,"AO","resilience","eez",187,63.75
2012,"AO","resilience","eez",188,76.91
2012,"AO","resilience","eez",189,77.4
2012,"AO","resilience","eez",190,65.7
2012,"AO","resilience","eez",191,48.42
2012,"AO","resilience","eez",192,40.92
2012,"AO","resilience","eez",193,57
2012,"AO","resilience","eez",194,50.77
2012,"AO","resilience","eez",195,45.17
2012,"AO","resilience","eez",196,40.81
2012,"AO","resilience","eez",197,48.83
2012,"AO","resilience","eez",198,54.13
2012,"AO","resilience","eez",199,50.35
2012,"AO","resilience","eez",200,44.32
2012,"AO","resilience","eez",202,64.93
2012,"AO","resilience","eez",203,58.92
2012,"AO","resilience","eez",204,55.5
2012,"AO","resilience","eez",205,39.7
2012,"AO","resilience","eez",206,62.85
2012,"AO","resilience","eez",207,62.7
2012,"AO","resilience","eez",208,69.96
2012,"AO","resilience","eez",209,66.63
2012,"AO","resilience","eez",210,77.6
2012,"AO","resilience","eez",212,54.87
2012,"AO","resilience","eez",213,
2012,"AO","resilience","eez",214,64.93
2012,"AO","resilience","eez",215,57.7
2012,"AO","resilience","eez",216,61.78
2012,"AO","resilience","eez",218,76.8
2012,"AO","resilience","eez",219,69.37
2012,"AO","resilience","eez",220,66.27
2012,"AO","resilience","eez",221,76.75
2012,"AO","resilience","eez",222,86.85
2012,"AO","resilience","eez",223,86.18
2012,"AO","resilience","eez",224,81.32
2012,"AO","resilience","eez",227,73.29
2012,"AO","resilience","eez",228,71.86
2012,"AO","resilience","eez",231,51.17
2012,"AO","resilience","eez",232,59.67
2012,"AO","resilience","eez",237,46.76
