"scenario","goal","dimension","region_id","value"
"2012","MAR","trend",117,
"2012","MAR","trend",118,
"2012","MAR","trend",119,0
"2012","MAR","trend",120,
"2012","MAR","trend",121,
"2012","MAR","trend",122,
"2012","MAR","trend",123,
"2012","MAR","trend",124,
"2012","MAR","trend",125,
"2012","MAR","trend",126,
"2012","MAR","trend",127,
"2012","MAR","trend",129,-0.02
"2012","MAR","trend",130,-0.05
"2012","MAR","trend",131,0.05
"2012","MAR","trend",132,-0.03
"2012","MAR","trend",133,-0.08
"2012","MAR","trend",134,0
"2012","MAR","trend",135,0.03
"2012","MAR","trend",136,0.15
"2012","MAR","trend",137,0.37
"2012","MAR","trend",138,0.13
"2012","MAR","trend",139,-0.02
"2012","MAR","trend",140,0
"2012","MAR","trend",141,0
"2012","MAR","trend",143,-0.33
"2012","MAR","trend",144,
"2012","MAR","trend",145,
"2012","MAR","trend",146,
"2012","MAR","trend",147,-0.09
"2012","MAR","trend",148,
"2012","MAR","trend",149,
"2012","MAR","trend",150,
"2012","MAR","trend",151,
"2012","MAR","trend",152,0
"2012","MAR","trend",153,0
"2012","MAR","trend",154,
"2012","MAR","trend",155,0
"2012","MAR","trend",156,
"2012","MAR","trend",157,
"2012","MAR","trend",158,
"2012","MAR","trend",159,
"2012","MAR","trend",161,
"2012","MAR","trend",162,0
"2012","MAR","trend",163,-0.01
"2012","MAR","trend",164,-0.67
"2012","MAR","trend",166,0
"2012","MAR","trend",167,0
"2012","MAR","trend",168,-0.01
"2012","MAR","trend",169,
"2012","MAR","trend",171,0
"2012","MAR","trend",172,0
"2012","MAR","trend",173,0
"2012","MAR","trend",174,-0.01
"2012","MAR","trend",175,0.03
"2012","MAR","trend",176,-0.01
"2012","MAR","trend",177,-0.04
"2012","MAR","trend",178,
"2012","MAR","trend",179,-0.06
"2012","MAR","trend",180,0.01
"2012","MAR","trend",181,-0.32
"2012","MAR","trend",182,-0.02
"2012","MAR","trend",183,0.01
"2012","MAR","trend",184,-0.03
"2012","MAR","trend",185,
"2012","MAR","trend",186,0.03
"2012","MAR","trend",187,-0.04
"2012","MAR","trend",188,0.02
"2012","MAR","trend",189,
"2012","MAR","trend",190,0
"2012","MAR","trend",191,0.01
"2012","MAR","trend",192,
"2012","MAR","trend",193,
"2012","MAR","trend",194,
"2012","MAR","trend",195,
"2012","MAR","trend",196,0
"2012","MAR","trend",197,
"2012","MAR","trend",198,
"2012","MAR","trend",199,
"2012","MAR","trend",200,
"2012","MAR","trend",202,0
"2012","MAR","trend",203,0.02
"2012","MAR","trend",204,0.04
"2012","MAR","trend",205,0.06
"2012","MAR","trend",206,0.12
"2012","MAR","trend",207,0.04
"2012","MAR","trend",208,-0.04
"2012","MAR","trend",209,0
"2012","MAR","trend",210,-0.02
"2012","MAR","trend",212,0
"2012","MAR","trend",213,
"2012","MAR","trend",214,-0.12
"2012","MAR","trend",215,
"2012","MAR","trend",216,0.06
"2012","MAR","trend",218,0.02
"2012","MAR","trend",219,
"2012","MAR","trend",220,
"2012","MAR","trend",221,
"2012","MAR","trend",222,0.01
"2012","MAR","trend",223,0
"2012","MAR","trend",224,0
"2012","MAR","trend",227,
"2012","MAR","trend",228,
"2012","MAR","trend",231,0
"2012","MAR","trend",232,0
"2012","MAR","trend",237,
"2012","MAR","trend",244,
"2012","MAR","trend",245,0
"2012","MAR","trend",247,0
"2012","MAR","trend",248,
"2012","MAR","trend",249,
"2012","MAR","trend",250,
"2012","MAR","trend",260,
"2012","MAR","trend",261,
"2012","MAR","trend",262,
"2012","MAR","trend",263,
"2012","MAR","trend",264,
"2012","MAR","trend",266,
"2012","MAR","trend",267,
"2012","MAR","trend",269,
"2012","MAR","trend",270,
"2012","MAR","trend",272,
"2012","MAR","trend",273,
"2012","MAR","trend",274,
"2012","MAR","trend",275,
"2012","MAR","trend",276,
"2012","MAR","trend",277,
"2012","NP","likely_future_state",300,62.01
"2012","NP","likely_future_state",1,
"2012","NP","likely_future_state",2,
"2012","NP","likely_future_state",3,
"2012","NP","likely_future_state",4,
"2012","NP","likely_future_state",5,100
"2012","NP","likely_future_state",6,51.97
"2012","NP","likely_future_state",7,49.68
"2012","NP","likely_future_state",8,60.84
"2012","NP","likely_future_state",9,7.24
"2012","NP","likely_future_state",10,
"2012","NP","likely_future_state",11,29.32
"2012","NP","likely_future_state",12,
"2012","NP","likely_future_state",13,
"2012","NP","likely_future_state",14,40.07
"2012","NP","likely_future_state",15,43.08
"2012","NP","likely_future_state",16,70.39
"2012","NP","likely_future_state",17,25.65
"2012","NP","likely_future_state",18,38.11
"2012","NP","likely_future_state",19,
"2012","NP","likely_future_state",20,64.14
"2012","NP","likely_future_state",21,19.65
"2012","NP","likely_future_state",24,3.66
"2012","NP","likely_future_state",25,85.58
"2012","NP","likely_future_state",26,
"2012","NP","likely_future_state",28,
"2012","NP","likely_future_state",29,
"2012","NP","likely_future_state",30,
"2012","NP","likely_future_state",31,100
"2012","NP","likely_future_state",32,
"2012","NP","likely_future_state",33,
"2012","NP","likely_future_state",34,
"2012","NP","likely_future_state",35,
"2012","NP","likely_future_state",36,
"2012","NP","likely_future_state",37,41.03
"2012","NP","likely_future_state",38,
"2012","NP","likely_future_state",39,8.2
"2012","NP","likely_future_state",40,52.33
"2012","NP","likely_future_state",41,71.96
"2012","NP","likely_future_state",42,100
"2012","NP","likely_future_state",43,78.75
"2012","NP","likely_future_state",44,100
"2012","NP","likely_future_state",45,100
"2012","NP","likely_future_state",46,
"2012","NP","likely_future_state",47,56.23
"2012","NP","likely_future_state",48,100
"2012","NP","likely_future_state",49,42.36
"2012","NP","likely_future_state",50,16.4
"2012","NP","likely_future_state",51,
"2012","NP","likely_future_state",52,0
"2012","NP","likely_future_state",53,100
"2012","NP","likely_future_state",54,
"2012","NP","likely_future_state",55,
"2012","NP","likely_future_state",56,
"2012","NP","likely_future_state",57,
"2012","NP","likely_future_state",58,
"2012","NP","likely_future_state",59,100
"2012","NP","likely_future_state",60,
"2012","NP","likely_future_state",61,59.52
"2012","NP","likely_future_state",62,73.85
"2012","NP","likely_future_state",63,
"2012","NP","likely_future_state",64,100
"2012","NP","likely_future_state",65,
"2012","NP","likely_future_state",66,100
"2012","NP","likely_future_state",67,0
"2012","NP","likely_future_state",68,
"2012","NP","likely_future_state",69,77.01
"2012","NP","likely_future_state",70,87.84
"2012","NP","likely_future_state",71,39.13
"2012","NP","likely_future_state",72,4.03
"2012","NP","likely_future_state",73,2.48
"2012","NP","likely_future_state",74,100
"2012","NP","likely_future_state",75,100
"2012","NP","likely_future_state",76,94.57
"2012","NP","likely_future_state",77,92.11
"2012","NP","likely_future_state",78,
"2012","NP","likely_future_state",79,58.64
"2012","NP","likely_future_state",80,69.61
"2012","NP","likely_future_state",81,0
"2012","NP","likely_future_state",82,16.81
"2012","NP","likely_future_state",84,
"2012","NP","likely_future_state",85,
"2012","NP","likely_future_state",86,
"2012","NP","likely_future_state",88,
"2012","NP","likely_future_state",89,
"2012","NP","likely_future_state",90,
"2012","NP","likely_future_state",91,
"2012","NP","likely_future_state",92,
"2012","NP","likely_future_state",93,
"2012","NP","likely_future_state",94,
"2012","NP","likely_future_state",95,
"2012","NP","likely_future_state",96,
"2012","NP","likely_future_state",97,
"2012","NP","likely_future_state",98,
"2012","NP","likely_future_state",99,
"2012","NP","likely_future_state",100,
"2012","NP","likely_future_state",101,31.65
"2012","NP","likely_future_state",102,42.01
"2012","NP","likely_future_state",103,
"2012","NP","likely_future_state",104,
"2012","NP","likely_future_state",105,
"2012","NP","likely_future_state",106,92.66
"2012","NP","likely_future_state",107,
"2012","NP","likely_future_state",108,
"2012","NP","likely_future_state",110,49.17
"2012","NP","likely_future_state",111,1.43
"2012","NP","likely_future_state",112,6.02
"2012","NP","likely_future_state",113,
"2012","NP","likely_future_state",114,76.39
"2012","NP","likely_future_state",115,88.86
"2012","NP","likely_future_state",116,
"2012","NP","likely_future_state",117,
"2012","NP","likely_future_state",118,
"2012","NP","likely_future_state",119,
"2012","NP","likely_future_state",120,
"2012","NP","likely_future_state",121,
"2012","NP","likely_future_state",122,0
"2012","NP","likely_future_state",123,
"2012","NP","likely_future_state",124,0
"2012","NP","likely_future_state",125,
"2012","NP","likely_future_state",126,90.92
"2012","NP","likely_future_state",127,0
"2012","NP","likely_future_state",129,29.71
"2012","NP","likely_future_state",130,67.14
"2012","NP","likely_future_state",131,9.98
"2012","NP","likely_future_state",132,63.32
"2012","NP","likely_future_state",133,0
"2012","NP","likely_future_state",134,67.35
"2012","NP","likely_future_state",135,100
"2012","NP","likely_future_state",136,17.37
"2012","NP","likely_future_state",137,100
"2012","NP","likely_future_state",138,100
"2012","NP","likely_future_state",139,0
"2012","NP","likely_future_state",140,0
"2012","NP","likely_future_state",141,1.96
"2012","NP","likely_future_state",143,100
"2012","NP","likely_future_state",144,
"2012","NP","likely_future_state",145,
"2012","NP","likely_future_state",146,
"2012","NP","likely_future_state",147,100
"2012","NP","likely_future_state",148,
"2012","NP","likely_future_state",149,
"2012","NP","likely_future_state",150,
"2012","NP","likely_future_state",151,
"2012","NP","likely_future_state",152,
"2012","NP","likely_future_state",153,100
"2012","NP","likely_future_state",154,
"2012","NP","likely_future_state",155,0.61
"2012","NP","likely_future_state",156,
"2012","NP","likely_future_state",157,
"2012","NP","likely_future_state",158,
"2012","NP","likely_future_state",159,
"2012","NP","likely_future_state",161,
"2012","NP","likely_future_state",162,100
"2012","NP","likely_future_state",163,57.54
"2012","NP","likely_future_state",164,76.67
"2012","NP","likely_future_state",166,8.92
"2012","NP","likely_future_state",167,
"2012","NP","likely_future_state",168,
"2012","NP","likely_future_state",169,
"2012","NP","likely_future_state",171,16.95
"2012","NP","likely_future_state",172,86.75
"2012","NP","likely_future_state",173,0
"2012","NP","likely_future_state",174,100
"2012","NP","likely_future_state",175,100
"2012","NP","likely_future_state",176,100
"2012","NP","likely_future_state",177,100
"2012","NP","likely_future_state",178,
"2012","NP","likely_future_state",179,95.32
"2012","NP","likely_future_state",180,91.42
"2012","NP","likely_future_state",181,95.97
"2012","NP","likely_future_state",182,73.2
"2012","NP","likely_future_state",183,41.33
"2012","NP","likely_future_state",184,99.09
"2012","NP","likely_future_state",185,
"2012","NP","likely_future_state",186,0
"2012","NP","likely_future_state",187,73.49
"2012","NP","likely_future_state",188,100
"2012","NP","likely_future_state",189,55.09
"2012","NP","likely_future_state",190,
"2012","NP","likely_future_state",191,100
"2012","NP","likely_future_state",192,
"2012","NP","likely_future_state",193,
"2012","NP","likely_future_state",194,
"2012","NP","likely_future_state",195,29.92
"2012","NP","likely_future_state",196,
"2012","NP","likely_future_state",197,
"2012","NP","likely_future_state",198,
"2012","NP","likely_future_state",199,
"2012","NP","likely_future_state",200,1.7
"2012","NP","likely_future_state",202,74.99
"2012","NP","likely_future_state",203,100
"2012","NP","likely_future_state",204,100
"2012","NP","likely_future_state",205,
"2012","NP","likely_future_state",206,58.48
"2012","NP","likely_future_state",207,93.11
"2012","NP","likely_future_state",208,20.69
"2012","NP","likely_future_state",209,82.29
"2012","NP","likely_future_state",210,50.11
"2012","NP","likely_future_state",212,100
"2012","NP","likely_future_state",213,
"2012","NP","likely_future_state",214,18.38
"2012","NP","likely_future_state",215,
"2012","NP","likely_future_state",216,95.77
"2012","NP","likely_future_state",218,72.58
"2012","NP","likely_future_state",219,
"2012","NP","likely_future_state",220,40.39
"2012","NP","likely_future_state",221,
"2012","NP","likely_future_state",222,41.28
"2012","NP","likely_future_state",223,100
"2012","NP","likely_future_state",224,58.9
"2012","NP","likely_future_state",227,
"2012","NP","likely_future_state",228,
"2012","NP","likely_future_state",231,
"2012","NP","likely_future_state",232,
"2012","NP","likely_future_state",237,
"2012","NP","likely_future_state",244,
"2012","NP","likely_future_state",245,40.96
"2012","NP","likely_future_state",247,
"2012","NP","likely_future_state",248,41.44
"2012","NP","likely_future_state",249,40.74
"2012","NP","likely_future_state",250,
"2012","NP","likely_future_state",260,
"2012","NP","likely_future_state",261,
"2012","NP","likely_future_state",262,
"2012","NP","likely_future_state",263,
"2012","NP","likely_future_state",264,
"2012","NP","likely_future_state",266,
"2012","NP","likely_future_state",267,
"2012","NP","likely_future_state",269,
"2012","NP","likely_future_state",270,
"2012","NP","likely_future_state",272,
"2012","NP","likely_future_state",273,
"2012","NP","likely_future_state",274,
"2012","NP","likely_future_state",275,
"2012","NP","likely_future_state",276,
"2012","NP","likely_future_state",277,
"2012","NP","pressures",1,
"2012","NP","pressures",2,
"2012","NP","pressures",3,
"2012","NP","pressures",4,
"2012","NP","pressures",5,30.19
"2012","NP","pressures",6,35.47
"2012","NP","pressures",7,40.99
"2012","NP","pressures",8,37.23
"2012","NP","pressures",9,36.35
"2012","NP","pressures",10,
"2012","NP","pressures",11,42.84
"2012","NP","pressures",12,
"2012","NP","pressures",13,
"2012","NP","pressures",14,23.15
"2012","NP","pressures",15,33.75
"2012","NP","pressures",16,16.63
"2012","NP","pressures",17,35.72
"2012","NP","pressures",18,50.29
"2012","NP","pressures",19,
"2012","NP","pressures",20,19.89
"2012","NP","pressures",21,44.35
"2012","NP","pressures",24,35.17
"2012","NP","pressures",25,30.8
"2012","NP","pressures",26,
"2012","NP","pressures",28,
"2012","NP","pressures",29,
"2012","NP","pressures",30,
"2012","NP","pressures",31,24.19
"2012","NP","pressures",32,
"2012","NP","pressures",33,
"2012","NP","pressures",34,
"2012","NP","pressures",35,
"2012","NP","pressures",36,
"2012","NP","pressures",37,17.51
"2012","NP","pressures",38,
"2012","NP","pressures",39,31.14
"2012","NP","pressures",40,30.95
"2012","NP","pressures",41,31.52
"2012","NP","pressures",42,36.83
"2012","NP","pressures",43,33.18
"2012","NP","pressures",44,51.77
"2012","NP","pressures",45,41.24
"2012","NP","pressures",46,
"2012","NP","pressures",47,39.48
"2012","NP","pressures",48,24.9
"2012","NP","pressures",49,58.36
"2012","NP","pressures",50,29.57
"2012","NP","pressures",51,
"2012","NP","pressures",52,27.01
"2012","NP","pressures",53,37.33
"2012","NP","pressures",54,
"2012","NP","pressures",55,
"2012","NP","pressures",56,
"2012","NP","pressures",57,
"2012","NP","pressures",58,
"2012","NP","pressures",59,15.98
"2012","NP","pressures",60,
"2012","NP","pressures",61,34.02
"2012","NP","pressures",62,31.82
"2012","NP","pressures",63,
"2012","NP","pressures",64,36.19
"2012","NP","pressures",65,
"2012","NP","pressures",66,32.54
"2012","NP","pressures",67,38.73
"2012","NP","pressures",68,
"2012","NP","pressures",69,23.8
"2012","NP","pressures",70,17.69
"2012","NP","pressures",71,26.94
"2012","NP","pressures",72,26.97
"2012","NP","pressures",73,33.44
"2012","NP","pressures",74,28.16
"2012","NP","pressures",75,33.35
"2012","NP","pressures",76,33.77
"2012","NP","pressures",77,40.89
"2012","NP","pressures",78,
"2012","NP","pressures",79,22.8
"2012","NP","pressures",80,26.26
"2012","NP","pressures",81,18.31
"2012","NP","pressures",82,49.12
"2012","NP","pressures",84,
"2012","NP","pressures",85,
"2012","NP","pressures",86,
"2012","NP","pressures",88,
"2012","NP","pressures",89,
"2012","NP","pressures",90,
"2012","NP","pressures",91,
"2012","NP","pressures",92,
"2012","NP","pressures",93,
"2012","NP","pressures",94,
"2012","NP","pressures",95,
"2012","NP","pressures",96,
"2012","NP","pressures",97,
"2012","NP","pressures",98,
"2012","NP","pressures",99,
"2012","NP","pressures",100,
"2012","NP","pressures",101,23.59
"2012","NP","pressures",102,24.49
"2012","NP","pressures",103,
"2012","NP","pressures",104,
"2012","NP","pressures",105,
"2012","NP","pressures",106,28.87
"2012","NP","pressures",107,
"2012","NP","pressures",108,
"2012","NP","pressures",110,18.65
"2012","NP","pressures",111,15.26
"2012","NP","pressures",112,33.5
"2012","NP","pressures",113,
"2012","NP","pressures",114,43.72
"2012","NP","pressures",115,32.56
"2012","NP","pressures",116,
"2012","NP","pressures",117,
"2012","NP","pressures",118,
"2012","NP","pressures",119,
"2012","NP","pressures",120,
"2012","NP","pressures",121,
"2012","NP","pressures",122,19.07
"2012","NP","pressures",123,
"2012","NP","pressures",124,14.7
"2012","NP","pressures",125,
"2012","NP","pressures",126,25.4
"2012","NP","pressures",127,17.98
"2012","NP","pressures",129,26.16
"2012","NP","pressures",130,19.52
"2012","NP","pressures",131,42.44
"2012","NP","pressures",132,29.37
"2012","NP","pressures",133,46.22
"2012","NP","pressures",134,27.78
"2012","NP","pressures",135,28.82
"2012","NP","pressures",136,31.98
"2012","NP","pressures",137,34.37
"2012","NP","pressures",138,30.15
"2012","NP","pressures",139,45.97
"2012","NP","pressures",140,19.03
"2012","NP","pressures",141,12.12
"2012","NP","pressures",143,15.47
"2012","NP","pressures",144,
"2012","NP","pressures",145,
"2012","NP","pressures",146,
"2012","NP","pressures",147,15.6
"2012","NP","pressures",148,
"2012","NP","pressures",149,
"2012","NP","pressures",150,
"2012","NP","pressures",151,
"2012","NP","pressures",152,
"2012","NP","pressures",153,30.51
"2012","NP","pressures",154,
"2012","NP","pressures",155,26.08
"2012","NP","pressures",156,
"2012","NP","pressures",157,
"2012","NP","pressures",158,
"2012","NP","pressures",159,
"2012","NP","pressures",161,
"2012","NP","pressures",162,8.34
"2012","NP","pressures",163,21.42
"2012","NP","pressures",164,28.35
"2012","NP","pressures",166,28.35
"2012","NP","pressures",167,29.49
"2012","NP","pressures",168,
"2012","NP","pressures",169,
"2012","NP","pressures",171,24.79
"2012","NP","pressures",172,28.99
"2012","NP","pressures",173,18.12
"2012","NP","pressures",174,10.85
"2012","NP","pressures",175,13.51
"2012","NP","pressures",176,15.4
"2012","NP","pressures",177,13.21
"2012","NP","pressures",178,
"2012","NP","pressures",179,16.71
"2012","NP","pressures",180,16.02
"2012","NP","pressures",181,12.76
"2012","NP","pressures",182,19.38
"2012","NP","pressures",183,18.42
"2012","NP","pressures",184,23.59
"2012","NP","pressures",185,
"2012","NP","pressures",186,37.8
"2012","NP","pressures",187,25.65
"2012","NP","pressures",188,24.82
"2012","NP","pressures",189,20.35
"2012","NP","pressures",190,
"2012","NP","pressures",191,39.41
"2012","NP","pressures",192,
"2012","NP","pressures",193,
"2012","NP","pressures",194,
"2012","NP","pressures",195,38.44
"2012","NP","pressures",196,
"2012","NP","pressures",197,
"2012","NP","pressures",198,
"2012","NP","pressures",199,
"2012","NP","pressures",200,36.63
"2012","NP","pressures",202,30.09
"2012","NP","pressures",203,30.79
"2012","NP","pressures",204,37.31
"2012","NP","pressures",205,
"2012","NP","pressures",206,25.64
"2012","NP","pressures",207,35.04
"2012","NP","pressures",208,25.42
"2012","NP","pressures",209,22.8
"2012","NP","pressures",210,17.75
"2012","NP","pressures",212,25.87
"2012","NP","pressures",213,
"2012","NP","pressures",214,33.28
"2012","NP","pressures",215,
"2012","NP","pressures",216,32.06
"2012","NP","pressures",218,10.68
"2012","NP","pressures",219,
"2012","NP","pressures",220,21.21
"2012","NP","pressures",221,
"2012","NP","pressures",222,12.67
"2012","NP","pressures",223,11.69
"2012","NP","pressures",224,14.47
"2012","NP","pressures",227,
"2012","NP","pressures",228,
"2012","NP","pressures",231,
"2012","NP","pressures",232,40.84
"2012","NP","pressures",237,
"2012","NP","pressures",244,
"2012","NP","pressures",245,18.49
"2012","NP","pressures",247,
"2012","NP","pressures",248,18.63
"2012","NP","pressures",249,19.2
"2012","NP","pressures",250,
"2012","NP","pressures",260,
"2012","NP","pressures",261,
"2012","NP","pressures",262,
"2012","NP","pressures",263,
"2012","NP","pressures",264,
"2012","NP","pressures",266,
"2012","NP","pressures",267,
"2012","NP","pressures",269,
"2012","NP","pressures",270,
"2012","NP","pressures",272,
"2012","NP","pressures",273,
"2012","NP","pressures",274,
"2012","NP","pressures",275,
"2012","NP","pressures",276,
"2012","NP","pressures",277,
"2012","NP","resilience",1,
"2012","NP","resilience",2,
"2012","NP","resilience",3,
"2012","NP","resilience",4,
"2012","NP","resilience",5,58.14
"2012","NP","resilience",6,63.65
"2012","NP","resilience",7,62.45
"2012","NP","resilience",8,66.2
"2012","NP","resilience",9,54.21
"2012","NP","resilience",10,
"2012","NP","resilience",11,53.75
"2012","NP","resilience",12,
"2012","NP","resilience",13,
"2012","NP","resilience",14,78.12
"2012","NP","resilience",15,64.65
"2012","NP","resilience",16,87.15
"2012","NP","resilience",17,53.01
"2012","NP","resilience",18,58.72
"2012","NP","resilience",19,
"2012","NP","resilience",20,65.34
"2012","NP","resilience",21,51.45
"2012","NP","resilience",24,57.58
"2012","NP","resilience",25,65.46
"2012","NP","resilience",26,
"2012","NP","resilience",28,
"2012","NP","resilience",29,
"2012","NP","resilience",30,
"2012","NP","resilience",31,66.54
"2012","NP","resilience",32,
"2012","NP","resilience",33,
"2012","NP","resilience",34,
"2012","NP","resilience",35,
"2012","NP","resilience",36,
"2012","NP","resilience",37,71.77
"2012","NP","resilience",38,
"2012","NP","resilience",39,50.92
"2012","NP","resilience",40,60.64
"2012","NP","resilience",41,62.57
"2012","NP","resilience",42,63.37
"2012","NP","resilience",43,62.71
"2012","NP","resilience",44,36.33
"2012","NP","resilience",45,46.91
"2012","NP","resilience",46,
"2012","NP","resilience",47,45.57
"2012","NP","resilience",48,61.97
"2012","NP","resilience",49,43.62
"2012","NP","resilience",50,61.82
"2012","NP","resilience",51,
"2012","NP","resilience",52,55.19
"2012","NP","resilience",53,60.61
"2012","NP","resilience",54,
"2012","NP","resilience",55,
"2012","NP","resilience",56,
"2012","NP","resilience",57,
"2012","NP","resilience",58,
"2012","NP","resilience",59,82.9
"2012","NP","resilience",60,
"2012","NP","resilience",61,58.82
"2012","NP","resilience",62,62.66
"2012","NP","resilience",63,
"2012","NP","resilience",64,60.12
"2012","NP","resilience",65,
"2012","NP","resilience",66,64.16
"2012","NP","resilience",67,48.15
"2012","NP","resilience",68,
"2012","NP","resilience",69,77.73
"2012","NP","resilience",70,83.01
"2012","NP","resilience",71,70.79
"2012","NP","resilience",72,70.88
"2012","NP","resilience",73,60.46
"2012","NP","resilience",74,61.03
"2012","NP","resilience",75,66.54
"2012","NP","resilience",76,64.29
"2012","NP","resilience",77,53.8
"2012","NP","resilience",78,
"2012","NP","resilience",79,77.85
"2012","NP","resilience",80,71.31
"2012","NP","resilience",81,76.55
"2012","NP","resilience",82,62.93
"2012","NP","resilience",84,
"2012","NP","resilience",85,
"2012","NP","resilience",86,
"2012","NP","resilience",88,
"2012","NP","resilience",89,
"2012","NP","resilience",90,
"2012","NP","resilience",91,
"2012","NP","resilience",92,
"2012","NP","resilience",93,
"2012","NP","resilience",94,
"2012","NP","resilience",95,
"2012","NP","resilience",96,
"2012","NP","resilience",97,
"2012","NP","resilience",98,
"2012","NP","resilience",99,
"2012","NP","resilience",100,
"2012","NP","resilience",101,70.97
"2012","NP","resilience",102,68.1
"2012","NP","resilience",103,
"2012","NP","resilience",104,
"2012","NP","resilience",105,
"2012","NP","resilience",106,61.23
"2012","NP","resilience",107,
"2012","NP","resilience",108,
"2012","NP","resilience",110,71.42
"2012","NP","resilience",111,79.58
"2012","NP","resilience",112,63.9
"2012","NP","resilience",113,
"2012","NP","resilience",114,42.81
"2012","NP","resilience",115,63.81
"2012","NP","resilience",116,
"2012","NP","resilience",117,
"2012","NP","resilience",118,
"2012","NP","resilience",119,
"2012","NP","resilience",120,
"2012","NP","resilience",121,
"2012","NP","resilience",122,81.07
"2012","NP","resilience",123,
"2012","NP","resilience",124,75.13
"2012","NP","resilience",125,
"2012","NP","resilience",126,62.19
"2012","NP","resilience",127,70.22
"2012","NP","resilience",129,68.2
"2012","NP","resilience",130,74.62
"2012","NP","resilience",131,62.19
"2012","NP","resilience",132,64.67
"2012","NP","resilience",133,62.64
"2012","NP","resilience",134,70.11
"2012","NP","resilience",135,67.82
"2012","NP","resilience",136,64.47
"2012","NP","resilience",137,62.74
"2012","NP","resilience",138,62.06
"2012","NP","resilience",139,51.34
"2012","NP","resilience",140,75.24
"2012","NP","resilience",141,87.89
"2012","NP","resilience",143,75.03
"2012","NP","resilience",144,
"2012","NP","resilience",145,
"2012","NP","resilience",146,
"2012","NP","resilience",147,76.35
"2012","NP","resilience",148,
"2012","NP","resilience",149,
"2012","NP","resilience",150,
"2012","NP","resilience",151,
"2012","NP","resilience",152,
"2012","NP","resilience",153,58.08
"2012","NP","resilience",154,
"2012","NP","resilience",155,53.81
"2012","NP","resilience",156,
"2012","NP","resilience",157,
"2012","NP","resilience",158,
"2012","NP","resilience",159,
"2012","NP","resilience",161,
"2012","NP","resilience",162,81.41
"2012","NP","resilience",163,71.74
"2012","NP","resilience",164,67.85
"2012","NP","resilience",166,65.05
"2012","NP","resilience",167,57.88
"2012","NP","resilience",168,
"2012","NP","resilience",169,
"2012","NP","resilience",171,70.58
"2012","NP","resilience",172,59.01
"2012","NP","resilience",173,67.74
"2012","NP","resilience",174,90.24
"2012","NP","resilience",175,86.94
"2012","NP","resilience",176,84.95
"2012","NP","resilience",177,85.06
"2012","NP","resilience",178,
"2012","NP","resilience",179,82.29
"2012","NP","resilience",180,83.43
"2012","NP","resilience",181,84.13
"2012","NP","resilience",182,76.24
"2012","NP","resilience",183,77.07
"2012","NP","resilience",184,74.78
"2012","NP","resilience",185,
"2012","NP","resilience",186,49.22
"2012","NP","resilience",187,67.98
"2012","NP","resilience",188,78.43
"2012","NP","resilience",189,79.36
"2012","NP","resilience",190,
"2012","NP","resilience",191,51.35
"2012","NP","resilience",192,
"2012","NP","resilience",193,
"2012","NP","resilience",194,
"2012","NP","resilience",195,49.41
"2012","NP","resilience",196,
"2012","NP","resilience",197,
"2012","NP","resilience",198,
"2012","NP","resilience",199,
"2012","NP","resilience",200,44.18
"2012","NP","resilience",202,68.15
"2012","NP","resilience",203,63.73
"2012","NP","resilience",204,58.57
"2012","NP","resilience",205,
"2012","NP","resilience",206,72.73
"2012","NP","resilience",207,63.96
"2012","NP","resilience",208,80.89
"2012","NP","resilience",209,75.51
"2012","NP","resilience",210,77.81
"2012","NP","resilience",212,57.43
"2012","NP","resilience",213,
"2012","NP","resilience",214,66.34
"2012","NP","resilience",215,
"2012","NP","resilience",216,66.32
"2012","NP","resilience",218,79.68
"2012","NP","resilience",219,
"2012","NP","resilience",220,69.71
"2012","NP","resilience",221,
"2012","NP","resilience",222,88.18
"2012","NP","resilience",223,86.78
"2012","NP","resilience",224,82.2
"2012","NP","resilience",227,
"2012","NP","resilience",228,
"2012","NP","resilience",231,
"2012","NP","resilience",232,62.82
"2012","NP","resilience",237,
"2012","NP","resilience",244,
"2012","NP","resilience",245,70.58
"2012","NP","resilience",247,
"2012","NP","resilience",248,73.73
"2012","NP","resilience",249,69.7
"2012","NP","resilience",250,
"2012","NP","resilience",260,
"2012","NP","resilience",261,
"2012","NP","resilience",262,
"2012","NP","resilience",263,
"2012","NP","resilience",264,
"2012","NP","resilience",266,
"2012","NP","resilience",267,
"2012","NP","resilience",269,
"2012","NP","resilience",270,
"2012","NP","resilience",272,
"2012","NP","resilience",273,
"2012","NP","resilience",274,
"2012","NP","resilience",275,
"2012","NP","resilience",276,
"2012","NP","resilience",277,
"2012","NP","score",300,59.18
"2012","NP","score",1,
"2012","NP","score",2,
"2012","NP","score",3,
"2012","NP","score",4,
"2012","NP","score",5,99.67
"2012","NP","score",6,48.61
"2012","NP","score",7,49.64
"2012","NP","score",8,54.98
"2012","NP","score",9,8.45
"2012","NP","score",10,
"2012","NP","score",11,31.29
"2012","NP","score",12,
"2012","NP","score",13,
"2012","NP","score",14,37.6
"2012","NP","score",15,46.08
"2012","NP","score",16,63.49
"2012","NP","score",17,26.3
"2012","NP","score",18,38.26
"2012","NP","score",19,
"2012","NP","score",20,68.17
"2012","NP","score",21,30.27
"2012","NP","score",24,3.89
"2012","NP","score",25,80.99
"2012","NP","score",26,
"2012","NP","score",28,
"2012","NP","score",29,
"2012","NP","score",30,
