"scenario","region_type","goal","dimension","region_id","score"
"2014","eez","FP","trend",50,-0.03
"2014","eez","FP","future",50,67.22
"2014","eez","FP","score",50,65.25
"2014","eez","LE","pressures",50,
"2014","eez","LE","resilience",50,
"2014","eez","LE","status",50,100
"2014","eez","LE","trend",50,0.53
"2014","eez","LE","future",50,100
"2014","eez","LE","score",50,100
"2014","eez","SP","pressures",50,
"2014","eez","SP","resilience",50,
"2014","eez","SP","status",50,45.28
"2014","eez","SP","trend",50,-0.25
"2014","eez","SP","future",50,39.18
"2014","eez","SP","score",50,42.23
"2014","eez","BD","pressures",50,
"2014","eez","BD","resilience",50,
"2014","eez","BD","status",50,91.71
"2014","eez","BD","trend",50,-0.24
"2014","eez","BD","future",50,83.76
"2014","eez","BD","score",50,87.73
"2014","eez","Index","future",50,56.01
"2014","eez","Index","score",50,56.12
"2014","eez","FIS","pressures",51,32.55
"2014","eez","FIS","resilience",51,57.46
"2014","eez","FIS","status",51,37
"2014","eez","FIS","trend",51,-0.01
"2014","eez","FIS","future",51,39.79
"2014","eez","FIS","score",51,38.4
"2014","eez","MAR","pressures",51,33.47
"2014","eez","MAR","resilience",51,49.42
"2014","eez","MAR","status",51,0.01
"2014","eez","MAR","trend",51,0
"2014","eez","MAR","future",51,0.01
"2014","eez","MAR","score",51,0.01
"2014","eez","AO","pressures",51,28.6
"2014","eez","AO","resilience",51,56.83
"2014","eez","AO","status",51,72.86
"2014","eez","AO","trend",51,-0.03
"2014","eez","AO","future",51,78.06
"2014","eez","AO","score",51,75.46
"2014","eez","NP","pressures",51,
"2014","eez","NP","resilience",51,
"2014","eez","NP","status",51,
"2014","eez","NP","trend",51,
"2014","eez","NP","future",51,
"2014","eez","NP","score",51,
"2014","eez","CS","pressures",51,36.13
"2014","eez","CS","resilience",51,44.82
"2014","eez","CS","status",51,85.51
"2014","eez","CS","trend",51,
"2014","eez","CS","future",51,87.96
"2014","eez","CS","score",51,86.74
"2014","eez","CP","pressures",51,37.98
"2014","eez","CP","resilience",51,44.82
"2014","eez","CP","status",51,23.54
"2014","eez","CP","trend",51,
"2014","eez","CP","future",51,24.07
"2014","eez","CP","score",51,23.8
"2014","eez","TR","pressures",51,56.41
"2014","eez","TR","resilience",51,49.42
"2014","eez","TR","status",51,18.83
"2014","eez","TR","trend",51,0
"2014","eez","TR","future",51,18.37
"2014","eez","TR","score",51,18.6
"2014","eez","LIV","pressures",51,33.94
"2014","eez","LIV","resilience",51,38
"2014","eez","LIV","status",51,100
"2014","eez","LIV","trend",51,1
"2014","eez","LIV","future",51,100
"2014","eez","LIV","score",51,100
"2014","eez","ECO","pressures",51,32.29
"2014","eez","ECO","resilience",51,57
"2014","eez","ECO","status",51,100
"2014","eez","ECO","trend",51,0.02
"2014","eez","ECO","future",51,100
"2014","eez","ECO","score",51,100
"2014","eez","ICO","pressures",51,37.03
"2014","eez","ICO","resilience",51,60.18
"2014","eez","ICO","status",51,46.67
"2014","eez","ICO","trend",51,-0.5
"2014","eez","ICO","future",51,34.6
"2014","eez","ICO","score",51,40.63
"2014","eez","LSP","pressures",51,44.29
"2014","eez","LSP","resilience",51,49.42
"2014","eez","LSP","status",51,61.19
"2014","eez","LSP","trend",51,1
"2014","eez","LSP","future",51,100
"2014","eez","LSP","score",51,80.6
"2014","eez","CW","pressures",51,75.58
"2014","eez","CW","resilience",51,49.42
"2014","eez","CW","status",51,70.63
"2014","eez","CW","trend",51,-0.2
"2014","eez","CW","future",51,55.09
"2014","eez","CW","score",51,62.86
"2014","eez","HAB","pressures",51,34.35
"2014","eez","HAB","resilience",51,58.42
"2014","eez","HAB","status",51,93.84
"2014","eez","HAB","trend",51,-0.01
"2014","eez","HAB","future",51,100
"2014","eez","HAB","score",51,96.92
"2014","eez","SPP","pressures",51,38.57
"2014","eez","SPP","resilience",51,50.5
"2014","eez","SPP","status",51,89.82
"2014","eez","SPP","trend",51,-0.34
"2014","eez","SPP","future",51,72.96
"2014","eez","SPP","score",51,81.39
"2014","eez","FP","pressures",51,
"2014","eez","FP","resilience",51,
"2014","eez","FP","status",51,36.98
"2014","eez","FP","trend",51,-0.01
"2014","eez","FP","future",51,39.77
"2014","eez","FP","score",51,38.37
"2014","eez","LE","pressures",51,
"2014","eez","LE","resilience",51,
"2014","eez","LE","status",51,100
"2014","eez","LE","trend",51,0.51
"2014","eez","LE","future",51,100
"2014","eez","LE","score",51,100
"2014","eez","SP","pressures",51,
"2014","eez","SP","resilience",51,
"2014","eez","SP","status",51,53.93
"2014","eez","SP","trend",51,0.25
"2014","eez","SP","future",51,67.3
"2014","eez","SP","score",51,60.61
"2014","eez","BD","pressures",51,
"2014","eez","BD","resilience",51,
"2014","eez","BD","status",51,91.83
"2014","eez","BD","trend",51,-0.17
"2014","eez","BD","future",51,86.48
"2014","eez","BD","score",51,89.16
"2014","eez","Index","future",51,61.9
"2014","eez","Index","score",51,61.73
"2014","eez","FIS","pressures",52,34.31
"2014","eez","FIS","resilience",52,54.79
"2014","eez","FIS","status",52,72
"2014","eez","FIS","trend",52,0.01
"2014","eez","FIS","future",52,77.35
"2014","eez","FIS","score",52,74.67
"2014","eez","MAR","pressures",52,32.29
"2014","eez","MAR","resilience",52,49.08
"2014","eez","MAR","status",52,0
"2014","eez","MAR","trend",52,0
"2014","eez","MAR","future",52,0
"2014","eez","MAR","score",52,0
"2014","eez","AO","pressures",52,30.02
"2014","eez","AO","resilience",52,54.45
"2014","eez","AO","status",52,66.09
"2014","eez","AO","trend",52,0
"2014","eez","AO","future",52,71.41
"2014","eez","AO","score",52,68.75
"2014","eez","NP","pressures",52,28.82
"2014","eez","NP","resilience",52,57.67
"2014","eez","NP","status",52,0
"2014","eez","NP","trend",52,0
"2014","eez","NP","future",52,0
"2014","eez","NP","score",52,0
"2014","eez","CS","pressures",52,37.22
"2014","eez","CS","resilience",52,40.75
"2014","eez","CS","status",52,85.51
"2014","eez","CS","trend",52,
"2014","eez","CS","future",52,86.51
"2014","eez","CS","score",52,86.01
"2014","eez","CP","pressures",52,40.98
"2014","eez","CP","resilience",52,40.75
"2014","eez","CP","status",52,44.05
"2014","eez","CP","trend",52,-0.32
"2014","eez","CP","future",52,34.55
"2014","eez","CP","score",52,39.3
"2014","eez","TR","pressures",52,58.01
"2014","eez","TR","resilience",52,49.08
"2014","eez","TR","status",52,40.75
"2014","eez","TR","trend",52,-0.01
"2014","eez","TR","future",52,39.39
"2014","eez","TR","score",52,40.07
"2014","eez","LIV","pressures",52,34.44
"2014","eez","LIV","resilience",52,45.99
"2014","eez","LIV","status",52,75.73
"2014","eez","LIV","trend",52,0.5
"2014","eez","LIV","future",52,100
"2014","eez","LIV","score",52,87.86
"2014","eez","ECO","pressures",52,34.09
"2014","eez","ECO","resilience",52,55.87
"2014","eez","ECO","status",52,74.95
"2014","eez","ECO","trend",52,-0.01
"2014","eez","ECO","future",52,79.64
"2014","eez","ECO","score",52,77.29
"2014","eez","ICO","pressures",52,37.34
"2014","eez","ICO","resilience",52,58.3
"2014","eez","ICO","status",52,43.33
"2014","eez","ICO","trend",52,-0.5
"2014","eez","ICO","future",52,31.81
"2014","eez","ICO","score",52,37.57
"2014","eez","LSP","pressures",52,44.92
"2014","eez","LSP","resilience",52,49.08
"2014","eez","LSP","status",52,0
"2014","eez","LSP","trend",52,
"2014","eez","LSP","future",52,0
"2014","eez","LSP","score",52,0
"2014","eez","CW","pressures",52,75.92
"2014","eez","CW","resilience",52,49.08
"2014","eez","CW","status",52,64.87
"2014","eez","CW","trend",52,-0.51
"2014","eez","CW","future",52,37.12
"2014","eez","CW","score",52,50.99
"2014","eez","HAB","pressures",52,34.3
"2014","eez","HAB","resilience",52,56.93
"2014","eez","HAB","status",52,91.46
"2014","eez","HAB","trend",52,-0.17
"2014","eez","HAB","future",52,87.79
"2014","eez","HAB","score",52,89.62
"2014","eez","SPP","pressures",52,40.32
"2014","eez","SPP","resilience",52,48.06
"2014","eez","SPP","status",52,89.93
"2014","eez","SPP","trend",52,-0.35
"2014","eez","SPP","future",52,71.42
"2014","eez","SPP","score",52,80.67
"2014","eez","FP","pressures",52,
"2014","eez","FP","resilience",52,
"2014","eez","FP","status",52,72
"2014","eez","FP","trend",52,0.01
"2014","eez","FP","future",52,77.35
"2014","eez","FP","score",52,74.67
"2014","eez","LE","pressures",52,
"2014","eez","LE","resilience",52,
"2014","eez","LE","status",52,75.34
"2014","eez","LE","trend",52,0.24
"2014","eez","LE","future",52,89.82
"2014","eez","LE","score",52,82.58
"2014","eez","SP","pressures",52,
"2014","eez","SP","resilience",52,
"2014","eez","SP","status",52,21.67
"2014","eez","SP","trend",52,-0.5
"2014","eez","SP","future",52,15.91
"2014","eez","SP","score",52,18.79
"2014","eez","BD","pressures",52,
"2014","eez","BD","resilience",52,
"2014","eez","BD","status",52,90.7
"2014","eez","BD","trend",52,-0.26
"2014","eez","BD","future",52,79.6
"2014","eez","BD","score",52,85.15
"2014","eez","Index","future",52,53.16
"2014","eez","Index","score",52,54.63
"2014","eez","FIS","pressures",53,41.97
"2014","eez","FIS","resilience",53,48.14
"2014","eez","FIS","status",53,62
"2014","eez","FIS","trend",53,-0.03
"2014","eez","FIS","future",53,62.02
"2014","eez","FIS","score",53,62.01
"2014","eez","MAR","pressures",53,43.19
"2014","eez","MAR","resilience",53,46.09
"2014","eez","MAR","status",53,0.01
"2014","eez","MAR","trend",53,0
"2014","eez","MAR","future",53,0.01
"2014","eez","MAR","score",53,0.01
"2014","eez","AO","pressures",53,40.24
"2014","eez","AO","resilience",53,48.58
"2014","eez","AO","status",53,57.38
"2014","eez","AO","trend",53,0
"2014","eez","AO","future",53,58.96
"2014","eez","AO","score",53,58.17
"2014","eez","NP","pressures",53,40.89
"2014","eez","NP","resilience",53,53.99
"2014","eez","NP","status",53,28.96
"2014","eez","NP","trend",53,-0.6
"2014","eez","NP","future",53,18.54
"2014","eez","NP","score",53,23.75
"2014","eez","CS","pressures",53,41.75
"2014","eez","CS","resilience",53,40.92
"2014","eez","CS","status",53,45.51
"2014","eez","CS","trend",53,-1
"2014","eez","CS","future",53,14.89
"2014","eez","CS","score",53,30.2
"2014","eez","CP","pressures",53,42.39
"2014","eez","CP","resilience",53,40.92
"2014","eez","CP","status",53,45.51
"2014","eez","CP","trend",53,-1
"2014","eez","CP","future",53,14.8
"2014","eez","CP","score",53,30.15
"2014","eez","TR","pressures",53,69.09
"2014","eez","TR","resilience",53,63.27
"2014","eez","TR","status",53,14.97
"2014","eez","TR","trend",53,0
"2014","eez","TR","future",53,14.68
"2014","eez","TR","score",53,14.83
"2014","eez","LIV","pressures",53,47.62
"2014","eez","LIV","resilience",53,52.82
"2014","eez","LIV","status",53,57.43
"2014","eez","LIV","trend",53,0.6
"2014","eez","LIV","future",53,81.5
"2014","eez","LIV","score",53,69.46
"2014","eez","ECO","pressures",53,44.58
"2014","eez","ECO","resilience",53,37.63
"2014","eez","ECO","status",53,100
"2014","eez","ECO","trend",53,0.05
"2014","eez","ECO","future",53,100
"2014","eez","ECO","score",53,100
"2014","eez","ICO","pressures",53,47.55
"2014","eez","ICO","resilience",53,51.92
"2014","eez","ICO","status",53,70.91
"2014","eez","ICO","trend",53,-0.25
"2014","eez","ICO","future",53,60.05
"2014","eez","ICO","score",53,65.48
"2014","eez","LSP","pressures",53,55.12
"2014","eez","LSP","resilience",53,56.45
"2014","eez","LSP","status",53,68.92
"2014","eez","LSP","trend",53,0
"2014","eez","LSP","future",53,69.23
"2014","eez","LSP","score",53,69.08
"2014","eez","CW","pressures",53,86.73
"2014","eez","CW","resilience",53,63.27
"2014","eez","CW","status",53,54.37
"2014","eez","CW","trend",53,0.01
"2014","eez","CW","future",53,50.59
"2014","eez","CW","score",53,52.48
"2014","eez","HAB","pressures",53,41.31
"2014","eez","HAB","resilience",53,50.17
"2014","eez","HAB","status",53,67.72
"2014","eez","HAB","trend",53,-0.49
"2014","eez","HAB","future",53,47.66
"2014","eez","HAB","score",53,57.69
"2014","eez","SPP","pressures",53,47.49
"2014","eez","SPP","resilience",53,46.79
"2014","eez","SPP","status",53,84.83
"2014","eez","SPP","trend",53,-0.23
"2014","eez","SPP","future",53,71.43
"2014","eez","SPP","score",53,78.13
"2014","eez","FP","pressures",53,
"2014","eez","FP","resilience",53,
"2014","eez","FP","status",53,61.97
"2014","eez","FP","trend",53,-0.03
"2014","eez","FP","future",53,61.99
"2014","eez","FP","score",53,61.98
"2014","eez","LE","pressures",53,
"2014","eez","LE","resilience",53,
"2014","eez","LE","status",53,78.71
"2014","eez","LE","trend",53,0.32
"2014","eez","LE","future",53,90.75
"2014","eez","LE","score",53,84.73
"2014","eez","SP","pressures",53,
"2014","eez","SP","resilience",53,
"2014","eez","SP","status",53,69.92
"2014","eez","SP","trend",53,-0.12
"2014","eez","SP","future",53,64.64
"2014","eez","SP","score",53,67.28
"2014","eez","BD","pressures",53,
"2014","eez","BD","resilience",53,
"2014","eez","BD","status",53,76.27
"2014","eez","BD","trend",53,-0.36
"2014","eez","BD","future",53,59.55
"2014","eez","BD","score",53,67.91
"2014","eez","Index","future",53,44.94
"2014","eez","Index","score",53,49.15
"2014","eez","FIS","pressures",54,28.34
"2014","eez","FIS","resilience",54,72.41
"2014","eez","FIS","status",54,73
"2014","eez","FIS","trend",54,-0.03
"2014","eez","FIS","future",54,82.15
"2014","eez","FIS","score",54,77.57
"2014","eez","MAR","pressures",54,26.05
"2014","eez","MAR","resilience",54,68.21
"2014","eez","MAR","status",54,0.5
"2014","eez","MAR","trend",54,-0.01
"2014","eez","MAR","future",54,0.57
"2014","eez","MAR","score",54,0.53
"2014","eez","AO","pressures",54,23.73
"2014","eez","AO","resilience",54,73.23
"2014","eez","AO","status",54,61.94
"2014","eez","AO","trend",54,-0.03
"2014","eez","AO","future",54,71.01
"2014","eez","AO","score",54,66.48
"2014","eez","NP","pressures",54,22.64
"2014","eez","NP","resilience",54,76.01
"2014","eez","NP","status",54,71.39
"2014","eez","NP","trend",54,0.09
"2014","eez","NP","future",54,88.11
"2014","eez","NP","score",54,79.75
"2014","eez","CS","pressures",54,29.5
"2014","eez","CS","resilience",54,76.17
"2014","eez","CS","status",54,85.95
"2014","eez","CS","trend",54,0.86
"2014","eez","CS","future",54,100
"2014","eez","CS","score",54,92.98
"2014","eez","CP","pressures",54,32.47
"2014","eez","CP","resilience",54,76.17
"2014","eez","CP","status",54,24.31
"2014","eez","CP","trend",54,0.86
"2014","eez","CP","future",54,41.77
"2014","eez","CP","score",54,33.04
"2014","eez","TR","pressures",54,48.14
"2014","eez","TR","resilience",54,80.71
"2014","eez","TR","status",54,50.79
"2014","eez","TR","trend",54,0
"2014","eez","TR","future",54,56.19
"2014","eez","TR","score",54,53.49
"2014","eez","LIV","pressures",54,27
"2014","eez","LIV","resilience",54,61.63
"2014","eez","LIV","status",54,100
"2014","eez","LIV","trend",54,1
"2014","eez","LIV","future",54,100
"2014","eez","LIV","score",54,100
"2014","eez","ECO","pressures",54,25.56
"2014","eez","ECO","resilience",54,67.21
"2014","eez","ECO","status",54,100
"2014","eez","ECO","trend",54,-0.03
"2014","eez","ECO","future",54,100
"2014","eez","ECO","score",54,100
"2014","eez","ICO","pressures",54,29.31
"2014","eez","ICO","resilience",54,74.31
"2014","eez","ICO","status",54,60
"2014","eez","ICO","trend",54,-0.25
"2014","eez","ICO","future",54,58.86
"2014","eez","ICO","score",54,59.43
"2014","eez","LSP","pressures",54,33.52
"2014","eez","LSP","resilience",54,73.9
"2014","eez","LSP","status",54,88.55
"2014","eez","LSP","trend",54,0
"2014","eez","LSP","future",54,100
"2014","eez","LSP","score",54,94.27
"2014","eez","CW","pressures",54,63.32
"2014","eez","CW","resilience",54,80.71
"2014","eez","CW","status",54,77.48
"2014","eez","CW","trend",54,-0.07
"2014","eez","CW","future",54,78.39
"2014","eez","CW","score",54,77.94
"2014","eez","HAB","pressures",54,25.75
"2014","eez","HAB","resilience",54,71.02
"2014","eez","HAB","status",54,95.99
"2014","eez","HAB","trend",54,0.43
"2014","eez","HAB","future",54,100
"2014","eez","HAB","score",54,98
"2014","eez","SPP","pressures",54,32.13
"2014","eez","SPP","resilience",54,68.06
"2014","eez","SPP","status",54,89.68
"2014","eez","SPP","trend",54,-0.33
"2014","eez","SPP","future",54,80.28
"2014","eez","SPP","score",54,84.98
"2014","eez","FP","pressures",54,
"2014","eez","FP","resilience",54,
"2014","eez","FP","status",54,72.71
"2014","eez","FP","trend",54,-0.03
"2014","eez","FP","future",54,81.82
"2014","eez","FP","score",54,77.27
"2014","eez","LE","pressures",54,
"2014","eez","LE","resilience",54,
"2014","eez","LE","status",54,100
"2014","eez","LE","trend",54,0.49
"2014","eez","LE","future",54,100
"2014","eez","LE","score",54,100
"2014","eez","SP","pressures",54,
"2014","eez","SP","resilience",54,
"2014","eez","SP","status",54,74.27
"2014","eez","SP","trend",54,-0.12
"2014","eez","SP","future",54,79.43
"2014","eez","SP","score",54,76.85
"2014","eez","BD","pressures",54,
"2014","eez","BD","resilience",54,
"2014","eez","BD","status",54,92.83
"2014","eez","BD","trend",54,0.05
"2014","eez","BD","future",54,90.14
"2014","eez","BD","score",54,91.49
"2014","eez","Index","future",54,78.69
"2014","eez","Index","score",54,74.93
"2014","eez","FIS","pressures",55,17.7
"2014","eez","FIS","resilience",55,72.74
"2014","eez","FIS","status",55,39
"2014","eez","FIS","trend",55,0.04
"2014","eez","FIS","future",55,47.13
"2014","eez","FIS","score",55,43.06
"2014","eez","MAR","pressures",55,20.62
"2014","eez","MAR","resilience",55,73.77
"2014","eez","MAR","status",55,
"2014","eez","MAR","trend",55,
"2014","eez","MAR","future",55,
"2014","eez","MAR","score",55,
"2014","eez","AO","pressures",55,17.8
"2014","eez","AO","resilience",55,73.22
"2014","eez","AO","status",55,63.02
"2014","eez","AO","trend",55,0
"2014","eez","AO","future",55,74.44
"2014","eez","AO","score",55,68.73
"2014","eez","NP","pressures",55,
"2014","eez","NP","resilience",55,
"2014","eez","NP","status",55,
"2014","eez","NP","trend",55,
"2014","eez","NP","future",55,
"2014","eez","NP","score",55,
"2014","eez","CS","pressures",55,
"2014","eez","CS","resilience",55,
"2014","eez","CS","status",55,
"2014","eez","CS","trend",55,
"2014","eez","CS","future",55,
"2014","eez","CS","score",55,
"2014","eez","CP","pressures",55,
"2014","eez","CP","resilience",55,
"2014","eez","CP","status",55,
"2014","eez","CP","trend",55,
"2014","eez","CP","future",55,
"2014","eez","CP","score",55,
"2014","eez","TR","pressures",55,47.99
"2014","eez","TR","resilience",55,84.26
"2014","eez","TR","status",55,64.91
"2014","eez","TR","trend",55,0
"2014","eez","TR","future",55,72.69
"2014","eez","TR","score",55,68.8
"2014","eez","LIV","pressures",55,21.68
"2014","eez","LIV","resilience",55,43.05
"2014","eez","LIV","status",55,77.43
"2014","eez","LIV","trend",55,-0.34
"2014","eez","LIV","future",55,65.07
"2014","eez","LIV","score",55,71.25
"2014","eez","ECO","pressures",55,20.7
"2014","eez","ECO","resilience",55,64.44
"2014","eez","ECO","status",55,100
"2014","eez","ECO","trend",55,0
"2014","eez","ECO","future",55,100
"2014","eez","ECO","score",55,100
"2014","eez","ICO","pressures",55,25.49
"2014","eez","ICO","resilience",55,70.6
"2014","eez","ICO","status",55,0
"2014","eez","ICO","trend",55,
"2014","eez","ICO","future",55,0
"2014","eez","ICO","score",55,0
"2014","eez","LSP","pressures",55,32.55
"2014","eez","LSP","resilience",55,80.85
"2014","eez","LSP","status",55,91.05
"2014","eez","LSP","trend",55,1
"2014","eez","LSP","future",55,100
"2014","eez","LSP","score",55,95.52
"2014","eez","CW","pressures",55,65.74
"2014","eez","CW","resilience",55,84.26
"2014","eez","CW","status",55,74.15
"2014","eez","CW","trend",55,0
"2014","eez","CW","future",55,78.43
"2014","eez","CW","score",55,76.29
"2014","eez","HAB","pressures",55,19.48
"2014","eez","HAB","resilience",55,74.5
"2014","eez","HAB","status",55,89.72
"2014","eez","HAB","trend",55,0.03
"2014","eez","HAB","future",55,100
"2014","eez","HAB","score",55,94.86
"2014","eez","SPP","pressures",55,24.7
"2014","eez","SPP","resilience",55,70.59
"2014","eez","SPP","status",55,78.28
"2014","eez","SPP","trend",55,-0.25
"2014","eez","SPP","future",55,76.81
"2014","eez","SPP","score",55,77.55
"2014","eez","FP","pressures",55,
"2014","eez","FP","resilience",55,
"2014","eez","FP","status",55,39
"2014","eez","FP","trend",55,0.04
"2014","eez","FP","future",55,47.13
"2014","eez","FP","score",55,43.06
"2014","eez","LE","pressures",55,
"2014","eez","LE","resilience",55,
"2014","eez","LE","status",55,88.71
"2014","eez","LE","trend",55,-0.17
"2014","eez","LE","future",55,82.53
"2014","eez","LE","score",55,85.62
"2014","eez","SP","pressures",55,
"2014","eez","SP","resilience",55,
"2014","eez","SP","status",55,45.52
"2014","eez","SP","trend",55,1
"2014","eez","SP","future",55,50
"2014","eez","SP","score",55,47.76
"2014","eez","BD","pressures",55,
"2014","eez","BD","resilience",55,
"2014","eez","BD","status",55,84
"2014","eez","BD","trend",55,-0.11
"2014","eez","BD","future",55,88.41
"2014","eez","BD","score",55,86.2
"2014","eez","Index","future",55,70.52
"2014","eez","Index","score",55,68.07
"2014","eez","FIS","pressures",56,20.56
"2014","eez","FIS","resilience",56,61.74
"2014","eez","FIS","status",56,69
"2014","eez","FIS","trend",56,-0.09
"2014","eez","FIS","future",56,74.22
"2014","eez","FIS","score",56,71.61
"2014","eez","MAR","pressures",56,22.42
"2014","eez","MAR","resilience",56,56.31
"2014","eez","MAR","status",56,
"2014","eez","MAR","trend",56,
"2014","eez","MAR","future",56,
"2014","eez","MAR","score",56,
"2014","eez","AO","pressures",56,20.74
"2014","eez","AO","resilience",56,61.46
"2014","eez","AO","status",56,43.87
"2014","eez","AO","trend",56,0
"2014","eez","AO","future",56,49.77
"2014","eez","AO","score",56,46.82
"2014","eez","NP","pressures",56,
"2014","eez","NP","resilience",56,
"2014","eez","NP","status",56,
"2014","eez","NP","trend",56,
"2014","eez","NP","future",56,
"2014","eez","NP","score",56,
"2014","eez","CS","pressures",56,
"2014","eez","CS","resilience",56,
"2014","eez","CS","status",56,
"2014","eez","CS","trend",56,
"2014","eez","CS","future",56,
"2014","eez","CS","score",56,
"2014","eez","CP","pressures",56,
"2014","eez","CP","resilience",56,
"2014","eez","CP","status",56,
"2014","eez","CP","trend",56,
"2014","eez","CP","future",56,
"2014","eez","CP","score",56,
"2014","eez","TR","pressures",56,53.37
"2014","eez","TR","resilience",56,55.27
"2014","eez","TR","status",56,100
"2014","eez","TR","trend",56,0
"2014","eez","TR","future",56,100
"2014","eez","TR","score",56,100
"2014","eez","LIV","pressures",56,27.04
"2014","eez","LIV","resilience",56,57.97
"2014","eez","LIV","status",56,100
"2014","eez","LIV","trend",56,0.65
"2014","eez","LIV","future",56,100
"2014","eez","LIV","score",56,100
"2014","eez","ECO","pressures",56,27.04
"2014","eez","ECO","resilience",56,55.48
"2014","eez","ECO","status",56,100
"2014","eez","ECO","trend",56,-0.03
"2014","eez","ECO","future",56,100
"2014","eez","ECO","score",56,100
"2014","eez","ICO","pressures",56,26.8
"2014","eez","ICO","resilience",56,64.38
"2014","eez","ICO","status",56,66.67
"2014","eez","ICO","trend",56,-0.14
"2014","eez","ICO","future",56,68.55
"2014","eez","ICO","score",56,67.61
"2014","eez","LSP","pressures",56,31.36
"2014","eez","LSP","resilience",56,64.36
"2014","eez","LSP","status",56,0
"2014","eez","LSP","trend",56,
"2014","eez","LSP","future",56,0
"2014","eez","LSP","score",56,0
"2014","eez","CW","pressures",56,69.73
"2014","eez","CW","resilience",56,55.27
"2014","eez","CW","status",56,71.12
"2014","eez","CW","trend",56,0.02
"2014","eez","CW","future",56,68.91
"2014","eez","CW","score",56,70.01
"2014","eez","HAB","pressures",56,20.81
"2014","eez","HAB","resilience",56,63.54
"2014","eez","HAB","status",56,98.91
"2014","eez","HAB","trend",56,-0.01
"2014","eez","HAB","future",56,100
"2014","eez","HAB","score",56,99.45
"2014","eez","SPP","pressures",56,26.04
"2014","eez","SPP","resilience",56,58.17
"2014","eez","SPP","status",56,82.63
"2014","eez","SPP","trend",56,-0.23
"2014","eez","SPP","future",56,78.87
"2014","eez","SPP","score",56,80.75
"2014","eez","FP","pressures",56,
"2014","eez","FP","resilience",56,
"2014","eez","FP","status",56,69
"2014","eez","FP","trend",56,-0.09
"2014","eez","FP","future",56,74.22
"2014","eez","FP","score",56,71.61
"2014","eez","LE","pressures",56,
"2014","eez","LE","resilience",56,
"2014","eez","LE","status",56,100
"2014","eez","LE","trend",56,0.31
"2014","eez","LE","future",56,100
"2014","eez","LE","score",56,100
"2014","eez","SP","pressures",56,
"2014","eez","SP","resilience",56,
"2014","eez","SP","status",56,33.33
"2014","eez","SP","trend",56,-0.14
"2014","eez","SP","future",56,34.28
"2014","eez","SP","score",56,33.8
"2014","eez","BD","pressures",56,
"2014","eez","BD","resilience",56,
"2014","eez","BD","status",56,90.77
"2014","eez","BD","trend",56,-0.12
"2014","eez","BD","future",56,89.43
"2014","eez","BD","score",56,90.1
"2014","eez","Index","future",56,73.8
"2014","eez","Index","score",56,73.19
"2014","eez","FIS","pressures",57,17.96
"2014","eez","FIS","resilience",57,74.65
"2014","eez","FIS","status",57,56
"2014","eez","FIS","trend",57,-0.06
"2014","eez","FIS","future",57,64.23
"2014","eez","FIS","score",57,60.11
"2014","eez","MAR","pressures",57,19.87
"2014","eez","MAR","resilience",57,73.77
"2014","eez","MAR","status",57,
"2014","eez","MAR","trend",57,
"2014","eez","MAR","future",57,
"2014","eez","MAR","score",57,
"2014","eez","AO","pressures",57,17.89
"2014","eez","AO","resilience",57,75.17
"2014","eez","AO","status",57,63.02
"2014","eez","AO","trend",57,0
"2014","eez","AO","future",57,74.83
"2014","eez","AO","score",57,68.92
"2014","eez","NP","pressures",57,
"2014","eez","NP","resilience",57,
"2014","eez","NP","status",57,
"2014","eez","NP","trend",57,
"2014","eez","NP","future",57,
"2014","eez","NP","score",57,
"2014","eez","CS","pressures",57,
"2014","eez","CS","resilience",57,
"2014","eez","CS","status",57,
"2014","eez","CS","trend",57,
"2014","eez","CS","future",57,
"2014","eez","CS","score",57,
"2014","eez","CP","pressures",57,
"2014","eez","CP","resilience",57,
"2014","eez","CP","status",57,
"2014","eez","CP","trend",57,
"2014","eez","CP","future",57,
"2014","eez","CP","score",57,
"2014","eez","TR","pressures",57,48.83
"2014","eez","TR","resilience",57,84.26
"2014","eez","TR","status",57,64.91
"2014","eez","TR","trend",57,0
"2014","eez","TR","future",57,72.51
"2014","eez","TR","score",57,68.71
"2014","eez","LIV","pressures",57,22
"2014","eez","LIV","resilience",57,43.05
"2014","eez","LIV","status",57,77.43
"2014","eez","LIV","trend",57,-0.34
"2014","eez","LIV","future",57,64.99
"2014","eez","LIV","score",57,71.21
"2014","eez","ECO","pressures",57,20.94
"2014","eez","ECO","resilience",57,64.44
"2014","eez","ECO","status",57,89.77
"2014","eez","ECO","trend",57,0.05
"2014","eez","ECO","future",57,100
"2014","eez","ECO","score",57,94.89
"2014","eez","ICO","pressures",57,24.79
"2014","eez","ICO","resilience",57,71.98
"2014","eez","ICO","status",57,0
"2014","eez","ICO","trend",57,
"2014","eez","ICO","future",57,0
"2014","eez","ICO","score",57,0
"2014","eez","LSP","pressures",57,31.94
"2014","eez","LSP","resilience",57,80.85
"2014","eez","LSP","status",57,99.41
"2014","eez","LSP","trend",57,0
"2014","eez","LSP","future",57,100
"2014","eez","LSP","score",57,99.71
"2014","eez","CW","pressures",57,65.74
"2014","eez","CW","resilience",57,84.26
"2014","eez","CW","status",57,71.45
"2014","eez","CW","trend",57,-0.01
"2014","eez","CW","future",57,75.11
"2014","eez","CW","score",57,73.28
