"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","n_years","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"fish_oil",1996,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",1997,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",1998,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",1999,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2000,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2001,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2002,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2003,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2004,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2005,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2006,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2007,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2008,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2009,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2010,0,,,,,0,1,,,,35,0,,0,0.65,0.00072661217075386,,1,1
"New Caledonia",5,"fish_oil",2011,0,1,,,,0,1,,,1,35,0,,0,0.65,0.00072661217075386,1,1,1
"New Caledonia",5,"ornamentals",1984,3,23,,,,3,,,,23,28,,,3.7375,94.0875,0.105177111716621,0.24445330144812,0.802675585284281,0.802675585284281
"New Caledonia",5,"ornamentals",1985,0,0,,,,0,,,,0,28,,,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1986,3,45,,,,3,,,,45,28,,,3.7375,94.0875,0.105177111716621,0.478278198485452,0.802675585284281,0.802675585284281
"New Caledonia",5,"ornamentals",1987,2.75,32.5,,,,5,,,,62,28,2.75,32.5,3.7375,94.0875,0.105177111716621,0.345423143350604,0.735785953177257,0.735785953177257
"New Caledonia",5,"ornamentals",1988,2,26.75,,,,0,,,,0,28,2,26.75,3.7375,94.0875,0.105177111716621,0.284309817988574,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1989,2,26.75,,,,0,,,,0,28,2,26.75,3.7375,94.0875,0.105177111716621,0.284309817988574,0.535117056856187,0.535117056856187
"New Caledonia",5,"ornamentals",1990,1.25,15.5,,,,0,,,,0,28,1.25,15.5,3.7375,94.0875,0.105177111716621,0.164740268367211,0.334448160535117,0.334448160535117
"New Caledonia",5,"ornamentals",1991,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1995,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1996,0,0,,,,0,,,,0,28,0,0,3.7375,94.0875,0.105177111716621,0,0,0
"New Caledonia",5,"ornamentals",1997,1,32.75,,,,4,,,,131,28,1,32.75,3.7375,94.0875,0.105177111716621,0.348080244453301,0.267558528428094,0.267558528428094
"New Caledonia",5,"ornamentals",1998,2.25,60.5,,,,5,,,,111,28,2.25,60.5,3.7375,94.0875,0.105177111716621,0.643018466852664,0.602006688963211,0.602006688963211
"New Caledonia",5,"ornamentals",1999,2.5,65.5,,,,1,,,,20,28,2.5,65.5,3.7375,94.0875,0.105177111716621,0.696160488906603,0.668896321070234,0.668896321070234
"New Caledonia",5,"ornamentals",2000,4.25,89.5,,,,7,,,,96,28,4.25,89.5,3.7375,94.0875,0.105177111716621,0.951242194765511,1,1
"New Caledonia",5,"ornamentals",2001,5,84.75,,,,7,,,,112,28,5,84.75,3.7375,94.0875,0.105177111716621,0.900757273814269,1,1
"New Caledonia",5,"ornamentals",2002,4.75,78.75,,,,4,,,,87,28,4.75,78.75,3.7375,94.0875,0.105177111716621,0.836986847349542,1,1
"New Caledonia",5,"ornamentals",2003,5.75,100,,,,5,,,,105,28,5.75,100,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2004,5.25,106,,,,5,,,,120,28,5.25,106,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2005,4.5,104.5,,,,4,,,,106,28,4.5,104.5,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2006,4.25,108,,,,3,,,,101,28,4.25,108,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2007,4,110,,,,4,,,,113,28,4,110,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2008,3.75,115.25,,,,4,,,,141,28,3.75,115.25,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2009,3.5,121.75,,,,3,,,,132,28,3.5,121.75,3.7375,94.0875,0.105177111716621,1,0.936454849498328,0.936454849498328
"New Caledonia",5,"ornamentals",2010,4.25,142,,,,6,,,,182,28,4.25,142,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"ornamentals",2011,4.75,144.75,,,,6,,,,124,28,4.75,144.75,3.7375,94.0875,0.105177111716621,1,1,1
"New Caledonia",5,"seaweeds",2006,0,0,,,,0,,,,0,6,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2007,0,0,,,,0,,,,0,6,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2008,0,0,,,,0,,,,0,6,,,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2009,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2010,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2011,0,0,,,,0,,,,0,6,0,0,0,0,0,1,1,1
"New Caledonia",5,"shells",1999,98,351,,,,98,,,,351,13,,,222.95,799.825,0.894096276112625,0.438845997561967,0.43956043956044,0.43956043956044
"New Caledonia",5,"shells",2000,96,333,,,,96,,,,333,13,,,222.95,799.825,0.894096276112625,0.416341074610071,0.43058981834492,0.43058981834492
"New Caledonia",5,"shells",2001,343,542,,,,343,,,,542,13,,,222.95,799.825,0.894096276112625,0.677648235551527,1,1
"New Caledonia",5,"shells",2002,153.75,366,,,,78,,,,238,13,153.75,366,222.95,799.825,0.894096276112625,0.45760010002188,0.689616505943036,0.689616505943036
"New Caledonia",5,"shells",2003,154.25,369.5,,,,100,,,,365,13,154.25,369.5,222.95,799.825,0.894096276112625,0.461976057262526,0.691859161246916,0.691859161246916
"New Caledonia",5,"shells",2004,160.25,407.25,,,,120,,,,484,13,160.25,407.25,222.95,799.825,0.894096276112625,0.509173881786641,0.718771024893474,0.718771024893474
"New Caledonia",5,"shells",2005,112.75,446.5,,,,153,,,,699,13,112.75,446.5,222.95,799.825,0.894096276112625,0.558247116556747,0.505718771024893,0.505718771024893
"New Caledonia",5,"shells",2006,140,669.25,,,,187,,,,1129,13,140,669.25,222.95,799.825,0.894096276112625,0.836745538086456,0.627943485086342,0.627943485086342
"New Caledonia",5,"shells",2007,164.5,852.25,,,,198,,,,1097,13,164.5,852.25,222.95,799.825,0.894096276112625,1,0.737833594976452,0.737833594976452
"New Caledonia",5,"shells",2008,184.25,1012.25,,,,199,,,,1124,13,184.25,1012.25,222.95,799.825,0.894096276112625,1,0.826418479479704,0.826418479479704
"New Caledonia",5,"shells",2009,215.25,1211.5,,,,277,,,,1496,13,215.25,1211.5,222.95,799.825,0.894096276112625,1,0.965463108320251,0.965463108320251
"New Caledonia",5,"shells",2010,225.5,1230.5,,,,228,,,,1205,13,225.5,1230.5,222.95,799.825,0.894096276112625,1,1,1
"New Caledonia",5,"shells",2011,212.25,1134.25,,,,145,,,,712,13,212.25,1134.25,222.95,799.825,0.894096276112625,1,0.952007176496972,0.952007176496972
"New Caledonia",5,"sponges",2002,0,0,,,,0,,,,0,10,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2003,0,0,,,,0,,,,0,10,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2004,0,0,,,,0,,,,0,10,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2005,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2006,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2007,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2008,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2009,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2010,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2011,0,0,,,,0,,,,0,10,0,0,0,0,0,1,1,1
"Vanuatu",6,"corals",1998,25,34,,,,25,,,,34,14,,,31.2,67.6,0.123368920521945,0.502958579881657,0.801282051282051,0.801282051282051
"Vanuatu",6,"corals",1999,48,54,,,,48,,,,54,14,,,31.2,67.6,0.123368920521945,0.798816568047337,1,1
"Vanuatu",6,"corals",2000,0,0,,,,0,,,,0,14,,,31.2,67.6,0.123368920521945,0,0,0
"Vanuatu",6,"corals",2001,25.5,46.75,,,,29,,,,99,14,25.5,46.75,31.2,67.6,0.123368920521945,0.691568047337278,0.817307692307692,0.817307692307692
"Vanuatu",6,"corals",2002,34,52.5,,,,59,,,,57,14,34,52.5,31.2,67.6,0.123368920521945,0.776627218934911,1,1
"Vanuatu",6,"corals",2003,37.75,93.75,,,,63,,,,219,14,37.75,93.75,31.2,67.6,0.123368920521945,1,1,1
"Vanuatu",6,"corals",2004,46.75,104,,,,36,,,,41,14,46.75,104,31.2,67.6,0.123368920521945,1,1,1
"Vanuatu",6,"corals",2005,47.5,83,,,,32,,,,15,14,47.5,83,31.2,67.6,0.123368920521945,1,1,1
"Vanuatu",6,"corals",2006,32.75,68.75,,,,0,,,,0,14,32.75,68.75,31.2,67.6,0.123368920521945,1,1,1
"Vanuatu",6,"corals",2007,17,14,,,,0,,,,0,14,17,14,31.2,67.6,0.123368920521945,0.207100591715976,0.544871794871795,0.544871794871795
"Vanuatu",6,"corals",2008,8,3.75,,,,0,,,,0,14,8,3.75,31.2,67.6,0.123368920521945,0.0554733727810651,0.256410256410256,0.256410256410256
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,14,0,0,31.2,67.6,0.123368920521945,0,0,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,14,0,0,31.2,67.6,0.123368920521945,0,0,0
"Vanuatu",6,"corals",2011,0,0,,,,0,,,,0,14,0,0,31.2,67.6,0.123368920521945,0,0,0
"Vanuatu",6,"ornamentals",2003,,366,0,,,,,,,366,9,,,0,430.3,0.785290628706999,0.850569370206832,,0.850569370206832
"Vanuatu",6,"ornamentals",2004,,475,0,,,,,,,475,9,,,0,430.3,0.785290628706999,1,,1
"Vanuatu",6,"ornamentals",2005,,662,0,,,,,,,662,9,,,0,430.3,0.785290628706999,1,,1
"Vanuatu",6,"ornamentals",2006,0,375.75,0,,,0,,,,0,9,,375.75,0,430.3,0.785290628706999,0.873227980478736,1,1
"Vanuatu",6,"ornamentals",2007,0,284.25,0,,,0,,,,0,9,,284.25,0,430.3,0.785290628706999,0.660585637927028,1,1
"Vanuatu",6,"ornamentals",2008,0,165.5,0,,,0,,,,0,9,,165.5,0,430.3,0.785290628706999,0.384615384615385,1,1
"Vanuatu",6,"ornamentals",2009,0,0,0,,,0,,,,0,9,,0,0,430.3,0.785290628706999,0,1,1
"Vanuatu",6,"ornamentals",2010,0,0,0,,,0,,,,0,9,,0,0,430.3,0.785290628706999,0,1,1
"Vanuatu",6,"ornamentals",2011,0,0,0,,,0,,,,0,9,,0,0,430.3,0.785290628706999,0,1,1
"Vanuatu",6,"shells",2001,12,15,,,,12,,,,15,11,,,9.5875,50.05,0.0913404507710558,0.2997002997003,1,1
"Vanuatu",6,"shells",2002,0,0,,,,0,,,,0,11,,,9.5875,50.05,0.0913404507710558,0,0,0
"Vanuatu",6,"shells",2003,0,0,,,,0,,,,0,11,,,9.5875,50.05,0.0913404507710558,0,0,0
"Vanuatu",6,"shells",2004,3,3.75,,,,0,,,,0,11,3,3.75,9.5875,50.05,0.0913404507710558,0.0749250749250749,0.312907431551499,0.312907431551499
"Vanuatu",6,"shells",2005,3,3.25,,,,12,,,,13,11,3,3.25,9.5875,50.05,0.0913404507710558,0.0649350649350649,0.312907431551499,0.312907431551499
"Vanuatu",6,"shells",2006,5.75,17,,,,11,,,,55,11,5.75,17,9.5875,50.05,0.0913404507710558,0.33966033966034,0.59973924380704,0.59973924380704
"Vanuatu",6,"shells",2007,6.25,18.75,,,,2,,,,7,11,6.25,18.75,9.5875,50.05,0.0913404507710558,0.374625374625375,0.651890482398957,0.651890482398957
"Vanuatu",6,"shells",2008,8.75,25,,,,10,,,,25,11,8.75,25,9.5875,50.05,0.0913404507710558,0.499500499500499,0.91264667535854,0.91264667535854
"Vanuatu",6,"shells",2009,12.25,58.5,,,,26,,,,147,11,12.25,58.5,9.5875,50.05,0.0913404507710558,1,1,1
"Vanuatu",6,"shells",2010,13.75,71.75,,,,17,,,,108,11,13.75,71.75,9.5875,50.05,0.0913404507710558,1,1,1
"Vanuatu",6,"shells",2011,14.75,77,,,,6,,,,28,11,14.75,77,9.5875,50.05,0.0913404507710558,1,1,1
"Solomon Islands",7,"corals",1998,391,1007,,,,391,,,,1007,14,,,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",1999,238,810,,,,238,,,,810,14,,,254.15,654.55,0.725504322766571,1,0.936454849498328,0.936454849498328
"Solomon Islands",7,"corals",2000,169,642,,,,169,,,,642,14,,,254.15,654.55,0.725504322766571,0.980826522038041,0.664961636828645,0.664961636828645
"Solomon Islands",7,"corals",2001,235.25,818,,,,143,,,,813,14,235.25,818,254.15,654.55,0.725504322766571,1,0.925634467833956,0.925634467833956
"Solomon Islands",7,"corals",2002,204,722.25,,,,266,,,,624,14,204,722.25,254.15,654.55,0.725504322766571,1,0.802675585284281,0.802675585284281
"Solomon Islands",7,"corals",2003,177.25,651.25,,,,131,,,,526,14,177.25,651.25,254.15,654.55,0.725504322766571,0.994958368344664,0.697422781821759,0.697422781821759
"Solomon Islands",7,"corals",2004,183.5,712.25,,,,194,,,,886,14,183.5,712.25,254.15,654.55,0.725504322766571,1,0.722014558331694,0.722014558331694
"Solomon Islands",7,"corals",2005,218.25,745.5,,,,282,,,,946,14,218.25,745.5,254.15,654.55,0.725504322766571,1,0.858744835726933,0.858744835726933
"Solomon Islands",7,"corals",2006,246.25,789.25,,,,378,,,,799,14,246.25,789.25,254.15,654.55,0.725504322766571,1,0.968915994491442,0.968915994491442
"Solomon Islands",7,"corals",2007,312.75,831.75,,,,397,,,,696,14,312.75,831.75,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2008,369.25,810.25,,,,420,,,,800,14,369.25,810.25,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2009,368.75,786.25,,,,280,,,,850,14,368.75,786.25,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2010,333.75,770,,,,238,,,,734,14,333.75,770,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2011,324,644.75,,,,358,,,,195,14,324,644.75,254.15,654.55,0.725504322766571,0.985027881750821,1,1
"Solomon Islands",7,"ornamentals",1996,50.9802552761606,50,21.2067788707495,0.595469528108224,50.9802552761606,,,,,50,16,,,69.0625,64.35,0.0713256484149856,0.777000777000777,0.738175642007756,0.738175642007756
"Solomon Islands",7,"ornamentals",1997,34.3071084891304,22,21.2067788707495,0.595469528108224,34.3071084891304,,,,,22,16,,,69.0625,64.35,0.0713256484149856,0.341880341880342,0.496754512059806,0.496754512059806
"Solomon Islands",7,"ornamentals",1998,42.6436818826455,36,21.2067788707495,0.595469528108224,42.6436818826455,,,,,36,16,,,69.0625,64.35,0.0713256484149856,0.559440559440559,0.617465077033781,0.617465077033781
"Solomon Islands",7,"ornamentals",1999,44.5789578489972,39.25,21.2067788707495,0.595469528108224,50.3847857480524,,,,,49,16,44.5789578489972,39.25,69.0625,64.35,0.0713256484149856,0.60994560994561,0.645487172474168,0.645487172474168
"Solomon Islands",7,"ornamentals",2000,37.5821908937256,27.5,21.2067788707495,0.595469528108224,22.9931874550741,,,,,3,16,37.5821908937256,27.5,69.0625,64.35,0.0713256484149856,0.427350427350427,0.544176519728154,0.544176519728154
"Solomon Islands",7,"ornamentals",2001,63.1873806023792,70.5,21.2067788707495,0.595469528108224,136.727867323745,,,,,194,16,63.1873806023792,70.5,69.0625,64.35,0.0713256484149856,1,0.914930397862504,0.914930397862504
"Solomon Islands",7,"ornamentals",2002,62.7764601317178,72.25,21.2067788707495,0.595469528108224,46.8119685794031,41,,,,43,16,62.7764601317178,72.25,69.0625,64.35,0.0713256484149856,1,0.908980418196819,0.908980418196819
"Solomon Islands",7,"ornamentals",2003,63.6802636947047,73.75,21.2067788707495,0.595469528108224,53.9576029167017,54,,,,55,16,63.6802636947047,73.75,69.0625,64.35,0.0713256484149856,1,0.922067166620159,0.922067166620159
"Solomon Islands",7,"ornamentals",2004,77.9319668309362,89.5,21.2067788707495,0.595469528108224,60.5077677258922,80,,,,66,16,77.9319668309362,89.5,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2005,69.25,59.25,21.2067788707495,0.595469528108224,64.6760544226498,102,,,,73,16,69.25,59.25,69.0625,64.35,0.0713256484149856,0.920745920745921,1,1
"Solomon Islands",7,"ornamentals",2006,94.75,72.5,21.2067788707495,0.595469528108224,78.3718535691389,143,,,,96,16,94.75,72.5,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2007,106.25,85.25,21.2067788707495,0.595469528108224,84.3265488502211,100,,,,106,16,106.25,85.25,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2008,103.5,85.75,21.2067788707495,0.595469528108224,61.6987067821087,69,,,,68,16,103.5,85.75,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2009,78,99,21.2067788707495,0.595469528108224,96.2359394123856,0,,,,126,16,78,99,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2010,42.25,75,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,16,42.25,75,69.0625,64.35,0.0713256484149856,1,0.611764705882353,0.611764705882353
"Solomon Islands",7,"ornamentals",2011,17.25,48.5,21.2067788707495,0.595469528108224,21.2067788707495,0,,,,0,16,17.25,48.5,69.0625,64.35,0.0713256484149856,0.753690753690754,0.249773755656109,0.249773755656109
"Solomon Islands",7,"seaweeds",2004,168,148,,,,168,,,,148,8,,,235.3,183.3,0.203170028818444,0.807419530823786,0.713982150446239,0.713982150446239
"Solomon Islands",7,"seaweeds",2005,362,282,,,,362,,,,282,8,,,235.3,183.3,0.203170028818444,1,1,1
"Solomon Islands",7,"seaweeds",2006,147,106,,,,147,,,,106,8,,,235.3,183.3,0.203170028818444,0.578286961265685,0.624734381640459,0.624734381640459
"Solomon Islands",7,"seaweeds",2007,195.5,157.5,,,,105,,,,94,8,195.5,157.5,235.3,183.3,0.203170028818444,0.85924713584288,0.830854228644284,0.830854228644284
"Solomon Islands",7,"seaweeds",2008,166,135.5,,,,50,,,,60,8,166,135.5,235.3,183.3,0.203170028818444,0.739225313693399,0.705482362940926,0.705482362940926
"Solomon Islands",7,"seaweeds",2009,113,107.5,,,,150,,,,170,8,113,107.5,235.3,183.3,0.203170028818444,0.586470267321331,0.480237994050149,0.480237994050149
"Solomon Islands",7,"seaweeds",2010,162.25,221,,,,344,,,,560,8,162.25,221,235.3,183.3,0.203170028818444,1,0.689545261368466,0.689545261368466
"Solomon Islands",7,"seaweeds",2011,311.5,226.5,,,,702,,,,116,8,311.5,226.5,235.3,183.3,0.203170028818444,1,1,1
"Palau",8,"corals",1998,50,195,,,,50,,,,195,14,,,32.5,126.75,0.605120248254461,1,1,1
"Palau",8,"corals",1999,38,4,,,,38,,,,4,14,,,32.5,126.75,0.605120248254461,0.0315581854043393,1,1
"Palau",8,"corals",2000,20,3,,,,20,,,,3,14,,,32.5,126.75,0.605120248254461,0.0236686390532544,0.615384615384615,0.615384615384615
"Palau",8,"corals",2001,27,50.5,,,,0,,,,0,14,27,50.5,32.5,126.75,0.605120248254461,0.398422090729783,0.830769230769231,0.830769230769231
"Palau",8,"corals",2002,14.5,1.75,,,,0,,,,0,14,14.5,1.75,32.5,126.75,0.605120248254461,0.0138067061143984,0.446153846153846,0.446153846153846
"Palau",8,"corals",2003,5,1.5,,,,0,,,,3,14,5,1.5,32.5,126.75,0.605120248254461,0.0118343195266272,0.153846153846154,0.153846153846154
"Palau",8,"corals",2004,0,0.75,,,,0,,,,0,14,0,0.75,32.5,126.75,0.605120248254461,0.00591715976331361,0,0
"Palau",8,"corals",2005,13.75,61,,,,55,,,,241,14,13.75,61,32.5,126.75,0.605120248254461,0.481262327416174,0.423076923076923,0.423076923076923
"Palau",8,"corals",2006,17.25,63,,,,14,,,,8,14,17.25,63,32.5,126.75,0.605120248254461,0.497041420118343,0.530769230769231,0.530769230769231
"Palau",8,"corals",2007,17.5,65.5,,,,1,,,,13,14,17.5,65.5,32.5,126.75,0.605120248254461,0.516765285996055,0.538461538461538,0.538461538461538
"Palau",8,"corals",2008,41.5,79,,,,96,,,,54,14,41.5,79,32.5,126.75,0.605120248254461,0.6232741617357,1,1
"Palau",8,"corals",2009,27.75,18.75,,,,0,,,,0,14,27.75,18.75,32.5,126.75,0.605120248254461,0.14792899408284,0.853846153846154,0.853846153846154
"Palau",8,"corals",2010,24.25,17.75,,,,0,,,,4,14,24.25,17.75,32.5,126.75,0.605120248254461,0.140039447731755,0.746153846153846,0.746153846153846
"Palau",8,"corals",2011,32,25,,,,32,,,,42,14,32,25,32.5,126.75,0.605120248254461,0.19723865877712,0.984615384615385,0.984615384615385
"Palau",8,"ornamentals",1995,0,19,0,0,0,,,,,19,17,,,0,52.325,0.249806051202483,0.363115145723841,1,1
"Palau",8,"ornamentals",1996,0,1,0,0,0,,,,,1,17,,,0,52.325,0.249806051202483,0.0191113234591495,1,1
"Palau",8,"ornamentals",1997,0,0,0,0,0,,,,,0,17,,,0,52.325,0.249806051202483,0,1,1
"Palau",8,"ornamentals",1998,0,5.75,0,0,0,,,,,3,17,0,5.75,0,52.325,0.249806051202483,0.10989010989011,1,1
"Palau",8,"ornamentals",1999,0,1,0,0,0,,,,,0,17,0,1,0,52.325,0.249806051202483,0.0191113234591495,1,1
"Palau",8,"ornamentals",2000,0,0.75,0,0,0,,,,,0,17,0,0.75,0,52.325,0.249806051202483,0.0143334925943622,1,1
"Palau",8,"ornamentals",2001,0,0.75,0,0,0,,,,,0,17,0,0.75,0,52.325,0.249806051202483,0.0143334925943622,1,1
"Palau",8,"ornamentals",2002,0,14.25,0,0,0,,,,,57,17,0,14.25,0,52.325,0.249806051202483,0.272336359292881,1,1
"Palau",8,"ornamentals",2003,0,40.5,0,0,0,,,,,105,17,0,40.5,0,52.325,0.249806051202483,0.774008600095557,1,1
"Palau",8,"ornamentals",2004,0,63,0,0,0,,,,,90,17,0,63,0,52.325,0.249806051202483,1,1,1
"Palau",8,"ornamentals",2005,0,78.5,0,0,0,,,,,62,17,0,78.5,0,52.325,0.249806051202483,1,1,1
"Palau",8,"ornamentals",2006,0,80.5,0,0,0,,,,,65,17,0,80.5,0,52.325,0.249806051202483,1,1,1
"Palau",8,"ornamentals",2007,0,70.75,0,0,0,,,,,66,17,0,70.75,0,52.325,0.249806051202483,1,1,1
"Palau",8,"ornamentals",2008,0,48.25,0,0,0,0,,,,0,17,0,48.25,0,52.325,0.249806051202483,0.922121356903966,1,1
"Palau",8,"ornamentals",2009,0,32.75,0,0,0,0,,,,0,17,0,32.75,0,52.325,0.249806051202483,0.625895843287148,1,1
