"r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
1,419,29,120,1118317379,0.935225919511404,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.935225919511404
1,419,29,121,,,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"r2",28,0.892857142857143,0.0535714285714285,0.761846291847814
1,419,29,122,1259078382,0.625988631101959,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.625988631101959
1,419,29,123,484137160,0.718752692341944,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.718752692341944
1,419,29,124,3.685e+09,0.759050522905073,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.759050522905073
1,419,29,125,816054406.7,0.682499945434189,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.682499945434189
1,419,29,126,19740432084,0.666081867219674,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.666081867219674
1,419,29,127,687993792.6,0.177663152613159,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.177663152613159
1,419,29,140,18763481397.7127,0.335348923655557,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.335348923655557
1,419,29,166,14439331395,0.811658830741349,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.811658830741349
1,419,29,220,,,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"r2",28,0.892857142857143,0.0535714285714285,0.761846291847814
1,419,29,221,,,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"r2",28,0.892857142857143,0.0535714285714285,0.761846291847814
1,419,29,244,72374494804.5835,0.726684377921231,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.726684377921231
1,419,29,245,72374494804.5835,0.726684377921231,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.726684377921231
1,419,29,248,72374494804.5835,0.726684377921231,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.726684377921231
1,419,29,249,72374494804.5835,0.726684377921231,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,0.726684377921231
1,419,29,250,0,1,0.761846291847814,0.92023270867745,0.89868831656361,28,48,220,25,44,174,"v",1,1,0,1
1,999,999,89,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,90,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,91,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,92,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,93,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,94,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
1,999,999,105,,,,,0.89868831656361,7,7,220,,,174,"r0",220,0.790909090909091,1.15818181818182,
