"","rgn_id","year","a_prot_1km"
"1361",79,2010,0
"1362",79,2011,0
"1363",79,2012,0
"1364",79,2013,0
"1365",79,2014,0
"1366",79,2015,0
"1367",79,2016,0
"1368",79,2017,0
"1369",80,2000,0
"1370",80,2001,0
"1371",80,2002,0
"1372",80,2003,0
"1373",80,2004,0
"1374",80,2005,0
"1375",80,2006,0
"1376",80,2007,0
"1377",80,2008,0
"1378",80,2009,0
"1379",80,2010,0
"1380",80,2011,0
"1381",80,2012,0
"1382",80,2013,0
"1383",80,2014,0
"1384",80,2015,0
"1385",80,2016,0
"1386",80,2017,0
"1387",81,2000,0
"1388",81,2001,0
"1389",81,2002,0
"1390",81,2003,0
"1391",81,2004,0
"1392",81,2005,0
"1393",81,2006,0
"1394",81,2007,0
"1395",81,2008,0
"1396",81,2009,0
"1397",81,2010,0
"1398",81,2011,0
"1399",81,2012,0
"1400",81,2013,0
"1401",81,2014,0
"1402",81,2015,0
"1403",81,2016,0
"1404",81,2017,0
"1405",82,2000,0
"1406",82,2001,0
"1407",82,2002,0
"1408",82,2003,0
"1409",82,2004,0
"1410",82,2005,0
"1411",82,2006,0
"1412",82,2007,0
"1413",82,2008,0
"1414",82,2009,0
"1415",82,2010,0
"1416",82,2011,0
"1417",82,2012,0
"1418",82,2013,0
"1419",82,2014,0
"1420",82,2015,0
"1421",82,2016,0
"1422",82,2017,0
"1423",84,2000,0
"1424",84,2001,0
"1425",84,2002,0
"1426",84,2003,0
"1427",84,2004,0
"1428",84,2005,0
"1429",84,2006,0
"1430",84,2007,0
"1431",84,2008,0
"1432",84,2009,0
"1433",84,2010,0
"1434",84,2011,0
"1435",84,2012,0
"1436",84,2013,0
"1437",84,2014,0
"1438",84,2015,0
"1439",84,2016,0
"1440",84,2017,0
"1441",85,2000,0
"1442",85,2001,0
"1443",85,2002,0
"1444",85,2003,0
"1445",85,2004,0
"1446",85,2005,0
"1447",85,2006,0
"1448",85,2007,0
"1449",85,2008,0
"1450",85,2009,0
"1451",85,2010,0
"1452",85,2011,0
"1453",85,2012,0
"1454",85,2013,0
"1455",85,2014,0
"1456",85,2015,0
"1457",85,2016,0
"1458",85,2017,0
"1459",86,2000,0
"1460",86,2001,0
"1461",86,2002,0
"1462",86,2003,0
"1463",86,2004,0
"1464",86,2005,0
"1465",86,2006,0
"1466",86,2007,0
"1467",86,2008,0
"1468",86,2009,0
"1469",86,2010,0
"1470",86,2011,0
"1471",86,2012,0
"1472",86,2013,0
"1473",86,2014,0
"1474",86,2015,0
"1475",86,2016,0
"1476",86,2017,0
"1477",88,2000,0
"1478",88,2001,0
"1479",88,2002,0
"1480",88,2003,0
"1481",88,2004,0
"1482",88,2005,0
"1483",88,2006,0
"1484",88,2007,0
"1485",88,2008,0
"1486",88,2009,0
"1487",88,2010,0
"1488",88,2011,0
"1489",88,2012,0
"1490",88,2013,0
"1491",88,2014,0
"1492",88,2015,0
"1493",88,2016,0
"1494",88,2017,0
"1495",89,2000,0
"1496",89,2001,0
"1497",89,2002,0
"1498",89,2003,0
"1499",89,2004,0
"1500",89,2005,0
"1501",89,2006,0
"1502",89,2007,0
"1503",89,2008,0
"1504",89,2009,0
"1505",89,2010,0
"1506",89,2011,0
"1507",89,2012,0
"1508",89,2013,0
"1509",89,2014,0
"1510",89,2015,0
"1511",89,2016,0
"1512",89,2017,0
"1513",90,2000,0
"1514",90,2001,0
"1515",90,2002,0
"1516",90,2003,0
"1517",90,2004,0
"1518",90,2005,0
"1519",90,2006,0
"1520",90,2007,0
"1521",90,2008,0
"1522",90,2009,0
"1523",90,2010,0
"1524",90,2011,0
"1525",90,2012,0
"1526",90,2013,0
"1527",90,2014,0
"1528",90,2015,0
"1529",90,2016,0
"1530",90,2017,0
"1531",91,2000,0
"1532",91,2001,0
"1533",91,2002,0
"1534",91,2003,0
"1535",91,2004,0
"1536",91,2005,0
"1537",91,2006,0
"1538",91,2007,0
"1539",91,2008,0
"1540",91,2009,0
"1541",91,2010,0
"1542",91,2011,0
"1543",91,2012,0
"1544",91,2013,0
"1545",91,2014,0
"1546",91,2015,0
"1547",91,2016,0
"1548",91,2017,0
"1549",92,2000,0
"1550",92,2001,0
"1551",92,2002,0
"1552",92,2003,0
"1553",92,2004,0
"1554",92,2005,0
"1555",92,2006,0
"1556",92,2007,0
"1557",92,2008,0
"1558",92,2009,0
"1559",92,2010,0
"1560",92,2011,0
"1561",92,2012,0
"1562",92,2013,0
"1563",92,2014,0
"1564",92,2015,0
"1565",92,2016,0
"1566",92,2017,0
"1567",93,2000,0
"1568",93,2001,0
"1569",93,2002,0
"1570",93,2003,0
"1571",93,2004,0
"1572",93,2005,0
"1573",93,2006,0
"1574",93,2007,0
"1575",93,2008,0
"1576",93,2009,0
"1577",93,2010,0
"1578",93,2011,0
"1579",93,2012,0
"1580",93,2013,0
"1581",93,2014,0
"1582",93,2015,0
"1583",93,2016,0
"1584",93,2017,0
"1585",94,2000,0
"1586",94,2001,0
"1587",94,2002,0
"1588",94,2003,0
"1589",94,2004,0
"1590",94,2005,0
"1591",94,2006,0
"1592",94,2007,0
"1593",94,2008,0
"1594",94,2009,0
"1595",94,2010,0
"1596",94,2011,0
"1597",94,2012,0
"1598",94,2013,0
"1599",94,2014,0
"1600",94,2015,0
"1601",94,2016,0
"1602",94,2017,0
"1603",95,2000,0
"1604",95,2001,0
"1605",95,2002,0
"1606",95,2003,0
"1607",95,2004,0
"1608",95,2005,0
"1609",95,2006,0
"1610",95,2007,0
"1611",95,2008,0
"1612",95,2009,0
"1613",95,2010,0
"1614",95,2011,0
"1615",95,2012,0
"1616",95,2013,0
"1617",95,2014,0
"1618",95,2015,0
"1619",95,2016,0
"1620",95,2017,0
"1621",96,2000,0
"1622",96,2001,0
"1623",96,2002,0
"1624",96,2003,0
"1625",96,2004,0
"1626",96,2005,0
"1627",96,2006,0
"1628",96,2007,0
"1629",96,2008,0
"1630",96,2009,0
"1631",96,2010,0
"1632",96,2011,0
"1633",96,2012,0
"1634",96,2013,0
"1635",96,2014,0
"1636",96,2015,0
"1637",96,2016,0
"1638",96,2017,0
"1639",97,2000,0
"1640",97,2001,0
"1641",97,2002,0
"1642",97,2003,0
"1643",97,2004,0
"1644",97,2005,0
"1645",97,2006,0
"1646",97,2007,0
"1647",97,2008,0
"1648",97,2009,0
"1649",97,2010,0
"1650",97,2011,0
"1651",97,2012,0
"1652",97,2013,0
"1653",97,2014,0
"1654",97,2015,0
"1655",97,2016,0
"1656",97,2017,0
"1657",98,2000,0
"1658",98,2001,0
"1659",98,2002,0
"1660",98,2003,0
"1661",98,2004,0
"1662",98,2005,0
"1663",98,2006,0
"1664",98,2007,0
"1665",98,2008,0
"1666",98,2009,0
"1667",98,2010,0
"1668",98,2011,0
"1669",98,2012,0
"1670",98,2013,0
"1671",98,2014,0
"1672",98,2015,0
"1673",98,2016,0
"1674",98,2017,0
"1675",99,2000,0
"1676",99,2001,0
"1677",99,2002,0
"1678",99,2003,0
"1679",99,2004,0
"1680",99,2005,0
"1681",99,2006,0
"1682",99,2007,0
"1683",99,2008,0
"1684",99,2009,0
"1685",99,2010,0
"1686",99,2011,0
"1687",99,2012,0
"1688",99,2013,0
"1689",99,2014,0
"1690",99,2015,0
"1691",99,2016,0
"1692",99,2017,0
"1693",100,2000,0
"1694",100,2001,0
"1695",100,2002,0
"1696",100,2003,0
"1697",100,2004,0
"1698",100,2005,0
"1699",100,2006,0
"1700",100,2007,0
"1701",100,2008,0
"1702",100,2009,0
"1703",100,2010,0
"1704",100,2011,0
"1705",100,2012,0
"1706",100,2013,0
"1707",100,2014,0
"1708",100,2015,0
"1709",100,2016,0
"1710",100,2017,0
"1711",101,2000,0
"1712",101,2001,0
"1713",101,2002,0
"1714",101,2003,0
"1715",101,2004,0
"1716",101,2005,0
"1717",101,2006,0
"1718",101,2007,0
"1719",101,2008,0
"1720",101,2009,0
"1721",101,2010,0
"1722",101,2011,0
"1723",101,2012,0
"1724",101,2013,0
"1725",101,2014,0
"1726",101,2015,0
"1727",101,2016,0
"1728",101,2017,0
"1729",102,2000,0
"1730",102,2001,0
"1731",102,2002,0
"1732",102,2003,0
"1733",102,2004,0
"1734",102,2005,0
"1735",102,2006,0
"1736",102,2007,0
"1737",102,2008,0
"1738",102,2009,0
"1739",102,2010,0
"1740",102,2011,0
"1741",102,2012,0
"1742",102,2013,0
"1743",102,2014,0
"1744",102,2015,0
"1745",102,2016,0
"1746",102,2017,0
"1747",103,2000,0
"1748",103,2001,0
"1749",103,2002,0
"1750",103,2003,0
"1751",103,2004,0
"1752",103,2005,0
"1753",103,2006,0
"1754",103,2007,0
"1755",103,2008,0
"1756",103,2009,0
"1757",103,2010,0
"1758",103,2011,0
"1759",103,2012,0
"1760",103,2013,0
"1761",103,2014,0
"1762",103,2015,0
"1763",103,2016,0
"1764",103,2017,0
"1765",104,2000,0
"1766",104,2001,0
"1767",104,2002,0
"1768",104,2003,0
"1769",104,2004,0
"1770",104,2005,0
"1771",104,2006,0
"1772",104,2007,0
"1773",104,2008,0
"1774",104,2009,0
"1775",104,2010,0
"1776",104,2011,0
"1777",104,2012,0
"1778",104,2013,0
"1779",104,2014,0
"1780",104,2015,0
"1781",104,2016,0
"1782",104,2017,0
"1783",105,2000,0
"1784",105,2001,0
"1785",105,2002,0
"1786",105,2003,0
"1787",105,2004,0
"1788",105,2005,0
"1789",105,2006,0
"1790",105,2007,0
"1791",105,2008,0
"1792",105,2009,0
"1793",105,2010,0
"1794",105,2011,0
"1795",105,2012,0
"1796",105,2013,0
"1797",105,2014,0
"1798",105,2015,0
"1799",105,2016,0
"1800",105,2017,0
"1801",106,2000,0
"1802",106,2001,0
"1803",106,2002,0
"1804",106,2003,0
"1805",106,2004,0
"1806",106,2005,0
"1807",106,2006,0
"1808",106,2007,0
"1809",106,2008,0
"1810",106,2009,0
"1811",106,2010,0
"1812",106,2011,0
"1813",106,2012,0
"1814",106,2013,0
"1815",106,2014,0
"1816",106,2015,0
"1817",106,2016,0
"1818",106,2017,0
"1819",107,2000,0
"1820",107,2001,0
"1821",107,2002,0
"1822",107,2003,0
"1823",107,2004,0
"1824",107,2005,0
"1825",107,2006,0
"1826",107,2007,0
"1827",107,2008,0
"1828",107,2009,0
"1829",107,2010,0
"1830",107,2011,0
"1831",107,2012,0
"1832",107,2013,0
"1833",107,2014,0
"1834",107,2015,0
"1835",107,2016,0
"1836",107,2017,0
"1837",108,2000,0
"1838",108,2001,0
"1839",108,2002,0
"1840",108,2003,0
"1841",108,2004,0
"1842",108,2005,0
"1843",108,2006,0
"1844",108,2007,0
"1845",108,2008,0
"1846",108,2009,0
"1847",108,2010,0
"1848",108,2011,0
"1849",108,2012,0
"1850",108,2013,0
"1851",108,2014,0
"1852",108,2015,0
"1853",108,2016,0
"1854",108,2017,0
"1855",110,2000,0
"1856",110,2001,0
"1857",110,2002,0
"1858",110,2003,0
"1859",110,2004,0
"1860",110,2005,0
"1861",110,2006,0
"1862",110,2007,0
"1863",110,2008,0
"1864",110,2009,0
"1865",110,2010,0
"1866",110,2011,0
"1867",110,2012,0
"1868",110,2013,0
"1869",110,2014,0
"1870",110,2015,0
"1871",110,2016,0
"1872",110,2017,0
"1873",111,2000,0
"1874",111,2001,0
"1875",111,2002,0
"1876",111,2003,0
"1877",111,2004,0
"1878",111,2005,0
"1879",111,2006,0
"1880",111,2007,0
"1881",111,2008,0
"1882",111,2009,0
"1883",111,2010,0
"1884",111,2011,0
"1885",111,2012,0
"1886",111,2013,0
"1887",111,2014,0
"1888",111,2015,0
"1889",111,2016,0
"1890",111,2017,0
"1891",112,2000,0
"1892",112,2001,0
"1893",112,2002,0
"1894",112,2003,0
"1895",112,2004,0
"1896",112,2005,0
"1897",112,2006,0
"1898",112,2007,0
"1899",112,2008,0
"1900",112,2009,0
"1901",112,2010,0
"1902",112,2011,0
"1903",112,2012,0
"1904",112,2013,0
"1905",112,2014,0
"1906",112,2015,0
"1907",112,2016,0
"1908",112,2017,0
"1909",113,2000,0
"1910",113,2001,0
"1911",113,2002,0
"1912",113,2003,0
"1913",113,2004,0
"1914",113,2005,0
"1915",113,2006,0
"1916",113,2007,0
"1917",113,2008,0
"1918",113,2009,0
"1919",113,2010,0
"1920",113,2011,0
"1921",113,2012,0
"1922",113,2013,0
"1923",113,2014,0
"1924",113,2015,0
"1925",113,2016,0
"1926",113,2017,0
"1927",114,2000,0
"1928",114,2001,0
"1929",114,2002,0
"1930",114,2003,0
"1931",114,2004,0
"1932",114,2005,0
"1933",114,2006,0
"1934",114,2007,0
"1935",114,2008,0
"1936",114,2009,0
"1937",114,2010,0
"1938",114,2011,0
"1939",114,2012,0
"1940",114,2013,0
"1941",114,2014,0
"1942",114,2015,0
"1943",114,2016,0
"1944",114,2017,0
"1945",115,2000,0
"1946",115,2001,0
"1947",115,2002,0
"1948",115,2003,0
"1949",115,2004,0
"1950",115,2005,0
"1951",115,2006,0
"1952",115,2007,0
"1953",115,2008,0
"1954",115,2009,0
"1955",115,2010,0
"1956",115,2011,0
"1957",115,2012,0
"1958",115,2013,0
"1959",115,2014,0
"1960",115,2015,0
"1961",115,2016,0
"1962",115,2017,0
"1963",116,2000,0
"1964",116,2001,0
"1965",116,2002,0
"1966",116,2003,0
"1967",116,2004,0
"1968",116,2005,0
"1969",116,2006,0
"1970",116,2007,0
"1971",116,2008,0
"1972",116,2009,0
"1973",116,2010,0
"1974",116,2011,0
"1975",116,2012,0
"1976",116,2013,0
"1977",116,2014,0
"1978",116,2015,0
"1979",116,2016,0
"1980",116,2017,0
"1981",117,2000,0
"1982",117,2001,0
"1983",117,2002,0
"1984",117,2003,0
"1985",117,2004,0
"1986",117,2005,0
"1987",117,2006,0
"1988",117,2007,0
"1989",117,2008,0
"1990",117,2009,0
"1991",117,2010,0
"1992",117,2011,0
"1993",117,2012,0
"1994",117,2013,0
"1995",117,2014,0
"1996",117,2015,0
"1997",117,2016,0
"1998",117,2017,0
"1999",118,2000,0
"2000",118,2001,0
"2001",118,2002,0
"2002",118,2003,0
"2003",118,2004,0
"2004",118,2005,0
"2005",118,2006,0
"2006",118,2007,0
"2007",118,2008,0
"2008",118,2009,0
"2009",118,2010,0
"2010",118,2011,0
"2011",118,2012,0
"2012",118,2013,0
"2013",118,2014,0
"2014",118,2015,0
"2015",118,2016,0
"2016",118,2017,0
"2017",119,2000,0
"2018",119,2001,0
"2019",119,2002,0
"2020",119,2003,0
"2021",119,2004,0
"2022",119,2005,0
"2023",119,2006,0
"2024",119,2007,0
"2025",119,2008,0
"2026",119,2009,0
"2027",119,2010,0
"2028",119,2011,0
"2029",119,2012,0
"2030",119,2013,0
"2031",119,2014,0
"2032",119,2015,0
"2033",119,2016,0
"2034",119,2017,0
"2035",120,2000,0
"2036",120,2001,0
"2037",120,2002,0
"2038",120,2003,0
"2039",120,2004,0
"2040",120,2005,0
"2041",120,2006,0
"2042",120,2007,0
"2043",120,2008,0
"2044",120,2009,0
"2045",120,2010,0
"2046",120,2011,0
"2047",120,2012,0
"2048",120,2013,0
"2049",120,2014,0
"2050",120,2015,0
"2051",120,2016,0
"2052",120,2017,0
"2053",121,2000,0
"2054",121,2001,0
"2055",121,2002,0
"2056",121,2003,0
"2057",121,2004,0
"2058",121,2005,0
"2059",121,2006,0
"2060",121,2007,0
"2061",121,2008,0
"2062",121,2009,0
"2063",121,2010,0
"2064",121,2011,0
"2065",121,2012,0
"2066",121,2013,0
"2067",121,2014,0
"2068",121,2015,0
"2069",121,2016,0
"2070",121,2017,0
"2071",122,2000,0
"2072",122,2001,0
"2073",122,2002,0
"2074",122,2003,0
"2075",122,2004,0
"2076",122,2005,0
"2077",122,2006,0
"2078",122,2007,0
"2079",122,2008,0
"2080",122,2009,0
"2081",122,2010,0
"2082",122,2011,0
"2083",122,2012,0
"2084",122,2013,0
"2085",122,2014,0
"2086",122,2015,0
"2087",122,2016,0
"2088",122,2017,0
"2089",123,2000,0
"2090",123,2001,0
"2091",123,2002,0
"2092",123,2003,0
"2093",123,2004,0
"2094",123,2005,0
"2095",123,2006,0
"2096",123,2007,0
"2097",123,2008,0
"2098",123,2009,0
"2099",123,2010,0
"2100",123,2011,0
"2101",123,2012,0
"2102",123,2013,0
"2103",123,2014,0
"2104",123,2015,0
"2105",123,2016,0
"2106",123,2017,0
"2107",124,2000,0
"2108",124,2001,0
"2109",124,2002,0
"2110",124,2003,0
"2111",124,2004,0
"2112",124,2005,0
"2113",124,2006,0
"2114",124,2007,0
"2115",124,2008,0
"2116",124,2009,0
"2117",124,2010,0
"2118",124,2011,0
"2119",124,2012,0
"2120",124,2013,0
"2121",124,2014,0
"2122",124,2015,0
"2123",124,2016,0
"2124",124,2017,0
"2125",125,2000,0
"2126",125,2001,0
"2127",125,2002,0
"2128",125,2003,0
"2129",125,2004,0
"2130",125,2005,0
"2131",125,2006,0
"2132",125,2007,0
"2133",125,2008,0
"2134",125,2009,0
"2135",125,2010,0
"2136",125,2011,0
"2137",125,2012,0
"2138",125,2013,0
"2139",125,2014,0
"2140",125,2015,0
"2141",125,2016,0
"2142",125,2017,0
"2143",126,2000,0
"2144",126,2001,0
"2145",126,2002,0
"2146",126,2003,0
"2147",126,2004,0
"2148",126,2005,0
"2149",126,2006,0
"2150",126,2007,0
"2151",126,2008,0
"2152",126,2009,0
"2153",126,2010,0
"2154",126,2011,0
"2155",126,2012,0
"2156",126,2013,0
"2157",126,2014,0
"2158",126,2015,0
"2159",126,2016,0
"2160",126,2017,0
"2161",127,2000,0
"2162",127,2001,0
"2163",127,2002,0
"2164",127,2003,0
"2165",127,2004,0
"2166",127,2005,0
"2167",127,2006,0
"2168",127,2007,0
"2169",127,2008,0
"2170",127,2009,0
"2171",127,2010,0
"2172",127,2011,0
"2173",127,2012,0
"2174",127,2013,0
"2175",127,2014,0
"2176",127,2015,0
"2177",127,2016,0
"2178",127,2017,0
"2179",129,2000,0
"2180",129,2001,0
"2181",129,2002,0
"2182",129,2003,0
"2183",129,2004,0
"2184",129,2005,0
"2185",129,2006,0
"2186",129,2007,0
"2187",129,2008,0
"2188",129,2009,0
"2189",129,2010,0
"2190",129,2011,0
"2191",129,2012,0
"2192",129,2013,0
"2193",129,2014,0
"2194",129,2015,0
"2195",129,2016,0
"2196",129,2017,0
"2197",130,2000,0
"2198",130,2001,0
"2199",130,2002,0
"2200",130,2003,0
"2201",130,2004,0
"2202",130,2005,0
"2203",130,2006,0
"2204",130,2007,0
"2205",130,2008,0
"2206",130,2009,0
"2207",130,2010,0
"2208",130,2011,0
"2209",130,2012,0
"2210",130,2013,0
"2211",130,2014,0
"2212",130,2015,0
"2213",130,2016,0
"2214",130,2017,0
"2215",131,2000,0
"2216",131,2001,0
"2217",131,2002,0
"2218",131,2003,0
"2219",131,2004,0
"2220",131,2005,0
"2221",131,2006,0
"2222",131,2007,0
"2223",131,2008,0
"2224",131,2009,0
"2225",131,2010,0
"2226",131,2011,0
"2227",131,2012,0
"2228",131,2013,0
"2229",131,2014,0
"2230",131,2015,0
"2231",131,2016,0
"2232",131,2017,0
"2233",132,2000,0
"2234",132,2001,0
"2235",132,2002,0
"2236",132,2003,0
"2237",132,2004,0
"2238",132,2005,0
"2239",132,2006,0
"2240",132,2007,0
"2241",132,2008,0
"2242",132,2009,0
"2243",132,2010,0
"2244",132,2011,0
"2245",132,2012,0
"2246",132,2013,0
"2247",132,2014,0
"2248",132,2015,0
"2249",132,2016,0
"2250",132,2017,0
"2251",133,2000,0
"2252",133,2001,0
"2253",133,2002,0
"2254",133,2003,0
"2255",133,2004,0
"2256",133,2005,0
"2257",133,2006,0
"2258",133,2007,0
"2259",133,2008,0
"2260",133,2009,0
"2261",133,2010,0
"2262",133,2011,0
"2263",133,2012,0
"2264",133,2013,0
"2265",133,2014,0
"2266",133,2015,0
"2267",133,2016,0
"2268",133,2017,0
"2269",134,2000,0
"2270",134,2001,0
"2271",134,2002,0
"2272",134,2003,0
"2273",134,2004,0
"2274",134,2005,0
"2275",134,2006,0
"2276",134,2007,0
"2277",134,2008,0
"2278",134,2009,0
"2279",134,2010,0
"2280",134,2011,0
"2281",134,2012,0
"2282",134,2013,0
"2283",134,2014,0
"2284",134,2015,0
"2285",134,2016,0
"2286",134,2017,0
"2287",135,2000,0
"2288",135,2001,0
"2289",135,2002,0
"2290",135,2003,0
"2291",135,2004,0
"2292",135,2005,0
"2293",135,2006,0
"2294",135,2007,0
"2295",135,2008,0
"2296",135,2009,0
"2297",135,2010,0
"2298",135,2011,0
"2299",135,2012,0
"2300",135,2013,0
"2301",135,2014,0
"2302",135,2015,0
"2303",135,2016,0
"2304",135,2017,0
"2305",136,2000,0
"2306",136,2001,0
"2307",136,2002,0
"2308",136,2003,0
"2309",136,2004,0
"2310",136,2005,0
"2311",136,2006,0
"2312",136,2007,0
"2313",136,2008,0
"2314",136,2009,0
"2315",136,2010,0
"2316",136,2011,0
"2317",136,2012,0
"2318",136,2013,0
"2319",136,2014,0
"2320",136,2015,0
"2321",136,2016,0
"2322",136,2017,0
"2323",137,2000,0
"2324",137,2001,0
"2325",137,2002,0
"2326",137,2003,0
"2327",137,2004,0
"2328",137,2005,0
"2329",137,2006,0
"2330",137,2007,0
"2331",137,2008,0
"2332",137,2009,0
"2333",137,2010,0
"2334",137,2011,0
"2335",137,2012,0
"2336",137,2013,0
"2337",137,2014,0
"2338",137,2015,0
"2339",137,2016,0
"2340",137,2017,0
"2341",138,2000,0
"2342",138,2001,0
"2343",138,2002,0
"2344",138,2003,0
"2345",138,2004,0
"2346",138,2005,0
"2347",138,2006,0
"2348",138,2007,0
"2349",138,2008,0
"2350",138,2009,0
"2351",138,2010,0
"2352",138,2011,0
"2353",138,2012,0
"2354",138,2013,0
"2355",138,2014,0
"2356",138,2015,0
"2357",138,2016,0
"2358",138,2017,0
"2359",139,2000,0
"2360",139,2001,0
"2361",139,2002,0
"2362",139,2003,0
"2363",139,2004,0
"2364",139,2005,0
"2365",139,2006,0
"2366",139,2007,0
"2367",139,2008,0
"2368",139,2009,0
"2369",139,2010,0
"2370",139,2011,0
"2371",139,2012,0
"2372",139,2013,0
"2373",139,2014,0
"2374",139,2015,0
"2375",139,2016,0
"2376",139,2017,0
"2377",140,2000,0
"2378",140,2001,0
"2379",140,2002,0
"2380",140,2003,0
"2381",140,2004,0
"2382",140,2005,0
"2383",140,2006,0
"2384",140,2007,0
"2385",140,2008,0
"2386",140,2009,0
"2387",140,2010,0
"2388",140,2011,0
"2389",140,2012,0
"2390",140,2013,0
"2391",140,2014,0
"2392",140,2015,0
"2393",140,2016,0
"2394",140,2017,0
"2395",141,2000,0
"2396",141,2001,0
"2397",141,2002,0
"2398",141,2003,0
"2399",141,2004,0
"2400",141,2005,0
"2401",141,2006,0
"2402",141,2007,0
"2403",141,2008,0
"2404",141,2009,0
"2405",141,2010,0
"2406",141,2011,0
"2407",141,2012,0
"2408",141,2013,0
"2409",141,2014,0
"2410",141,2015,0
"2411",141,2016,0
"2412",141,2017,0
"2413",143,2000,0
"2414",143,2001,0
"2415",143,2002,0
"2416",143,2003,0
"2417",143,2004,0
"2418",143,2005,0
"2419",143,2006,0
"2420",143,2007,0
"2421",143,2008,0
"2422",143,2009,0
"2423",143,2010,0
"2424",143,2011,0
"2425",143,2012,0
"2426",143,2013,0
"2427",143,2014,0
"2428",143,2015,0
"2429",143,2016,0
"2430",143,2017,0
"2431",144,2000,0
"2432",144,2001,0
"2433",144,2002,0
"2434",144,2003,0
"2435",144,2004,0
"2436",144,2005,0
"2437",144,2006,0
"2438",144,2007,0
"2439",144,2008,0
"2440",144,2009,0
"2441",144,2010,0
"2442",144,2011,0
"2443",144,2012,0
"2444",144,2013,0
"2445",144,2014,0
"2446",144,2015,0
"2447",144,2016,0
"2448",144,2017,0
"2449",145,2000,0
"2450",145,2001,0
"2451",145,2002,0
"2452",145,2003,0
"2453",145,2004,0
"2454",145,2005,0
"2455",145,2006,0
"2456",145,2007,0
"2457",145,2008,0
"2458",145,2009,0
"2459",145,2010,0
"2460",145,2011,0
"2461",145,2012,0
"2462",145,2013,0
"2463",145,2014,0
"2464",145,2015,0
"2465",145,2016,0
"2466",145,2017,0
"2467",146,2000,0
"2468",146,2001,0
"2469",146,2002,0
"2470",146,2003,0
"2471",146,2004,0
"2472",146,2005,0
"2473",146,2006,0
"2474",146,2007,0
"2475",146,2008,0
"2476",146,2009,0
"2477",146,2010,0
"2478",146,2011,0
"2479",146,2012,0
"2480",146,2013,0
"2481",146,2014,0
"2482",146,2015,0
"2483",146,2016,0
"2484",146,2017,0
"2485",147,2000,0
"2486",147,2001,0
"2487",147,2002,0
"2488",147,2003,0
"2489",147,2004,0
"2490",147,2005,0
"2491",147,2006,0
"2492",147,2007,0
"2493",147,2008,0
"2494",147,2009,0
"2495",147,2010,0
"2496",147,2011,0
"2497",147,2012,0
"2498",147,2013,0
"2499",147,2014,0
"2500",147,2015,0
"2501",147,2016,0
"2502",147,2017,0
"2503",148,2000,0
"2504",148,2001,0
"2505",148,2002,0
"2506",148,2003,0
"2507",148,2004,0
"2508",148,2005,0
"2509",148,2006,0
"2510",148,2007,0
"2511",148,2008,0
"2512",148,2009,0
"2513",148,2010,0
"2514",148,2011,0
"2515",148,2012,0
"2516",148,2013,0
"2517",148,2014,0
"2518",148,2015,0
"2519",148,2016,0
"2520",148,2017,0
"2521",149,2000,0
"2522",149,2001,0
"2523",149,2002,0
"2524",149,2003,0
"2525",149,2004,0
"2526",149,2005,0
"2527",149,2006,0
"2528",149,2007,0
"2529",149,2008,0
"2530",149,2009,0
"2531",149,2010,0
"2532",149,2011,0
"2533",149,2012,0
"2534",149,2013,0
"2535",149,2014,0
"2536",149,2015,0
"2537",149,2016,0
"2538",149,2017,0
"2539",150,2000,0
"2540",150,2001,0
"2541",150,2002,0
"2542",150,2003,0
"2543",150,2004,0
"2544",150,2005,0
"2545",150,2006,0
"2546",150,2007,0
"2547",150,2008,0
"2548",150,2009,0
"2549",150,2010,0
"2550",150,2011,0
"2551",150,2012,0
"2552",150,2013,0
"2553",150,2014,0
"2554",150,2015,0
"2555",150,2016,0
"2556",150,2017,0
"2557",151,2000,0
"2558",151,2001,0
"2559",151,2002,0
"2560",151,2003,0
"2561",151,2004,0
"2562",151,2005,0
"2563",151,2006,0
"2564",151,2007,0
"2565",151,2008,0
"2566",151,2009,0
"2567",151,2010,0
"2568",151,2011,0
"2569",151,2012,0
"2570",151,2013,0
"2571",151,2014,0
"2572",151,2015,0
"2573",151,2016,0
"2574",151,2017,0
"2575",152,2000,0
"2576",152,2001,0
"2577",152,2002,0
"2578",152,2003,0
"2579",152,2004,0
"2580",152,2005,0
"2581",152,2006,0
"2582",152,2007,0
"2583",152,2008,0
"2584",152,2009,0
"2585",152,2010,0
"2586",152,2011,0
"2587",152,2012,0
"2588",152,2013,0
"2589",152,2014,0
"2590",152,2015,0
"2591",152,2016,0
"2592",152,2017,0
"2593",153,2000,0
"2594",153,2001,0
"2595",153,2002,0
"2596",153,2003,0
"2597",153,2004,0
"2598",153,2005,0
"2599",153,2006,0
"2600",153,2007,0
"2601",153,2008,0
"2602",153,2009,0
"2603",153,2010,0
"2604",153,2011,0
"2605",153,2012,0
"2606",153,2013,0
"2607",153,2014,0
"2608",153,2015,0
"2609",153,2016,0
"2610",153,2017,0
"2611",154,2000,0
"2612",154,2001,0
"2613",154,2002,0
"2614",154,2003,0
"2615",154,2004,0
"2616",154,2005,0
"2617",154,2006,0
"2618",154,2007,0
"2619",154,2008,0
"2620",154,2009,0
"2621",154,2010,0
"2622",154,2011,0
"2623",154,2012,0
"2624",154,2013,0
"2625",154,2014,0
"2626",154,2015,0
"2627",154,2016,0
"2628",154,2017,0
"2629",155,2000,0
"2630",155,2001,0
"2631",155,2002,0
