"","rgn_id","year","gapfill_within_rgn","gapfill_territory"
"1008",63,2003,0,"territory"
"1009",63,2004,0,"territory"
"1010",63,2005,0,"territory"
"1011",63,2006,0,"territory"
"1012",63,2007,0,"territory"
"1013",63,2008,0,"territory"
"1014",63,2009,0,"territory"
"1015",63,2010,0,"territory"
"1016",63,2011,0,"territory"
"1017",63,2012,0,"territory"
"1018",63,2013,0,"territory"
"1019",63,2014,0,"territory"
"1020",63,2015,0,"territory"
"1021",64,1996,0,NA
"1022",64,1998,0,NA
"1023",64,2000,0,NA
"1024",64,2002,0,NA
"1025",64,2003,0,NA
"1026",64,2004,0,NA
"1027",64,2005,0,NA
"1028",64,2006,0,NA
"1029",64,2007,0,NA
"1030",64,2008,0,NA
"1031",64,2009,0,NA
"1032",64,2010,0,NA
"1033",64,2011,0,NA
"1034",64,2012,0,NA
"1035",64,2013,0,NA
"1036",64,2014,0,NA
"1037",64,2015,0,NA
"1038",65,1996,0,NA
"1039",65,1998,0,NA
"1040",65,2000,0,NA
"1041",65,2002,0,NA
"1042",65,2003,0,NA
"1043",65,2004,0,NA
"1044",65,2005,0,NA
"1045",65,2006,0,NA
"1046",65,2007,0,NA
"1047",65,2008,0,NA
"1048",65,2009,0,NA
"1049",65,2010,0,NA
"1050",65,2011,0,NA
"1051",65,2012,0,NA
"1052",65,2013,0,NA
"1053",65,2014,0,NA
"1054",65,2015,0,NA
"1055",66,1996,0,NA
"1056",66,1998,0,NA
"1057",66,2000,0,NA
"1058",66,2002,0,NA
"1059",66,2003,0,NA
"1060",66,2004,0,NA
"1061",66,2005,0,NA
"1062",66,2006,0,NA
"1063",66,2007,0,NA
"1064",66,2008,0,NA
"1065",66,2009,0,NA
"1066",66,2010,0,NA
"1067",66,2011,0,NA
"1068",66,2012,0,NA
"1069",66,2013,0,NA
"1070",66,2014,0,NA
"1071",66,2015,0,NA
"1072",67,1996,0,NA
"1073",67,1998,0,NA
"1074",67,2000,0,NA
"1075",67,2002,0,NA
"1076",67,2003,0,NA
"1077",67,2004,0,NA
"1078",67,2005,0,NA
"1079",67,2006,0,NA
"1080",67,2007,0,NA
"1081",67,2008,0,NA
"1082",67,2009,0,NA
"1083",67,2010,0,NA
"1084",67,2011,0,NA
"1085",67,2012,0,NA
"1086",67,2013,0,NA
"1087",67,2014,0,NA
"1088",67,2015,0,NA
"1089",68,1996,0,NA
"1090",68,1998,0,NA
"1091",68,2000,0,NA
"1092",68,2002,0,NA
"1093",68,2003,0,NA
"1094",68,2004,0,NA
"1095",68,2005,0,NA
"1096",68,2006,0,NA
"1097",68,2007,0,NA
"1098",68,2008,0,NA
"1099",68,2009,0,NA
"1100",68,2010,0,NA
"1101",68,2011,0,NA
"1102",68,2012,0,NA
"1103",68,2013,0,NA
"1104",68,2014,0,NA
"1105",68,2015,0,NA
"1106",69,1996,0,NA
"1107",69,1998,0,NA
"1108",69,2000,0,NA
"1109",69,2002,0,NA
"1110",69,2003,0,NA
"1111",69,2004,0,NA
"1112",69,2005,0,NA
"1113",69,2006,0,NA
"1114",69,2007,0,NA
"1115",69,2008,0,NA
"1116",69,2009,0,NA
"1117",69,2010,0,NA
"1118",69,2011,0,NA
"1119",69,2012,0,NA
"1120",69,2013,0,NA
"1121",69,2014,0,NA
"1122",69,2015,0,NA
"1123",70,1996,0,NA
"1124",70,1998,0,NA
"1125",70,2000,0,NA
"1126",70,2002,0,NA
"1127",70,2003,0,NA
"1128",70,2004,0,NA
"1129",70,2005,0,NA
"1130",70,2006,0,NA
"1131",70,2007,0,NA
"1132",70,2008,0,NA
"1133",70,2009,0,NA
"1134",70,2010,0,NA
"1135",70,2011,0,NA
"1136",70,2012,0,NA
"1137",70,2013,0,NA
"1138",70,2014,0,NA
"1139",70,2015,0,NA
"1140",71,1996,0,NA
"1141",71,1998,0,NA
"1142",71,2000,0,NA
"1143",71,2002,0,NA
"1144",71,2003,0,NA
"1145",71,2004,0,NA
"1146",71,2005,0,NA
"1147",71,2006,0,NA
"1148",71,2007,0,NA
"1149",71,2008,0,NA
"1150",71,2009,0,NA
"1151",71,2010,0,NA
"1152",71,2011,0,NA
"1153",71,2012,0,NA
"1154",71,2013,0,NA
"1155",71,2014,0,NA
"1156",71,2015,0,NA
"1157",72,1996,0,NA
"1158",72,1998,0,NA
"1159",72,2000,0,NA
"1160",72,2002,0,NA
"1161",72,2003,0,NA
"1162",72,2004,0,NA
"1163",72,2005,0,NA
"1164",72,2006,0,NA
"1165",72,2007,0,NA
"1166",72,2008,0,NA
"1167",72,2009,0,NA
"1168",72,2010,0,NA
"1169",72,2011,0,NA
"1170",72,2012,0,NA
"1171",72,2013,0,NA
"1172",72,2014,0,NA
"1173",72,2015,0,NA
"1174",73,1996,0,NA
"1175",73,1998,0,NA
"1176",73,2000,0,NA
"1177",73,2002,0,NA
"1178",73,2003,0,NA
"1179",73,2004,0,NA
"1180",73,2005,0,NA
"1181",73,2006,0,NA
"1182",73,2007,0,NA
"1183",73,2008,0,NA
"1184",73,2009,0,NA
"1185",73,2010,0,NA
"1186",73,2011,0,NA
"1187",73,2012,0,NA
"1188",73,2013,0,NA
"1189",73,2014,0,NA
"1190",73,2015,0,NA
"1191",74,1996,0,NA
"1192",74,1998,0,NA
"1193",74,2000,0,NA
"1194",74,2002,0,NA
"1195",74,2003,0,NA
"1196",74,2004,0,NA
"1197",74,2005,0,NA
"1198",74,2006,0,NA
"1199",74,2007,0,NA
"1200",74,2008,0,NA
"1201",74,2009,0,NA
"1202",74,2010,0,NA
"1203",74,2011,0,NA
"1204",74,2012,0,NA
"1205",74,2013,0,NA
"1206",74,2014,0,NA
"1207",74,2015,0,NA
"1208",75,1996,0,NA
"1209",75,1998,0,NA
"1210",75,2000,0,NA
"1211",75,2002,0,NA
"1212",75,2003,0,NA
"1213",75,2004,0,NA
"1214",75,2005,0,NA
"1215",75,2006,0,NA
"1216",75,2007,0,NA
"1217",75,2008,0,NA
"1218",75,2009,0,NA
"1219",75,2010,0,NA
"1220",75,2011,0,NA
"1221",75,2012,0,NA
"1222",75,2013,0,NA
"1223",75,2014,0,NA
"1224",75,2015,0,NA
"1225",76,1996,0,NA
"1226",76,1998,0,NA
"1227",76,2000,0,NA
"1228",76,2002,0,NA
"1229",76,2003,0,NA
"1230",76,2004,0,NA
"1231",76,2005,0,NA
"1232",76,2006,0,NA
"1233",76,2007,0,NA
"1234",76,2008,0,NA
"1235",76,2009,0,NA
"1236",76,2010,0,NA
"1237",76,2011,0,NA
"1238",76,2012,0,NA
"1239",76,2013,0,NA
"1240",76,2014,0,NA
"1241",76,2015,0,NA
"1242",77,1996,0,NA
"1243",77,1998,0,NA
"1244",77,2000,0,NA
"1245",77,2002,0,NA
"1246",77,2003,0,NA
"1247",77,2004,0,NA
"1248",77,2005,0,NA
"1249",77,2006,0,NA
"1250",77,2007,0,NA
"1251",77,2008,0,NA
"1252",77,2009,0,NA
"1253",77,2010,0,NA
"1254",77,2011,0,NA
"1255",77,2012,0,NA
"1256",77,2013,0,NA
"1257",77,2014,0,NA
"1258",77,2015,0,NA
"1259",78,1996,0,NA
"1260",78,1998,0,NA
"1261",78,2000,0,NA
"1262",78,2002,0,NA
"1263",78,2003,0,NA
"1264",78,2004,0,NA
"1265",78,2005,0,NA
"1266",78,2006,0,NA
"1267",78,2007,0,NA
"1268",78,2008,0,NA
"1269",78,2009,0,NA
"1270",78,2010,0,NA
"1271",78,2011,0,NA
"1272",78,2012,0,NA
"1273",78,2013,0,NA
"1274",78,2014,0,NA
"1275",78,2015,0,NA
"1276",79,1996,0,NA
"1277",79,1998,0,NA
"1278",79,2000,0,NA
"1279",79,2002,0,NA
"1280",79,2003,0,NA
"1281",79,2004,0,NA
"1282",79,2005,0,NA
"1283",79,2006,0,NA
"1284",79,2007,0,NA
"1285",79,2008,0,NA
"1286",79,2009,0,NA
"1287",79,2010,0,NA
"1288",79,2011,0,NA
"1289",79,2012,0,NA
"1290",79,2013,0,NA
"1291",79,2014,0,NA
"1292",79,2015,0,NA
"1293",80,1996,0,NA
"1294",80,1998,0,NA
"1295",80,2000,0,NA
"1296",80,2002,0,NA
"1297",80,2003,0,NA
"1298",80,2004,0,NA
"1299",80,2005,0,NA
"1300",80,2006,0,NA
"1301",80,2007,0,NA
"1302",80,2008,0,NA
"1303",80,2009,0,NA
"1304",80,2010,0,NA
"1305",80,2011,0,NA
"1306",80,2012,0,NA
"1307",80,2013,0,NA
"1308",80,2014,0,NA
"1309",80,2015,0,NA
"1310",81,1996,0,NA
"1311",81,1998,0,NA
"1312",81,2000,0,NA
"1313",81,2002,0,NA
"1314",81,2003,0,NA
"1315",81,2004,0,NA
"1316",81,2005,0,NA
"1317",81,2006,0,NA
"1318",81,2007,0,NA
"1319",81,2008,0,NA
"1320",81,2009,0,NA
"1321",81,2010,0,NA
"1322",81,2011,0,NA
"1323",81,2012,0,NA
"1324",81,2013,0,NA
"1325",81,2014,0,NA
"1326",81,2015,0,NA
"1327",82,1996,0,NA
"1328",82,1998,0,NA
"1329",82,2000,0,NA
"1330",82,2002,0,NA
"1331",82,2003,0,NA
"1332",82,2004,0,NA
"1333",82,2005,0,NA
"1334",82,2006,0,NA
"1335",82,2007,0,NA
"1336",82,2008,0,NA
"1337",82,2009,0,NA
"1338",82,2010,0,NA
"1339",82,2011,0,NA
"1340",82,2012,0,NA
"1341",82,2013,0,NA
"1342",82,2014,0,NA
"1343",82,2015,0,NA
"1344",84,1996,0,NA
"1345",84,1998,0,NA
"1346",84,2000,0,NA
"1347",84,2002,0,NA
"1348",84,2003,0,NA
"1349",84,2004,0,NA
"1350",84,2005,0,NA
"1351",84,2006,0,NA
"1352",84,2007,0,NA
"1353",84,2008,0,NA
"1354",84,2009,0,NA
"1355",84,2010,0,NA
"1356",84,2011,0,NA
"1357",84,2012,0,NA
"1358",84,2013,0,NA
"1359",84,2014,0,NA
"1360",84,2015,0,NA
"1361",85,1996,3,"territory"
"1362",85,1998,3,"territory"
"1363",85,2000,3,"territory"
"1364",85,2002,3,"territory"
"1365",85,2003,3,"territory"
"1366",85,2004,2,"territory"
"1367",85,2005,2,"territory"
"1368",85,2006,2,"territory"
"1369",85,2007,2,"territory"
"1370",85,2008,2,"territory"
"1371",85,2009,2,"territory"
"1372",85,2010,2,"territory"
"1373",85,2011,0,"territory"
"1374",85,2012,0,"territory"
"1375",85,2013,0,"territory"
"1376",85,2014,0.333333333333333,"territory"
"1377",85,2015,0.333333333333333,"territory"
"1378",86,1996,3,"territory"
"1379",86,1998,3,"territory"
"1380",86,2000,3,"territory"
"1381",86,2002,3,"territory"
"1382",86,2003,3,"territory"
"1383",86,2004,2,"territory"
"1384",86,2005,2,"territory"
"1385",86,2006,2,"territory"
"1386",86,2007,2,"territory"
"1387",86,2008,2,"territory"
"1388",86,2009,2,"territory"
"1389",86,2010,2,"territory"
"1390",86,2011,0,"territory"
"1391",86,2012,0,"territory"
"1392",86,2013,0,"territory"
"1393",86,2014,0.333333333333333,"territory"
"1394",86,2015,0.333333333333333,"territory"
"1395",88,1996,3,"territory"
"1396",88,1998,3,"territory"
"1397",88,2000,3,"territory"
"1398",88,2002,3,"territory"
"1399",88,2003,3,"territory"
"1400",88,2004,2,"territory"
"1401",88,2005,2,"territory"
"1402",88,2006,2,"territory"
"1403",88,2007,2,"territory"
"1404",88,2008,2,"territory"
"1405",88,2009,2,"territory"
"1406",88,2010,2,"territory"
"1407",88,2011,0,"territory"
"1408",88,2012,0,"territory"
"1409",88,2013,0,"territory"
"1410",88,2014,0.333333333333333,"territory"
"1411",88,2015,0.333333333333333,"territory"
"1412",89,1996,3,"territory"
"1413",89,1998,3,"territory"
"1414",89,2000,3,"territory"
"1415",89,2002,3,"territory"
"1416",89,2003,3,"territory"
"1417",89,2004,2,"territory"
"1418",89,2005,2,"territory"
"1419",89,2006,2,"territory"
"1420",89,2007,2,"territory"
"1421",89,2008,2,"territory"
"1422",89,2009,2,"territory"
"1423",89,2010,2,"territory"
"1424",89,2011,0,"territory"
"1425",89,2012,0,"territory"
"1426",89,2013,0,"territory"
"1427",89,2014,0.333333333333333,"territory"
"1428",89,2015,0.333333333333333,"territory"
"1429",90,1996,0,"territory"
"1430",90,1998,0,"territory"
"1431",90,2000,0,"territory"
"1432",90,2002,0,"territory"
"1433",90,2003,0,"territory"
"1434",90,2004,0,"territory"
"1435",90,2005,0,"territory"
"1436",90,2006,0,"territory"
"1437",90,2007,0,"territory"
"1438",90,2008,0,"territory"
"1439",90,2009,0,"territory"
"1440",90,2010,0,"territory"
"1441",90,2011,0,"territory"
"1442",90,2012,0,"territory"
"1443",90,2013,0,"territory"
"1444",90,2014,0,"territory"
"1445",90,2015,0,"territory"
"1446",91,1996,1.5,"territory"
"1447",91,1998,1.5,"territory"
"1448",91,2000,1.5,"territory"
"1449",91,2002,1.5,"territory"
"1450",91,2003,1.5,"territory"
"1451",91,2004,0,"territory"
"1452",91,2005,0,"territory"
"1453",91,2006,0,"territory"
"1454",91,2007,0,"territory"
"1455",91,2008,0,"territory"
"1456",91,2009,0,"territory"
"1457",91,2010,0,"territory"
"1458",91,2011,0,"territory"
"1459",91,2012,0,"territory"
"1460",91,2013,0,"territory"
"1461",91,2014,0.5,"territory"
"1462",91,2015,0.5,"territory"
"1463",92,1996,1.5,"territory"
"1464",92,1998,1.5,"territory"
"1465",92,2000,1.5,"territory"
"1466",92,2002,1.5,"territory"
"1467",92,2003,1.5,"territory"
"1468",92,2004,0,"territory"
"1469",92,2005,0,"territory"
"1470",92,2006,0,"territory"
"1471",92,2007,0,"territory"
"1472",92,2008,0,"territory"
"1473",92,2009,0,"territory"
"1474",92,2010,0,"territory"
"1475",92,2011,0,"territory"
"1476",92,2012,0,"territory"
"1477",92,2013,0,"territory"
"1478",92,2014,0.5,"territory"
"1479",92,2015,0.5,"territory"
"1480",93,1996,1.5,"territory"
"1481",93,1998,1.5,"territory"
"1482",93,2000,1.5,"territory"
"1483",93,2002,1.5,"territory"
"1484",93,2003,1.5,"territory"
"1485",93,2004,0,"territory"
"1486",93,2005,0,"territory"
"1487",93,2006,0,"territory"
"1488",93,2007,0,"territory"
"1489",93,2008,0,"territory"
"1490",93,2009,0,"territory"
"1491",93,2010,0,"territory"
"1492",93,2011,0,"territory"
"1493",93,2012,0,"territory"
"1494",93,2013,0,"territory"
"1495",93,2014,0.5,"territory"
"1496",93,2015,0.5,"territory"
"1497",94,1996,0,"territory"
"1498",94,1998,0,"territory"
"1499",94,2000,0,"territory"
"1500",94,2002,0,"territory"
"1501",94,2003,0,"territory"
"1502",94,2004,0,"territory"
"1503",94,2005,0,"territory"
"1504",94,2006,0,"territory"
"1505",94,2007,0,"territory"
"1506",94,2008,0,"territory"
"1507",94,2009,0,"territory"
"1508",94,2010,0,"territory"
"1509",94,2011,0,"territory"
"1510",94,2012,0,"territory"
"1511",94,2013,0,"territory"
"1512",94,2014,0,"territory"
"1513",94,2015,0,"territory"
"1514",95,1996,3,"territory"
"1515",95,1998,3,"territory"
"1516",95,2000,3,"territory"
"1517",95,2002,3,"territory"
"1518",95,2003,3,"territory"
"1519",95,2004,2,"territory"
"1520",95,2005,2,"territory"
"1521",95,2006,2,"territory"
"1522",95,2007,2,"territory"
"1523",95,2008,2,"territory"
"1524",95,2009,2,"territory"
"1525",95,2010,2,"territory"
"1526",95,2011,0,"territory"
"1527",95,2012,0,"territory"
"1528",95,2013,0,"territory"
"1529",95,2014,0.333333333333333,"territory"
"1530",95,2015,0.333333333333333,"territory"
"1531",96,1996,0,NA
"1532",96,1998,0,NA
"1533",96,2000,0,NA
"1534",96,2002,0,NA
"1535",96,2003,0,NA
"1536",96,2004,0,NA
"1537",96,2005,0,NA
"1538",96,2006,0,NA
"1539",96,2007,0,NA
"1540",96,2008,0,NA
"1541",96,2009,0,NA
"1542",96,2010,0,NA
"1543",96,2011,0,NA
"1544",96,2012,0,NA
"1545",96,2013,0,NA
"1546",96,2014,0,NA
"1547",96,2015,0,NA
"1548",97,1996,0,NA
"1549",97,1998,0,NA
"1550",97,2000,0,NA
"1551",97,2002,0,NA
"1552",97,2003,0,NA
"1553",97,2004,0,NA
"1554",97,2005,0,NA
"1555",97,2006,0,NA
"1556",97,2007,0,NA
"1557",97,2008,0,NA
"1558",97,2009,0,NA
"1559",97,2010,0,NA
"1560",97,2011,0,NA
"1561",97,2012,0,NA
"1562",97,2013,0,NA
"1563",97,2014,0,NA
"1564",97,2015,0,NA
"1565",98,1996,0,NA
"1566",98,1998,0,NA
"1567",98,2000,0,NA
"1568",98,2002,0,NA
"1569",98,2003,0,NA
"1570",98,2004,0,NA
"1571",98,2005,0,NA
"1572",98,2006,0,NA
"1573",98,2007,0,NA
"1574",98,2008,0,NA
"1575",98,2009,0,NA
"1576",98,2010,0,NA
"1577",98,2011,0,NA
"1578",98,2012,0,NA
"1579",98,2013,0,NA
"1580",98,2014,0,NA
"1581",98,2015,0,NA
"1582",99,1996,0,NA
"1583",99,1998,0,NA
"1584",99,2000,0,NA
"1585",99,2002,0,NA
"1586",99,2003,0,NA
"1587",99,2004,0,NA
"1588",99,2005,0,NA
"1589",99,2006,0,NA
"1590",99,2007,0,NA
"1591",99,2008,0,NA
"1592",99,2009,0,NA
"1593",99,2010,0,NA
"1594",99,2011,0,NA
"1595",99,2012,0,NA
"1596",99,2013,0,NA
"1597",99,2014,0,NA
"1598",99,2015,0,NA
"1599",100,1996,0,NA
"1600",100,1998,0,NA
"1601",100,2000,0,NA
"1602",100,2002,0,NA
"1603",100,2003,0,NA
"1604",100,2004,0,NA
"1605",100,2005,0,NA
"1606",100,2006,0,NA
"1607",100,2007,0,NA
"1608",100,2008,0,NA
"1609",100,2009,0,NA
"1610",100,2010,0,NA
"1611",100,2011,0,NA
"1612",100,2012,0,NA
"1613",100,2013,0,NA
"1614",100,2014,0,NA
"1615",100,2015,0,NA
"1616",101,1996,0,NA
"1617",101,1998,0,NA
"1618",101,2000,0,NA
"1619",101,2002,0,NA
"1620",101,2003,0,NA
"1621",101,2004,0,NA
"1622",101,2005,0,NA
"1623",101,2006,0,NA
"1624",101,2007,0,NA
"1625",101,2008,0,NA
"1626",101,2009,0,NA
"1627",101,2010,0,NA
"1628",101,2011,0,NA
"1629",101,2012,0,NA
"1630",101,2013,0,NA
"1631",101,2014,0,NA
"1632",101,2015,0,NA
"1633",102,1996,0,NA
"1634",102,1998,0,NA
"1635",102,2000,0,NA
"1636",102,2002,0,NA
"1637",102,2003,0,NA
"1638",102,2004,0,NA
"1639",102,2005,0,NA
"1640",102,2006,0,NA
"1641",102,2007,0,NA
"1642",102,2008,0,NA
"1643",102,2009,0,NA
"1644",102,2010,0,NA
"1645",102,2011,0,NA
"1646",102,2012,0,NA
"1647",102,2013,0,NA
"1648",102,2014,0,NA
"1649",102,2015,0,NA
"1650",103,1996,0,NA
"1651",103,1998,0,NA
"1652",103,2000,0,NA
"1653",103,2002,0,NA
"1654",103,2003,0,NA
"1655",103,2004,0,NA
"1656",103,2005,0,NA
"1657",103,2006,0,NA
"1658",103,2007,0,NA
"1659",103,2008,0,NA
"1660",103,2009,0,NA
"1661",103,2010,0,NA
"1662",103,2011,0,NA
"1663",103,2012,0,NA
"1664",103,2013,0,NA
"1665",103,2014,0,NA
"1666",103,2015,0,NA
"1667",104,1996,0,NA
"1668",104,1998,0,NA
"1669",104,2000,0,NA
"1670",104,2002,0,NA
"1671",104,2003,0,NA
"1672",104,2004,0,NA
"1673",104,2005,0,NA
"1674",104,2006,0,NA
"1675",104,2007,0,NA
"1676",104,2008,0,NA
"1677",104,2009,0,NA
"1678",104,2010,0,NA
"1679",104,2011,0,NA
"1680",104,2012,0,NA
"1681",104,2013,0,NA
"1682",104,2014,0,NA
"1683",104,2015,0,NA
"1684",105,1996,0,"territory"
"1685",105,1998,0,"territory"
"1686",105,2000,0,"territory"
"1687",105,2002,0,"territory"
"1688",105,2003,0,"territory"
"1689",105,2004,0,"territory"
"1690",105,2005,0,"territory"
"1691",105,2006,0,"territory"
"1692",105,2007,0,"territory"
"1693",105,2008,0,"territory"
"1694",105,2009,0,"territory"
"1695",105,2010,0,"territory"
"1696",105,2011,0,"territory"
"1697",105,2012,0,"territory"
"1698",105,2013,0,"territory"
"1699",105,2014,0,"territory"
"1700",105,2015,0,"territory"
"1701",106,1996,0,NA
"1702",106,1998,0,NA
"1703",106,2000,0,NA
"1704",106,2002,0,NA
"1705",106,2003,0,NA
"1706",106,2004,0,NA
"1707",106,2005,0,NA
"1708",106,2006,0,NA
"1709",106,2007,0,NA
"1710",106,2008,0,NA
"1711",106,2009,0,NA
"1712",106,2010,0,NA
"1713",106,2011,0,NA
"1714",106,2012,0,NA
"1715",106,2013,0,NA
"1716",106,2014,0,NA
"1717",106,2015,0,NA
"1718",107,1996,1.5,"territory"
"1719",107,1998,1.5,"territory"
"1720",107,2000,1.5,"territory"
"1721",107,2002,1.5,"territory"
"1722",107,2003,1.5,"territory"
"1723",107,2004,0,"territory"
"1724",107,2005,0,"territory"
"1725",107,2006,0,"territory"
"1726",107,2007,0,"territory"
"1727",107,2008,0,"territory"
"1728",107,2009,0,"territory"
"1729",107,2010,0,"territory"
"1730",107,2011,0,"territory"
"1731",107,2012,0,"territory"
"1732",107,2013,0,"territory"
"1733",107,2014,0.5,"territory"
"1734",107,2015,0.5,"territory"
"1735",108,1996,3,NA
"1736",108,1998,3,NA
"1737",108,2000,3,NA
"1738",108,2002,3,NA
"1739",108,2003,3,NA
"1740",108,2004,2,NA
"1741",108,2005,2,NA
"1742",108,2006,2,NA
"1743",108,2007,2,NA
"1744",108,2008,2,NA
"1745",108,2009,2,NA
"1746",108,2010,2,NA
"1747",108,2011,0,NA
"1748",108,2012,0,NA
"1749",108,2013,0,NA
"1750",108,2014,0.333333333333333,NA
"1751",108,2015,0.333333333333333,NA
"1752",110,1996,0,NA
"1753",110,1998,0,NA
"1754",110,2000,0,NA
"1755",110,2002,0,NA
"1756",110,2003,0,NA
"1757",110,2004,0,NA
"1758",110,2005,0,NA
"1759",110,2006,0,NA
"1760",110,2007,0,NA
"1761",110,2008,0,NA
"1762",110,2009,0,NA
"1763",110,2010,0,NA
"1764",110,2011,0,NA
"1765",110,2012,0,NA
"1766",110,2013,0,NA
"1767",110,2014,0,NA
"1768",110,2015,0,NA
"1769",111,1996,3,"territory"
"1770",111,1998,3,"territory"
"1771",111,2000,3,"territory"
"1772",111,2002,3,"territory"
"1773",111,2003,3,"territory"
"1774",111,2004,2,"territory"
"1775",111,2005,2,"territory"
"1776",111,2006,2,"territory"
"1777",111,2007,2,"territory"
"1778",111,2008,2,"territory"
"1779",111,2009,2,"territory"
"1780",111,2010,2,"territory"
"1781",111,2011,0,"territory"
"1782",111,2012,0,"territory"
"1783",111,2013,0,"territory"
"1784",111,2014,0.333333333333333,"territory"
"1785",111,2015,0.333333333333333,"territory"
"1786",112,1996,0,NA
"1787",112,1998,0,NA
"1788",112,2000,0,NA
"1789",112,2002,0,NA
"1790",112,2003,0,NA
"1791",112,2004,0,NA
"1792",112,2005,0,NA
"1793",112,2006,0,NA
"1794",112,2007,0,NA
"1795",112,2008,0,NA
"1796",112,2009,0,NA
"1797",112,2010,0,NA
"1798",112,2011,0,NA
"1799",112,2012,0,NA
"1800",112,2013,0,NA
"1801",112,2014,0,NA
"1802",112,2015,0,NA
"1803",113,1996,3,NA
"1804",113,1998,3,NA
"1805",113,2000,3,NA
"1806",113,2002,3,NA
"1807",113,2003,3,NA
"1808",113,2004,2,NA
"1809",113,2005,2,NA
"1810",113,2006,2,NA
"1811",113,2007,2,NA
"1812",113,2008,2,NA
"1813",113,2009,2,NA
"1814",113,2010,2,NA
"1815",113,2011,0,NA
"1816",113,2012,0,NA
"1817",113,2013,0,NA
"1818",113,2014,0.333333333333333,NA
"1819",113,2015,0.333333333333333,NA
"1820",114,1996,0,NA
"1821",114,1998,0,NA
"1822",114,2000,0,NA
"1823",114,2002,0,NA
"1824",114,2003,0,NA
"1825",114,2004,0,NA
"1826",114,2005,0,NA
"1827",114,2006,0,NA
"1828",114,2007,0,NA
"1829",114,2008,0,NA
"1830",114,2009,0,NA
"1831",114,2010,0,NA
"1832",114,2011,0,NA
"1833",114,2012,0,NA
"1834",114,2013,0,NA
"1835",114,2014,0,NA
"1836",114,2015,0,NA
"1837",115,1996,0,NA
"1838",115,1998,0,NA
"1839",115,2000,0,NA
"1840",115,2002,0,NA
"1841",115,2003,0,NA
"1842",115,2004,0,NA
"1843",115,2005,0,NA
"1844",115,2006,0,NA
"1845",115,2007,0,NA
"1846",115,2008,0,NA
"1847",115,2009,0,NA
"1848",115,2010,0,NA
"1849",115,2011,0,NA
"1850",115,2012,0,NA
"1851",115,2013,0,NA
"1852",115,2014,0,NA
"1853",115,2015,0,NA
"1854",116,1996,3.04164911797263,NA
"1855",116,1998,3.04164911797263,NA
"1856",116,2000,3.04164911797263,NA
"1857",116,2002,3.04164911797263,NA
"1858",116,2003,3.04164911797263,NA
"1859",116,2004,0,NA
"1860",116,2005,0,NA
"1861",116,2006,0,NA
"1862",116,2007,0,NA
"1863",116,2008,0,NA
"1864",116,2009,0,NA
"1865",116,2010,0,NA
"1866",116,2011,0,NA
"1867",116,2012,0,NA
"1868",116,2013,0,NA
"1869",116,2014,0.506941519662105,NA
"1870",116,2015,0.506941519662105,NA
"1871",117,1996,3,"territory"
"1872",117,1998,3,"territory"
"1873",117,2000,3,"territory"
"1874",117,2002,3,"territory"
"1875",117,2003,3,"territory"
"1876",117,2004,2,"territory"
"1877",117,2005,2,"territory"
"1878",117,2006,2,"territory"
"1879",117,2007,2,"territory"
"1880",117,2008,2,"territory"
"1881",117,2009,2,"territory"
"1882",117,2010,2,"territory"
"1883",117,2011,0,"territory"
"1884",117,2012,0,"territory"
"1885",117,2013,0,"territory"
"1886",117,2014,0.333333333333333,"territory"
"1887",117,2015,0.333333333333333,"territory"
"1888",118,1996,3,NA
"1889",118,1998,3,NA
"1890",118,2000,3,NA
"1891",118,2002,3,NA
"1892",118,2003,3,NA
"1893",118,2004,2,NA
"1894",118,2005,2,NA
"1895",118,2006,2,NA
"1896",118,2007,2,NA
"1897",118,2008,2,NA
"1898",118,2009,2,NA
"1899",118,2010,2,NA
"1900",118,2011,0,NA
"1901",118,2012,0,NA
"1902",118,2013,0,NA
"1903",118,2014,0.333333333333333,NA
"1904",118,2015,0.333333333333333,NA
"1905",119,1996,4,NA
"1906",119,1998,1,NA
"1907",119,2000,1,NA
"1908",119,2002,1,NA
"1909",119,2003,0,NA
"1910",119,2004,0,NA
"1911",119,2005,0,NA
"1912",119,2006,0,NA
"1913",119,2007,0,NA
"1914",119,2008,0,NA
"1915",119,2009,0,NA
"1916",119,2010,0,NA
"1917",119,2011,0,NA
"1918",119,2012,0,NA
"1919",119,2013,0,NA
"1920",119,2014,0,NA
"1921",119,2015,0,NA
"1922",120,1996,0,NA
"1923",120,1998,0,NA
"1924",120,2000,0,NA
"1925",120,2002,0,NA
"1926",120,2003,0,NA
"1927",120,2004,0,NA
"1928",120,2005,0,NA
"1929",120,2006,0,NA
"1930",120,2007,0,NA
"1931",120,2008,0,NA
"1932",120,2009,0,NA
"1933",120,2010,0,NA
"1934",120,2011,0,NA
"1935",120,2012,0,NA
"1936",120,2013,0,NA
"1937",120,2014,0,NA
"1938",120,2015,0,NA
"1939",121,1996,3,"territory"
"1940",121,1998,3,"territory"
"1941",121,2000,3,"territory"
"1942",121,2002,3,"territory"
"1943",121,2003,3,"territory"
"1944",121,2004,2,"territory"
"1945",121,2005,2,"territory"
"1946",121,2006,2,"territory"
"1947",121,2007,2,"territory"
"1948",121,2008,2,"territory"
"1949",121,2009,2,"territory"
"1950",121,2010,2,"territory"
"1951",121,2011,0,"territory"
