"","rgn_id","taxa_code","year","tonnes"
"201",8,"Smooth giant clam_12",2005,"0"
"202",8,"Smooth giant clam_12",2006,"0"
"203",8,"Smooth giant clam_12",2007,"0"
"204",8,"Smooth giant clam_12",2008,"0"
"205",8,"Smooth giant clam_12",2009,"0"
"206",8,"Smooth giant clam_12",2010,"0"
"207",8,"Smooth giant clam_12",2011,"0"
"208",8,"Smooth giant clam_12",2012,"0"
"209",8,"Smooth giant clam_12",2013,"0"
"210",8,"Smooth giant clam_12",2014,"0"
"211",8,"Smooth giant clam_12",2015,"0"
"212",9,"Clams, etc. nei_13",1984,"0"
"213",9,"Clams, etc. nei_13",1985,"0"
"214",9,"Clams, etc. nei_13",1986,"0"
"215",9,"Clams, etc. nei_13",1987,"0"
"216",9,"Clams, etc. nei_13",1988,"0"
"217",9,"Clams, etc. nei_13",1989,"0"
"218",9,"Clams, etc. nei_13",1990,"0"
"219",9,"Clams, etc. nei_13",1991,"0"
"220",9,"Clams, etc. nei_13",1992,"0"
"221",9,"Clams, etc. nei_13",1993,"0"
"222",9,"Clams, etc. nei_13",1994,"0"
"223",9,"Clams, etc. nei_13",1995,"0"
"224",9,"Clams, etc. nei_13",1996,"0"
"225",9,"Clams, etc. nei_13",1997,"0"
"226",9,"Clams, etc. nei_13",1998,"0"
"227",9,"Clams, etc. nei_13",1999,"0"
"228",9,"Clams, etc. nei_13",2000,"0"
"229",9,"Clams, etc. nei_13",2001,"0"
"230",9,"Clams, etc. nei_13",2002,"0"
"231",9,"Clams, etc. nei_13",2003,"0"
"232",9,"Clams, etc. nei_13",2004,"0"
"233",9,"Clams, etc. nei_13",2005,"0"
"234",9,"Clams, etc. nei_13",2006,"0"
"235",9,"Clams, etc. nei_13",2007,"0"
"236",9,"Clams, etc. nei_13",2008,"0"
"237",9,"Clams, etc. nei_13",2009,"0"
"238",9,"Clams, etc. nei_13",2010,"0"
"239",9,"Clams, etc. nei_13",2011,"0"
"240",9,"Clams, etc. nei_13",2012,"0"
"241",9,"Clams, etc. nei_13",2013,"0"
"242",9,"Clams, etc. nei_13",2014,"0"
"243",9,"Clams, etc. nei_13",2015,"NA_to_zero"
"244",9,"Milkfish_14",1984,"0"
"245",9,"Milkfish_14",1985,"0"
"246",9,"Milkfish_14",1986,"0"
"247",9,"Milkfish_14",1987,"0"
"248",9,"Milkfish_14",1988,"0"
"249",9,"Milkfish_14",1989,"0"
"250",9,"Milkfish_14",1990,"0"
"251",9,"Milkfish_14",1991,"0"
"252",9,"Milkfish_14",1992,"0"
"253",9,"Milkfish_14",1993,"0"
"254",9,"Milkfish_14",1994,"0"
"255",9,"Milkfish_14",1995,"0"
"256",9,"Milkfish_14",1996,"0"
"257",9,"Milkfish_14",1997,"0"
"258",9,"Milkfish_14",1998,"0"
"259",9,"Milkfish_14",1999,"0"
"260",9,"Milkfish_14",2000,"0"
"261",9,"Milkfish_14",2001,"0"
"262",9,"Milkfish_14",2002,"0"
"263",9,"Milkfish_14",2003,"0"
"264",9,"Milkfish_14",2004,"0"
"265",9,"Milkfish_14",2005,"0"
"266",9,"Milkfish_14",2006,"0"
"267",9,"Milkfish_14",2007,"0"
"268",9,"Milkfish_14",2008,"0"
"269",9,"Milkfish_14",2009,"0"
"270",9,"Milkfish_14",2010,"0"
"271",9,"Milkfish_14",2011,"0"
"272",9,"Milkfish_14",2012,"0"
"273",9,"Milkfish_14",2013,"0"
"274",9,"Milkfish_14",2014,"0"
"275",9,"Milkfish_14",2015,"0"
"276",10,"Milkfish_15",2001,"0"
"277",10,"Milkfish_15",2002,"0"
"278",10,"Milkfish_15",2003,"0"
"279",10,"Milkfish_15",2004,"0"
"280",10,"Milkfish_15",2005,"0"
"281",10,"Milkfish_15",2006,"0"
"282",10,"Milkfish_15",2007,"0"
"283",10,"Milkfish_15",2008,"0"
"284",10,"Milkfish_15",2009,"0"
"285",10,"Milkfish_15",2010,"0"
"286",10,"Milkfish_15",2011,"0"
"287",10,"Milkfish_15",2012,"0"
"288",10,"Milkfish_15",2013,"0"
"289",10,"Milkfish_15",2014,"0"
"290",10,"Milkfish_15",2015,"0"
"291",13,"Banana prawn_16",1970,"0"
"292",13,"Banana prawn_16",1971,"0"
"293",13,"Banana prawn_16",1972,"0"
"294",13,"Banana prawn_16",1973,"0"
"295",13,"Banana prawn_16",1974,"0"
"296",13,"Banana prawn_16",1975,"0"
"297",13,"Banana prawn_16",1976,"0"
"298",13,"Banana prawn_16",1977,"0"
"299",13,"Banana prawn_16",1978,"0"
"300",13,"Banana prawn_16",1979,"0"
"301",13,"Banana prawn_16",1980,"0"
"302",13,"Banana prawn_16",1981,"0"
"303",13,"Banana prawn_16",1982,"0"
"304",13,"Banana prawn_16",1983,"0"
"305",13,"Banana prawn_16",1984,"0"
"306",13,"Banana prawn_16",1985,"0"
"307",13,"Banana prawn_16",1986,"0"
"308",13,"Banana prawn_16",1987,"0"
"309",13,"Banana prawn_16",1988,"0"
"310",13,"Banana prawn_16",1989,"0"
"311",13,"Banana prawn_16",1990,"0"
"312",13,"Banana prawn_16",1991,"0"
"313",13,"Banana prawn_16",1992,"0"
"314",13,"Banana prawn_16",1993,"0"
"315",13,"Banana prawn_16",1994,"0"
"316",13,"Banana prawn_16",1995,"0"
"317",13,"Banana prawn_16",1996,"0"
"318",13,"Banana prawn_16",1997,"0"
"319",13,"Banana prawn_16",1998,"0"
"320",13,"Banana prawn_16",1999,"0"
"321",13,"Banana prawn_16",2000,"0"
"322",13,"Banana prawn_16",2001,"0"
"323",13,"Banana prawn_16",2002,"0"
"324",13,"Banana prawn_16",2003,"NA_to_zero"
"325",13,"Banana prawn_16",2004,"NA_to_zero"
"326",13,"Banana prawn_16",2005,"NA_to_zero"
"327",13,"Banana prawn_16",2006,"NA_to_zero"
"328",13,"Banana prawn_16",2007,"0"
"329",13,"Banana prawn_16",2008,"NA_to_zero"
"330",13,"Banana prawn_16",2009,"NA_to_zero"
"331",13,"Banana prawn_16",2010,"NA_to_zero"
"332",13,"Banana prawn_16",2011,"NA_to_zero"
"333",13,"Banana prawn_16",2012,"NA_to_zero"
"334",13,"Banana prawn_16",2013,"NA_to_zero"
"335",13,"Banana prawn_16",2014,"NA_to_zero"
"336",13,"Banana prawn_16",2015,"NA_to_zero"
"337",13,"Milkfish_17",2003,"0"
"338",13,"Milkfish_17",2004,"0"
"339",13,"Milkfish_17",2005,"0"
"340",13,"Milkfish_17",2006,"0"
"341",13,"Milkfish_17",2007,"0"
"342",13,"Milkfish_17",2008,"0"
"343",13,"Milkfish_17",2009,"0"
"344",13,"Milkfish_17",2010,"0"
"345",13,"Milkfish_17",2011,"0"
"346",13,"Milkfish_17",2012,"0"
"347",13,"Milkfish_17",2013,"0"
"348",13,"Milkfish_17",2014,"0"
"349",13,"Milkfish_17",2015,"0"
"350",13,"Mullets nei_18",1990,"0"
"351",13,"Mullets nei_18",1991,"0"
"352",13,"Mullets nei_18",1992,"0"
"353",13,"Mullets nei_18",1993,"0"
"354",13,"Mullets nei_18",1994,"0"
"355",13,"Mullets nei_18",1995,"0"
"356",13,"Mullets nei_18",1996,"0"
"357",13,"Mullets nei_18",1997,"0"
"358",13,"Mullets nei_18",1998,"0"
"359",13,"Mullets nei_18",1999,"0"
"360",13,"Mullets nei_18",2000,"0"
"361",13,"Mullets nei_18",2001,"0"
"362",13,"Mullets nei_18",2002,"0"
"363",13,"Mullets nei_18",2003,"NA_to_zero"
"364",13,"Mullets nei_18",2004,"NA_to_zero"
"365",13,"Mullets nei_18",2005,"NA_to_zero"
"366",13,"Mullets nei_18",2006,"NA_to_zero"
"367",13,"Mullets nei_18",2007,"0"
"368",13,"Mullets nei_18",2008,"NA_to_zero"
"369",13,"Mullets nei_18",2009,"NA_to_zero"
"370",13,"Mullets nei_18",2010,"NA_to_zero"
"371",13,"Mullets nei_18",2011,"NA_to_zero"
"372",13,"Mullets nei_18",2012,"NA_to_zero"
"373",13,"Mullets nei_18",2013,"NA_to_zero"
"374",13,"Mullets nei_18",2014,"NA_to_zero"
"375",13,"Mullets nei_18",2015,"NA_to_zero"
"376",13,"Whiteleg shrimp_19",2003,"0"
"377",13,"Whiteleg shrimp_19",2004,"0"
"378",13,"Whiteleg shrimp_19",2005,"0"
"379",13,"Whiteleg shrimp_19",2006,"0"
"380",13,"Whiteleg shrimp_19",2007,"0"
"381",13,"Whiteleg shrimp_19",2008,"0"
"382",13,"Whiteleg shrimp_19",2009,"0"
"383",13,"Whiteleg shrimp_19",2010,"0"
"384",13,"Whiteleg shrimp_19",2011,"0"
"385",13,"Whiteleg shrimp_19",2012,"0"
"386",13,"Whiteleg shrimp_19",2013,"0"
"387",13,"Whiteleg shrimp_19",2014,"0"
"388",13,"Whiteleg shrimp_19",2015,"0"
"389",14,"Abalones nei_20",1976,"0"
"390",14,"Abalones nei_20",1977,"0"
"391",14,"Abalones nei_20",1978,"0"
"392",14,"Abalones nei_20",1979,"0"
"393",14,"Abalones nei_20",1980,"0"
"394",14,"Abalones nei_20",1981,"0"
"395",14,"Abalones nei_20",1982,"0"
"396",14,"Abalones nei_20",1983,"0"
"397",14,"Abalones nei_20",1984,"0"
"398",14,"Abalones nei_20",1985,"0"
"399",14,"Abalones nei_20",1986,"0"
"400",14,"Abalones nei_20",1987,"0"
"401",14,"Abalones nei_20",1988,"0"
"402",14,"Abalones nei_20",1989,"0"
"403",14,"Abalones nei_21",1989,"0"
"404",14,"Abalones nei_20",1990,"0"
"405",14,"Abalones nei_21",1990,"0"
"406",14,"Abalones nei_20",1991,"0"
"407",14,"Abalones nei_21",1991,"0"
"408",14,"Abalones nei_20",1992,"0"
"409",14,"Abalones nei_21",1992,"0"
"410",14,"Abalones nei_20",1993,"0"
"411",14,"Abalones nei_21",1993,"0"
"412",14,"Abalones nei_20",1994,"0"
"413",14,"Abalones nei_21",1994,"0"
"414",14,"Abalones nei_20",1995,"0"
"415",14,"Abalones nei_21",1995,"0"
"416",14,"Abalones nei_20",1996,"0"
"417",14,"Abalones nei_21",1996,"0"
"418",14,"Abalones nei_20",1997,"0"
"419",14,"Abalones nei_21",1997,"0"
"420",14,"Abalones nei_20",1998,"0"
"421",14,"Abalones nei_21",1998,"0"
"422",14,"Abalones nei_20",1999,"0"
"423",14,"Abalones nei_21",1999,"0"
"424",14,"Abalones nei_20",2000,"0"
"425",14,"Abalones nei_21",2000,"0"
"426",14,"Abalones nei_20",2001,"0"
"427",14,"Abalones nei_21",2001,"0"
"428",14,"Abalones nei_20",2002,"0"
"429",14,"Abalones nei_21",2002,"0"
"430",14,"Abalones nei_20",2003,"0"
"431",14,"Abalones nei_21",2003,"0"
"432",14,"Abalones nei_20",2004,"0"
"433",14,"Abalones nei_21",2004,"0"
"434",14,"Abalones nei_20",2005,"0"
"435",14,"Abalones nei_21",2005,"0"
"436",14,"Abalones nei_20",2006,"0"
"437",14,"Abalones nei_21",2006,"0"
"438",14,"Abalones nei_20",2007,"0"
"439",14,"Abalones nei_21",2007,"0"
"440",14,"Abalones nei_20",2008,"0"
"441",14,"Abalones nei_21",2008,"0"
"442",14,"Abalones nei_20",2009,"0"
"443",14,"Abalones nei_21",2009,"0"
"444",14,"Abalones nei_20",2010,"0"
"445",14,"Abalones nei_21",2010,"0"
"446",14,"Abalones nei_20",2011,"0"
"447",14,"Abalones nei_21",2011,"0"
"448",14,"Abalones nei_20",2012,"0"
"449",14,"Abalones nei_21",2012,"0"
"450",14,"Abalones nei_20",2013,"0"
"451",14,"Abalones nei_21",2013,"0"
"452",14,"Abalones nei_20",2014,"0"
"453",14,"Abalones nei_21",2014,"0"
"454",14,"Abalones nei_20",2015,"0"
"455",14,"Abalones nei_21",2015,"0"
"456",14,"Amberjacks nei_22",1993,"0"
"457",14,"Amberjacks nei_22",1994,"0"
"458",14,"Amberjacks nei_22",1995,"0"
"459",14,"Amberjacks nei_23",1995,"0"
"460",14,"Amberjacks nei_22",1996,"0"
"461",14,"Amberjacks nei_23",1996,"0"
"462",14,"Amberjacks nei_22",1997,"0"
"463",14,"Amberjacks nei_23",1997,"0"
"464",14,"Amberjacks nei_22",1998,"0"
"465",14,"Amberjacks nei_23",1998,"0"
"466",14,"Amberjacks nei_22",1999,"0"
"467",14,"Amberjacks nei_23",1999,"0"
"468",14,"Amberjacks nei_22",2000,"0"
"469",14,"Amberjacks nei_23",2000,"0"
"470",14,"Amberjacks nei_22",2001,"0"
"471",14,"Amberjacks nei_23",2001,"0"
"472",14,"Amberjacks nei_22",2002,"0"
"473",14,"Amberjacks nei_23",2002,"0"
"474",14,"Amberjacks nei_22",2003,"0"
"475",14,"Amberjacks nei_23",2003,"0"
"476",14,"Amberjacks nei_22",2004,"0"
"477",14,"Amberjacks nei_23",2004,"0"
"478",14,"Amberjacks nei_22",2005,"0"
"479",14,"Amberjacks nei_23",2005,"0"
"480",14,"Amberjacks nei_22",2006,"0"
"481",14,"Amberjacks nei_23",2006,"0"
"482",14,"Amberjacks nei_22",2007,"0"
"483",14,"Amberjacks nei_23",2007,"0"
"484",14,"Amberjacks nei_22",2008,"0"
"485",14,"Amberjacks nei_23",2008,"0"
"486",14,"Amberjacks nei_22",2009,"0"
"487",14,"Amberjacks nei_23",2009,"0"
"488",14,"Amberjacks nei_22",2010,"0"
"489",14,"Amberjacks nei_23",2010,"0"
"490",14,"Amberjacks nei_22",2011,"0"
"491",14,"Amberjacks nei_23",2011,"0"
"492",14,"Amberjacks nei_22",2012,"0"
"493",14,"Amberjacks nei_23",2012,"0"
"494",14,"Amberjacks nei_22",2013,"0"
"495",14,"Amberjacks nei_23",2013,"0"
"496",14,"Amberjacks nei_22",2014,"0"
"497",14,"Amberjacks nei_23",2014,"0"
"498",14,"Amberjacks nei_22",2015,"0"
"499",14,"Amberjacks nei_23",2015,"0"
"500",14,"Barramundi(=Giant seaperch)_24",1989,"0"
"501",14,"Barramundi(=Giant seaperch)_24",1990,"0"
"502",14,"Barramundi(=Giant seaperch)_24",1991,"0"
"503",14,"Barramundi(=Giant seaperch)_24",1992,"0"
"504",14,"Barramundi(=Giant seaperch)_24",1993,"0"
"505",14,"Barramundi(=Giant seaperch)_24",1994,"0"
"506",14,"Barramundi(=Giant seaperch)_24",1995,"0"
"507",14,"Barramundi(=Giant seaperch)_24",1996,"0"
"508",14,"Barramundi(=Giant seaperch)_25",1996,"0"
"509",14,"Barramundi(=Giant seaperch)_24",1997,"0"
"510",14,"Barramundi(=Giant seaperch)_25",1997,"0"
"511",14,"Barramundi(=Giant seaperch)_24",1998,"0"
"512",14,"Barramundi(=Giant seaperch)_25",1998,"0"
"513",14,"Barramundi(=Giant seaperch)_24",1999,"0"
"514",14,"Barramundi(=Giant seaperch)_25",1999,"0"
"515",14,"Barramundi(=Giant seaperch)_24",2000,"0"
"516",14,"Barramundi(=Giant seaperch)_25",2000,"0"
"517",14,"Barramundi(=Giant seaperch)_24",2001,"0"
"518",14,"Barramundi(=Giant seaperch)_25",2001,"0"
"519",14,"Barramundi(=Giant seaperch)_24",2002,"0"
"520",14,"Barramundi(=Giant seaperch)_25",2002,"0"
"521",14,"Barramundi(=Giant seaperch)_24",2003,"0"
"522",14,"Barramundi(=Giant seaperch)_25",2003,"0"
"523",14,"Barramundi(=Giant seaperch)_24",2004,"0"
"524",14,"Barramundi(=Giant seaperch)_25",2004,"0"
"525",14,"Barramundi(=Giant seaperch)_24",2005,"0"
"526",14,"Barramundi(=Giant seaperch)_25",2005,"0"
"527",14,"Barramundi(=Giant seaperch)_24",2006,"0"
"528",14,"Barramundi(=Giant seaperch)_25",2006,"0"
"529",14,"Barramundi(=Giant seaperch)_24",2007,"0"
"530",14,"Barramundi(=Giant seaperch)_25",2007,"0"
"531",14,"Barramundi(=Giant seaperch)_24",2008,"0"
"532",14,"Barramundi(=Giant seaperch)_25",2008,"0"
"533",14,"Barramundi(=Giant seaperch)_24",2009,"0"
"534",14,"Barramundi(=Giant seaperch)_25",2009,"0"
"535",14,"Barramundi(=Giant seaperch)_24",2010,"0"
"536",14,"Barramundi(=Giant seaperch)_25",2010,"0"
"537",14,"Barramundi(=Giant seaperch)_24",2011,"0"
"538",14,"Barramundi(=Giant seaperch)_25",2011,"0"
"539",14,"Barramundi(=Giant seaperch)_24",2012,"0"
"540",14,"Barramundi(=Giant seaperch)_25",2012,"0"
"541",14,"Barramundi(=Giant seaperch)_24",2013,"0"
"542",14,"Barramundi(=Giant seaperch)_25",2013,"0"
"543",14,"Barramundi(=Giant seaperch)_24",2014,"0"
"544",14,"Barramundi(=Giant seaperch)_25",2014,"0"
"545",14,"Barramundi(=Giant seaperch)_24",2015,"0"
"546",14,"Barramundi(=Giant seaperch)_25",2015,"0"
"547",14,"Blackhead seabream_26",1989,"0"
"548",14,"Blackhead seabream_27",1989,"0"
"549",14,"Blackhead seabream_26",1990,"0"
"550",14,"Blackhead seabream_27",1990,"0"
"551",14,"Blackhead seabream_26",1991,"0"
"552",14,"Blackhead seabream_27",1991,"0"
"553",14,"Blackhead seabream_26",1992,"0"
"554",14,"Blackhead seabream_27",1992,"0"
"555",14,"Blackhead seabream_26",1993,"0"
"556",14,"Blackhead seabream_27",1993,"0"
"557",14,"Blackhead seabream_26",1994,"0"
"558",14,"Blackhead seabream_27",1994,"0"
"559",14,"Blackhead seabream_26",1995,"0"
"560",14,"Blackhead seabream_27",1995,"0"
"561",14,"Blackhead seabream_26",1996,"0"
"562",14,"Blackhead seabream_27",1996,"0"
"563",14,"Blackhead seabream_26",1997,"0"
"564",14,"Blackhead seabream_27",1997,"0"
"565",14,"Blackhead seabream_26",1998,"0"
"566",14,"Blackhead seabream_27",1998,"0"
"567",14,"Blackhead seabream_26",1999,"0"
"568",14,"Blackhead seabream_27",1999,"0"
"569",14,"Blackhead seabream_26",2000,"0"
"570",14,"Blackhead seabream_27",2000,"0"
"571",14,"Blackhead seabream_26",2001,"0"
"572",14,"Blackhead seabream_27",2001,"0"
"573",14,"Blackhead seabream_26",2002,"0"
"574",14,"Blackhead seabream_27",2002,"0"
"575",14,"Blackhead seabream_26",2003,"0"
