"rgn_id","species","sust_coeff"
15,"Tropical spiny lobsters nei",0.416666667
15,"Whiteleg shrimp",0.374509804
16,"Aquatic invertebrates nei",0.542156863
16,"Atlantic salmon",0.23
16,"Australian mussel",0.811764706
16,"Barramundi",0.3
16,"Blacklip abalone",0.811764706
16,"Brine shrimp",0.366666667
16,"Brown tiger prawn",0.366666667
16,"Chinook(=Spring=King)salmon",0.370833333
16,"Cupped oysters nei",0.9
16,"Eastern king prawn",0.366666667
16,"Eastern school shrimp",0.366666667
16,"Flat and cupped oysters nei",0.833333333
16,"Flat oysters nei",0.87
16,"Giant tiger prawn",0.23
16,"Giant tiger prawn (br)",0.23
16,"Indo-Pacific swamp crab",0.416666667
16,"Kuruma prawn",0.33
16,"Marine fishes nei",0.477777778
16,"Pacific cupped oyster",1
16,"Pacific cupped oyster (br)",1
16,"Penaeus shrimps nei",0.266666667
16,"Rainbow trout",0.566666667
16,"Southern Australia scallop",0.811764706
16,"Southern bluefin tuna",0.1
16,"Sydney cupped oyster",0.811764706
17,"Barramundi",0.190909091
17,"Giant tiger prawn",0.366666667
17,"Indo-Pacific swamp crab",0.416666667
17,"Mangrove cupped oyster",0.811764706
17,"Milkfish",0.414285714
17,"Pearl oyster shells nei",0.811764706
18,"Anadara clams nei",0.811764706
18,"Blue shrimp",0.372222222
18,"Flathead grey mullet",0.412820513
18,"Giant tiger prawn",0.366666667
18,"Pearl oyster shells nei",0.811764706
19,"Milkfish",0.414285714
20,"Abalones nei",0.55
20,"Aquatic invertebrates nei",0.542156863
20,"Bastard halibut",0.444010417
20,"Blackhead seabream",0.444010417
20,"Blood cockle",0.666666667
20,"Dotted gizzard shad",0.444010417
20,"Filefishes, leatherjackets nei",0.444010417
20,"Flathead grey mullet",0.412820513
20,"Fleshy prawn",0.366666667
20,"Globose clam",0.811764706
20,"Groupers nei",0.333333333
20,"Horned turban",0.811764706
20,"Inflated ark",0.811764706
20,"Japanese amberjack",0.444010417
20,"Japanese carpet shell",0.841666667
20,"Japanese hard clam",0.811764706
20,"Japanese jack mackerel",0.444010417
20,"Japanese seabass",0.444010417
20,"Korean mussel",0.8
20,"Korean rockfish",0.444010417
20,"Kuruma prawn",0.444444444
20,"Mackerels nei",0.444010417
20,"Marine crustaceans nei",0.3
20,"Marine fishes nei",0.477777778
20,"Marine molluscs nei",0.533333333
20,"Okhotsk atka mackerel",0.444010417
20,"Pacific cupped oyster",0.757142857
20,"Porgies, seabreams nei",0.444010417
20,"Scorpionfishes nei",0.444010417
20,"Sea squirts nei",0.6
20,"Whiteleg shrimp",0.374509804
20,"Yesso scallop",0.833333333
21,"Japanese sea cucumber",0.571405229
21,"Marine molluscs nei",0.533333333
21,"Yesso scallop",0.833333333
24,"Barramundi",0.190909091
24,"Blood cockle",0.666666667
24,"Green mussel",0.8
24,"Indo-Pacific swamp crab",0.416666667
24,"Marine fishes nei",0.477777778
24,"Marine molluscs nei",0.533333333
24,"Orange-spotted grouper",0.333333333
24,"Penaeus shrimps nei",0.23
24,"Snappers nei",0.433333333
25,"Abalones nei",0.55
25,"Banana prawn",0.2
25,"Barramundi",0.17
25,"Blood cockle",0.67
25,"Blood cockle (Ind)",0.67
25,"Cupped oysters nei",0.83
25,"Cupped oysters nei (Ind)",0.83
25,"Fourfinger threadfin",0.444010417
25,"Giant tiger prawn",0.1
25,"Green mussel",0.8
25,"Groupers nei",0.33
25,"Groupers nei (Ind)",0.33
25,"Horse mussels nei",0.811764706
25,"Indo-Pacific swamp crab",0.416666667
25,"Marine fishes nei",0.477777778
25,"Metapenaeus shrimps nei",0.372222222
25,"Penaeus shrimps nei",0.27
25,"Squaretail mullet",0.444010417
25,"Whiteleg shrimp",0.23
29,"Cobia",0.444010417
29,"Goldlined seabream",0.444010417
29,"Mangrove red snapper",0.433333333
29,"Marine fishes nei",0.477777778
29,"Red drum",0.366666667
31,"Giant tiger prawn",0.366666667
32,"Ballan wrasse",0.444010417
32,"Cobia",0.444010417
32,"Drums nei",0.444010417
32,"Mangrove red snapper",0.433333333
32,"Marine fishes nei",0.477777778
32,"Pargo breams nei",0.444010417
32,"Red drum",0.366666667
37,"European seabass",0.452222222
37,"Giant tiger prawn",0.366666667
37,"Hooded oyster",0.811764706
37,"Indo-Pacific swamp crab",0.416666667
37,"Marine fishes nei",0.477777778
37,"Red drum",0.366666667
40,"Barramundi",0.190909091
40,"Giant tiger prawn",0.1
40,"Indian backwater oyster",0.811764706
40,"Indo-Pacific swamp crab",0.416666667
40,"Milkfish",0.414285714
41,"Giant tiger prawn",0.366666667
41,"Indian white prawn",0.4
41,"Japanese meagre",0.444010417
42,"Giant tiger prawn",0.23
42,"Indo-Pacific swamp crab",0.416666667
42,"Sea cucumbers nei",0.571405229
43,"Penaeus shrimps nei",0.266666667
45,"Penaeus shrimps nei",0.266666667
48,"European seabass",0.452222222
48,"Gilthead seabream",0.286111111
48,"Indian white prawn",0.4
48,"Mullets nei",0.561111111
48,"Porgies, seabreams nei",0.444010417
48,"Yellowfin seabream",0.444010417
48,"Yellowfin tuna",0.1
50,"Barramundi",0.17
50,"Bluespot mullet",0.444010417
50,"Croakers, drums nei",0.444010417
50,"Flathead grey mullet",0.43
50,"Giant tiger prawn",0.17
50,"Gilthead seabream",0.286111111
50,"Groupers nei",0.33
50,"Indian white prawn",0.4
50,"Sea cucumbers nei",0.571405229
50,"Sobaity seabream",0.444010417
50,"Spinefeet(=Rabbitfishes) nei",0.444010417
51,"Gilthead seabream",0.286111111
51,"Goldsilk seabream",0.444010417
51,"Marine fishes nei",0.477777778
51,"Orange-spotted grouper",0.333333333
51,"Sobaity seabream",0.444010417
52,"Gilthead seabream",0.286111111
52,"Mangrove red snapper",0.433333333
52,"Orange-spotted grouper",0.333333333
52,"Sobaity seabream",0.444010417
52,"White-spotted spinefoot",0.444010417
53,"Penaeus shrimps nei",0.266666667
54,"European seabass",0.452222222
54,"Giant tiger prawn",0.366666667
54,"Gilthead seabream",0.286111111
54,"Greasy grouper",0.444010417
54,"Indian white prawn",0.4
54,"Mullets nei",0.561111111
54,"Sobaity seabream",0.444010417
54,"White-spotted spinefoot",0.444010417
61,"Atlantic bluefin tuna",0.316666667
61,"Bluefish",0.444010417
61,"Carpet shells nei",0.8
61,"Common cuttlefish",0.6
61,"Common sole",0.533333333
61,"European eel",0.444444444
61,"European flat oyster",0.823076923
61,"European seabass",0.452222222
61,"Flathead grey mullet",0.412820513
61,"Gilthead seabream",0.286111111
61,"Groupers nei",0.333333333
61,"Marine crustaceans nei",0.3
61,"Marine fishes nei",0.477777778
61,"Mediterranean mussel",0.82
61,"Octopuses nei",0.533333333
61,"Pacific cupped oyster",0.757142857
61,"Sargo breams nei",0.4
61,"Thinlip grey mullet",0.444010417
62,"Clams, etc. nei",0.811764706
62,"European eel",0.43
62,"European flat oyster",0.77
62,"European seabass",0.43
62,"Gilthead seabream",0.43
62,"Marine fishes nei",0.47
62,"Mediterranean mussel",0.83
62,"Pacific cupped oyster",0.83
62,"Penaeus shrimps nei",0.43
62,"Yesso scallop",0.87
65,"Gasar cupped oyster",0.733333333
65,"Penaeus shrimps nei",0.266666667
66,"Blue mussel",0.902380952
66,"Cupped oysters nei",0.73
66,"Gasar cupped oyster",0.73
66,"Pacific cupped oyster",0.73
67,"European seabass",0.452222222
67,"Gilthead seabream",0.286111111
68,"Atlantic bluefin tuna",0.316666667
68,"European eel",0.444444444
68,"European seabass",0.452222222
68,"Gilthead seabream",0.286111111
68,"Marine fishes nei",0.477777778
68,"Turbot",0.5
70,"Rainbow trout",0.566666667
71,"Mediterranean mussel",0.82
72,"Mediterranean mussel",0.82
73,"Aquatic invertebrates nei",0.542156863
73,"Atlantic cod",0.283333333
73,"Atlantic salmon",0.43
73,"Cupped oysters nei",0.888095238
73,"Flatfishes nei",0.43
73,"Japanese sea cucumber",0.571405229
73,"Marine fishes nei",0.43
73,"Mediterranean mussel",0.8
73,"Mullets nei",0.5
73,"Sea mussels nei",0.77
73,"Sea trout",0.47
73,"Sea urchins nei",0.5
73,"Sturgeons nei",0.53
73,"Yesso scallop",0.8
75,"Baltic prawn",0.47
75,"European flounder",0.444010417
75,"Flatfishes nei",0.5
75,"Gobies nei",0.53
75,"Mediterranean mussel",0.8
75,"Mullets nei",0.67
75,"Mullets nei (br)",0.67
75,"So-iuy mullet",0.63
75,"Sturgeons nei",0.6
76,"Atlantic bluefin tuna",0.316666667
76,"Atlantic salmon",0.53
76,"Common two-banded seabream",0.444010417
76,"European seabass",0.452222222
76,"Gilthead seabream",0.53
76,"Marine fishes nei",0.477777778
76,"Meagre",0.444010417
76,"Mediterranean mussel",0.8
76,"Natantian decapods nei",0.53
76,"Porgies, seabreams nei",0.444010417
76,"Rainbow trout",0.566666667
78,"Whiteleg shrimp",0.374509804
79,"Barramundi",0.190909091
79,"Cupped oysters nei",0.888095238
79,"European seabass",0.452222222
79,"Gilthead seabream",0.286111111
79,"Marine fishes nei",0.477777778
79,"Red drum",0.366666667
79,"Striped bass, hybrid",0.444010417
80,"Atlantic bluefin tuna",0.316666667
80,"Common dentex",0.444010417
80,"Common pandora",0.444010417
80,"Common sole",0.533333333
80,"European eel",0.43
80,"European eel (br)",0.43
80,"European flat oyster",0.83
80,"European seabass",0.3
80,"European seabass (br)",0.3
80,"Flathead grey mullet",0.37
80,"Flathead grey mullet (br)",0.37
80,"Gilthead seabream",0.17
80,"Gilthead seabream (br)",0.17
80,"Kuruma prawn",0.43
80,"Marine fishes nei",0.477777778
80,"Meagre",0.444010417
80,"Mediterranean mussel",0.82
80,"Red porgy",0.444010417
80,"Sharpsnout seabream",0.444010417
80,"Shi drum",0.444010417
80,"Venus clams nei",0.811764706
80,"White seabream",0.444010417
81,"Atlantic bluefin tuna",0.316666667
81,"Blackspot(=red) seabream",0.444010417
81,"European seabass",0.452222222
81,"Gilthead seabream",0.286111111
81,"Indian white prawn",0.4
81,"Marbled spinefoot",0.444010417
81,"Meagre",0.444010417
81,"Red porgy",0.444010417
81,"Sharpsnout seabream",0.444010417
81,"Shi drum",0.444010417
82,"European seabass",0.452222222
82,"Gilthead seabream",0.286111111
82,"Kuruma prawn",0.444444444
82,"Mediterranean mussel",0.82
84,"Caramote prawn",0.366666667
84,"Common sole",0.533333333
84,"European eel",0.444444444
84,"European seabass",0.452222222
84,"Gilthead seabream",0.286111111
84,"Grooved carpet shell",0.866666667
84,"Mediterranean mussel",0.82
84,"Mullets nei",0.561111111
84,"Pacific cupped oyster",0.757142857
95,"Blue mussel",0.902380952
95,"Pacific cupped oyster",0.757142857
101,"Blue mussel",0.77
101,"European flat oyster",0.823076923
101,"Mediterranean mussel",0.82
101,"Pacific cupped oyster",0.77
101,"Perlemoen abalone",0.633333333
102,"Carpet shells nei",0.8
102,"European flat oyster",0.83
102,"Giant tiger prawn",0.5
102,"Indian white prawn",0.5
102,"Kuruma prawn",0.5
102,"Marine fishes nei",0.477777778
102,"Mediterranean mussel",0.87
102,"Mullets nei",0.57
102,"Pacific cupped oyster",0.87
102,"Perlemoen abalone",0.63
102,"Red bait",0.6
102,"Sea mussels nei",0.83
102,"Smooth mactra",0.77
102,"Turbot",0.5
102,"Whiteleg shrimp",0.374509804
110,"Brine shrimp",0.366666667
110,"Florida pompano",0.444010417
110,"Red drum",0.366666667
110,"Whiteleg shrimp",0.374509804
111,"Stromboid conchs nei",0.811764706
112,"Largemouth black bass",0.444010417
112,"Mangrove cupped oyster",0.811764706
112,"Southern white shrimp",0.366666667
112,"Tropical spiny lobsters nei",0.416666667
112,"Whiteleg shrimp",0.374509804
115,"American cupped oyster",0.887878788
115,"Common snook",0.444010417
115,"European seabass",0.452222222
115,"Florida pompano",0.444010417
115,"Gilthead seabream",0.286111111
115,"Gudgeons, sleepers nei",0.444010417
115,"Largemouth black bass",0.444010417
115,"Mullets nei",0.561111111
115,"Penaeus shrimps nei",0.266666667
115,"Whiteleg shrimp",0.374509804
116,"Mangrove cupped oyster",0.811764706
116,"Penaeus shrimps nei",0.266666667
119,"Whiteleg shrimp",0.374509804
129,"Blue shrimp",0.372222222
129,"Cobia",0.444010417
129,"Whiteleg shrimp",0.43
130,"Natantian decapods nei",0.533333333
130,"Pacific cupped oyster",0.757142857
130,"Spotted rose snapper",0.444010417
130,"Whiteleg shrimp",0.43
131,"Blue shrimp",0.372222222
131,"Whiteleg shrimp",0.37
132,"Cobia",0.444010417
132,"Cupped oysters nei",0.9
132,"Marine fishes nei",0.477777778
132,"Tarpon",0.444010417
132,"Whiteleg shrimp (Atl)",0.37
132,"Whiteleg shrimp (Pac)",0.37
133,"Penaeus shrimps nei",0.27
134,"Anadara clams nei",0.811764706
134,"Blue shrimp",0.372222222
134,"Cupped oysters nei",0.888095238
134,"Marine fishes nei",0.477777778
134,"Whiteleg shrimp",0.374509804
134,"blood cockle",0.811764706
135,"Abalones nei",0.67
135,"American cupped oyster",0.887878788
135,"Bastard halibuts nei",0.444010417
135,"Callinectes swimcrabs nei",0.416666667
135,"Clams, etc. nei",0.811764706
135,"Common snook",0.444010417
135,"Cortez oyster",0.811764706
135,"Crevalle jack",0.444010417
135,"Flathead grey mullet",0.43
135,"Largemouth black bass",0.444010417
135,"Marine fishes nei",0.477777778
135,"Mojarras(=Silver-biddies) nei",0.444010417
135,"Pacific bluefin tuna",0.444010417
135,"Pacific calico scallop",0.811764706
135,"Pacific cupped oyster",0.77
135,"Pacific cupped oyster (Atl)",0.77
135,"Red abalone",0.811764706
135,"Red drum",0.366666667
135,"Sea mussels nei",0.791666667
135,"Snappers nei",0.433333333
135,"Whiteleg shrimp",0.43
135,"Whiteleg shrimp (br)",0.43
135,"Yellowfin tuna",0.1
136,"Anadara clams nei",0.811764706
136,"Penaeus shrimps nei",0.17
136,"Sea mussels nei",0.791666667
136,"Whiteleg shrimp",0.374509804
137,"Blue shrimp",0.372222222
137,"Red drum",0.37
137,"Scallops nei",0.833333333
137,"Whiteleg shrimp",0.37
138,"Brine shrimp",0.366666667
138,"False abalone",0.73
138,"Flatfishes nei",0.466666667
138,"Marine fishes nei",0.477777778
138,"Pacific cupped oyster",0.83
138,"Peruvian calico scallop",0.833333333
138,"Whiteleg shrimp",0.37
139,"Blue shrimp",0.372222222
139,"South American rock mussel",0.811764706
139,"Whiteleg shrimp",0.5
140,"Cobia",0.444010417
140,"Marine fishes nei",0.477777778
140,"Red drum",0.366666667
141,"Atlantic salmon",0.43
141,"Rainbow trout",0.566666667
143,"Abalones nei",0.63
143,"Arctic char",0.53
143,"Atlantic cod",0.57
143,"Atlantic halibut",0.53
143,"Atlantic salmon",0.6
143,"Atlantic salmon (br)",0.6
143,"Atlantic wolffish",0.53
143,"Blue mussel",0.93
143,"European seabass",0.65
143,"Haddock",0.53
143,"Rainbow trout",0.6
143,"Spotted wolffish",0.53
143,"Turbot",0.53
147,"Barramundi",0.190909091
147,"Blacklip pearl oyster",0.811764706
147,"Blue shrimp",0.372222222
147,"Marine fishes nei",0.477777778
147,"Sea mussels nei",0.791666667
153,"Milkfish",0.414285714
155,"Bear paw clam",0.811764706
155,"Elongate giant clam",0.811764706
155,"Fluted giant clam",0.811764706
155,"Giant clam",0.811764706
155,"Milkfish",0.37
155,"Smooth giant clam",0.811764706
162,"Abalones nei",0.5
162,"Chinook(=Spring=King)salmon",0.370833333
162,"New Zealand mussel",0.8
162,"Pacific cupped oyster",0.77
163,"Abalones nei",0.5
163,"Amberjacks nei",0.444010417
163,"American cupped oyster",0.887878788
163,"Atlantic salmon",0.37
163,"Black seabass",0.444010417
163,"Blue crab",0.416666667
163,"Blue mussel",0.93
163,"Butter clam",0.811764706
163,"Chinook(=Spring=King)salmon",0.370833333
163,"Clams, etc. nei",0.811764706
163,"Cockles nei",0.811764706
163,"Coho(=Silver)salmon",0.37
163,"Cupped oysters nei",1
163,"European flat oyster",0.83
163,"Flat oysters nei",0.87
163,"Japanese carpet shell",0.841666667
163,"Marine molluscs nei",0.533333333
163,"Northern quahog(=Hard clam)",0.811764706
163,"Northern white shrimp",0.366666667
163,"Olympia oyster",0.811764706
163,"Pacific cupped oyster",0.9
163,"Pacific geoduck",0.811764706
163,"Pacific horse clam",0.811764706
163,"Pacific littleneck clam",0.811764706
163,"Rainbow trout",0.566666667
163,"Red drum",0.366666667
163,"Sand gaper",0.811764706
163,"Scallops nei",0.833333333
163,"Whiteleg shrimp",0.43
164,"Cobia",0.444010417
164,"Palinurid spiny lobsters nei",0.416666667
164,"Whiteleg shrimp",0.37
166,"Mangrove cupped oyster",0.811764706
166,"Whiteleg shrimp",0.374509804
167,"Flathead grey mullet",0.412820513
167,"Lebranche mullet",0.444010417
167,"Penaeus shrimps nei",0.266666667
167,"Whitemouth croaker",0.444010417
168,"Whiteleg shrimp",0.374509804
171,"Cupped oysters nei",0.9
171,"Groupers nei",0.33
171,"Marine fishes nei",0.477777778
171,"Marine molluscs nei",0.533333333
171,"Mullets nei",0.561111111
171,"Pacific lion's paw",0.811764706
171,"Scallops nei",0.833333333
171,"Snooks(=Robalos) nei",0.444010417
171,"South American rock mussel",0.811764706
171,"Whiteleg shrimp",0.3
172,"Blue mussel",0.83
172,"Pacific cupped oyster",0.9
173,"Penaeus shrimps nei",0.266666667
174,"Atlantic salmon",0.5
174,"European whitefish",0.444010417
174,"Rainbow trout",0.566666667
174,"Sea trout",0.466666667
175,"Atlantic cod",0.283333333
175,"Atlantic salmon",0.5
175,"Blue mussel",0.93
175,"European eel",0.43
175,"European flounder",0.444010417
175,"European whitefish",0.444010417
175,"Marine fishes nei",0.477777778
175,"Rainbow trout",0.566666667
175,"Sea trout",0.466666667
175,"Turbot",0.5
176,"Bastard halibut",0.444010417
176,"Blue mussel",0.93
176,"Clams, etc. nei",0.811764706
176,"Common edible cockle",0.733333333
176,"European seabass",0.57
176,"Pacific cupped oyster",0.53
176,"Rainbow trout",0.566666667
176,"Turbot",0.5
177,"Aquatic invertebrates nei",0.542156863
177,"Blue mussel",0.93
177,"Cupped oysters nei",0.9
177,"European flat oyster",0.83
177,"Rainbow trout",0.566666667
177,"Soles nei",0.444010417
177,"Turbot",0.5
179,"Atlantic salmon",0.37
179,"Blue mussel",0.93
179,"Clams, etc. nei",0.811764706
179,"Coho(=Silver)salmon",0.37
179,"Common edible cockle",0.733333333
179,"European eel",0.43
179,"European flat oyster",0.83
179,"European seabass",0.5
179,"European seabass (br)",0.5
179,"Finfishes nei",0.444010417
179,"Gilthead seabream",0.23
179,"Great Atlantic scallop",0.811764706
179,"Grooved carpet shell",0.866666667
179,"Japanese carpet shell",0.841666667
179,"Kuruma prawn",0.43
179,"Marine fishes nei",0.477777778
179,"Marine molluscs nei",0.533333333
179,"Meagre",0.444010417
179,"Mediterranean mussel",0.82
179,"Pacific cupped oyster",0.757142857
179,"Pacific cupped oyster (Med)",0.53
179,"Periwinkles nei",0.811764706
179,"Rainbow trout",0.566666667
179,"Sea trout",0.466666667
179,"Senegalese sole",0.444010417
179,"Tuberculate abalone",0.811764706
179,"Turbot",0.5
179,"White seabream",0.444010417
180,"Atlantic cod",0.283333333
180,"Atlantic halibut",0.533333333
180,"Atlantic salmon",0.378947368
180,"Blue mussel",0.902380952
180,"Common edible cockle",0.733333333
180,"Cupped oysters nei",0.888095238
180,"European flat oyster",0.823076923
180,"European seabass",0.452222222
180,"Great Atlantic scallop",0.811764706
180,"Grooved carpet shell",0.866666667
180,"Haddock",0.533333333
180,"Japanese carpet shell",0.841666667
180,"Mediterranean mussel",0.82
180,"Northern quahog(=Hard clam)",0.811764706
180,"Pacific cupped oyster",0.757142857
180,"Queen scallop",0.811764706
180,"Rainbow trout",0.566666667
180,"Sea trout",0.466666667
180,"Tuberculate abalone",0.811764706
180,"Turbot",0.5
180,"Whiteleg shrimp",0.374509804
181,"Abalones nei",0.55
181,"Atlantic salmon",0.43
181,"Blue mussel",0.93
181,"European flat oyster",0.83
181,"Great Atlantic scallop",0.811764706
181,"Japanese carpet shell",0.841666667
181,"Marine molluscs nei",0.533333333
181,"Pacific cupped oyster",0.83
181,"Rainbow trout",0.566666667
181,"Stony sea urchin",0.5
181,"Turbot",0.5
182,"Atlantic bluefin tuna",0.316666667
182,"Atlantic salmon",0.17
182,"Banded carpet shell",0.811764706
182,"Blackspot(=red) seabream",0.444010417
182,"Brown meagre",0.444010417
182,"Common dentex",0.444010417
182,"Common edible cockle",0.733333333
182,"Common prawn",0.366666667
182,"Common sole",0.533333333
182,"Cupped oysters nei",0.9
182,"Donax clams",0.811764706
182,"European eel",0.43
182,"European flat oyster",0.83
182,"European seabass",0.43
182,"Flathead grey mullet",0.43
182,"Gilthead seabream",0.17
182,"Great Atlantic scallop",0.811764706
182,"Greater amberjack",0.444010417
182,"Grooved carpet shell",0.866666667
182,"Groundfishes nei",0.444010417
182,"Japanese carpet shell",0.841666667
182,"Kuruma prawn",0.5
182,"Mackerels nei",0.444010417
182,"Marine fishes nei",0.477777778
182,"Marine molluscs nei",0.533333333
182,"Meagre",0.444010417
182,"Mullets nei",0.561111111
182,"Octopuses nei",0.533333333
182,"Pacific cupped oyster",0.83
182,"Palaemonid shrimps nei",0.366666667
182,"Palinurid spiny lobsters nei",0.416666667
182,"Pollack",0.444010417
182,"Pullet carpet shell",0.833333333
182,"Rainbow trout",0.566666667
182,"Sea mussels nei",0.791666667
182,"Seabasses nei",0.5
182,"Senegalese sole",0.444010417
182,"Silversides(=Sand smelts) nei",0.444010417
182,"Soles nei",0.444010417
182,"Spinous spider crab",0.416666667
182,"Striped venus",0.811764706
182,"Turbot",0.5
182,"Warty venus",0.811764706
182,"White seabream",0.444010417
183,"Atlantic bluefin tuna",0.316666667
183,"Atlantic ditch shrimp",0.366666667
183,"Atlantic salmon",0.4
183,"Blackspot(=red) seabream",0.444010417
183,"Brill",0.57
183,"Common cuttlefish",0.6
183,"Common edible cockle",0.73
183,"Common sole",0.53
183,"European eel",0.53
183,"European flat oyster",0.73
183,"European seabass",0.43
183,"European seabass (br)",0.43
183,"Flat and cupped oysters nei",0.83
183,"Gilthead seabream",0.4
183,"Gilthead seabream (br)",0.4
183,"Golden carpet shell",0.811764706
183,"Grooved carpet shell",0.87
183,"Kuruma prawn",0.4
183,"Marine fishes nei",0.53
183,"Marine molluscs nei",0.53
183,"Meagre",0.444010417
183,"Mullets nei",0.53
183,"Octopuses nei",0.53
183,"Pacific cupped oyster",0.83
183,"Peppery furrow",0.811764706
183,"Pullet carpet shell",0.83
183,"Sargo breams nei",0.4
183,"Sea mussels nei",0.8
183,"Seabasses nei",0.5
183,"Solen razor clams nei",0.811764706
183,"Turbot",0.47
183,"White seabream",0.444010417
184,"Atlantic bluefin tuna",0.316666667
184,"Common prawn",0.366666667
184,"Common sole",0.533333333
184,"Cupped oysters nei",1
184,"Cupped oysters nei (br)",1
184,"European eel",0.43
184,"European eel (br)",0.43
184,"European flat oyster",0.83
184,"European seabass",0.43
184,"European seabass (br)",0.43
184,"Flathead grey mullet",0.43
184,"Flathead grey mullet (br)",0.43
184,"Giant tiger prawn",0.3
184,"Gilthead seabream",0.23
184,"Gilthead seabream (br)",0.23
184,"Green tiger prawn",0.366666667
184,"Grooved carpet shell",0.866666667
184,"Japanese carpet shell",0.841666667
184,"Kuruma prawn",0.5
184,"Kuruma prawn (br)",0.5
184,"Marine fishes nei",0.477777778
184,"Meagre",0.444010417
184,"Mediterranean mussel",0.82
184,"Mullets nei",0.561111111
184,"Pacific cupped oyster",0.757142857
184,"Porgies, seabreams nei",0.444010417
184,"Sharpsnout seabream",0.444010417
184,"Shi drum",0.444010417
184,"Turbot",0.5
184,"White seabream",0.444010417
186,"European eel",0.444444444
186,"European seabass",0.452222222
186,"Gilthead seabream",0.286111111
186,"Mediterranean mussel",0.82
187,"Atlantic bluefin tuna",0.316666667
187,"European flat oyster",0.823076923
187,"European seabass",0.452222222
187,"Gilthead seabream",0.286111111
187,"Marine fishes nei",0.477777778
187,"Marine molluscs nei",0.533333333
187,"Meagre",0.444010417
187,"Mediterranean mussel",0.82
188,"Clams, etc. nei",0.811764706
188,"European seabass",0.452222222
188,"Gilthead seabream",0.286111111
188,"Marine fishes nei",0.477777778
188,"Mediterranean mussel",0.82
190,"White-spotted spinefoot",0.444010417
191,"Indian white prawn",0.4
191,"Whiteleg shrimp",0.374509804
196,"Mullets nei",0.43
196,"Snappers nei",0.43
202,"Giant tiger prawn",0.366666667
202,"Indo-Pacific swamp crab",0.416666667
202,"Milkfish",0.414285714
203,"Giant tiger prawn",0.17
203,"Green mussel",0.8
203,"Indian backwater oyster",0.811764706
203,"Indian white prawn",0.4
203,"Marine fishes nei",0.477777778
203,"Penaeus shrimps nei",0.266666667
203,"Rooster venus",0.811764706
203,"Whiteleg shrimp",0.374509804
204,"Giant tiger prawn",0.366666667
204,"Indian white prawn",0.4
204,"Marine fishes nei",0.477777778
204,"Metapenaeus shrimps nei",0.372222222
204,"Penaeus shrimps nei",0.23
205,"Aquatic invertebrates nei",0.542156863
205,"Barramundi",0.190909091
205,"Giant tiger prawn",0.17
205,"Groupers nei",0.333333333
205,"Indo-Pacific swamp crab",0.416666667
205,"Orange mud crab",0.416666667
