country,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Niue,154,-0.28,-1.41,-0.33,0.19,0.71,-0,NA,0.08,0,0.01,0.02,-0.12,-0.12,0,-1.27,-0.63,0,-0.36,NA
East Timor,231,-0.28,-0.27,-0.22,-0.08,0.05,0.02,0.02,0.19,-0,0,-0,-0.15,-0.16,-0,-1.08,-0.69,-0.3,-0.4,-1.41
Libya,67,-0.29,0.04,-0.78,-0.58,-0.37,-0.1,-0.12,0.14,0.15,0.04,-0.08,-0.11,-0.11,-0,-0.36,-0.18,0,2.79,-4.79
Gilbert Islands (Kiribati),212,-0.32,0.08,-0.3,-0.09,0.11,0,-0,0,-0,0.17,0.35,-0.03,-0,-0.05,-0.94,-0.47,0,-0.23,-2.61
Panama,129,-0.33,-0.2,-0.41,-0.31,-0.21,-0.03,-0.01,0.17,0.03,0.01,-0,0.11,-0.13,-0,-0.69,-0.38,-0.07,-0,-2.38
Latvia,69,-0.34,0.58,-0.21,-0.17,-0.13,-0,-0,0.13,0.01,0.39,0.76,-2.82,-2.82,0,0.01,0.01,-0,-0.03,-1.46
Italy,184,-0.34,0.57,-0.65,-0.35,-0.05,0,0,-0.02,-0,0.07,0.13,0.06,-0.27,-1.18,-0.22,-0.11,-0,-0.67,-2.61
Solomon Islands,7,-0.35,1.57,-0.28,-0.15,-0.02,0,0.01,0.1,0.02,0.01,-0,-0.16,-0.19,-0,-0.88,-0.44,0,-0.62,-3.76
Mozambique,41,-0.35,0.24,-0.22,-0.67,-1.12,-0.13,-0.13,0.09,-0,-0,-0,0.05,0.06,-0,-0.45,0.38,1.21,-0.33,-3.03
Bahrain,52,-0.35,0.63,-0.44,-0.98,-1.51,-0,0,-0.05,0.25,0.34,0.44,0.23,0.23,0,-0.3,-0.15,0,0.19,-3.75
Tristan da Cunha,88,-0.35,-1.28,0.05,-0.9,-1.86,0,NA,-0.02,0.2,0.04,-0.13,-0.09,-0.09,0,-0.45,-0.23,0,NA,NA
Cayman Islands,113,-0.36,-0,-0.42,-0.2,0.02,0.01,0.02,-0.05,-0.01,-0.01,-0,-0.59,-0.59,0,-0.86,-0.42,0.02,NA,-2.04
Brazil,171,-0.36,-0.11,-0.31,-0.68,-1.04,0.02,0,0.3,0.18,0.4,0.63,0.02,-0.21,-0.01,-0.25,-0.12,0.02,0.13,-3.35
Monaco,185,-0.36,-0.01,-0.83,-0.41,0,0,0,-0.03,0.03,0.08,0.13,-0.21,-0.21,0,-0.25,-0.41,-0.56,NA,-2.27
Crozet Islands,91,-0.38,-1.56,0.08,0.04,0,0,NA,0.16,NA,NA,NA,-1.17,-1.17,NA,0.52,0.26,-0,NA,NA
Tunisia,61,-0.4,-0.36,-0.53,-0.18,0.17,-0,-0,0.65,0.01,0.01,0,-0.25,-0.47,0.3,-0.52,-0.36,-0.21,-0.64,-2.61
Lithuania,189,-0.4,-0.94,-0.23,-0.12,-0.02,-0,-0,0.24,-0,0.2,0.4,-3.14,-3.14,0,0.01,0.01,-0,-0.02,-0.18
Bermuda,108,-0.41,-0.17,-0.34,-0.16,0.02,0,0,0.02,-0.51,-0.89,-1.27,0.1,0.1,0,-0.47,-0.24,-0.01,1.04,-3.82
New Zealand,162,-0.41,-0.07,0.06,-0.17,-0.4,0,-0.02,-0.38,0.18,0.09,-0,-0.45,-0.68,0.01,0,0.06,0.11,-0.29,-2.65
Poland,178,-0.41,-0.46,-0.21,-0.23,-0.24,0,0,0.37,-0,0.04,0.08,-3.24,-3.24,0,0.03,0.02,-0,0.03,-0.64
Sudan,49,-0.42,-0.32,-0.36,-0.39,-0.43,0,0.01,-0.02,0.08,0.11,0.14,0.01,0.01,0,-1.14,-0.57,0,-16.34,0.49
Estonia,70,-0.42,0.73,-0.2,-0.24,-0.28,-0,0,0.1,0.88,0.47,0.05,-2.37,-2.57,0.2,0.01,0.01,-0,-0.01,-2.7
Curacao,244,-0.42,-0.33,-0.42,-0.21,-0,-0,0,0.22,0.09,0.05,0,0.18,0.18,NA,-0.85,0.01,0.88,-2.15,-2
Eritrea,45,-0.43,-0.01,-0.4,-0.44,-0.49,-0.01,-0.07,-0.05,-2.64,-2.89,-3.14,-0.03,-0.03,0,-0.68,-0.34,0,-0.03,NA
Northern Mariana Islands and Guam,13,-0.44,0.27,-0.27,-0.11,0.06,-0,-0,0.04,0.75,0.28,-0.18,0.13,0.36,-0.02,-1.03,-0.81,-0.6,-1.31,-3.16
Saint Vincent and the Grenadines,127,-0.45,-1.96,-0.5,-0.26,-0.02,0,-0,1.06,0.2,0.1,-0,0.05,0.05,0,-0.73,-0.37,-0,-0.45,-2.69
Ivory Coast,195,-0.46,-1.22,-0.37,-0.46,-0.55,-0.01,0.01,-0.02,0.57,0.26,-0.05,-0.17,-0.17,0,-0.77,-0.38,0,-2.17,NA
Senegal,66,-0.49,-1.41,-0.33,-0.82,-1.3,0,0,0.07,0.45,0.23,-0,-0.06,-0.06,0.01,-0.22,0.58,1.38,-3.49,0.04
Egypt,214,-0.49,-0.23,-0.55,-0.39,-0.23,-0,0,0.26,0.01,-0.07,-0.14,-0.14,-1.01,-0.59,-0.85,-0.49,-0.12,-0.27,-2.72
United States,163,-0.52,-0.79,-0.2,-0.01,0.19,0.81,0.01,-0.14,0.01,-0.05,-0.11,-0.25,-0.34,0.03,-0.06,-0.03,-0.01,-0.38,-4.31
British Virgin Islands,117,-0.55,0.26,-0.4,-0.26,-0.13,-0.01,-0.09,-0.03,0.26,0.13,0,0.04,0.04,NA,-0.75,-0.37,0,-0.32,-4.84
Cook Islands,153,-0.55,-0.16,-0.35,-0.01,0.32,0,0,0.06,0.41,0.22,0.03,-0.31,-0.32,0,-1.24,5.1,11.45,-9.86,NA
United Kingdom,180,-0.55,-0.68,-0.2,0.3,0.8,0,-0,0.02,0.32,0.04,-0.25,-0.37,-0.23,-0.02,-0.07,-0.03,-0,-0.68,-4.24
Trinidad and Tobago,126,-0.56,-0.25,-0.6,-0.32,-0.03,0.01,0.01,0.07,0.44,0.03,-0.39,0.03,0.03,0,-0.67,-0.33,-0,-0.24,-4.63
Sweden,222,-0.58,-0.49,-0.2,-0.14,-0.09,-0,0,-0.04,-0,-0,-0,-2.11,-2.1,-1.65,0.03,0.66,1.28,-0.01,-3.65
Papua New Guinea,17,-0.59,0.01,-0.25,-0.06,0.12,-0.01,0,0.04,0.14,0.07,-0,-0.03,-0.03,0,-0.8,-0.4,-0.01,-0.21,-5.28
Saudi Arabia,50,-0.59,-0.05,-0.37,-1.1,-1.82,0,-0,-0.02,0.06,0.03,-0,0.06,-1.81,0.61,-0.73,-0.36,0.01,0.25,-2.83
Singapore,208,-0.59,-0.71,-0.36,-0.55,-0.74,0.01,0,0.02,0.04,0.06,0.07,-0.24,0,0.15,-1.04,-0.52,0,-1.06,-3.12
Cape Verde,56,-0.61,-0.49,-0.29,-1.27,-2.25,NA,NA,0.47,0.19,0.09,-0,-0.27,-0.28,0,-0.44,-0.22,0,-3.23,0.08
Dominica,123,-0.61,-1.48,-0.43,0.14,0.71,0,-0,0.21,0.49,0.2,-0.1,-0.01,-0.01,0,-0.98,-0.49,0,-0.53,-4.15
Belgium,59,-0.62,-0.07,-0.11,-0.08,-0.05,0,0,0.03,-0,0.42,0.84,-0.56,-0.56,0,0.01,0,-0,-2.72,-3.2
Kuwait,51,-0.64,0.32,-0.41,-1.24,-2.07,0,-0,0.02,0.06,0.03,-0,0.03,0.03,-0,-0.35,-0.36,-0.37,NA,-4.6
Ghana,106,-0.65,-1.99,-0.38,-0.19,0,-0.01,-0,-0.02,0.28,-0.04,-0.35,-0.42,-0.42,0,-0.82,-0.45,-0.08,-1.76,-1.63
Honduras,133,-0.66,-2.39,-0.62,-0.33,-0.04,0,0,0.24,-0,0.05,0.1,-0.04,-0.05,0.08,-0.75,-0.37,-0,-0.37,-3.36
Sint Maarten,220,-0.66,-0.18,-0.57,-0.28,0,-0,-0,0.03,0.14,0.06,-0.02,0.15,0.15,0,-0.82,-0.92,-1.02,NA,-4.81
South Africa,102,-0.67,-2.29,-0.15,-0.17,-0.19,-0,0,-0.02,0.98,0.49,-0,-0.56,-0.59,0.01,-0.36,0.88,2.12,-2.34,-2.69
Finland,174,-0.7,-1.41,-0.19,-0.11,-0.02,0,-0,-0.04,-0,0.22,0.45,-1.92,-1.14,0.01,0.01,0.11,0.21,0.04,-4.64
Malaysia,206,-0.7,0.33,-0.31,-1.2,-2.09,-0.01,-0.01,0.05,-0.36,-0.39,-0.42,0.06,0.01,-0.13,-0.67,1.13,2.94,-1.85,-5.03
Angola,200,-0.72,-1.22,-0.19,-0.25,-0.3,-0.03,-0.01,-0.41,0.65,0.36,0.08,-0.22,-0.22,0,-0.2,-0.1,0,-2.1,-3.21
Fiji,18,-0.76,-2.83,-0.28,-0.14,-0,0,0.01,0.41,0.33,0.15,-0.04,-0.39,-0.38,-0,-0.56,-0.27,0.01,-1.82,-2.74
Yemen,47,-0.77,0.03,-0.4,-0.25,-0.1,-0.12,-0.11,-0.06,0.35,0.18,-0,0.05,0.05,-0,-0.92,-0.46,-0,0.02,-6.98
Falkland Islands,95,-0.78,-0.13,0.09,-0,-0.1,0,NA,-0.45,-0.01,-0.01,-0.01,0.32,0.32,0,0.04,0.02,0,-6.02,NA
Palau,8,-0.81,-4.7,-0.29,-0.24,-0.2,0,0,0.47,0.4,0.34,0.28,-0.06,-0.05,-0,-0.97,-0.49,-0,0.3,-3.73
American Samoa,151,-0.83,-1.5,-0.36,-0.18,0,0,-0,-0.09,0.62,0.3,-0.01,-0.29,-0.29,0,-1.02,-0.51,0,-0.33,-5.75
Micronesia,9,-0.89,-0.73,-0.29,-0.14,0.02,-0,-0.01,1.87,0.09,0.08,0.08,-0,-0,0,-1.04,-0.52,0,-1.65,-7.78
Ukraine,75,-0.89,-0.04,-0.21,-0.58,-0.95,0,0,0.03,-0,0,0.01,-0.09,-0.01,-0.01,-0,-0,-0,-2.01,-6.27
Marshall Islands,11,-0.9,-0,-0.28,-0.11,0.05,0,-0,-0.06,0.07,0.07,0.08,-0,-0.01,0,-1.15,-0.58,-0.01,-5.85,-2.46
New Caledonia,5,-0.92,0,-0.28,-0.13,0.01,0,0,0,0.07,0.03,-0,-0.43,-0.37,-0,-0.53,0.16,0.85,-4.39,-4.54
Vanuatu,6,-0.94,-3.57,-0.29,-0.15,0,-0,-0,-0.11,-0,-0,-0,-0.54,-0.54,-0,-1.04,-0.52,-0,-0.12,-4.36
Canada,218,-0.98,-1.83,-0.09,-0.19,-0.29,-0.69,0,0.09,-0,-0.07,-0.14,-0.13,-0.19,0.02,-0,0.43,0.86,-3.01,-4.34
Republique du Congo,100,-1.12,-2.44,-0.3,-0.9,-1.5,0,0,0.28,0.79,0.39,-0.01,-0.49,-0.49,0,-0.34,0.36,1.07,-4.07,-4.34
