"sp_id","species_code","year","catch"
288100,"TOP","2000",0.26
288200,"KRI","2000",0
288200,"TOA","2000",0
288200,"TOP","2000",0
288300,"KRI","2000",0
288300,"TOA","2000",0
288300,"TOP","2000",0
248100,"KRI","2001",46777.9
248100,"TOA","2001",0.04
248100,"TOP","2001",0
248200,"KRI","2001",4980.8
248200,"TOA","2001",0
248200,"TOP","2001",0
248300,"KRI","2001",52423.354
248300,"TOA","2001",0
248300,"TOP","2001",4046.807
248400,"KRI","2001",0
248500,"KRI","2001",0
248500,"TOA","2001",0
248600,"KRI","2001",0
248600,"TOA","2001",0
248600,"TOP","2001",0
258410,"KRI","2001",0
258410,"TOA","2001",0
258410,"TOP","2001",0
258420,"KRI","2001",0
258420,"TOA","2001",0
258420,"TOP","2001",0.038
258431,"TOA","2001",0
258431,"TOP","2001",0
258432,"TOA","2001",0
258432,"TOP","2001",0
258441,"KRI","2001",0
258441,"TOP","2001",4.039
258442,"TOA","2001",0
258442,"TOP","2001",4.494
288100,"KRI","2001",0
288100,"TOA","2001",625.661
288100,"TOP","2001",34.085
288200,"KRI","2001",0
288200,"TOA","2001",0
288200,"TOP","2001",0
288300,"KRI","2001",0
288300,"TOA","2001",0
288300,"TOP","2001",0
248100,"KRI","2002",10645.9
248100,"TOA","2002",0
248100,"TOP","2002",0
248200,"KRI","2002",72059.557
248200,"TOA","2002",0
248200,"TOP","2002",0
248300,"KRI","2002",43281.731
248300,"TOA","2002",0
248300,"TOP","2002",5742.461
248400,"KRI","2002",0
248500,"KRI","2002",0
248500,"TOA","2002",0
248600,"KRI","2002",0
248600,"TOA","2002",0
248600,"TOP","2002",0
258410,"KRI","2002",0
258410,"TOA","2002",0
258410,"TOP","2002",0
258420,"KRI","2002",0
258420,"TOA","2002",0
258420,"TOP","2002",0
258431,"TOA","2002",0
258431,"TOP","2002",0
258432,"TOA","2002",0
258432,"TOP","2002",0
258441,"KRI","2002",0
258441,"TOP","2002",0
258442,"TOA","2002",0
258442,"TOP","2002",0
288100,"KRI","2002",0
288100,"TOA","2002",1312.644
288100,"TOP","2002",12.08
288200,"KRI","2002",0
288200,"TOA","2002",41.2
288200,"TOP","2002",0.08
288300,"KRI","2002",0
288300,"TOA","2002",0
288300,"TOP","2002",0
248100,"KRI","2003",35377.405
248100,"TOA","2003",0
248100,"TOP","2003",0
248200,"KRI","2003",15426.786
248200,"TOA","2003",0
248200,"TOP","2003",0
248300,"KRI","2003",66924.286
248300,"TOA","2003",0
248300,"TOP","2003",7528.442
248400,"KRI","2003",0
248500,"KRI","2003",0
248500,"TOA","2003",0
248600,"KRI","2003",0
248600,"TOA","2003",0
248600,"TOP","2003",0
258410,"KRI","2003",0
258410,"TOA","2003",0
258410,"TOP","2003",0
258420,"KRI","2003",0
258420,"TOA","2003",117.228
258420,"TOP","2003",0.205
258431,"TOA","2003",0
258431,"TOP","2003",0
258432,"TOA","2003",0
258432,"TOP","2003",0
258441,"KRI","2003",0
258441,"TOP","2003",0
258442,"TOA","2003",0
258442,"TOP","2003",0
288100,"KRI","2003",0
288100,"TOA","2003",1805.425
288100,"TOP","2003",26.038
288200,"KRI","2003",0
288200,"TOA","2003",106.38
288200,"TOP","2003",0
288300,"KRI","2003",0
288300,"TOA","2003",0
288300,"TOP","2003",0
248100,"KRI","2004",13881.5
248100,"TOA","2004",0
248100,"TOP","2004",0
248200,"KRI","2004",46455.659
248200,"TOA","2004",0
248200,"TOP","2004",0
248300,"KRI","2004",57828.739
248300,"TOA","2004",0
248300,"TOP","2004",4497.151
248400,"KRI","2004",0
248500,"KRI","2004",0
248500,"TOA","2004",0
248600,"KRI","2004",0
248600,"TOA","2004",0
248600,"TOP","2004",6.78
258410,"KRI","2004",0
258410,"TOA","2004",0
258410,"TOP","2004",0
258420,"KRI","2004",0
258420,"TOA","2004",19.652
258420,"TOP","2004",0.129
258431,"TOA","2004",0
258431,"TOP","2004",0
258432,"TOA","2004",6.268
258432,"TOP","2004",0.531
258441,"KRI","2004",0
258441,"TOP","2004",0
258442,"TOA","2004",0
258442,"TOP","2004",0
288100,"KRI","2004",0
288100,"TOA","2004",2184.068
288100,"TOP","2004",12.757
288200,"KRI","2004",0
288200,"TOA","2004",374.491
288200,"TOP","2004",0.018
288300,"KRI","2004",0
288300,"TOA","2004",0
288300,"TOP","2004",0
248100,"KRI","2005",7095.409
248100,"TOA","2005",0
248100,"TOP","2005",0
248200,"KRI","2005",73494.0495
248200,"TOA","2005",0
248200,"TOP","2005",0
248300,"KRI","2005",48436.697
248300,"TOA","2005",0
248300,"TOP","2005",3034.148
248400,"KRI","2005",0
248500,"KRI","2005",0
248500,"TOA","2005",0
248600,"KRI","2005",0
248600,"TOA","2005",2.262
248600,"TOP","2005",48.71
258410,"KRI","2005",0
258410,"TOA","2005",479.0144
258410,"TOP","2005",0.6624
258420,"KRI","2005",0
258420,"TOA","2005",125.14184
258420,"TOP","2005",1.3554
258431,"TOA","2005",8.527
258431,"TOP","2005",96.78158
258432,"TOA","2005",297.2485
258432,"TOP","2005",0.225
258441,"KRI","2005",0
258441,"TOP","2005",0
258442,"TOA","2005",0
258442,"TOP","2005",0
288100,"KRI","2005",0
288100,"TOA","2005",3097.98343
288100,"TOP","2005",6.97826
288200,"KRI","2005",0
288200,"TOA","2005",410.50417
288200,"TOP","2005",0.01503
288300,"KRI","2005",0
288300,"TOA","2005",1.6298
288300,"TOP","2005",0.0428
248100,"KRI","2006",88833.554
248100,"TOA","2006",0
248100,"TOP","2006",0
248200,"KRI","2006",3102.07
248200,"TOA","2006",0
248200,"TOP","2006",0
248300,"KRI","2006",14613.239
248300,"TOA","2006",0
248300,"TOP","2006",3535.1812
248400,"KRI","2006",0
248500,"KRI","2006",0
248500,"TOA","2006",0
248600,"KRI","2006",0
248600,"TOA","2006",63.0491
248600,"TOP","2006",99.6684
258410,"KRI","2006",0
258410,"TOA","2006",421.096
258410,"TOP","2006",0
258420,"KRI","2006",0
258420,"TOA","2006",163.4866
258420,"TOP","2006",0.0165
258431,"TOA","2006",0.59804
258431,"TOP","2006",88.08625
258432,"TOA","2006",316.66799
258432,"TOP","2006",43.89471
258441,"KRI","2006",0
258441,"TOP","2006",0
258442,"TOA","2006",0
258442,"TOP","2006",0
288100,"KRI","2006",0
288100,"TOA","2006",2968.19028
288100,"TOP","2006",1.29372
288200,"KRI","2006",0
288200,"TOA","2006",513.6398
288200,"TOP","2006",0
288300,"KRI","2006",0
288300,"TOA","2006",0
288300,"TOP","2006",0
248100,"KRI","2007",18418.647
248100,"TOA","2007",0
248100,"TOP","2007",0
248200,"KRI","2007",65591.33
248200,"TOA","2007",0
248200,"TOP","2007",0
248300,"KRI","2007",20576.051
248300,"TOA","2007",0
248300,"TOP","2007",3538.63237
248400,"KRI","2007",0
248500,"KRI","2007",0
248500,"TOA","2007",0
248600,"KRI","2007",0
248600,"TOA","2007",34.4097
248600,"TOP","2007",77.70385
258410,"KRI","2007",0
258410,"TOA","2007",540.38981
258410,"TOP","2007",93.867
258420,"KRI","2007",0
258420,"TOA","2007",123.5345
258420,"TOP","2007",0.1075
258431,"TOA","2007",1.18822
258431,"TOP","2007",3.21891
258432,"TOA","2007",176.25315
258432,"TOP","2007",74.2726
258441,"KRI","2007",0
258441,"TOP","2007",0
258442,"TOA","2007",0
258442,"TOP","2007",0
288100,"KRI","2007",0
288100,"TOA","2007",3078.74314
288100,"TOP","2007",11.95672
288200,"KRI","2007",0
288200,"TOA","2007",346.69303
288200,"TOP","2007",0
288300,"KRI","2007",0
288300,"TOA","2007",0
288300,"TOP","2007",0
248100,"KRI","2008",2884.209
248100,"TOA","2008",0
248100,"TOP","2008",0
248200,"KRI","2008",93384.109
248200,"TOA","2008",0
248200,"TOP","2008",0
248300,"KRI","2008",60253.009
248300,"TOA","2008",0
248300,"TOP","2008",3862.44063
248400,"KRI","2008",0
248500,"KRI","2008",0
248500,"TOA","2008",0
248600,"KRI","2008",0
248600,"TOA","2008",11.11777
248600,"TOP","2008",12.47291
258410,"KRI","2008",0
258410,"TOA","2008",409.73338
258410,"TOP","2008",0.552
258420,"KRI","2008",0
258420,"TOA","2008",216.308
258420,"TOP","2008",0.208
258431,"TOA","2008",0.026
258431,"TOP","2008",8.73
258432,"TOA","2008",100.54766
258432,"TOP","2008",41.62711
258441,"KRI","2008",0
258441,"TOP","2008",18.4481
258442,"TOA","2008",0.0508
258442,"TOP","2008",58.3671
288100,"KRI","2008",0.0137
288100,"TOA","2008",2250.52981
288100,"TOP","2008",8.66751
288200,"KRI","2008",0
288200,"TOA","2008",415.73178
288200,"TOP","2008",0.065
288300,"KRI","2008",0
288300,"TOA","2008",0
288300,"TOP","2008",0
248100,"KRI","2009",33969.955
248100,"TOA","2009",0
248100,"TOP","2009",0
248200,"KRI","2009",91855.116
248200,"TOA","2009",0
248200,"TOP","2009",0
248300,"KRI","2009",0.5
248300,"TOA","2009",0.032
248300,"TOP","2009",3381.55271
248400,"KRI","2009",0
248500,"KRI","2009",0
248500,"TOA","2009",0
248600,"KRI","2009",0
248600,"TOA","2009",265.36098
248600,"TOP","2009",17.12309
258410,"KRI","2009",0
258410,"TOA","2009",221.907
258410,"TOP","2009",0
258420,"KRI","2009",0
258420,"TOA","2009",66.25506
258420,"TOP","2009",0
258431,"TOA","2009",0.065
258431,"TOP","2009",30.85425
258432,"TOA","2009",89.21876
258432,"TOP","2009",15.0643
258441,"KRI","2009",0
258441,"TOP","2009",0
258442,"TOA","2009",0
258442,"TOP","2009",0
288100,"KRI","2009",0
288100,"TOA","2009",2431.51778
288100,"TOP","2009",16.80114
288200,"KRI","2009",0
288200,"TOA","2009",483.65362
288200,"TOP","2009",0.016
288300,"KRI","2009",0
288300,"TOA","2009",0
288300,"TOP","2009",0
248100,"KRI","2010",153262.02017
248100,"TOA","2010",7.9e-06
248100,"TOP","2010",0
248200,"KRI","2010",49999.22729
248200,"TOA","2010",0.019
248200,"TOP","2010",0
248300,"KRI","2010",8712.33534
248300,"TOA","2010",0
248300,"TOP","2010",2518.42399
248400,"KRI","2010",0
248500,"KRI","2010",0
248500,"TOA","2010",0
248600,"KRI","2010",0
248600,"TOA","2010",342.32055
248600,"TOP","2010",49.68723
258410,"KRI","2010",0
258410,"TOA","2010",194.00997
258410,"TOP","2010",2.22973
258420,"KRI","2010",0
258420,"TOA","2010",92.781
258420,"TOP","2010",0
258431,"TOA","2010",0
258431,"TOP","2010",0
258432,"TOA","2010",12.14993
258432,"TOP","2010",1.66258
258441,"KRI","2010",0
258441,"TOP","2010",9.23979
258442,"TOA","2010",0
258442,"TOP","2010",49.80186
288100,"KRI","2010",0
288100,"TOA","2010",2868.42922
288100,"TOP","2010",0.45189
288200,"KRI","2010",0
288200,"TOA","2010",314.27263
288200,"TOP","2010",0
288300,"KRI","2010",0
288300,"TOA","2010",0
288300,"TOP","2010",0
248100,"KRI","2011",9214.742
248100,"TOA","2011",0
248100,"TOP","2011",0
248200,"KRI","2011",115994.834
248200,"TOA","2011",0.00206
248200,"TOP","2011",0
248300,"KRI","2011",55800.934
248300,"TOA","2011",0.062
248300,"TOP","2011",1760.55979
248400,"KRI","2011",0
248500,"KRI","2011",0
248500,"TOA","2011",0
248600,"KRI","2011",0
248600,"TOA","2011",359.21028
248600,"TOP","2011",32.48149
258410,"KRI","2011",0
258410,"TOA","2011",214.218
258410,"TOP","2011",0.027
258420,"KRI","2011",0
258420,"TOA","2011",135.757
258420,"TOP","2011",0
258431,"TOA","2011",0
258431,"TOP","2011",3.59313
258432,"TOA","2011",8.4651
258432,"TOP","2011",2.26982
258441,"KRI","2011",0
258441,"TOP","2011",0
258442,"TOA","2011",0
258442,"TOP","2011",35.399
288100,"KRI","2011",0
288100,"TOA","2011",2836.46517
288100,"TOP","2011",2.62544
288200,"KRI","2011",0
288200,"TOA","2011",579.64173
288200,"TOP","2011",0
288300,"KRI","2011",0
288300,"TOA","2011",0
288300,"TOP","2011",0
248100,"KRI","2012",75630.039
248100,"TOA","2012",0.1244
248100,"TOP","2012",0
248200,"KRI","2012",29039.97
248200,"TOA","2012",0
248200,"TOP","2012",0
248300,"KRI","2012",56414.636
248300,"TOA","2012",0
248300,"TOP","2012",1805.6852
248400,"KRI","2012",0
248500,"KRI","2012",0
248500,"TOA","2012",0
248600,"KRI","2012",0
248600,"TOA","2012",377.1864
248600,"TOP","2012",6.1781
258410,"KRI","2012",0
258410,"TOA","2012",157.334
258410,"TOP","2012",0
258420,"KRI","2012",0
258420,"TOA","2012",53.8919
258420,"TOP","2012",0
258431,"TOA","2012",0
258431,"TOP","2012",36.8038
258432,"TOA","2012",3.7264
258432,"TOP","2012",5.2954
258441,"KRI","2012",0
258441,"TOP","2012",0
258442,"TOA","2012",0
258442,"TOP","2012",28.3018
288100,"KRI","2012",0
288100,"TOA","2012",3173.0442
288100,"TOP","2012",4.8933
288200,"KRI","2012",0
288200,"TOA","2012",424.4646
288200,"TOP","2012",0.0698
288300,"KRI","2012",0
288300,"TOA","2012",4.066
288300,"TOP","2012",0.144
248100,"KRI","2013",153830.30014
248100,"TOA","2013",0
248100,"TOP","2013",0
248200,"KRI","2013",31305.73939
248200,"TOA","2013",0
248200,"TOP","2013",0
248300,"KRI","2013",32221.29646
248300,"TOA","2013",0
248300,"TOP","2013",2093.98034
248400,"KRI","2013",0
248500,"KRI","2013",0
248500,"TOA","2013",59.53
248600,"KRI","2013",0
248600,"TOA","2013",275.36302
248600,"TOP","2013",15.22112
258410,"KRI","2013",0
258410,"TOA","2013",47.5777
258410,"TOP","2013",0.16
258420,"KRI","2013",0
258420,"TOA","2013",3.72829
258420,"TOP","2013",0
258431,"TOA","2013",0
258431,"TOP","2013",15.91435
258432,"TOA","2013",0
258432,"TOP","2013",0
258441,"KRI","2013",0
258441,"TOP","2013",0
258442,"TOA","2013",0
258442,"TOP","2013",31.06169
288100,"KRI","2013",0
288100,"TOA","2013",3162.46696
288100,"TOP","2013",0.38946
288200,"KRI","2013",0
288200,"TOA","2013",476.27753
288200,"TOP","2013",0
288300,"KRI","2013",0
288300,"TOA","2013",0
288300,"TOP","2013",0
248100,"KRI","2014",146191.18887
248100,"TOA","2014",0
248100,"TOP","2014",0
248200,"KRI","2014",72454.55813
248200,"TOA","2014",0
248200,"TOP","2014",0
248300,"KRI","2014",75168.74207
248300,"TOA","2014",0.03501
248300,"TOP","2014",2179.98302
248400,"KRI","2014",0
248500,"KRI","2014",0
248500,"TOA","2014",228.596
248600,"KRI","2014",0
248600,"TOA","2014",145.1366
248600,"TOP","2014",9.0205
258410,"KRI","2014",0
258410,"TOA","2014",100.6401
258410,"TOP","2014",0.6783
258420,"KRI","2014",0
258420,"TOA","2014",0
258420,"TOP","2014",0
258431,"TOA","2014",0.04213
258431,"TOP","2014",32.08199
258432,"TOA","2014",0
258432,"TOP","2014",0
258441,"KRI","2014",0
258441,"TOP","2014",0
258442,"TOA","2014",0
258442,"TOP","2014",26.94501
288100,"KRI","2014",0
288100,"TOA","2014",2920.65739
288100,"TOP","2014",3.75657
288200,"KRI","2014",0
288200,"TOA","2014",426.1371
288200,"TOP","2014",0
288300,"KRI","2014",0
288300,"TOA","2014",0
288300,"TOP","2014",0
