"rgn_id","year","popsum","sust_tonnes_sum","mar_pop"
143,2005,301782,4178.44,0.0138458887541338
143,2006,303792,3567.735,0.0117440057671038
143,2007,305802,3102.405,0.010145142935625
143,2008,307812,2655.885,0.00862826985302717
143,2009,309822,2754.615,0.00889095997056374
143,2010,311831,3102.8925,0.00995055815489801
143,2011,314034,3190.69666666667,0.0101603541867017
143,2012,316236,3400.995,0.0107546104807802
147,2003,,23.207070696,
147,2004,,23.03977271675,
147,2005,276736,22.35239897925,8.07715619913925e-05
147,2006,280829,20.696338374,7.36972975511788e-05
147,2007,284921,17.5933080715,6.17480216323121e-05
147,2008,289013,15.58800504125,5.39353075510444e-05
147,2009,293106,11.352777771,3.87326693107613e-05
147,2010,297198,7.258333329,2.44225510568712e-05
147,2011,301066,4.838888886,1.60725186038942e-05
147,2012,304933,0,0
153,2003,,0,
153,2004,,0,
153,2005,21840.9,0,0
153,2006,22026.9,0,0
153,2007,22212.9,0,0
153,2008,22398.9,0,0
153,2009,22584.8,0,0
153,2010,22770.8,0,0
153,2011,22950.2,0,0
153,2012,23129.6,0,0
155,2003,,4.09019607866667,
155,2004,,4.0823529415,
155,2005,122393,2.6382352945,2.15554426682899e-05
155,2006,122854,2.2323529415,1.81707794740098e-05
155,2007,123315,2.029411765,1.64571363175607e-05
155,2008,123776,1.0147058825,8.19792110344493e-06
155,2009,124237,0.2029411765,1.63350029781788e-06
155,2010,124698,0,0
155,2011,125197,0,0
155,2012,125695,0,0
162,2003,,72673.5366647227,
162,2004,,75160.3285395652,
162,2005,3932330,80110.9618725153,0.0203723903824235
162,2006,3960660,83712.7135388583,0.0211360514507325
162,2007,3988990,83119.2827051172,0.0208371750004681
162,2008,4017310,83115.672496404,0.02068938481133
162,2009,4045640,83628.2029127405,0.0206711924226428
162,2010,4073970,80729.068329231,0.0198158229759254
162,2011,4097860,81450.5822181293,0.0198763701586021
162,2012,4121740,80872.741662574,0.019621019681633
163,2003,,156051.342805534,
163,2004,,154802.853109183,
163,2005,92445900,156957.447671702,0.00169783027339993
163,2006,93475300,142836.941290644,0.0015280714936528
163,2007,94504800,147626.914473103,0.00156211022586263
163,2008,95534200,149995.329812866,0.00157006946007677
163,2009,96563600,144891.328031487,0.00150047562468142
163,2010,97593000,147835.312508828,0.0015148147152852
163,2011,98658700,147194.847465872,0.00149196013596239
163,2012,99724300,140559.381842576,0.00140947975410783
164,2003,,,
164,2004,,,
164,2005,176730,,
164,2006,179113,2264.607500128,0.012643456924556
164,2007,181495,1585.3229427865,0.00873480229640761
164,2008,183878,1498.35362852433,0.00814862913738638
164,2009,186260,1719.18772139325,0.00923004252868705
164,2010,188643,2003.45772136125,0.0106203660955416
164,2011,190781,2162.03333333333,0.0113325401027007
164,2012,192919,2009.1,0.0104142152924284
166,2003,,202.984313768,
166,2004,,196.804902002,
166,2005,2641520,155.608823562,5.89088189989097e-05
166,2006,2666690,140.722058853,5.27703103296596e-05
166,2007,2691850,71.905882368,2.67124402801048e-05
166,2008,2717010,40.447058832,1.48866065388055e-05
166,2009,2742170,43.162254911,1.57401820131502e-05
166,2010,2767340,30.428921575,1.09957293194909e-05
166,2011,2794320,23.0947712466667,8.26489852510331e-06
166,2012,2821300,8.42647059,2.9867332754404e-06
167,2003,,,
167,2004,,,
167,2005,421993,,
167,2006,421585,,
167,2007,421176,,
167,2008,420768,,
167,2009,420359,26.0105168475,6.18769119907032e-05
167,2010,419950,15.8035156365,3.76318981700202e-05
167,2011,418443,16.6924045265,3.98917045487677e-05
167,2012,416935,18.4701823065,4.42999083945939e-05
168,2003,,98.6209150533333,
168,2004,,90.81862747,
168,2005,407100,71.250490211,0.000175019627145664
168,2006,409678,46.907352951,0.000114498100827967
168,2007,412257,24.249509809,5.88213415636363e-05
168,2008,414836,13.763235297,3.31775335240914e-05
168,2009,417415,8.988235296,2.15330912784639e-05
168,2010,419994,14.325000003,3.41076301161445e-05
168,2011,421993,19.100000004,4.52614142983414e-05
168,2012,423993,15.91666667,3.75399279469237e-05
171,2003,,,
171,2004,,,
171,2005,52079100,31941.7779425652,0.000613331988121247
171,2006,52784000,31507.5666680755,0.000596915100562206
171,2007,53488800,31293.1186288108,0.000585040580996598
171,2008,54193700,31614.661766115,0.000583364150558367
171,2009,54898500,32688.22941329,0.000595430283401004
171,2010,55603400,30875.5632364935,0.000555281929459233
171,2011,56285300,31042.7294129293,0.000551524632771422
171,2012,56967200,29720.24117741,0.000521707950845574
172,2003,,109.683333333333,
172,2004,,109.5025,
172,2005,15145900,121.725,8.03682844862306e-06
172,2006,15265500,120.49,7.89296125249746e-06
172,2007,15385100,120.2275,7.81454134194773e-06
172,2008,15504800,118.2375,7.62586424849079e-06
172,2009,15624400,141.27,9.04162719848442e-06
172,2010,15744000,128.395,8.15517022357723e-06
172,2011,15852300,125.86,7.93954189612864e-06
172,2012,15960600,138.29,8.66446123579314e-06
173,2003,,0,
173,2004,,0,
173,2005,2321390,0,0
173,2006,2334570,0,0
173,2007,2347760,0,0
173,2008,2360940,0,0
173,2009,2374130,0,0
173,2010,2387310,0,0
173,2011,2399590,0,0
173,2012,2411860,0,0
174,2003,,6284.418753725,
174,2004,,6214.9161495225,
174,2005,2837450,6253.24023809425,0.00220382393983832
174,2006,2827890,6291.625719891,0.00222484810932922
174,2007,2818320,6142.88489949225,0.00217962647942471
174,2008,2808750,6018.4396520215,0.00214274664958487
174,2009,2799180,5804.88092794225,0.00207377908099595
174,2010,2789610,5673.58828464375,0.00203382848665002
174,2011,2751640,5494.39392690433,0.00199677062657336
174,2012,2713670,5487.2772168405,0.00202208714281416
175,2003,,,
175,2004,,,
175,2005,5245140,,
175,2006,5247530,,
175,2007,5249930,,
175,2008,5252320,4924.93694677292,0.000937668867619055
175,2009,5254710,5286.9527803715,0.00100613597712747
175,2010,5257110,3508.43546467567,0.000667369612710342
175,2011,5256870,4677.648520802,0.000889816282465041
175,2012,5256640,3579.7266683785,0.000680991406750034
176,2003,,15743.324444451,
176,2004,,12684.6341666733,
176,2005,6852730,8507.33183594425,0.00124145148516639
176,2006,6844670,7197.3418359445,0.00105152503129362
176,2007,6836600,5819.64516927725,0.000851248452341405
176,2008,6828530,6095.50016927675,0.000892651883974552
176,2009,6820460,8478.464166673,0.00124309271906484
176,2010,6812400,8476.805000007,0.00124431991662366
176,2011,6800970,10168.5688888967,0.00149516449696097
176,2012,6789550,12946.861666676,0.00190688067201449
177,2003,,,
177,2004,,,
177,2005,11001900,,
177,2006,11022300,,
177,2007,11042800,,
177,2008,11063200,33340.35520834,0.00301362672719828
177,2009,11083700,30965.72270834,0.00279380736652381
177,2010,11104100,31931.89770834,0.00287568535120721
177,2011,11117400,42547.9035416733,0.0038271451545931
177,2012,11130700,35872.36020834,0.00322283056845841
179,2003,,,
179,2004,,,
179,2005,14373900,,
179,2006,14448800,,
179,2007,14523700,,
179,2008,14598600,90673.3132018403,0.00621109648883045
179,2009,14673500,54556.2325026801,0.00371801087011825
179,2010,14748400,73293.9050600062,0.00496961738629317
179,2011,14814400,97676.4254592043,0.00659334333210959
179,2012,14880400,72718.027840009,0.00488683287008474
180,2003,,,
180,2004,,,
180,2005,37413500,,
180,2006,37464900,77604.1317070002,0.00207138232604385
180,2007,37516200,78601.046274004,0.00209512280758723
180,2008,37567500,81822.3720225682,0.00217800950349553
180,2009,37618900,84419.562809883,0.00224407313371425
180,2010,37670200,85618.0199655973,0.00227283157417792
180,2011,37724200,87043.3509452183,0.00230736108241443
180,2012,37778200,86590.480938821,0.00229207534871489
181,2003,,,
181,2004,,,
181,2005,3191370,,
181,2006,3225860,42684.4379904895,0.01323195612658
181,2007,3260350,39942.8791914475,0.0122511016275699
181,2008,3294850,37783.6420345323,0.0114674847214691
181,2009,3329340,34505.1481129422,0.010363960458512
181,2010,3363830,32176.5795834662,0.00956545948620063
181,2011,3401460,30813.5872223283,0.00905892976025834
181,2012,3439090,29553.43000013,0.00859338662266181
182,2003,,,
182,2004,,,
182,2005,19544100,,
182,2006,19516300,,
182,2007,19488400,,
182,2008,19460500,163446.318429546,0.00839887559053188
182,2009,19432600,117466.868686994,0.0060448354150754
182,2010,19404700,116956.822509346,0.00602724198309411
182,2011,19352800,103433.332861106,0.00534461849763889
182,2012,19300800,79124.3964222995,0.00409953973007852
183,2003,,,
183,2004,,,
183,2005,7708570,,
183,2006,7732310,3866.72664831675,0.000500073929823914
183,2007,7756050,3970.66643385467,0.000511944409055468
183,2008,7779790,3559.39319855417,0.000457517901968326
183,2009,7803530,3357.0917501715,0.000430201684387899
183,2010,7827270,3094.05580040975,0.000395291819550079
183,2011,7841170,2789.38509803967,0.000355735827438975
183,2012,7855070,2784.847647059,0.00035452868619363
184,2003,,,
184,2004,,,
184,2005,31990000,,
184,2006,31899700,,
184,2007,31809500,,
184,2008,31719200,85931.0098135998,0.00270911655444021
184,2009,31629000,59322.1427202328,0.0018755617540938
184,2010,31538700,69146.8740299205,0.00219244528245998
184,2011,31408700,60793.5789162943,0.00193556495226782
184,2012,31278800,48176.929916114,0.00154024227003958
186,2003,,,
186,2004,,58.204999988,
186,2005,240796,93.9036110965,0.000389971640295105
186,2006,242131,138.494444428,0.00057198146634673
186,2007,243465,184.98069442625,0.000759783518888752
186,2008,244799,187.34111109,0.000765285442710142
186,2009,246134,201.538888866,0.000818817753199477
186,2010,247468,203.74236108725,0.000823307906829368
186,2011,248826,198.633333309333,0.000798282065818417
186,2012,250184,212.299999976,0.000848575448373997
187,2003,,,
187,2004,,,
187,2005,1518790,,
187,2006,1518060,,
187,2007,1517330,,
187,2008,1516600,,
187,2009,1515870,3999.56929732825,0.00263846457633455
187,2010,1515140,3295.47437605125,0.00217502961841893
187,2011,1513190,2971.50993868733,0.00196373881580458
187,2012,1511240,2361.4699529295,0.00156260418790497
188,2003,,,
188,2004,,,
188,2005,268652,,
188,2006,267867,,
188,2007,267083,,
188,2008,266298,,
188,2009,265513,,
188,2010,264728,224.597418298,0.000848408246570064
188,2011,263705,213.91538126,0.000811191980660207
188,2012,262682,320.061307184,0.00121843638766265
190,2003,,0,
190,2004,,0,
190,2005,699669,0,0
190,2006,708426,0,0
190,2007,717184,0,0
190,2008,725942,0,0
190,2009,734700,0,0
190,2010,743458,0,0
190,2011,751502,0,0
190,2012,759546,0,0
191,2003,,2658.93333333333,
191,2004,,2564.2,
191,2005,2442220,2068.8,0.000847098132027418
191,2006,2500740,1840.555882454,0.000736004495650887
191,2007,2559250,2356.71666693,0.000920862231876526
191,2008,2617760,2161.413725832,0.000825672989820304
191,2009,2676270,2254.0392161,0.000842231619418071
191,2010,2734790,2783.767157425,0.0010179089280804
191,2011,2803300,3063.115686916,0.00109268208429922
191,2012,2871820,3403.919608556,0.00118528306389537
196,2003,,0,
196,2004,,0,
196,2005,18102600,0,0
196,2006,18583100,0,0
196,2007,19063500,0,0
196,2008,19544000,0,0
196,2009,20024400,0,0
196,2010,20504900,0,0
196,2011,21017800,0,0
196,2012,21530800,0,0
202,2003,,,
202,2004,,22.878571448,
202,2005,5571010,17.9285714435,3.21819049750404e-06
202,2006,5723910,37.0563492386667,6.47395735409304e-06
202,2007,5876800,38.9363095565,6.62542702771917e-06
202,2008,6029700,54.9125000475,9.10700367306831e-06
202,2009,6182600,92.44047624975,1.4951715499911e-05
202,2010,6335500,98.362500065,1.55256096701129e-05
202,2011,6514240,116.291269916667,1.78518553072448e-05
202,2012,6692980,131.045238169,1.95795054174673e-05
203,2003,,,
203,2004,,,
203,2005,139329000,,
203,2006,140630000,,
203,2007,141931000,,
203,2008,143232000,108798.334858506,0.000759595166293189
203,2009,144533000,115146.252002479,0.000796677935159993
203,2010,145834000,110274.865718749,0.000756167051022046
203,2011,146844000,107273.126609523,0.000730524411004349
203,2012,147854000,135789.983032488,0.000918405880344718
204,2003,,,
204,2004,,,
204,2005,27096300,,
204,2006,27630000,,
204,2007,28163700,56253.807246054,0.00199738696428573
204,2008,28697400,53752.353080729,0.00187307397467119
204,2009,29231000,55211.847619196,0.00188881145425049
204,2010,29764700,55465.2830837935,0.00186345849559356
204,2011,30284800,57902.9118812873,0.00191194631898798
204,2012,30804800,59908.42336268,0.00194477559869501
205,2003,,,
205,2004,,,
205,2005,14018100,,
205,2006,14159400,10289.734867828,0.0007267069838996
205,2007,14300700,17527.716279488,0.00122565442806912
205,2008,14442000,19446.4463887427,0.00134652031496626
205,2009,14583400,17081.0544074055,0.0011712669478589
205,2010,14724700,17211.8555882145,0.00116891044219675
205,2011,14860300,14763.09822057,0.000993458962508832
205,2012,14995900,10467.695277229,0.000698037148635894
206,2003,,,
206,2004,,,
206,2005,19565300,,
206,2006,19910100,61101.9150716605,0.00306889041600296
206,2007,20254900,67785.029214573,0.00334659905576295
206,2008,20599800,80118.1206185278,0.00388926691611219
206,2009,20944600,85207.579622097,0.00406823618603826
206,2010,21289400,81305.0519242617,0.00381903914268423
206,2011,21610900,79167.7341375117,0.00366332425477475
206,2012,21932500,67029.8641004665,0.00305618894792963
207,2003,,,
207,2004,,,
207,2005,36900100,,
207,2006,37368000,,
207,2007,37835900,,
207,2008,38303800,,
207,2009,38771700,172191.192377038,0.00444115662653528
207,2010,39239600,211432.415477235,0.00538824084540197
207,2011,39746500,229592.069239873,0.00577640972764579
207,2012,40253400,261765.43905665,0.00650293985245097
208,2003,,,
208,2004,,,
208,2005,4640390,,
208,2006,4686840,3311.67471965367,0.000706590094744789
208,2007,4733280,2927.55538986375,0.000618504586642614
208,2008,4779730,1658.372507028,0.000346959453154885
208,2009,4826180,1052.6748837055,0.000218117617599323
208,2010,4872630,589.88135096175,0.000121060156622142
208,2011,4904740,193.125396701667,3.93752567315835e-05
208,2012,4936860,8.750000007,1.77238163670835e-06
209,2003,,,
209,2004,,,
209,2005,200275000,,
209,2006,203081000,,
209,2007,205888000,,
209,2008,208695000,,
209,2009,211502000,,
209,2010,214309000,9721613.05897516,0.0453625982062123
209,2011,215862000,9954473.13209675,0.0461149861119453
209,2012,217414000,10147028.6250455,0.0466714591748713
210,2003,,,
210,2004,,,
210,2005,103968000,,
210,2006,104011000,,
210,2007,104053000,,
210,2008,104096000,,
210,2009,104138000,,
210,2010,104181000,393496.308434541,0.00377704483960166
210,2011,104075000,366757.698838438,0.00352397500685503
210,2012,103969000,336314.386360382,0.00323475638277162
212,2003,,3.7,
212,2004,,3.885,
212,2005,120131,3.515,2.92597248004262e-05
212,2006,121614,2.6825,2.20574933806963e-05
212,2007,123097,1.5725,1.27744786631681e-05
212,2008,124579,1.48,1.18800118800119e-05
212,2009,126062,1.295,1.0272722945852e-05
212,2010,127544,2.3125,1.81309979301261e-05
212,2011,129034,3.08333333333333,2.38955107439383e-05
212,2012,130524,2.59,1.98430939903772e-05
214,2003,,,
214,2004,,,
214,2005,15920100,,
214,2006,16151100,,
214,2007,16382200,83329.1009303125,0.00508656352201246
214,2008,16613200,75692.1689794752,0.00455614625595762
214,2009,16844300,64635.0900700082,0.00383720843668233
214,2010,17075400,62279.2796848115,0.00364731014704262
214,2011,17294700,59492.0383755203,0.0034398999910678
214,2012,17513900,59177.7875938155,0.00337890404728904
216,2003,,,
216,2004,,,
216,2005,157170000,,
216,2006,158771000,231450.849334387,0.00145776526780323
216,2007,160372000,236144.576942169,0.00147248008968005
216,2008,161973000,278453.544980364,0.00171913556568294
216,2009,163573000,299568.339104939,0.0018314045661872
216,2010,165174000,233459.142295317,0.00141341338403936
216,2011,166761000,235522.049537293,0.00141233291679285
216,2012,168347000,164286.012200219,0.000975877278479682
218,2003,,,
218,2004,,,
218,2005,6183680,,
218,2006,6201060,60660.7797058038,0.0097823242648521
218,2007,6218440,61196.6397568665,0.00984115626376816
218,2008,6235820,61073.2837793577,0.00979394590917597
218,2009,6253200,61985.4897208563,0.0099126031025485
218,2010,6270580,65195.0574743462,0.0103969740397772
218,2011,6285420,66951.3716697767,0.0106518532842319
218,2012,6300270,68103.538728184,0.0108096222428855
222,2003,,1770.15,
222,2004,,1871.5275,
222,2005,5973940,1816.6825,0.000304101229674218
222,2006,5981520,1954.9525,0.000326832059409648
222,2007,5989100,2284.9025,0.000381510160124226
222,2008,5996680,2309.52,0.000385133106985866
222,2009,6004260,2602.8425,0.000433499298831163
222,2010,6011840,2670.0125,0.000444125675334008
222,2011,6019470,2585.12333333333,0.000429460290247037
222,2012,6027100,2740.62,0.000454716198503426
223,2003,,,
223,2004,,,
223,2005,3912460,,
223,2006,3926210,,
223,2007,3939950,,
223,2008,3953690,174529.01072507,0.0441433219916254
223,2009,3967430,189080.822394691,0.0476582630051926
223,2010,3981170,143287.653923534,0.0359913427267697
223,2011,3993960,191043.912856653,0.0478332063557604
223,2012,4006760,161519.74045267,0.0403118081573815
224,2003,,,
224,2004,,,
224,2005,5181540,,
224,2006,5231510,,
224,2007,5281470,,
224,2008,5331430,330974.693993561,0.0620799098916354
224,2009,5381390,363657.965652108,0.0675769579331936
224,2010,5431350,386508.90010011,0.0711625839064156
224,2011,5480040,403563.165761883,0.0736423759246069
224,2012,5528720,430815.194855495,0.0779231349852217
231,2003,,,
231,2004,,,
231,2005,738977,1.302380952,1.76241067313326e-06
231,2006,723038,1.716666666,2.37424127915822e-06
231,2007,707099,2.0273809515,2.86718118891414e-06
231,2008,691160,2.2345238085,3.23300510518549e-06
231,2009,675221,2.338095237,3.46271107829881e-06
231,2010,659283,2.338095237,3.54642124398779e-06
231,2011,645299,2.338095237,3.62327422946572e-06
231,2012,631315,2.338095237,3.7035318929536e-06
232,2003,,,
232,2004,,,
232,2005,449104,,
232,2006,449625,,
232,2007,450146,,
232,2008,450666,,
232,2009,451187,,
232,2010,451708,148.811213943,0.000329441174260806
232,2011,451184,140.736626605333,0.000311927343623296
232,2012,450659,124.58745193,0.000276456149616451
244,2003,,0,
244,2004,,0,
244,2005,199401,0,0
244,2006,200277,0,0
244,2007,201154,0,0
244,2008,202031,0,0
244,2009,202908,0,0
244,2010,203784,0,0
244,2011,204465,0,0
244,2012,205146,0,0
247,2003,,175.508054445333,
247,2004,,170.904546717,
247,2005,328680,186.6160629175,0.000567774318235061
247,2006,334526,176.440909034,0.000527435562658807
247,2007,340373,177.108964587,0.000520337878113129
247,2008,346219,174.62550498725,0.000504378745785904
247,2009,352066,167.900911402,0.000476901806485148
247,2010,357912,176.31776943875,0.000492628828982404
247,2011,363663,183.116453544333,0.000503533363428045
247,2012,369414,198.4552359,0.000537216336955286
