"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Gabon",198,59.79,75.98,90.05,77.47,64.89,70.81,70.73,62.34,79.65,58.99,38.33,45.54,45.54,,68.57,72.81,77.05,,3.41
"Vietnam",207,59.75,54.45,82.79,84.63,86.48,88.72,60.31,44.72,85.73,73.68,61.62,65.09,58.53,30.61,67.47,75.98,84.49,17.57,38.93
"Angola",200,59.02,55.12,89.51,84.55,79.58,87.82,85.49,60.99,88.31,73.26,58.22,30.08,30.08,,62.25,44.92,27.58,,8.96
"Ghana",106,58.99,47.75,93.65,92.36,91.07,99.86,99.77,39.29,100,94.68,89.36,58.7,58.7,,74.41,37.93,1.45,6.06,13.49
"Western Sahara",63,58.89,53.95,88.06,87.71,87.37,,,66.28,100,97.21,94.43,16.91,16.91,,70.53,62.88,55.22,,27.3
"Cyprus",81,58.6,91.06,91.6,95.8,100,,,57,69.09,66.81,64.53,45.07,33.86,16.31,59.63,41.82,24.01,0,82.42
"Syria",77,58.08,84.95,84.15,91.57,98.99,,,37.93,100,100,100,56.4,56.4,,58.45,29.22,0,64.57,0
"Equatorial Guinea",104,57.71,80,89.53,93.7,97.88,94.01,93.86,60.56,18.56,12.78,7,26.05,26.05,,63.31,69.66,76,31.24,15.2
"Mauritania",64,57.68,53.78,89.55,76.82,64.09,,,63.21,90.07,93.24,96.41,16.38,16.38,,68.17,84.08,100,,16.21
"Haiti",114,57.54,51.12,90.54,85.43,80.31,65.34,95.54,42.35,94.72,97.36,100,36.6,36.6,,72.98,38.18,3.38,51.47,12.05
"Jamaica",166,57.48,61.26,95.15,87.19,79.23,51.21,99.07,42.1,88.26,79.32,70.37,21.09,21.07,0.03,72.12,78.23,84.35,5.32,50.02
"Turkey",76,57.44,80.96,87.75,91.82,95.9,,,50.55,100,100,100,54.41,48.79,12.7,61.72,34.19,6.66,32.1,21.1
"Albania",82,56.73,74.87,87.1,93.55,100,,,52.7,100,100,100,25.73,21.25,3.09,63.51,66.97,70.44,11.57,32.96
"Benin",99,56.68,44.39,92.14,88.5,84.86,99.69,99.55,25.69,100,66.71,33.43,36.74,36.74,,72.92,36.46,0,,12.4
"Iraq",192,56.55,64.83,79.84,85.89,91.94,82.46,82.3,42.32,71.6,85.8,100,36.6,36.6,,51.57,25.78,0,,2.95
"Barbados",124,56.37,70.3,97.94,90.06,82.19,69.74,27.21,67.55,74.16,72.85,71.55,17.85,17.85,,76.65,42.71,8.76,5.39,100
"Saint Vincent and the Grenadines",127,56.22,64.21,97.65,95.28,92.92,75.03,93.67,61.64,22.2,27.36,32.53,41.28,41.28,,82.56,58.07,33.58,1.21,44.42
"Montenegro",186,55.94,71.49,85.12,92.56,100,,,60.54,97.58,79.55,61.51,32.82,30.43,4.89,63.45,32.35,1.25,0,80.58
"Nigeria",196,55.01,54.24,87.01,82.66,78.32,97.18,97.04,39.3,51.42,75.71,100,41.72,41.72,0,70.82,40.63,10.44,18.7,2.95
"Eritrea",45,54.21,57.5,82.34,89.16,95.98,97.89,85.69,58.55,6.79,3.48,0.17,45.56,45.56,0,58.16,29.08,0,36.76,38.48
"Lebanon",78,54.12,69.38,88.23,94.11,100,,,28.46,100,83.14,66.28,65.07,64.82,0.01,58.77,32.35,5.93,60.73,0
"Sudan",49,53.8,52.83,80.65,88.21,95.78,87.46,83.07,53.34,98.66,73.37,48.08,39.34,39.34,,59.57,29.78,0,25.08,5.55
"El Salvador",134,53.03,73.41,93.18,88.29,83.39,62.66,62.46,42.63,100,71.05,42.11,20.41,19.99,0.57,65.13,81.65,98.17,5.46,22.75
"Sao Tome and Principe",103,52.93,46.39,92.4,96.2,100,,,63.09,100,100,100,30.97,30.97,,61.38,45.43,29.47,0,41.34
"North Korea",21,52.22,74.78,84.93,92.02,99.12,96.84,,55.23,48.35,70.17,91.99,46.69,40.34,14.35,61.32,30.69,0.06,9.86,0
"Pakistan",53,52.21,61,86.79,76.95,67.11,45.48,45.29,45.18,99.88,84.26,68.64,70.5,70.49,0.01,64.81,58.04,51.28,31.96,3.45
"Bosnia and Herzegovina",232,51.88,66.36,84.41,78.27,72.12,,,37.65,100,75.5,51,28.7,25.79,0.82,54.98,50.56,46.13,,29
"Somalia",44,51.59,48.35,83.93,81.25,78.57,56.32,73.29,61.62,97.3,95.35,93.39,50.03,50.03,,64.72,32.38,0.04,17.34,0
"Dominica",123,50.34,76.87,97.98,80.26,62.55,26.66,26.89,60.3,91.78,84.86,77.93,27.18,27.18,,85.07,48.29,11.52,0,72.05
"Senegal",66,49.82,52.98,91.78,77.12,62.47,30.38,33.52,47.23,99.35,99.68,100,35.18,35.17,0.18,73.95,82.72,91.48,9.61,29.79
"Algeria",84,49.16,75,85.81,88.74,91.67,,,40.42,100,100,100,46.01,45.95,0.12,62.49,34.46,6.42,0,8.74
"Republique du Congo",100,49.11,55.67,88.39,86.93,85.46,,,45.09,96.83,76.62,56.42,40.55,40.55,,67.58,79.01,90.43,0,9.02
"Guinea Bissau",193,48.65,51.03,89.08,77.27,65.45,30.32,30.54,56.08,25.55,60.98,96.41,22.57,22.57,,67.34,83.67,100,,25.41
"Democratic Republic of the Congo",199,47.15,49.71,87.95,74.86,61.76,30.33,30.24,40.3,96.91,98.45,100,33.45,33.45,,64.63,65.1,65.57,,1.91
"Nicaragua",131,46.95,56.67,93.51,80.99,68.47,30.12,9.75,62.9,100,79.51,59.03,31.54,29.81,27.38,69.69,84.84,100,12.8,22.08
"Ivory Coast",195,45.82,45.86,91.93,75.4,58.88,32.78,32.66,44.75,100,85.4,70.79,33.37,33.37,,72.14,49.31,26.48,,12.87
"Guinea",194,45.33,42.87,88.2,78.59,68.98,31.26,32.88,49.11,96.46,78.68,60.89,16.03,16.03,,64.35,71.96,79.58,,6.56
"Liberia",97,44.78,42.58,91.66,79.19,66.71,34.37,34.27,50.15,100,100,100,21,21,,69.95,34.97,0,,6.5
"Libya",67,43.17,56.03,82.37,91.18,100,,,52.78,97.64,66.52,35.41,44.37,44.37,0,64.61,32.31,0,2.17,0
"Sierra Leone",96,43.17,58.9,91.03,76.82,62.61,31.54,32.58,45.17,97.54,75.54,53.54,31.02,31.02,,66.39,34.25,2.1,,2.71
