"cntry_key","sector","year","value"
"DEU","tran",2013,81183.1263354701
"DNK","sb",2013,58413.9512108262
"DNK","tour",2013,169770.396523327
"DNK","tran",2013,170878.277466168
"EGY","ph",2013,990.753260772792
"EGY","tour",2013,2073.04199740418
"EGY","tran",2013,3288.84557305577
"ERI","ph",2013,950.154535451168
"ERI","tour",2013,2297.5337362697
"ERI","tran",2013,5741.35865648927
"FIN","sb",2013,21142.7631432514
"FIN","tour",2013,74668.6976940883
"FIN","tran",2013,65543.3248753561
"GBR","cf",2013,42291.8558582621
"GBR","ph",2013,28471.1204594017
"GBR","sb",2013,30289.6690259972
"GBR","tour",2013,79305.2703770478
"GBR","tran",2013,90884.9269943019
"GHA","cf",2013,509.262171905605
"GHA","ph",2013,200.002056241375
"GHA","sb",2013,509.262171905605
"GHA","tour",2013,632.428834920595
"GHA","tran",2013,2107.71392213653
"GUY","cf",2013,2474.53616759036
"GUY","sb",2013,2251.82862023682
"GUY","tour",2013,4515.08272611178
"GUY","tran",2013,3989.23998884327
"IDN","cf",2013,1876.31703781606
"IDN","ph",2013,777.128996672454
"IDN","sb",2013,1755.25250122418
"IDN","tour",2013,2845.20475816862
"IDN","tran",2013,3309.51049456909
"IND","cf",2013,307.699285001836
"IND","tour",2013,2162.83897117332
"ISL","sb",2013,20764.7917223112
"ITA","ph",2013,13284.2436787749
"ITA","sb",2013,11871.4707420763
"ITA","tour",2013,46358.9096721421
"ITA","tran",2013,55500.7762419872
"JOR","ph",2013,3758.53448851497
"JOR","sb",2013,2445.20990529292
"JOR","tour",2013,5774.87678201789
"JOR","tran",2013,24055.893596421
"JPN","ph",2013,51440.9833511396
"JPN","tour",2013,47312.4499198718
"KHM","tour",2013,2193.27738617899
"KNA","tour",2013,16247.2991508636
"KOR","cf",2013,16207.1216724537
"KOR","ph",2013,8012.90606637287
"KOR","sb",2013,9002.78222934473
"KOR","tour",2013,34045.0074285523
"KOR","tran",2013,32077.3911870104
"LKA","tour",2013,1007.32995709802
"LTU","cf",2013,808.222322382479
"LTU","ph",2013,2500.31039246127
"LTU","sb",2013,2334.29042022792
"LTU","tour",2013,8495.7264957265
"LTU","tran",2013,8313.38979172232
"LVA","cf",2013,1584.61228938524
"LVA","ph",2013,2831.93804531694
"LVA","sb",2013,2717.64388994614
"LVA","tour",2013,7580.70499604923
"LVA","tran",2013,6751.04924824163
"MDG","ph",2013,354.532899340334
"MDG","sb",2013,454.840853003694
"MDG","tour",2013,1573.86558076255
"MEX","cf",2013,6311.20974114138
"MEX","ph",2013,1630.16590433583
"MEX","tour",2013,8742.6027477297
"MEX","tran",2013,23848.6355947293
"MMR","cf",2013,3716.60907451922
"MMR","ph",2013,7460.14386907942
"MMR","sb",2013,1858.30453725961
"MMR","tour",2013,7545.62230123753
"MMR","tran",2013,34177.8609664351
"MUS","cf",2013,2300.89393028845
"MUS","ph",2013,7643.58598758012
"MUS","tour",2013,12351.9574026776
"MYS","tour",2013,6054.32285406651
"NIC","ph",2013,952.125657997237
"NIC","tour",2013,3868.19431924412
"NOR","tour",2013,26743.4506321225
"NOR","tran",2013,79823.2060185185
"PAK","cf",2013,2456.28682976095
"PAK","ph",2013,657.827828344797
"PAK","sb",2013,456.121330587273
"PAK","tour",2013,1844.481117705
"PAK","tran",2013,4726.09412907875
"PER","cf",2013,4384.69224370104
"PER","ph",2013,3367.20697560541
"PER","sb",2013,2733.01675041178
"PER","tour",2013,5244.31712267406
"PER","tran",2013,5595.92865946626
"PHL","ph",2013,1852.9941308872
"PHL","sb",2013,1708.02554921207
"PHL","tour",2013,9280.65947182159
"PHL","tran",2013,9054.14426972045
"POL","cf",2013,2296.50461571848
"POL","ph",2013,5806.52203247418
"POL","sb",2013,4427.27356826478
"POL","tour",2013,15927.7131605012
"POL","tran",2013,22274.89191039
"PRI","tour",2013,53478.9802573005
"PRT","cf",2013,14525.4149695067
"PRT","ph",2013,11694.5418224716
"PRT","tour",2013,22210.9023743545
"PRT","tran",2013,27199.8085826211
"ROU","cf",2013,1157.58833925949
"ROU","ph",2013,3189.92784288195
"ROU","sb",2013,2547.97728448851
"ROU","tour",2013,5290.28572452034
"ROU","tran",2013,5293.93505302929
"RUS","tour",2013,8381.73960280894
"RUS","tran",2013,4672.32867727253
"SGP","ph",2013,6719.37391493055
"SGP","sb",2013,8536.66839164887
"SGP","tour",2013,29126.5594395478
"SGP","tran",2013,7043.88827679842
"SHN","cf",2013,38607.9602363782
"SHN","tour",2013,4697.91640583266
"SHN","tran",2013,67541.0726607016
"SLV","ph",2013,1310.74545661948
"SLV","tour",2013,12207.9026094529
"THA","ph",2013,1934.76246021412
"THA","sb",2013,2559.57674640536
"THA","tour",2013,12139.2761404358
"THA","tran",2013,15819.3601081174
"Trindade","cf",2013,0
"Trindade","ph",2013,0
"Trindade","tour",2013,0
"Trindade","tran",2013,0
"TTO","cf",2013,5846.3200843572
"TTO","ph",2013,6917.60845129985
"TTO","sb",2013,3151.24650830217
"TTO","tour",2013,7643.30341741231
"TTO","tran",2013,10366.4627292557
"TWN","tour",2013,22931.6813151042
"USA","ph",2013,53255.8871972935
"USA","sb",2013,33565.349002849
"USA","tour",2013,68875.4298544337
"USA","tran",2013,105286.327568555
"VCT","ph",2013,10509.6084290421
"VCT","tour",2013,16563.5548127003
"VEN","ph",2013,1562.14022296786
"VEN","tour",2013,8130.09756582753
"VEN","tran",2013,4010.23269175124
"VIR","tour",2013,53478.9802573005
"WSM","tour",2013,20016.7841463008
