"rgn_id","resilience.score","rgn_name","sov_id","description"
177,0.101328778292,NA,NA,NA
112,0.104374625225,NA,NA,NA
81,0.10712207155,NA,NA,NA
18,0.112210373621,NA,NA,NA
29,0.1124184728642,"Mayotte",179,"Territories, disaggregated in 2013"
32,0.1124184728642,"Reunion",179,"Territories, disaggregated in 2013"
33,0.1124184728642,"Juan de Nova Island",179,"Territories, disaggregated in 2013"
30,0.1124184728642,"Glorioso Islands",179,"Territories, disaggregated in 2013"
35,0.1124184728642,"Ile Europa",179,"Territories, disaggregated in 2013"
36,0.1124184728642,"Ile Tromelin",179,"Territories, disaggregated in 2013"
34,0.1124184728642,"Bassas da India",179,"Territories, disaggregated in 2013"
185,0.113823092743225,NA,NA,NA
78,0.120592936056,NA,NA,NA
69,0.121655744062,NA,NA,NA
5,0.123483487199,"New Caledonia",179,"Territories, included in 2013, probably gapfilled"
58,0.124697362183,"Canary Islands",182,"Territories, disaggregated in 2013"
182,0.124697362183,NA,NA,NA
100,0.127380258997,NA,NA,NA
115,0.128773323487,NA,NA,NA
68,0.153975934987,NA,NA,NA
222,0.166363745579,NA,NA,NA
24,0.167568480298,NA,NA,NA
119,0.168258766555,NA,NA,NA
80,0.173198119631,NA,NA,NA
120,0.173719674335,NA,NA,NA
97,0.174325868876,NA,NA,NA
210,0.176143469357,NA,NA,NA
122,0.193527553048,NA,NA,NA
93,0.196499183142069,"Kerguelen Islands",179,"Territories, disaggregated in 2013"
91,0.196499183142069,"Crozet Islands",179,"Territories, disaggregated in 2013"
92,0.196499183142069,"Amsterdam Island and Saint Paul Island",179,"Territories, disaggregated in 2013"
205,0.199414157662,NA,NA,NA
179,0.203893565197,NA,NA,NA
19,0.203989777155167,NA,NA,NA
146,0.203989777155167,"Pitcairn",180,"Territories, included in 2013, probably gapfilled"
106,0.204677815104,NA,NA,NA
82,0.205880808542,NA,NA,NA
196,0.241443735531,NA,NA,NA
136,0.242405827973,NA,NA,NA
99,0.24457166288,NA,NA,NA
166,0.259148303572,NA,NA,NA
215,0.260331717316,NA,NA,NA
52,0.262349389473,NA,NA,NA
16,0.264776624124,NA,NA,NA
98,0.274940160689,NA,NA,NA
178,0.286266235877,NA,NA,NA
49,0.294192156989,NA,NA,NA
124,0.299462594637,NA,NA,NA
1,0.3001040299925,"Cocos Islands",16,"Territories, disaggregated in 2013"
2,0.3001040299925,"Christmas Island",16,"Territories, disaggregated in 2013"
3,0.3001040299925,"Norfolk Island",16,"Territories, disaggregated in 2013"
4,0.3001040299925,"Macquarie Island",16,"Territories, disaggregated in 2013"
94,0.3001040299925,"Heard and McDonald Islands",16,"Territories, disaggregated in 2013"
70,0.302877265729,NA,NA,NA
37,0.305542755391,NA,NA,NA
237,0.306114817467175,"Oecussi Ambeno",231,"Territories, disaggregated in 2013"
231,0.306114817467175,NA,NA,NA
153,0.311879831948667,"Cook Islands",162,"Territories, disaggregated in 2013"
156,0.311879831948667,"Tokelau",162,"Territories, disaggregated in 2013"
154,0.311879831948667,"Niue",162,"Territories, disaggregated in 2013"
162,0.311879831948667,NA,NA,NA
74,0.323226775886643,NA,NA,NA
31,0.326236585155,NA,NA,NA
218,0.331301519479,NA,NA,NA
10,0.3360052948515,NA,NA,NA
11,0.3360052948515,NA,NA,NA
107,0.3360052948515,"Clipperton Island",179,"Territories, included in 2013, probably gapfilled"
149,0.3360052948515,"Jarvis Island",163,"Territories, included in 2013, probably gapfilled"
12,0.3360052948515,"Wake Island",163,"Territories, disaggregated in 2013"
150,0.3360052948515,"Palmyra Atoll",163,"Territories, disaggregated in 2013"
159,0.3360052948515,"Johnston Atoll",163,"Territories, disaggregated in 2013"
187,0.338246199078,NA,NA,NA
64,0.340591194931909,NA,NA,NA
193,0.340591194931909,NA,NA,NA
151,0.34125410252625,"American Samoa",163,"Territories, disaggregated in 2013"
13,0.34125410252625,"Northern Mariana Islands and Guam",163,"Territories, disaggregated in 2013"
158,0.34125410252625,"Howland Island and Baker Island",163,"Territories, disaggregated in 2013"
174,0.346580813242,NA,NA,NA
135,0.352860840163,NA,NA,NA
164,0.354814147869,NA,NA,NA
173,0.355287003989,NA,NA,NA
63,0.3585456398515,"Western Sahara",62,"Territories, included in 2013, probably gapfilled"
44,0.358759479234038,NA,NA,NA
45,0.358759479234038,NA,NA,NA
46,0.358759479234038,NA,NA,NA
123,0.359906241514,NA,NA,NA
43,0.371400951092,NA,NA,NA
168,0.373981167172,NA,NA,NA
202,0.388098937248,NA,NA,NA
140,0.393431977739,"Guadeloupe and Martinique",179,"Territories, disaggregated in 2013"
221,0.393431977739,"Northern Saint-Martin",179,"Territories, disaggregated in 2013"
73,0.402554601367,NA,NA,NA
203,0.408026147958,NA,NA,NA
26,0.408026147958,"Andaman and Nicobar",203,"Territories, disaggregated in 2013"
20,0.421961231403,NA,NA,NA
139,0.425695465557,NA,NA,NA
204,0.435035879082,NA,NA,NA
191,0.442153709745,NA,NA,NA
143,0.442397869727,NA,NA,NA
198,0.44280593193,NA,NA,NA
39,0.47337687836,NA,NA,NA
65,0.477897535765,NA,NA,NA
216,0.478011303936,NA,NA,NA
190,0.481636723185,NA,NA,NA
127,0.489983336738,NA,NA,NA
77,0.498257925825,NA,NA,NA
155,0.498649054505,NA,NA,NA
167,0.504278295319,NA,NA,NA
54,0.504553530437,NA,NA,NA
129,0.506287285282,NA,NA,NA
247,0.507833685892,"Brunei",247,"Country, not included in 2012"
206,0.507833685892,NA,NA,NA
21,0.51290219184525,NA,NA,NA
66,0.512972150915,NA,NA,NA
223,0.513515657985,NA,NA,NA
144,0.513515657985,"Jan Mayen",223,"Territories, disaggregated in 2013"
105,0.513515657985,"Bouvet Island",223,"Territories, disaggregated in 2013"
189,0.518764890063,NA,NA,NA
38,0.519643626188833,"British Indian Ocean Territory",180,"Territories, included in 2013, probably gapfilled"
172,0.525883336018,NA,NA,NA
15,0.527365373447,NA,NA,NA
40,0.527405969347,NA,NA,NA
90,0.532727826057,"Prince Edward Islands",102,"Territories, disaggregated in 2013"
102,0.532727826057,NA,NA,NA
125,0.534420676597,NA,NA,NA
25,0.543252916559,NA,NA,NA
134,0.544229818938,NA,NA,NA
133,0.545892168691,NA,NA,NA
224,0.551123191521,NA,NA,NA
48,0.568520399925,NA,NA,NA
72,0.577600480548,NA,NA,NA
200,0.580552605171,NA,NA,NA
62,0.594762209366,NA,NA,NA
103,0.611082639408,NA,NA,NA
138,0.611886382246,NA,NA,NA
42,0.613917172218,NA,NA,NA
61,0.627162269345,NA,NA,NA
56,0.629586267827,NA,NA,NA
214,0.635157203409,NA,NA,NA
131,0.660229568872,NA,NA,NA
14,0.674833260165,NA,NA,NA
137,0.768636690874,NA,NA,NA
209,0.778670806456,NA,NA,NA
50,0.810604344961,NA,NA,NA
197,0.82671128341,NA,NA,NA
53,0.831863172641,NA,NA,NA
47,0.911205823685,NA,NA,NA
195,0.986087946664,NA,NA,NA
28,0.996118332818,NA,NA,NA
212,0.997518269205,NA,NA,NA
148,0.997518269205,"Line Group",212,"Territories, disaggregated in 2013"
157,0.997518269205,"Phoenix Group",212,"Territories, disaggregated in 2013"
