"code","Country/EEZ","Index","FIS","FP","MAR","AO","NP","CS","CP","LIV","LE","ECO","TR","ICO","SP","LSP","CW","HAB","BD","SPP"
137,"Ecuador",2.4,2.1,4.2,1.40000000000001,0.300000000000004,-1.5,0.100000000000001,0.100000000000001,0.599999999999994,15.6,30.5,0.0999999999999996,0.100000000000001,0.100000000000009,0,5.5,0,0,-0.0999999999999943
138,"Peru",1.59999999999999,3.3,3.7,5.7,0.5,-2.7,0.100000000000001,0.199999999999996,4.5,9,13.5,0.100000000000001,0.0999999999999943,0.199999999999996,0.199999999999996,5.3,0.0999999999999943,0.100000000000009,0
139,"Venezuela",1.7,1.1,-1.4,0.2,0.599999999999994,0,0,-0.0999999999999943,30,18.9,7.7,0,0,0.100000000000009,0.100000000000009,-1.1,-0.0999999999999943,-0.0999999999999943,-0.100000000000009
140,"Guadeloupe and Martinique",0.299999999999997,0.100000000000001,0,0,-0.0999999999999943,0,0,-0.0999999999999943,0,1,2,0,0,0.0999999999999943,0.200000000000003,2,0,-0.0999999999999943,-0.0999999999999943
141,"Faeroe Islands",1.5,0.700000000000003,2.7,0,-0.299999999999997,5.2,,,-3.7,0.900000000000006,5.59999999999999,0.200000000000003,-0.600000000000009,-0.300000000000004,0,3.89999999999999,0,-0.399999999999991,-0.800000000000011
143,"Iceland",1.3,2.5,2.5,2.5,0.600000000000009,-0.199999999999996,,0.700000000000003,0,1.89999999999999,3.8,0.299999999999997,0.200000000000003,0.199999999999996,0.200000000000003,3.8,3.7,2,0.300000000000011
144,"Jan Mayen",1.40000000000001,2.39999999999999,2.39999999999999,,0.799999999999997,,,,-3.7,1.40000000000001,6.60000000000001,0.100000000000001,0,0,0,4.8,0.199999999999996,0.100000000000009,0.0999999999999943
145,"Greenland",0.900000000000006,1.19999999999999,1.19999999999999,,0.700000000000003,,,0.400000000000006,0,0,0,0.299999999999997,0.0999999999999943,0,0,4,1.09999999999999,0.699999999999989,0.200000000000003
146,"Pitcairn",0,1.1,1.1,,0,,,0,0.299999999999997,10.3,20.3,-0.399999999999999,-0.299999999999997,-0.100000000000001,0,-10.4,0,-0.400000000000006,-0.700000000000003
147,"French Polynesia",0.900000000000006,1,3,4.2,0,-0.600000000000009,-0.199999999999989,-0.299999999999997,0,17.3,34.4,-0.5,-0.299999999999997,-0.200000000000003,0,-9.09999999999999,0,-0.399999999999991,-0.700000000000003
148,"Line Group",0.599999999999994,,,,0.299999999999997,,,0,0.5,4.3,8.09999999999999,0.0999999999999943,,0,0,-0.5,0.100000000000009,0,-0.200000000000003
149,"Jarvis Island",0.200000000000003,1.1,1.1,,0,,,,,,,,,0,0,0,0,-0.200000000000003,-0.199999999999989
150,"Palmyra Atoll",0,0,0,,0,,,0,,,,,0,0,0,0,0,-0.0999999999999943,-0.299999999999997
151,"American Samoa",0.300000000000004,1.1,1.1,,0,,0,0,0,9.7,19.4,0,-0.200000000000003,-0.299999999999997,-0.399999999999999,-7.2,0,-0.299999999999997,-0.599999999999994
152,"Samoa",-0.600000000000001,1.2,1.2,0,0.100000000000009,,0.0999999999999943,0.100000000000001,0.3,6,11.7,-0.399999999999999,-0.100000000000001,0,0,-12.1,0,-0.200000000000003,-0.400000000000006
153,"Cook Islands",-7.7,-0.600000000000001,-0.600000000000001,0,-0.700000000000003,-63.7,-0.599999999999994,-1.2,0.399999999999999,6,11.7,-0.800000000000004,-0.899999999999999,-0.5,0,-13.2,-1,-1.2,-1.5
154,"Niue",-2.09999999999999,0.399999999999999,0.399999999999999,,-0.800000000000011,,-0.600000000000001,-1.09999999999999,-0.900000000000006,-0.800000000000004,-0.799999999999997,-0.799999999999997,-0.899999999999999,-0.5,0,-13.2,-1,-1.3,-1.59999999999999
155,"Tonga",0.200000000000003,1.09999999999999,1.09999999999999,0,0.100000000000009,-1,0,0,0,12.7,25.5,-0.400000000000002,-0.0999999999999943,0,-0.0999999999999996,-10.4,0,-0.200000000000003,-0.299999999999997
156,"Tokelau",-0.0999999999999943,1.2,1.2,,0.299999999999997,,0.100000000000001,0.299999999999997,0.299999999999997,9.5,18.7,-0.299999999999997,0,0,0,-11.3,0.200000000000003,-0.0999999999999943,-0.300000000000011
157,"Phoenix Group",0.600000000000009,,,,0.399999999999999,,,0,0.5,4.30000000000001,8.2,0,,0,0,-0.5,0,-0.0999999999999943,-0.200000000000003
158,"Howland Island and Baker Island",0.100000000000009,0.5,0.5,,0.200000000000003,,,0,,,,,,0,0,0,0,-0.100000000000009,-0.200000000000003
159,"Johnston Atoll",0.200000000000003,1.1,1.1,,0,,,-0.0999999999999943,,,,,0,0,0,0,0,-0.200000000000003,-0.399999999999991
161,"Wallis and Futuna",-0.299999999999997,0,0,,0,,,0,0.299999999999997,9.69999999999999,19.1,-0.399999999999999,-0.299999999999997,-0.100000000000001,0,-11.6,0,-0.299999999999997,-0.600000000000009
162,"New Zealand",0.900000000000006,-1,-1,0,0.600000000000009,13.1,0.199999999999989,0.0999999999999943,0,1.40000000000001,2.8,-0.599999999999994,0,-0.400000000000006,-0.799999999999997,-4.7,0.200000000000003,0.0999999999999943,0
163,"United States",8.40000000000001,1.2,1.3,-0.300000000000001,1.3,1.3,0.0999999999999943,1.8,-2.59999999999999,-1.3,0.100000000000009,0.600000000000001,0.399999999999999,0.200000000000003,0,78.6,0,0.5,0.900000000000006
164,"Belize",-2.5,-0.100000000000001,5,6.2,0.0999999999999943,-28.2,-0.100000000000001,-0.0999999999999996,0,0,0,-0.200000000000003,-0.100000000000001,0,0,-0.599999999999994,-0.0999999999999943,-0.100000000000009,-0.100000000000009
166,"Jamaica",0.600000000000001,0,0.1,0,0.399999999999999,6.9,0.200000000000003,0,-0.700000000000003,2.3,5.39999999999999,0.299999999999997,0.100000000000001,0.0999999999999943,0,-4.1,0.0999999999999943,0.100000000000009,-0.100000000000009
167,"Guyana",1.4,0,0,-0.2,0.200000000000003,,-0.0999999999999943,-0.0999999999999943,-8.6,9.59999999999999,28,0,0,-0.100000000000001,0,2.59999999999999,-0.0999999999999943,-0.0999999999999943,-0.299999999999997
168,"Suriname",1.10000000000001,0,0.100000000000001,0.1,0.5,,0,0,-3,7,17.1,0,0,0,0,2,0,0,-0.0999999999999943
169,"French Guiana",0.400000000000006,-1.1,-1.1,,0.399999999999999,,0,0,4.4,2.4,0.299999999999997,0.100000000000001,-0.100000000000001,0,0,2.40000000000001,0,-0.0999999999999943,-0.399999999999991
171,"Brazil",2.1,0.899999999999991,0.899999999999999,0.0999999999999996,0.199999999999996,-2.2,-0.100000000000009,-0.200000000000003,19.1,10.4,1.8,0,0,0,0,11.4,-0.200000000000003,-0.200000000000003,-0.399999999999991
172,"Argentina",-1.1,-1.59999999999999,-1.59999999999999,0,0.700000000000003,1.7,,,-0.200000000000003,-0.0999999999999943,0,-0.100000000000001,0.200000000000003,0,-0.200000000000003,-8.90000000000001,0,0.199999999999989,0.400000000000006
173,"Uruguay",-0.799999999999997,-1.2,-1.2,0,0.399999999999991,0.5,,,0,0,0,0,-0.200000000000003,-0.100000000000001,-0.100000000000001,-6.30000000000001,0,-0.100000000000009,-0.200000000000003
174,"Finland",0.200000000000003,1.2,-0.0999999999999943,-0.699999999999999,0.5,-6.8,,0,14.4,7.2,0,0.100000000000001,,0,0,1.7,0,0,0
175,"Denmark",1.10000000000001,0.5,0.700000000000003,-0.700000000000001,0.700000000000003,0,0,0,4.90000000000001,5.40000000000001,5.7,0.100000000000001,0.200000000000003,0.100000000000009,0,3.5,1.2,0.899999999999991,0.5
176,"Germany",-0.399999999999991,1.4,1.8,3.3,1.2,0.5,0,0.0999999999999943,6,3,0,-0.199999999999999,-0.100000000000001,0,0,-9.90000000000001,0,0,0.200000000000003
177,"Netherlands",-0.599999999999994,1.6,1.4,0.600000000000001,0.5,-4.1,0,0,0.0999999999999943,1.7,3.2,0,0,0,0,-8,4.40000000000001,2.39999999999999,0.399999999999991
178,"Poland",-4.60000000000001,2.5,2.5,,0.700000000000003,,0,0.0999999999999943,2.39999999999999,1.2,0,0,,0,0,-13.6,0.100000000000009,0,0
179,"France",-0.900000000000006,1.10000000000001,-0.5,-1.60000000000001,0.0999999999999943,-9.6,-0.199999999999989,4,-0.200000000000003,-0.0999999999999943,0,-0.5,-0.199999999999996,-0.100000000000009,0,-1.7,0.400000000000006,0.0999999999999943,-0.200000000000003
180,"United Kingdom",1.3,1.10000000000001,-0.200000000000003,-0.100000000000001,0.400000000000006,7.49999999999999,-0.100000000000001,8.9,-7.5,-1.2,5.10000000000001,-0.5,-0.100000000000001,-0.0999999999999943,0,-5,5.89999999999999,3,-0.100000000000009
181,"Ireland",0.100000000000009,2.3,1.8,-1.7,0.899999999999991,-4,-0.100000000000001,-0.0999999999999943,0.100000000000001,2.2,4.09999999999999,-0.100000000000001,0,0,0,-0.200000000000003,-0.100000000000009,0.0999999999999943,0.100000000000009
182,"Spain",-0.700000000000003,1.2,-0.200000000000003,0.899999999999991,0.299999999999997,-3.3,0,0,-0.899999999999999,-0.5,0,0.100000000000009,0.100000000000001,0,0,-3,0.100000000000009,0.100000000000009,0.0999999999999943
183,"Portugal",-2,1,2.3,0.2,-0.0999999999999943,-6.4,,,0.899999999999991,0.400000000000006,0,-0.0999999999999943,-0.199999999999996,-0.100000000000009,0,-11.9,0,-0.200000000000003,-0.400000000000006
184,"Italy",-0.200000000000003,0,4.3,-0.5,0.0999999999999943,4.10000000000001,0,-0.100000000000001,4.10000000000001,2,0,-0.0999999999999943,-0.100000000000001,-0.100000000000009,0,-12.9,0,-0.0999999999999943,-0.200000000000003
185,"Monaco",-1,0.799999999999997,0.799999999999997,,0.100000000000009,,,,4.09999999999999,2.10000000000001,0.0999999999999943,-0.399999999999999,-0.100000000000001,-0.400000000000006,-0.700000000000003,-9,,-0.399999999999991,-0.399999999999991
186,"Montenegro",-1.7,1,1.2,-0.0999999999999996,-0.199999999999996,0,,,-0.100000000000001,-1.3,-2.40000000000001,0,0,0,0,-12.9,0,0,-0.0999999999999943
187,"Croatia",-3,1.2,1.7,-1.6,0.399999999999999,2.60000000000001,,,-0.699999999999996,-0.400000000000006,0,0,-0.200000000000003,-0.5,-0.700000000000003,-27.2,0,0,-0.100000000000009
188,"Slovenia",-3.5,0.599999999999994,3.5,-0.4,0.5,-9.6,,,0,0,0,-0.400000000000006,-0.199999999999996,-0.100000000000009,0,-21.9,0,0.0999999999999943,0.100000000000009
189,"Lithuania",0.700000000000003,2.10000000000001,2.10000000000001,,0.700000000000003,12,,-15.2,12.5,6.19999999999999,0,0,,0,0,2.90000000000001,-3.2,-1.7,-0.100000000000009
190,"Qatar",1.09999999999999,-1.30000000000001,-1.30000000000001,0,0,,-0.5,-0.299999999999997,0.200000000000003,21.2,42.2,-0.200000000000003,-0.400000000000006,-0.199999999999999,0,-8.7,0,-0.200000000000003,-0.5
191,"Iran",1.40000000000001,0.199999999999996,0,0.5,0.599999999999994,0,0.200000000000003,0,0,13.2,26.5,0.0999999999999996,0.200000000000003,0.199999999999996,0.199999999999996,-0.5,0.200000000000003,0.299999999999997,0.299999999999997
192,"Iraq",1.90000000000001,0.399999999999999,0.399999999999999,,0.899999999999999,,0.200000000000003,0.200000000000003,0,18.1,36,0,0.200000000000003,0.100000000000001,0.1,-2.9,0.299999999999997,0.400000000000006,0.400000000000006
193,"Guinea Bissau",1.6,-3.09999999999999,-3.09999999999999,,0,,0,-0.100000000000001,-1.39999999999999,8,17.5,0,0.100000000000001,0,0,9.9,-0.100000000000001,-0.0999999999999943,-0.0999999999999943
194,"Guinea",1,-2.90000000000001,-2.90000000000001,,0.0999999999999943,,0,0,-0.100000000000001,0.200000000000003,0.400000000000006,0,0.200000000000003,0.599999999999994,0.900000000000006,11,0.200000000000003,0,0
195,"Ivory Coast",1.40000000000001,-1.7,-1.7,,0.200000000000003,-3,0.100000000000001,0,-1.5,7.7,16.9,0.0999999999999996,0.200000000000003,0.399999999999999,0.5,9.7,0.199999999999996,0.100000000000009,0
196,"Nigeria",5,-2.8,-2.8,0,0.199999999999996,,0,0,0,6,11.9,0,0.100000000000001,0.0999999999999943,0.0999999999999979,2.6,0.100000000000009,-0.100000000000009,-0.199999999999989
197,"Cameroon",-0.100000000000001,-2,-2,,0.0999999999999943,,0,0,1.90000000000001,0.900000000000006,0,0,0,0,0,0.300000000000004,-0.0999999999999943,-0.100000000000009,-0.200000000000003
198,"Gabon",1.3,-1.90000000000001,-1.90000000000001,,0.700000000000003,,0.100000000000001,0.100000000000001,1.2,12.8,24.5,0,0,0.0999999999999943,0,0.399999999999999,0.100000000000001,-0.200000000000003,-0.299999999999997
199,"Democratic Republic of the Congo",0,-2,-2,,-0.100000000000001,,0,0,0,3,6,0,-0.0999999999999943,0,0.0999999999999943,-0.100000000000001,-0.100000000000001,-0.299999999999997,-0.599999999999994
200,"Angola",0.800000000000004,0,0,,0.100000000000001,-1.6,-0.200000000000003,-0.100000000000001,1.5,10.1,18.6,0,-0.100000000000001,-0.100000000000001,-0.100000000000001,0.400000000000006,-0.100000000000009,-0.299999999999997,-0.399999999999991
202,"Tanzania",-1,0,-0.199999999999996,0,0,0.599999999999994,-0.199999999999996,-0.200000000000003,0,0,0,0,-0.200000000000003,-0.0999999999999943,0,-9.4,-0.200000000000003,-0.299999999999997,-0.5
203,"India",0.399999999999999,0,-2.3,-0.8,0.100000000000001,-2.30000000000001,-0.100000000000009,-0.199999999999996,8.3,4.10000000000001,0,0,-0.100000000000001,0,0,5.6,-0.199999999999989,-0.299999999999997,-0.300000000000011
204,"Bangladesh",0.699999999999989,0,0.2,0.4,0.399999999999999,2.89999999999999,0,0,0,0.400000000000006,0.600000000000009,0,0.100000000000001,0.200000000000003,0.199999999999996,3.3,0,0.200000000000003,0.400000000000006
205,"Myanmar",7.1,0,-0.1,-1.3,0.900000000000006,,0.299999999999997,0.100000000000001,0,8.90000000000001,17.7,0,0.200000000000003,0.199999999999999,0.100000000000001,8.5,0.200000000000003,0.200000000000003,0.0999999999999943
206,"Malaysia",0.5,-3.19999999999999,-2.7,-0.200000000000003,0.799999999999997,22.6,-0.200000000000003,-0.200000000000003,0,-5.7,-11.5,-0.0999999999999943,-0.200000000000003,-0.199999999999996,-0.200000000000003,-9,-0.200000000000003,-0.100000000000009,-0.100000000000009
207,"Vietnam",1.1,0,4.9,1.9,0.200000000000003,-4.2,0,0,0,6.8,13.5,0,0.100000000000001,0.0999999999999943,0,2.8,0.100000000000009,0.0999999999999943,0.0999999999999943
208,"Singapore",1.9,-2.2,3.40000000000001,-0.2,2.19999999999999,0.5,0,0,2.10000000000001,1.10000000000001,0,0.100000000000009,0.200000000000003,0.100000000000001,0,11.8,0.0999999999999943,0.200000000000003,0.299999999999997
209,"China",0,0,0.5,0,0.300000000000011,1.40000000000001,-0.100000000000001,0.199999999999996,1.60000000000001,0.599999999999994,-0.400000000000006,0,-0.0999999999999943,0,0,-2.4,0,-0.0999999999999943,0
210,"Japan",-0.200000000000003,1.1,0.5,-2.7,1.2,-3.5,0,1.19999999999999,10.8,5.3,0,0,0.299999999999997,0.200000000000003,0,-6.2,0,0,-0.200000000000003
212,"Kiribati",0.600000000000009,0.100000000000009,0.100000000000009,-0.1,0.100000000000001,0.299999999999997,0.0999999999999943,0.100000000000009,11.2,5.59999999999999,0,0.100000000000009,0.100000000000001,0,0,-0.299999999999997,0.100000000000009,0,0
213,"Antarctica",,,,,,,,,,,,,,,,,,,
214,"Egypt",2.5,-1.2,-2.8,-2.8,-0.0999999999999943,30.9,-0.700000000000003,-0.5,0,0,0,-0.5,-0.299999999999997,-0.5,-0.599999999999994,-1.3,0,-0.200000000000003,-0.400000000000006
215,"Jordan",-0.899999999999999,0,0,,0,,-0.0999999999999943,-0.199999999999996,-0.700000000000003,-0.400000000000006,0,0,-0.200000000000003,-0.100000000000001,0,-7,-0.200000000000003,-0.400000000000006,-0.5
216,"Indonesia",1.1,-1.09999999999999,3.2,1.5,0.399999999999999,-2.3,0.100000000000001,0,0,15.8,31.6,0,0,-1.1,-2,-5.5,0.100000000000009,-0.100000000000009,-0.100000000000009
218,"Canada",3.10000000000001,1.1,1.3,0.800000000000011,0.599999999999994,-7.9,0,-0.799999999999997,-4.19999999999999,-2.09999999999999,0,0.5,0.299999999999997,0.299999999999997,0.300000000000001,38.6,0,0.200000000000003,0.399999999999991
219,"Saint Pierre and Miquelon",7.40000000000001,2.3,2.3,,1,,,,0,0.0999999999999943,0.100000000000009,0.600000000000001,0.100000000000009,0.100000000000001,0.200000000000003,47.8,0,0.200000000000003,0.200000000000003
220,"Sint Maarten",-3.1,0,0,,0,-26.5,0,-0.0999999999999979,-0.399999999999991,1.8,4.2,0,-0.100000000000001,-0.0999999999999979,-0.0999999999999999,-6.40000000000001,0,0,0
221,"Northern Saint-Martin",0.399999999999991,,,,-0.200000000000003,,0,-0.199999999999996,-0.399999999999991,1.8,4.10000000000001,0,,-0.0999999999999943,-0.0999999999999943,1.8,0,0,-0.100000000000009
222,"Sweden",2.39999999999999,1.5,1.2,-0.2,1,0.899999999999999,0.0999999999999943,0,0,0,0,1.1,0.399999999999991,0.200000000000003,0,19.6,0,0,0
223,"Norway",0.200000000000003,1.2,-0.600000000000009,0,1.7,-0.5,,-12.5,20,12.8,5.69999999999999,0.299999999999997,0,0,0,1.39999999999999,-1.40000000000001,-0.700000000000003,0.0999999999999943
224,"Chile",-1,2.3,0.600000000000009,0,0.600000000000009,-5.7,,,0,1.09999999999999,2.3,-0.100000000000001,0,0,0,-4.40000000000001,-0.0999999999999943,-0.100000000000009,-0.299999999999997
227,"Jersey",0.600000000000009,,,,0.599999999999994,,0,0,-3.7,1.2,6.2,-0.100000000000001,,0,0,2.8,0,0,0
228,"Guernsey",0.599999999999994,,,,0.599999999999994,,0,-0.100000000000001,-3.7,1.2,6.2,0,,0,0,2.8,0,0,0.100000000000009
231,"East Timor",0.799999999999997,0,0.0999999999999943,0,0.200000000000003,,0,0,0.100000000000001,0.0999999999999979,0,0,0.100000000000001,-1.7,-3.4,8.7,0,0.0999999999999943,0.199999999999989
232,"Bosnia and Herzegovina",-0.5,1,5.9,0.1,0,,,,0,0,0,0,-0.100000000000001,-0.299999999999997,-0.399999999999991,-9.2,0,-0.0999999999999943,-0.100000000000009
237,"Oecussi Ambeno",2,,,,0.800000000000004,,0,-0.199999999999996,-1.5,7.09999999999999,15.8,0,,0.200000000000003,0.200000000000003,8,0,0.0999999999999943,0.200000000000003
244,"Curaçao",0.599999999999994,,,,-0.0999999999999943,,0.100000000000009,0,0,1.39999999999999,2.8,0,0.100000000000001,0.0999999999999943,0.0999999999999979,3.4,-0.100000000000009,0,0
245,"Bonaire",-2.59999999999999,,,0.1,-0.100000000000001,-26.6,0.0999999999999943,-0.299999999999997,0,1.3,2.7,0,0.100000000000001,0.100000000000001,0.100000000000001,2.09999999999999,-0.0999999999999943,0,0
247,"Brunei",0.200000000000003,-2.3,-7.4,0.1,1.59999999999999,,0,0,0,-7.60000000000001,-15.4,0,0.200000000000003,0.100000000000001,0.100000000000001,14.8,0,0.100000000000009,0.0999999999999943
248,"Saba",-2.59999999999999,,,,-0.100000000000001,-26.7,0,0,0,1.39999999999999,2.8,0,0.100000000000001,0.100000000000009,0.200000000000003,1.9,0,0,0
249,"Sint Eustatius",-2.59999999999999,,,,-0.100000000000001,-26.6,0,-0.400000000000006,0.0999999999999943,1.40000000000001,2.7,0,0.100000000000001,0.100000000000001,0,1.8,0,0,0.100000000000009
250,"Aruba",1.5,0,0,,-7.6,,-0.200000000000003,-0.299999999999997,0,0,0,0,0.299999999999997,0.0999999999999979,0,21.1,-0.199999999999989,0.100000000000009,0.300000000000011
