"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","n_years","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"shells",2006,140,669.25,,,,187,,,,1129,12,140,669.25,222.95,799.825,0.896539162112933,0.836745538086456,0.627943485086342,0.627943485086342
"New Caledonia",5,"shells",2007,164.5,852.25,,,,198,,,,1097,12,164.5,852.25,222.95,799.825,0.896539162112933,1,0.737833594976452,0.737833594976452
"New Caledonia",5,"shells",2008,184.25,1012.25,,,,199,,,,1124,12,184.25,1012.25,222.95,799.825,0.896539162112933,1,0.826418479479704,0.826418479479704
"New Caledonia",5,"shells",2009,215.25,1211.5,,,,277,,,,1496,12,215.25,1211.5,222.95,799.825,0.896539162112933,1,0.965463108320251,0.965463108320251
"New Caledonia",5,"shells",2010,225.5,1230.5,,,,228,,,,1205,12,225.5,1230.5,222.95,799.825,0.896539162112933,1,1,1
"New Caledonia",5,"sponges",2002,0,0,,,,0,,,,0,9,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2003,0,0,,,,0,,,,0,9,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2004,0,0,,,,0,,,,0,9,,,0,0,0,1,1,1
"New Caledonia",5,"sponges",2005,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2006,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2007,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2008,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2009,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2010,0,0,,,,0,,,,0,9,0,0,0,0,0,1,1,1
"Vanuatu",6,"corals",1998,25,34,,,,25,,,,34,13,,,31.2,67.6,0.124142047150104,0.502958579881657,0.801282051282051,0.801282051282051
"Vanuatu",6,"corals",1999,48,54,,,,48,,,,54,13,,,31.2,67.6,0.124142047150104,0.798816568047337,1,1
"Vanuatu",6,"corals",2000,0,0,,,,0,,,,0,13,,,31.2,67.6,0.124142047150104,0,0,0
"Vanuatu",6,"corals",2001,25.5,46.75,,,,29,,,,99,13,25.5,46.75,31.2,67.6,0.124142047150104,0.691568047337278,0.817307692307692,0.817307692307692
"Vanuatu",6,"corals",2002,34,52.5,,,,59,,,,57,13,34,52.5,31.2,67.6,0.124142047150104,0.776627218934911,1,1
"Vanuatu",6,"corals",2003,37.75,93.75,,,,63,,,,219,13,37.75,93.75,31.2,67.6,0.124142047150104,1,1,1
"Vanuatu",6,"corals",2004,46.75,104,,,,36,,,,41,13,46.75,104,31.2,67.6,0.124142047150104,1,1,1
"Vanuatu",6,"corals",2005,47.5,83,,,,32,,,,15,13,47.5,83,31.2,67.6,0.124142047150104,1,1,1
"Vanuatu",6,"corals",2006,32.75,68.75,,,,0,,,,0,13,32.75,68.75,31.2,67.6,0.124142047150104,1,1,1
"Vanuatu",6,"corals",2007,17,14,,,,0,,,,0,13,17,14,31.2,67.6,0.124142047150104,0.207100591715976,0.544871794871795,0.544871794871795
"Vanuatu",6,"corals",2008,8,3.75,,,,0,,,,0,13,8,3.75,31.2,67.6,0.124142047150104,0.0554733727810651,0.256410256410256,0.256410256410256
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,13,0,0,31.2,67.6,0.124142047150104,0,0,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,13,0,0,31.2,67.6,0.124142047150104,0,0,0
"Vanuatu",6,"ornamentals",2003,,366,0,,,,,,,366,8,,,0,430.3,0.790211877051626,0.850569370206832,,0.850569370206832
"Vanuatu",6,"ornamentals",2004,,475,0,,,,,,,475,8,,,0,430.3,0.790211877051626,1,,1
"Vanuatu",6,"ornamentals",2005,,662,0,,,,,,,662,8,,,0,430.3,0.790211877051626,1,,1
"Vanuatu",6,"ornamentals",2006,0,375.75,0,,,0,,,,0,8,,375.75,0,430.3,0.790211877051626,0.873227980478736,1,1
"Vanuatu",6,"ornamentals",2007,0,284.25,0,,,0,,,,0,8,,284.25,0,430.3,0.790211877051626,0.660585637927028,1,1
"Vanuatu",6,"ornamentals",2008,0,165.5,0,,,0,,,,0,8,,165.5,0,430.3,0.790211877051626,0.384615384615385,1,1
"Vanuatu",6,"ornamentals",2009,0,0,0,,,0,,,,0,8,,0,0,430.3,0.790211877051626,0,1,1
"Vanuatu",6,"ornamentals",2010,0,0,0,,,0,,,,0,8,,0,0,430.3,0.790211877051626,0,1,1
"Vanuatu",6,"shells",2001,12,15,,,,12,,,,15,10,,,8.9375,46.6375,0.0856460757982692,0.321629589922273,1,1
"Vanuatu",6,"shells",2002,0,0,,,,0,,,,0,10,,,8.9375,46.6375,0.0856460757982692,0,0,0
"Vanuatu",6,"shells",2003,0,0,,,,0,,,,0,10,,,8.9375,46.6375,0.0856460757982692,0,0,0
"Vanuatu",6,"shells",2004,3,3.75,,,,0,,,,0,10,3,3.75,8.9375,46.6375,0.0856460757982692,0.0804073974805682,0.335664335664336,0.335664335664336
"Vanuatu",6,"shells",2005,3,3.25,,,,12,,,,13,10,3,3.25,8.9375,46.6375,0.0856460757982692,0.0696864111498258,0.335664335664336,0.335664335664336
"Vanuatu",6,"shells",2006,5.75,17,,,,11,,,,55,10,5.75,17,8.9375,46.6375,0.0856460757982692,0.364513535245243,0.643356643356643,0.643356643356643
"Vanuatu",6,"shells",2007,6.25,18.75,,,,2,,,,7,10,6.25,18.75,8.9375,46.6375,0.0856460757982692,0.402036987402841,0.699300699300699,0.699300699300699
"Vanuatu",6,"shells",2008,8.75,25,,,,10,,,,25,10,8.75,25,8.9375,46.6375,0.0856460757982692,0.536049316537121,0.979020979020979,0.979020979020979
"Vanuatu",6,"shells",2009,12.25,58.5,,,,26,,,,147,10,12.25,58.5,8.9375,46.6375,0.0856460757982692,1,1,1
"Vanuatu",6,"shells",2010,13.75,71.75,,,,17,,,,108,10,13.75,71.75,8.9375,46.6375,0.0856460757982692,1,1,1
"Solomon Islands",7,"corals",1998,391,1007,,,,391,,,,1007,13,,,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",1999,238,810,,,,238,,,,810,13,,,254.15,654.55,0.725504322766571,1,0.936454849498328,0.936454849498328
"Solomon Islands",7,"corals",2000,169,642,,,,169,,,,642,13,,,254.15,654.55,0.725504322766571,0.980826522038041,0.664961636828645,0.664961636828645
"Solomon Islands",7,"corals",2001,235.25,818,,,,143,,,,813,13,235.25,818,254.15,654.55,0.725504322766571,1,0.925634467833956,0.925634467833956
"Solomon Islands",7,"corals",2002,204,722.25,,,,266,,,,624,13,204,722.25,254.15,654.55,0.725504322766571,1,0.802675585284281,0.802675585284281
"Solomon Islands",7,"corals",2003,177.25,651.25,,,,131,,,,526,13,177.25,651.25,254.15,654.55,0.725504322766571,0.994958368344664,0.697422781821759,0.697422781821759
"Solomon Islands",7,"corals",2004,183.5,712.25,,,,194,,,,886,13,183.5,712.25,254.15,654.55,0.725504322766571,1,0.722014558331694,0.722014558331694
"Solomon Islands",7,"corals",2005,218.25,745.5,,,,282,,,,946,13,218.25,745.5,254.15,654.55,0.725504322766571,1,0.858744835726933,0.858744835726933
"Solomon Islands",7,"corals",2006,246.25,789.25,,,,378,,,,799,13,246.25,789.25,254.15,654.55,0.725504322766571,1,0.968915994491442,0.968915994491442
"Solomon Islands",7,"corals",2007,312.75,831.75,,,,397,,,,696,13,312.75,831.75,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2008,369.25,810.25,,,,420,,,,800,13,369.25,810.25,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2009,368.75,786.25,,,,280,,,,850,13,368.75,786.25,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"corals",2010,333.75,770,,,,238,,,,734,13,333.75,770,254.15,654.55,0.725504322766571,1,1,1
"Solomon Islands",7,"ornamentals",1996,56.0961682337478,50,33.1086037812152,0.459751289050652,56.0961682337478,,,,,50,15,,,69.0625,64.35,0.0713256484149856,0.777000777000777,0.812252209719426,0.812252209719426
"Solomon Islands",7,"ornamentals",1997,43.2231321403296,22,33.1086037812152,0.459751289050652,43.2231321403296,,,,,22,15,,,69.0625,64.35,0.0713256484149856,0.341880341880342,0.625855307009297,0.625855307009297
"Solomon Islands",7,"ornamentals",1998,49.6596501870387,36,33.1086037812152,0.459751289050652,49.6596501870387,,,,,36,15,,,69.0625,64.35,0.0713256484149856,0.559440559440559,0.719053758364361,0.719053758364361
"Solomon Islands",7,"ornamentals",1999,51.1538418764533,39.25,33.1086037812152,0.459751289050652,55.6364169446972,,,,,49,15,51.1538418764533,39.25,69.0625,64.35,0.0713256484149856,0.60994560994561,0.740689113143216,0.740689113143216
"Solomon Islands",7,"ornamentals",2000,45.7517642301082,27.5,33.1086037812152,0.459751289050652,34.4878576483672,,,,,3,15,45.7517642301082,27.5,69.0625,64.35,0.0713256484149856,0.427350427350427,0.662468984327358,0.662468984327358
"Solomon Islands",7,"ornamentals",2001,65.5210696592862,70.5,33.1086037812152,0.459751289050652,122.300353857042,,,,,194,15,65.5210696592862,70.5,69.0625,64.35,0.0713256484149856,1,0.948721370632199,0.948721370632199
"Solomon Islands",7,"ornamentals",2002,63.3561571125265,72.25,33.1086037812152,0.459751289050652,52.8779092103933,41,,,,43,15,63.3561571125265,72.25,69.0625,64.35,0.0713256484149856,1,0.917374220633868,0.917374220633868
"Solomon Islands",7,"ornamentals",2003,62.9470528763522,73.75,33.1086037812152,0.459751289050652,58.3949246790011,54,,,,55,15,62.9470528763522,73.75,69.0625,64.35,0.0713256484149856,1,0.911450539386096,0.911450539386096
"Solomon Islands",7,"ornamentals",2004,74.3250884642604,89.5,33.1086037812152,0.459751289050652,63.4521888585583,80,,,,66,15,74.3250884642604,89.5,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2005,69.25,59.25,33.1086037812152,0.459751289050652,66.6704478819128,102,,,,73,15,69.25,59.25,69.0625,64.35,0.0713256484149856,0.920745920745921,1,1
"Solomon Islands",7,"ornamentals",2006,94.75,72.5,33.1086037812152,0.459751289050652,77.2447275300779,143,,,,96,15,94.75,72.5,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2007,106.25,85.25,33.1086037812152,0.459751289050652,81.8422404205844,100,,,,106,15,106.25,85.25,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2008,103.5,85.75,33.1086037812152,0.459751289050652,64.3716914366596,69,,,,68,15,103.5,85.75,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2009,78,99,33.1086037812152,0.459751289050652,91.0372662015974,0,,,,126,15,78,99,69.0625,64.35,0.0713256484149856,1,1,1
"Solomon Islands",7,"ornamentals",2010,42.25,75,33.1086037812152,0.459751289050652,33.1086037812152,0,,,,0,15,42.25,75,69.0625,64.35,0.0713256484149856,1,0.611764705882353,0.611764705882353
"Solomon Islands",7,"seaweeds",2004,168,148,,,,168,,,,148,7,,,235.3,183.3,0.203170028818444,0.807419530823786,0.713982150446239,0.713982150446239
"Solomon Islands",7,"seaweeds",2005,362,282,,,,362,,,,282,7,,,235.3,183.3,0.203170028818444,1,1,1
"Solomon Islands",7,"seaweeds",2006,147,106,,,,147,,,,106,7,,,235.3,183.3,0.203170028818444,0.578286961265685,0.624734381640459,0.624734381640459
"Solomon Islands",7,"seaweeds",2007,195.5,157.5,,,,105,,,,94,7,195.5,157.5,235.3,183.3,0.203170028818444,0.85924713584288,0.830854228644284,0.830854228644284
"Solomon Islands",7,"seaweeds",2008,166,135.5,,,,50,,,,60,7,166,135.5,235.3,183.3,0.203170028818444,0.739225313693399,0.705482362940926,0.705482362940926
"Solomon Islands",7,"seaweeds",2009,113,107.5,,,,150,,,,170,7,113,107.5,235.3,183.3,0.203170028818444,0.586470267321331,0.480237994050149,0.480237994050149
"Solomon Islands",7,"seaweeds",2010,162.25,221,,,,344,,,,560,7,162.25,221,235.3,183.3,0.203170028818444,1,0.689545261368466,0.689545261368466
"Palau",8,"corals",1998,50,195,,,,50,,,,195,13,,,32.5,126.75,0.605120248254461,1,1,1
"Palau",8,"corals",1999,38,4,,,,38,,,,4,13,,,32.5,126.75,0.605120248254461,0.0315581854043393,1,1
"Palau",8,"corals",2000,20,3,,,,20,,,,3,13,,,32.5,126.75,0.605120248254461,0.0236686390532544,0.615384615384615,0.615384615384615
"Palau",8,"corals",2001,27,50.5,,,,0,,,,0,13,27,50.5,32.5,126.75,0.605120248254461,0.398422090729783,0.830769230769231,0.830769230769231
"Palau",8,"corals",2002,14.5,1.75,,,,0,,,,0,13,14.5,1.75,32.5,126.75,0.605120248254461,0.0138067061143984,0.446153846153846,0.446153846153846
"Palau",8,"corals",2003,5,1.5,,,,0,,,,3,13,5,1.5,32.5,126.75,0.605120248254461,0.0118343195266272,0.153846153846154,0.153846153846154
"Palau",8,"corals",2004,0,0.75,,,,0,,,,0,13,0,0.75,32.5,126.75,0.605120248254461,0.00591715976331361,0,0
"Palau",8,"corals",2005,13.75,61,,,,55,,,,241,13,13.75,61,32.5,126.75,0.605120248254461,0.481262327416174,0.423076923076923,0.423076923076923
"Palau",8,"corals",2006,17.25,63,,,,14,,,,8,13,17.25,63,32.5,126.75,0.605120248254461,0.497041420118343,0.530769230769231,0.530769230769231
"Palau",8,"corals",2007,17.5,65.5,,,,1,,,,13,13,17.5,65.5,32.5,126.75,0.605120248254461,0.516765285996055,0.538461538461538,0.538461538461538
"Palau",8,"corals",2008,41.5,79,,,,96,,,,54,13,41.5,79,32.5,126.75,0.605120248254461,0.6232741617357,1,1
"Palau",8,"corals",2009,27.75,18.75,,,,0,,,,0,13,27.75,18.75,32.5,126.75,0.605120248254461,0.14792899408284,0.853846153846154,0.853846153846154
"Palau",8,"corals",2010,24.25,17.75,,,,0,,,,4,13,24.25,17.75,32.5,126.75,0.605120248254461,0.140039447731755,0.746153846153846,0.746153846153846
"Palau",8,"ornamentals",1995,,19,0,,,,,,,19,16,,,0,52.325,0.249806051202483,0.363115145723841,,0.363115145723841
"Palau",8,"ornamentals",1996,,1,0,,,,,,,1,16,,,0,52.325,0.249806051202483,0.0191113234591495,,0.0191113234591495
"Palau",8,"ornamentals",1997,,0,0,,,,,,,0,16,,,0,52.325,0.249806051202483,0,,0
"Palau",8,"ornamentals",1998,,5.75,0,,,,,,,3,16,,5.75,0,52.325,0.249806051202483,0.10989010989011,,0.10989010989011
"Palau",8,"ornamentals",1999,,1,0,,,,,,,0,16,,1,0,52.325,0.249806051202483,0.0191113234591495,,0.0191113234591495
"Palau",8,"ornamentals",2000,,0.75,0,,,,,,,0,16,,0.75,0,52.325,0.249806051202483,0.0143334925943622,,0.0143334925943622
"Palau",8,"ornamentals",2001,,0.75,0,,,,,,,0,16,,0.75,0,52.325,0.249806051202483,0.0143334925943622,,0.0143334925943622
"Palau",8,"ornamentals",2002,,14.25,0,,,,,,,57,16,,14.25,0,52.325,0.249806051202483,0.272336359292881,,0.272336359292881
"Palau",8,"ornamentals",2003,,40.5,0,,,,,,,105,16,,40.5,0,52.325,0.249806051202483,0.774008600095557,,0.774008600095557
"Palau",8,"ornamentals",2004,,63,0,,,,,,,90,16,,63,0,52.325,0.249806051202483,1,,1
"Palau",8,"ornamentals",2005,,78.5,0,,,,,,,62,16,,78.5,0,52.325,0.249806051202483,1,,1
"Palau",8,"ornamentals",2006,,80.5,0,,,,,,,65,16,,80.5,0,52.325,0.249806051202483,1,,1
"Palau",8,"ornamentals",2007,,70.75,0,,,,,,,66,16,,70.75,0,52.325,0.249806051202483,1,,1
"Palau",8,"ornamentals",2008,0,48.25,0,,,0,,,,0,16,,48.25,0,52.325,0.249806051202483,0.922121356903966,1,1
"Palau",8,"ornamentals",2009,0,32.75,0,,,0,,,,0,16,,32.75,0,52.325,0.249806051202483,0.625895843287148,1,1
"Palau",8,"ornamentals",2010,0,16.5,0,,,0,,,,0,16,,16.5,0,52.325,0.249806051202483,0.315336837075967,1,1
"Palau",8,"seaweeds",2002,1,41,,,,1,,,,41,9,,,0.65,26.65,0.127230411171451,1,1,1
"Palau",8,"seaweeds",2003,0,0,,,,0,,,,0,9,,,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2004,0,0,,,,0,,,,0,9,,,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2005,0.25,10.25,,,,0,,,,0,9,0.25,10.25,0.65,26.65,0.127230411171451,0.384615384615385,0.384615384615385,0.384615384615385
"Palau",8,"seaweeds",2006,0,0,,,,0,,,,0,9,0,0,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2007,0,0,,,,0,,,,0,9,0,0,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2008,0,0,,,,0,,,,0,9,0,0,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2009,0,0,,,,0,,,,0,9,0,0,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"seaweeds",2010,0,0,,,,0,,,,0,9,0,0,0.65,26.65,0.127230411171451,0,0,0
"Palau",8,"shells",2003,3,4,,,,3,,,,4,8,,,1.95,3.7375,0.0178432893716059,1,1,1
"Palau",8,"shells",2004,0,0,,,,0,,,,0,8,,,1.95,3.7375,0.0178432893716059,0,0,0
"Palau",8,"shells",2005,0,0,,,,0,,,,0,8,,,1.95,3.7375,0.0178432893716059,0,0,0
"Palau",8,"shells",2006,2.25,5.75,,,,6,,,,19,8,2.25,5.75,1.95,3.7375,0.0178432893716059,1,1,1
"Palau",8,"shells",2007,1.5,4.75,,,,0,,,,0,8,1.5,4.75,1.95,3.7375,0.0178432893716059,1,0.769230769230769,0.769230769230769
"Palau",8,"shells",2008,1.5,4.75,,,,0,,,,0,8,1.5,4.75,1.95,3.7375,0.0178432893716059,1,0.769230769230769,0.769230769230769
"Palau",8,"shells",2009,1.5,4.75,,,,0,,,,0,8,1.5,4.75,1.95,3.7375,0.0178432893716059,1,0.769230769230769,0.769230769230769
"Palau",8,"shells",2010,2.25,1,,,,9,,,,4,8,2.25,1,1.95,3.7375,0.0178432893716059,0.267558528428094,1,1
"Micronesia",9,"corals",1998,26,129,,,,26,,,,129,13,,,37.375,112.45,0.667953667953668,1,0.695652173913043,0.695652173913043
"Micronesia",9,"corals",1999,44,173,,,,44,,,,173,13,,,37.375,112.45,0.667953667953668,1,1,1
