"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Saint Lucia",122,59.51,76.33,97.58,86.45,75.32,74.42,56.82,57.11,73.01,60.51,48.01,31.08,31.08,,79.53,50.26,20.98,2.16,100
"Angola",200,59.01,55.14,89.64,85.21,80.79,87.84,85.56,61.95,88.37,73.31,58.25,30.08,30.08,,60.61,44.11,27.61,,7.87
"Ghana",106,58.93,47.6,93.53,92.08,90.64,99.86,99.77,39.96,100,94.68,89.36,58.61,58.61,,71.94,36.69,1.45,4.66,15.42
"Cyprus",81,58.66,92.23,91.59,95.8,100,,,60.11,69.13,66.84,64.56,48.39,36,16.26,59.92,41.96,24.01,0,76.34
"Iceland",143,58.01,96.7,95.06,74.42,53.77,44.29,,79.21,43.53,64.28,85.04,31.21,31.76,99.02,56.23,47.75,39.28,11.73,71.97
"Faeroe Islands",141,57.96,96.6,94.8,85.84,76.88,,,77.56,90.64,88.19,85.75,23.9,34.73,100,70.88,41.26,11.65,0,39.49
"Jamaica",166,57.77,61.34,95.35,87.3,79.24,51.18,99.07,44,88.25,79.3,70.35,19.89,19.89,0.01,70.01,77.17,84.32,2.09,56.37
"Mauritania",64,57.25,53.8,89.68,76.81,63.94,,,62.01,90.19,93.3,96.41,16.67,16.67,,66.6,83.3,100,,14.89
"Albania",82,57.06,75.33,87.33,93.67,100,,,53.49,100,100,100,28.05,21.57,3.38,64,67.34,70.68,9.91,35.22
"Benin",99,57.01,44.48,92.2,88.56,84.92,99.77,99.69,28.87,100,66.7,33.4,37.7,37.7,,70.13,35.06,0,,12.21
"Montenegro",186,56.42,72.08,85.11,92.55,100,,,60.12,97.58,79.59,61.6,36.84,34.29,4.71,63.76,32.5,1.25,0,80.21
"Haiti",114,56.34,50.97,90.32,85.26,80.2,65.26,95.36,43.39,94.43,97.21,100,32.06,32.06,,70.52,36.95,3.37,42.45,14.45
"Saint Vincent and the Grenadines",127,56.34,64.24,97.38,95,92.63,74.74,93.33,66.03,22.09,27.23,32.36,41.18,41.18,,79.85,56.65,33.46,1.04,43.93
"Sao Tome and Principe",103,56.01,46.62,92.71,96.35,100,,,64.76,100,100,100,29.54,29.54,,58.02,43.76,29.5,0,67.06
"Iraq",192,55.61,63.93,79.68,85.69,91.69,82.08,82.04,40.3,71.43,85.72,100,37.16,37.16,,47.17,23.59,0,,0
"Nigeria",196,55.59,54.19,86.99,82.94,78.88,96.98,96.85,36.04,51.37,75.68,100,42.45,42.45,0,68.22,39.31,10.41,28.18,3.23
"Barbados",124,55.57,70.31,97.94,90.06,82.19,69.75,27.19,65.9,74.02,72.71,71.39,17.59,17.59,,74.47,41.61,8.75,0.59,100
"Syria",77,54.63,84.95,84.04,91.59,99.13,,,39.62,100,100,100,57.57,57.57,,58.55,29.28,0,34.04,0
"Turkey",76,54.26,81.11,87.65,91.68,95.71,,,50.41,100,100,100,66.54,58.93,12.74,61.83,34.24,6.66,17.69,0
"Equatorial Guinea",104,54.12,72.17,89.37,93.52,97.67,93.75,93.64,60.48,18.51,12.74,6.98,26.57,26.57,,60.91,68.37,75.84,0,19.99
"Sudan",49,53.09,52.78,80.7,88.2,95.7,87.21,82.95,53.31,98.62,73.33,48.04,39.66,39.66,,57.13,28.56,0,18.78,6.07
"Bosnia and Herzegovina",232,53,66.82,84.43,79.28,74.13,,,40.57,100,75.56,51.13,32.53,27.97,1.07,55.18,50.67,46.16,,30.17
"El Salvador",134,52.92,73.64,93.33,88.34,83.35,62.5,62.45,41.55,100,71.04,42.08,19.68,19.2,0.38,62.57,80.37,98.17,5.46,24.63
"Somalia",44,51.81,48.47,84.04,81,77.96,56.35,73.26,61.6,97.32,95.36,93.39,56.26,56.26,,63.1,31.57,0.04,14.27,0
"Dominica",123,51.78,77.03,97.98,80.22,62.45,26.6,26.83,62.5,91.55,84.63,77.7,26.72,26.72,,82.18,46.84,11.49,0,86.41
"North Korea",21,51.5,75.45,84.88,91.98,99.08,95.35,,55,48.33,70.15,91.97,48.54,41.73,13.8,60.75,30.4,0.06,3.42,0
"Pakistan",53,51.1,61.27,86.94,76.92,66.89,45.41,45.32,46.3,99.95,84.29,68.64,71.7,71.69,0.01,63.08,57.2,51.32,19.31,3.29
"Eritrea",45,50.52,57.47,82.37,89.16,95.95,97.72,85.62,56.52,6.79,3.48,0.16,46.32,46.32,0,56.57,28.29,0,5.05,35.62
"Lebanon",78,50.41,69.09,88.15,94.08,100,,,28.62,100,83.12,66.24,65.88,65.8,0.01,58.95,32.35,5.76,30.19,0
"Algeria",84,50.21,75.21,85.73,89.5,93.27,,,42.63,100,100,100,51.84,51.64,0.12,62.66,34.54,6.42,0,8.19
"Senegal",66,50.11,53.14,91.91,75.98,60.04,30.34,33.51,48.94,99.43,99.72,100,36.09,36.08,0.18,72.26,81.9,91.54,10.47,31.02
"Republique du Congo",100,48.97,55.74,88.45,86.07,83.68,,,49.26,96.9,76.66,56.43,37.73,37.73,,65.16,77.88,90.6,0,8.38
"Guinea Bissau",193,48.57,51.12,89.24,77.03,64.83,30.27,30.54,57.9,25.6,61,96.41,23.32,23.32,,65.16,82.58,100,,23.32
"Liberia",97,47.77,42.55,91.73,79.42,67.1,34.32,34.26,51.59,100,100,100,21.52,21.52,,67.51,33.75,0,,32.46
"Nicaragua",131,46.8,56.87,93.55,81.03,68.51,30.12,9.75,64.84,100,79.5,59,27.52,26.94,26.24,67.85,83.92,100,12.52,22.51
"Democratic Republic of the Congo",199,46.77,49.74,87.95,75.07,62.19,30.27,30.22,39.66,96.8,98.4,100,32.63,32.63,,60.46,63,65.54,,1.95
"Guinea",194,45.47,42.86,88.34,78.81,69.28,31.32,32.95,49.41,96.6,78.8,61,16.64,16.64,,62.38,71.04,79.69,,7.4
"Ivory Coast",195,44.8,46.35,92.25,75.3,58.34,32.81,32.73,41.41,100,85.44,70.88,29.77,29.77,,69.69,48.1,26.51,,11.32
"Sierra Leone",96,44.19,58.32,90.99,76.77,62.56,31.47,32.54,45.45,97.39,75.41,53.42,32.07,32.07,,64.14,33.12,2.1,,12.57
"Libya",67,43.76,56.42,82.05,91.03,100,,,54.64,97.22,66.23,35.23,46.34,46.34,0,64.64,32.32,0,3.13,0
