"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Cameroon",197,60.91,45.19,87.25,92.42,97.58,92.46,92.25,41.17,99.29,76.28,53.27,47.66,47.66,,70.04,54.1,38.16,,6.71
"Bouvet Island",105,60.64,84.28,94.69,94.69,,,,98.91,,,,3.02,3.02,,44.63,22.31,0,,
"Panama",129,60.6,73.67,95.58,82.82,70.06,66.1,43.06,60.73,100,100,100,44.04,42.76,6.67,70.89,59.81,48.74,11.17,65.9
"Jamaica",166,60.33,60.97,95.14,87.27,79.4,51.55,99.07,42.82,88.33,79.43,70.53,19.12,19.1,0.07,71.36,78.42,85.48,14.07,70.58
"Grenada",125,60.27,63.59,96.67,82.19,67.71,59.67,47.14,66.77,70.91,85.46,100,44.16,44.16,,72.27,40.71,9.16,,52.76
"Saint Lucia",122,60.22,76.43,97.89,86.72,75.55,75.07,56.98,58.32,73.47,60.93,48.39,30.04,30.04,,81.29,51.2,21.11,6.53,100
"Syria",77,59.75,85.88,85.01,92.51,100,,,36.6,100,100,100,55.63,55.63,,57.07,28.54,0,78.88,0
"Western Sahara",63,59.38,55.03,88.13,88.39,88.64,,,62.52,100,97.21,94.42,16.96,16.96,,70.94,63.08,55.23,,32.47
"El Salvador",134,58.72,73.22,93.24,88.34,83.43,62.9,62.6,41.83,100,71.08,42.17,23.6,23.26,0.51,65.36,81.77,98.17,65.48,16.73
"Albania",82,58.61,74.76,87.13,93.56,100,,,52.07,100,100,100,26.52,20.5,3.5,61.7,68.52,75.33,8.95,50.53
"Angola",200,58.57,54.61,89.51,84.08,78.66,88.02,85.66,57.85,88.94,73.79,58.64,29.38,29.38,,60.88,44.24,27.6,,9.53
"Somalia",44,58.38,47.78,83.6,79.41,75.23,56.34,73.27,59.83,97.12,95.26,93.4,50.15,50.15,,64.25,32.14,0.04,89.67,0
"Mauritania",64,58.04,53.51,89.57,76.8,64.03,,,65.24,90.33,93.37,96.41,15.81,15.81,,68.45,84.22,100,,17.34
"Vietnam",207,57.79,53.93,82.78,84.97,87.16,88.66,60.21,43.15,85.59,73.53,61.47,59.65,53.4,28.3,66.99,75.11,83.23,11.81,33.07
"Haiti",114,57.78,50.87,90.34,85.27,80.2,65.39,95.46,41.82,94.39,97.2,100,35.97,35.97,,71.75,37.56,3.37,56.06,12.19
"Cyprus",81,57.64,93.27,91.81,95.91,100,,,56.42,69.21,66.92,64.63,45.78,36.89,17.98,58.11,44.81,31.51,0,66.89
"Pakistan",53,56.92,60.67,86.72,77.26,67.79,45.44,45.27,44.55,99.87,84.25,68.63,68.29,68.28,0.01,64.16,57.71,51.25,81.35,4.4
"Iraq",192,56.76,65.42,79.56,85.81,92.06,82.62,82.44,42.16,71.7,85.85,100,35.3,35.3,,51.31,25.66,0,,5.57
"Saint Vincent and the Grenadines",127,56.69,63.5,97.57,95.43,93.29,75.16,93.66,62.79,22.17,27.32,32.47,38.44,38.44,,81.43,57.5,33.58,1.05,52.07
"Benin",99,56.66,44.17,92.21,88.64,85.07,99.93,99.87,26.14,100,66.76,33.53,35.2,35.2,,73.32,36.66,0,,12.59
"Barbados",124,56.16,70.28,97.94,91.27,84.6,70.09,27.3,67.01,74.37,73.09,71.81,16.72,16.72,,75.8,42.29,8.77,3.52,100
"Sao Tome and Principe",103,55.77,46.22,92.38,96.19,100,,,53.55,100,100,100,30.17,30.17,,61.78,45.63,29.48,40.45,33.98
"Philippines",15,55.64,62.06,83.7,84,84.29,92.47,68.8,54.77,46.31,44.78,43.24,39.45,35.23,16.97,63.49,50.06,36.62,47.79,16.46
"Montenegro",186,55.58,70.51,85.12,92.56,100,,,59.41,97.58,79.56,61.55,35,31.87,5.6,61.63,30.82,0,0,79.93
"Nigeria",196,55.08,53.96,86.99,71.17,55.35,97.45,97.21,39.39,51.56,75.78,100,40.54,40.54,0,71.13,40.79,10.44,30.95,3.53
"North Korea",21,53.93,73.27,84.98,91.95,98.92,100,,55.76,48.4,70.21,92.02,43.24,38.33,15.13,61.8,30.93,0.06,24.88,0
"Dominica",123,53.49,76.66,97.98,80.36,62.74,26.76,26.94,71.65,91.9,84.99,78.09,25.95,25.95,,85.38,48.45,11.52,0,93.18
"Sudan",49,53.48,52.73,80.66,88.27,95.88,87.65,83.24,48.3,98.73,73.42,48.11,37.21,37.21,,59.71,29.86,0,30.09,4.06
"Lebanon",78,52.8,72.14,88.53,94.27,100,,,30.72,100,83.39,66.78,63.79,63.59,0.02,56.59,31.18,5.77,47.1,0
"Nicaragua",131,50.38,56.13,93.42,80.92,68.42,30.15,9.73,60.51,100,79.5,59.01,31.74,28.72,21.8,68.92,84.46,100,30.96,42.71
"Algeria",84,50.01,74.64,85.67,87.84,90.01,,,43.43,100,100,100,47.61,47.57,0.05,61.2,33.81,6.42,3.5,9.31
"Bosnia and Herzegovina",232,49.61,65.57,84.22,79.5,74.78,,,38.98,100,75.38,50.76,30.31,25.12,1.07,54.16,36.88,19.61,,25.84
"Republique du Congo",100,49.58,55.57,88.5,87.3,86.09,,,46.06,97.16,76.92,56.68,41.65,41.65,,67.87,79.25,90.63,0,9.87
"Guinea Bissau",193,49.09,51.34,89.53,77.23,64.93,30.42,30.68,57.21,25.72,61.06,96.41,22.84,22.84,,67.65,83.83,100,,27.16
"Senegal",66,48.43,52.74,91.43,76.08,60.73,30.28,33.41,44.64,98.9,99.45,100,35.18,35.18,0.12,72.52,81.85,91.18,2.29,28.42
"Democratic Republic of the Congo",199,46.89,49.54,87.74,74.33,60.92,30.31,30.22,40.14,96.9,98.45,100,32.3,32.3,,64.67,65.06,65.45,,1.7
"Guinea",194,46.28,42.89,88.17,78.61,69.05,31.27,32.91,56.56,96.5,78.69,60.88,16.28,16.28,,64.03,71.82,79.61,,7.5
"Ivory Coast",195,46.07,45,91.51,75.35,59.19,32.6,32.48,44.87,99.49,84.91,70.33,34.14,34.14,,72.18,49.27,26.37,,15.95
"Liberia",97,44.9,42.54,91.66,78.62,65.58,34.4,34.3,51.3,100,100,100,21.04,21.04,,69.93,34.96,0,,6.96
"Libya",67,44.27,63.22,82.64,91.32,100,,,55.24,98.14,66.91,35.67,44.28,44.28,0,63.18,31.59,0,1.61,0
"Sierra Leone",96,43.37,58.51,91.05,76.66,62.26,31.65,32.68,46.8,97.42,75.45,53.47,31.25,31.25,,65.33,33.71,2.1,,3.6
