"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_n","z_n_pct","z_g_score","z"
"World","Asia","Eastern Asia","North Korea",1994,1,142,30,21,1,0.0851735015772871,0.510873584520744,0.301033665437562,0.371890203406369,5,39,220,5,26,102,"v",1,1,0,0.0851735015772871
"World","Asia","Eastern Asia","North Korea",1995,1,142,30,21,1,0.0436787187575831,0.507629589474231,0.344485361741871,0.385293227953823,5,39,220,5,29,117,"v",1,1,0,0.0436787187575831
"World","Asia","Eastern Asia","North Korea",1996,1,142,30,21,1,0,0.484201377439562,0.263411445971258,0.314842826499048,5,39,220,5,29,130,"v",1,1,0,0
"World","Asia","Eastern Asia","North Korea",1997,1,142,30,21,1,0.278824146877003,0.506372766367155,0.289272712252091,0.331323683050151,5,39,220,5,30,136,"v",1,1,0,0.278824146877003
"World","Asia","Eastern Asia","North Korea",1998,1,142,30,21,1,0.193736526523495,0.561996992236874,0.346601400814448,0.339756544478187,5,39,220,5,31,143,"v",1,1,0,0.193736526523495
"World","Asia","Eastern Asia","North Korea",1999,1,142,30,21,1,0.717390750713382,0.607696474671817,0.392708557147704,0.358661250403442,5,39,220,5,32,145,"v",1,1,0,0.717390750713382
"World","Asia","Eastern Asia","North Korea",2000,1,142,30,21,1,0.219780862821468,0.468133765328937,0.35650808075318,0.366888140873838,5,39,220,5,33,149,"v",1,1,0,0.219780862821468
"World","Asia","Eastern Asia","North Korea",2001,1,142,30,21,1,0.187620550891306,0.449209557644114,0.338169750462279,0.347223440555646,5,39,220,5,33,152,"v",1,1,0,0.187620550891306
"World","Asia","Eastern Asia","North Korea",2002,1,142,30,21,1,0.519768841732714,0.503490771373315,0.390068193262895,0.355091704189862,5,39,220,5,33,154,"v",1,1,0,0.519768841732714
"World","Asia","Eastern Asia","North Korea",2003,1,142,30,21,1,0.477784406948468,0.544657775598904,0.410617447426962,0.38168044109614,5,39,220,5,33,156,"v",1,1,0,0.477784406948468
"World","Asia","Eastern Asia","North Korea",2004,1,142,30,21,1,0.840417468774656,0.673682399478554,0.41022040772436,0.400668255244425,5,39,220,5,34,157,"v",1,1,0,0.840417468774656
"World","Asia","Eastern Asia","North Korea",2005,1,142,30,21,1,0.896385542168675,0.644966747420186,0.389294551696874,0.355749822610412,5,39,220,5,34,158,"v",1,1,0,0.896385542168675
"World","Asia","Eastern Asia","North Korea",2006,1,142,30,21,1,0.867746549906607,0.633994044030209,0.374114372785868,0.353900246509372,5,39,220,5,34,158,"v",1,1,0,0.867746549906607
"World","Asia","Eastern Asia","North Korea",2007,1,142,30,21,1,0.317597550027973,0.468845858917043,0.387846759396287,0.373660422725616,5,39,220,5,34,158,"v",1,1,0,0.317597550027973
"World","Asia","Eastern Asia","North Korea",2008,1,142,30,21,1,0.255991684699503,0.489673033649128,0.426872414281457,0.383046813384076,5,39,220,5,35,160,"v",1,1,0,0.255991684699503
"World","Asia","Eastern Asia","North Korea",2009,1,142,30,21,1,0.290244253406862,0.444062149496311,0.438236822601947,0.365669060497633,5,39,220,5,35,160,"v",1,1,0,0.290244253406862
"World","Asia","Eastern Asia","South Korea",1976,1,142,30,20,1,0.00484509932453615,0.182337073412065,0.218317577246034,0.363530562891509,5,39,220,3,11,46,"v",1,1,0,0.00484509932453615
"World","Asia","Eastern Asia","South Korea",1977,1,142,30,20,1,0.0225154615669621,0.228724257328996,0.235118096866819,0.280818299991901,5,39,220,3,16,55,"v",1,1,0,0.0225154615669621
"World","Asia","Eastern Asia","South Korea",1978,1,142,30,20,1,0.00399008179667683,0.257625049706951,0.241387302383688,0.313883904791442,5,39,220,4,17,57,"v",1,1,0,0.00399008179667683
"World","Asia","Eastern Asia","South Korea",1979,1,142,30,20,1,0.00256505258357796,0.260223879361287,0.234226414715582,0.316786827931081,5,39,220,4,18,60,"v",1,1,0,0.00256505258357796
"World","Asia","Eastern Asia","South Korea",1980,1,142,30,20,1,0,0.195111415747876,0.265200216230322,0.311081358632182,5,39,220,4,20,64,"v",1,1,0,0
"World","Asia","Eastern Asia","South Korea",1981,1,142,30,20,1,0.161682462675763,0.242314535827679,0.278218385854859,0.316528189535475,5,39,220,4,20,65,"v",1,1,0,0.161682462675763
"World","Asia","Eastern Asia","South Korea",1982,1,142,30,20,1,0.118169396459949,0.222582885106326,0.210565355014326,0.25023538659781,5,39,220,4,20,66,"v",1,1,0,0.118169396459949
"World","Asia","Eastern Asia","South Korea",1983,1,142,30,20,1,0.111487316821689,0.261499793967927,0.223129568633313,0.243767858724039,5,39,220,4,20,67,"v",1,1,0,0.111487316821689
"World","Asia","Eastern Asia","South Korea",1984,1,142,30,20,1,0.0936766365290542,0.269779592105368,0.269415053001057,0.297840961469966,5,39,220,4,22,72,"v",1,1,0,0.0936766365290542
"World","Asia","Eastern Asia","South Korea",1985,1,142,30,20,1,0.977886652010132,0.488434891096905,0.33102832639707,0.314416459107416,5,39,220,4,23,73,"v",1,1,0,0.977886652010132
"World","Asia","Eastern Asia","South Korea",1986,1,142,30,20,1,0.100390291708149,0.261071679271151,0.271851665329772,0.301981248133156,5,39,220,4,23,74,"v",1,1,0,0.100390291708149
"World","Asia","Eastern Asia","South Korea",1987,1,142,30,20,1,0.978208626700366,0.435054642581939,0.251854609128564,0.322799137417832,5,39,220,4,23,79,"v",1,1,0,0.978208626700366
"World","Asia","Eastern Asia","South Korea",1988,1,142,30,20,1,0.978208626700366,0.465505554132029,0.265449599096084,0.292123606309747,5,39,220,4,23,80,"v",1,1,0,0.978208626700366
"World","Asia","Eastern Asia","South Korea",1989,1,142,30,20,1,0.978044482740639,0.619908837949312,0.254461217799776,0.308764066434287,5,39,220,4,23,80,"v",1,1,0,0.978044482740639
"World","Asia","Eastern Asia","South Korea",1990,1,142,30,20,1,0.977867712322471,0.308579092589629,0.183735055813682,0.27239170607438,5,39,220,5,24,82,"v",1,1,0,0.977867712322471
"World","Asia","Eastern Asia","South Korea",1991,1,142,30,20,1,0.980241486509296,0.261613211575245,0.196141721414172,0.286025811847056,5,39,220,5,24,85,"v",1,1,0,0.980241486509296
"World","Asia","Eastern Asia","South Korea",1992,1,142,30,20,1,0.980386690781362,0.238571274180537,0.180584961523945,0.305434765272497,5,39,220,5,24,93,"v",1,1,0,0.980386690781362
"World","Asia","Eastern Asia","South Korea",1993,1,142,30,20,1,0.982255406630564,0.222109382081846,0.219619633541856,0.348775812175587,5,39,220,5,25,96,"v",1,1,0,0.982255406630564
"World","Asia","Eastern Asia","South Korea",1994,1,142,30,20,1,0.984256700293393,0.510873584520744,0.301033665437562,0.371890203406369,5,39,220,5,26,102,"v",1,1,0,0.984256700293393
"World","Asia","Eastern Asia","South Korea",1995,1,142,30,20,1,0.993578272345705,0.507629589474231,0.344485361741871,0.385293227953823,5,39,220,5,29,117,"v",1,1,0,0.993578272345705
"World","Asia","Eastern Asia","South Korea",1996,1,142,30,20,1,0.854967567863837,0.484201377439562,0.263411445971258,0.314842826499048,5,39,220,5,29,130,"v",1,1,0,0.854967567863837
"World","Asia","Eastern Asia","South Korea",1997,1,142,30,20,1,0.868503450733043,0.506372766367155,0.289272712252091,0.331323683050151,5,39,220,5,30,136,"v",1,1,0,0.868503450733043
"World","Asia","Eastern Asia","South Korea",1998,1,142,30,20,1,0.9948755518419,0.561996992236874,0.346601400814448,0.339756544478187,5,39,220,5,31,143,"v",1,1,0,0.9948755518419
"World","Asia","Eastern Asia","South Korea",1999,1,142,30,20,1,0.983612750912924,0.607696474671817,0.392708557147704,0.358661250403442,5,39,220,5,32,145,"v",1,1,0,0.983612750912924
"World","Asia","Eastern Asia","South Korea",2000,1,142,30,20,1,0.953391705792875,0.468133765328937,0.35650808075318,0.366888140873838,5,39,220,5,33,149,"v",1,1,0,0.953391705792875
"World","Asia","Eastern Asia","South Korea",2001,1,142,30,20,1,0.856552647797431,0.449209557644114,0.338169750462279,0.347223440555646,5,39,220,5,33,152,"v",1,1,0,0.856552647797431
"World","Asia","Eastern Asia","South Korea",2002,1,142,30,20,1,0.786663668987439,0.503490771373315,0.390068193262895,0.355091704189862,5,39,220,5,33,154,"v",1,1,0,0.786663668987439
"World","Asia","Eastern Asia","South Korea",2003,1,142,30,20,1,0.935249455076751,0.544657775598904,0.410617447426962,0.38168044109614,5,39,220,5,33,156,"v",1,1,0,0.935249455076751
"World","Asia","Eastern Asia","South Korea",2004,1,142,30,20,1,1,0.673682399478554,0.41022040772436,0.400668255244425,5,39,220,5,34,157,"v",1,1,0,1
"World","Asia","Eastern Asia","South Korea",2005,1,142,30,20,1,0.995513187993148,0.644966747420186,0.389294551696874,0.355749822610412,5,39,220,5,34,158,"v",1,1,0,0.995513187993148
"World","Asia","Eastern Asia","South Korea",2006,1,142,30,20,1,0.834524758569851,0.633994044030209,0.374114372785868,0.353900246509372,5,39,220,5,34,158,"v",1,1,0,0.834524758569851
"World","Asia","Eastern Asia","South Korea",2007,1,142,30,20,1,0.572587537566884,0.468845858917043,0.387846759396287,0.373660422725616,5,39,220,5,34,158,"v",1,1,0,0.572587537566884
"World","Asia","Eastern Asia","South Korea",2008,1,142,30,20,1,0.737611040061777,0.489673033649128,0.426872414281457,0.383046813384076,5,39,220,5,35,160,"v",1,1,0,0.737611040061777
"World","Asia","Eastern Asia","South Korea",2009,1,142,30,20,1,0.607523457140342,0.444062149496311,0.438236822601947,0.365669060497633,5,39,220,5,35,160,"v",1,1,0,0.607523457140342
"World","Asia","Eastern Asia","Taiwan",1976,1,142,30,14,1,0.0823615199610283,0.182337073412065,0.218317577246034,0.363530562891509,5,39,220,3,11,46,"v",1,1,0,0.0823615199610283
"World","Asia","Eastern Asia","Taiwan",1977,1,142,30,14,1,0.110773518247121,0.228724257328996,0.235118096866819,0.280818299991901,5,39,220,3,16,55,"v",1,1,0,0.110773518247121
"World","Asia","Eastern Asia","Taiwan",1978,1,142,30,14,1,0.212572559713619,0.257625049706951,0.241387302383688,0.313883904791442,5,39,220,4,17,57,"v",1,1,0,0.212572559713619
"World","Asia","Eastern Asia","Taiwan",1979,1,142,30,14,1,0.268592410889699,0.260223879361287,0.234226414715582,0.316786827931081,5,39,220,4,18,60,"v",1,1,0,0.268592410889699
"World","Asia","Eastern Asia","Taiwan",1980,1,142,30,14,1,0.0841410796763249,0.195111415747876,0.265200216230322,0.311081358632182,5,39,220,4,20,64,"v",1,1,0,0.0841410796763249
"World","Asia","Eastern Asia","Taiwan",1981,1,142,30,14,1,0.0727799101971441,0.242314535827679,0.278218385854859,0.316528189535475,5,39,220,4,20,65,"v",1,1,0,0.0727799101971441
"World","Asia","Eastern Asia","Taiwan",1982,1,142,30,14,1,0.0406121332503785,0.222582885106326,0.210565355014326,0.25023538659781,5,39,220,4,20,66,"v",1,1,0,0.0406121332503785
"World","Asia","Eastern Asia","Taiwan",1983,1,142,30,14,1,0.0775230594053062,0.261499793967927,0.223129568633313,0.243767858724039,5,39,220,4,20,67,"v",1,1,0,0.0775230594053062
"World","Asia","Eastern Asia","Taiwan",1984,1,142,30,14,1,0.132045312908743,0.269779592105368,0.269415053001057,0.297840961469966,5,39,220,4,22,72,"v",1,1,0,0.132045312908743
"World","Asia","Eastern Asia","Taiwan",1985,1,142,30,14,1,0.131467639235456,0.488434891096905,0.33102832639707,0.314416459107416,5,39,220,4,23,73,"v",1,1,0,0.131467639235456
"World","Asia","Eastern Asia","Taiwan",1986,1,142,30,14,1,0.100285313511326,0.261071679271151,0.271851665329772,0.301981248133156,5,39,220,4,23,74,"v",1,1,0,0.100285313511326
"World","Asia","Eastern Asia","Taiwan",1987,1,142,30,14,1,0.119911368294643,0.435054642581939,0.251854609128564,0.322799137417832,5,39,220,4,23,79,"v",1,1,0,0.119911368294643
"World","Asia","Eastern Asia","Taiwan",1988,1,142,30,14,1,0.121235781470218,0.465505554132029,0.265449599096084,0.292123606309747,5,39,220,4,23,80,"v",1,1,0,0.121235781470218
"World","Asia","Eastern Asia","Taiwan",1989,1,142,30,14,1,0.821864170353361,0.619908837949312,0.254461217799776,0.308764066434287,5,39,220,4,23,80,"v",1,1,0,0.821864170353361
"World","Asia","Eastern Asia","Taiwan",1990,1,142,30,14,1,0.00154191623243895,0.308579092589629,0.183735055813682,0.27239170607438,5,39,220,5,24,82,"v",1,1,0,0.00154191623243895
"World","Asia","Eastern Asia","Taiwan",1991,1,142,30,14,1,0.00272794140064748,0.261613211575245,0.196141721414172,0.286025811847056,5,39,220,5,24,85,"v",1,1,0,0.00272794140064748
"World","Asia","Eastern Asia","Taiwan",1992,1,142,30,14,1,0.00401634775321818,0.238571274180537,0.180584961523945,0.305434765272497,5,39,220,5,24,93,"v",1,1,0,0.00401634775321818
"World","Asia","Eastern Asia","Taiwan",1993,1,142,30,14,1,0.00421760903799369,0.222109382081846,0.219619633541856,0.348775812175587,5,39,220,5,25,96,"v",1,1,0,0.00421760903799369
"World","Asia","Eastern Asia","Taiwan",1994,1,142,30,14,1,0.699844224924842,0.510873584520744,0.301033665437562,0.371890203406369,5,39,220,5,26,102,"v",1,1,0,0.699844224924842
"World","Asia","Eastern Asia","Taiwan",1995,1,142,30,14,1,0.699669383786396,0.507629589474231,0.344485361741871,0.385293227953823,5,39,220,5,29,117,"v",1,1,0,0.699669383786396
"World","Asia","Eastern Asia","Taiwan",1996,1,142,30,14,1,0.712137435539504,0.484201377439562,0.263411445971258,0.314842826499048,5,39,220,5,29,130,"v",1,1,0,0.712137435539504
"World","Asia","Eastern Asia","Taiwan",1997,1,142,30,14,1,0.520165911098768,0.506372766367155,0.289272712252091,0.331323683050151,5,39,220,5,30,136,"v",1,1,0,0.520165911098768
"World","Asia","Eastern Asia","Taiwan",1998,1,142,30,14,1,0.712456658536643,0.561996992236874,0.346601400814448,0.339756544478187,5,39,220,5,31,143,"v",1,1,0,0.712456658536643
"World","Asia","Eastern Asia","Taiwan",1999,1,142,30,14,1,0.541123323811973,0.607696474671817,0.392708557147704,0.358661250403442,5,39,220,5,32,145,"v",1,1,0,0.541123323811973
"World","Asia","Eastern Asia","Taiwan",2000,1,142,30,14,1,0.39250140911292,0.468133765328937,0.35650808075318,0.366888140873838,5,39,220,5,33,149,"v",1,1,0,0.39250140911292
"World","Asia","Eastern Asia","Taiwan",2001,1,142,30,14,1,0.43347373307567,0.449209557644114,0.338169750462279,0.347223440555646,5,39,220,5,33,152,"v",1,1,0,0.43347373307567
"World","Asia","Eastern Asia","Taiwan",2002,1,142,30,14,1,0.368857165981,0.503490771373315,0.390068193262895,0.355091704189862,5,39,220,5,33,154,"v",1,1,0,0.368857165981
"World","Asia","Eastern Asia","Taiwan",2003,1,142,30,14,1,0.451543783991326,0.544657775598904,0.410617447426962,0.38168044109614,5,39,220,5,33,156,"v",1,1,0,0.451543783991326
"World","Asia","Eastern Asia","Taiwan",2004,1,142,30,14,1,0.619978934495917,0.673682399478554,0.41022040772436,0.400668255244425,5,39,220,5,34,157,"v",1,1,0,0.619978934495917
"World","Asia","Eastern Asia","Taiwan",2005,1,142,30,14,1,0.37626256628317,0.644966747420186,0.389294551696874,0.355749822610412,5,39,220,5,34,158,"v",1,1,0,0.37626256628317
"World","Asia","Eastern Asia","Taiwan",2006,1,142,30,14,1,0.411716055772959,0.633994044030209,0.374114372785868,0.353900246509372,5,39,220,5,34,158,"v",1,1,0,0.411716055772959
"World","Asia","Eastern Asia","Taiwan",2007,1,142,30,14,1,0.382626963172629,0.468845858917043,0.387846759396287,0.373660422725616,5,39,220,5,34,158,"v",1,1,0,0.382626963172629
"World","Asia","Eastern Asia","Taiwan",2008,1,142,30,14,1,0.406996286195859,0.489673033649128,0.426872414281457,0.383046813384076,5,39,220,5,35,160,"v",1,1,0,0.406996286195859
"World","Asia","Eastern Asia","Taiwan",2009,1,142,30,14,1,0.397494051120305,0.444062149496311,0.438236822601947,0.365669060497633,5,39,220,5,35,160,"v",1,1,0,0.397494051120305
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1976,1,142,35,26,,,0.137501524206602,0.218317577246034,0.363530562891509,12,39,220,4,11,46,"r2",12,0.333333333333333,0.333333333333333,0.137501524206602
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1977,1,142,35,26,,,0.285002184480288,0.235118096866819,0.280818299991901,12,39,220,6,16,55,"r2",12,0.5,0.25,0.285002184480288
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1978,1,142,35,26,,,0.296674707661165,0.241387302383688,0.313883904791442,12,39,220,6,17,57,"r2",12,0.5,0.25,0.296674707661165
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1979,1,142,35,26,,,0.297727017368962,0.234226414715582,0.316786827931081,12,39,220,6,18,60,"r2",12,0.5,0.25,0.297727017368962
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1980,1,142,35,26,,,0.358046214621929,0.265200216230322,0.311081358632182,12,39,220,6,20,64,"r2",12,0.5,0.25,0.358046214621929
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1981,1,142,35,26,,,0.340857976217091,0.278218385854859,0.316528189535475,12,39,220,6,20,65,"r2",12,0.5,0.25,0.340857976217091
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1982,1,142,35,26,,,0.247799584145001,0.210565355014326,0.25023538659781,12,39,220,6,20,66,"r2",12,0.5,0.25,0.247799584145001
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1983,1,142,35,26,,,0.297728449403689,0.223129568633313,0.243767858724039,12,39,220,6,20,67,"r2",12,0.5,0.25,0.297728449403689
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1984,1,142,35,26,,,0.313695181867572,0.269415053001057,0.297840961469966,12,39,220,6,22,72,"r2",12,0.5,0.25,0.313695181867572
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1985,1,142,35,26,,,0.357276652409062,0.33102832639707,0.314416459107416,12,39,220,6,23,73,"r2",12,0.5,0.25,0.357276652409062
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1986,1,142,35,26,,,0.39286530367544,0.271851665329772,0.301981248133156,12,39,220,6,23,74,"r2",12,0.5,0.25,0.39286530367544
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1987,1,142,35,26,,,0.283829211079737,0.251854609128564,0.322799137417832,12,39,220,6,23,79,"r2",12,0.5,0.25,0.283829211079737
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1988,1,142,35,26,,,0.237385586373813,0.265449599096084,0.292123606309747,12,39,220,6,23,80,"r2",12,0.5,0.25,0.237385586373813
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1989,1,142,35,26,,,0.232753605535618,0.254461217799776,0.308764066434287,12,39,220,6,23,80,"r2",12,0.5,0.25,0.232753605535618
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1990,1,142,35,26,,,0.245421862595947,0.183735055813682,0.27239170607438,12,39,220,6,24,82,"r2",12,0.5,0.25,0.245421862595947
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1991,1,142,35,26,,,0.335683632640997,0.196141721414172,0.286025811847056,12,39,220,6,24,85,"r2",12,0.5,0.25,0.335683632640997
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1992,1,142,35,26,,,0.314701048583434,0.180584961523945,0.305434765272497,12,39,220,6,24,93,"r2",12,0.5,0.25,0.314701048583434
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1993,1,142,35,26,,,0.319884336398702,0.219619633541856,0.348775812175587,12,39,220,6,25,96,"r2",12,0.5,0.25,0.319884336398702
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1994,1,142,35,26,,,0.356249470286415,0.301033665437562,0.371890203406369,12,39,220,6,26,102,"r2",12,0.5,0.25,0.356249470286415
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1995,1,142,35,26,,,0.384621941062504,0.344485361741871,0.385293227953823,12,39,220,8,29,117,"r2",12,0.666666666666667,0.166666666666667,0.384621941062504
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1996,1,142,35,26,,,0.389596574586002,0.263411445971258,0.314842826499048,12,39,220,8,29,130,"r2",12,0.666666666666667,0.166666666666667,0.389596574586002
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1997,1,142,35,26,,,0.396622433166983,0.289272712252091,0.331323683050151,12,39,220,8,30,136,"r2",12,0.666666666666667,0.166666666666667,0.396622433166983
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1998,1,142,35,26,,,0.39764579097297,0.346601400814448,0.339756544478187,12,39,220,8,31,143,"r2",12,0.666666666666667,0.166666666666667,0.39764579097297
"World","Asia","South-Eastern Asia","Andaman and Nicobar",1999,1,142,35,26,,,0.429473511057211,0.392708557147704,0.358661250403442,12,39,220,8,32,145,"r2",12,0.666666666666667,0.166666666666667,0.429473511057211
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2000,1,142,35,26,,,0.419603360729966,0.35650808075318,0.366888140873838,12,39,220,9,33,149,"r2",12,0.75,0.125,0.419603360729966
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2001,1,142,35,26,,,0.432287810003595,0.338169750462279,0.347223440555646,12,39,220,9,33,152,"r2",12,0.75,0.125,0.432287810003595
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2002,1,142,35,26,,,0.453701073761199,0.390068193262895,0.355091704189862,12,39,220,9,33,154,"r2",12,0.75,0.125,0.453701073761199
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2003,1,142,35,26,,,0.498298386156844,0.410617447426962,0.38168044109614,12,39,220,9,33,156,"r2",12,0.75,0.125,0.498298386156844
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2004,1,142,35,26,,,0.511543448252184,0.41022040772436,0.400668255244425,12,39,220,9,34,157,"r2",12,0.75,0.125,0.511543448252184
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2005,1,142,35,26,,,0.498836077530528,0.389294551696874,0.355749822610412,12,39,220,9,34,158,"r2",12,0.75,0.125,0.498836077530528
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2006,1,142,35,26,,,0.450985866270668,0.374114372785868,0.353900246509372,12,39,220,9,34,158,"r2",12,0.75,0.125,0.450985866270668
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2007,1,142,35,26,,,0.480596906561304,0.387846759396287,0.373660422725616,12,39,220,9,34,158,"r2",12,0.75,0.125,0.480596906561304
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2008,1,142,35,26,,,0.418202512267492,0.426872414281457,0.383046813384076,12,39,220,10,35,160,"r2",12,0.833333333333333,0.0833333333333333,0.418202512267492
"World","Asia","South-Eastern Asia","Andaman and Nicobar",2009,1,142,35,26,,,0.533002999804742,0.438236822601947,0.365669060497633,12,39,220,10,35,160,"r2",12,0.833333333333333,0.0833333333333333,0.533002999804742
"World","Asia","South-Eastern Asia","Brunei",1976,1,142,35,247,,,0.137501524206602,0.218317577246034,0.363530562891509,12,39,220,4,11,46,"r2",12,0.333333333333333,0.333333333333333,0.137501524206602
"World","Asia","South-Eastern Asia","Brunei",1977,1,142,35,247,,,0.285002184480288,0.235118096866819,0.280818299991901,12,39,220,6,16,55,"r2",12,0.5,0.25,0.285002184480288
"World","Asia","South-Eastern Asia","Brunei",1978,1,142,35,247,,,0.296674707661165,0.241387302383688,0.313883904791442,12,39,220,6,17,57,"r2",12,0.5,0.25,0.296674707661165
"World","Asia","South-Eastern Asia","Brunei",1979,1,142,35,247,,,0.297727017368962,0.234226414715582,0.316786827931081,12,39,220,6,18,60,"r2",12,0.5,0.25,0.297727017368962
"World","Asia","South-Eastern Asia","Brunei",1980,1,142,35,247,,,0.358046214621929,0.265200216230322,0.311081358632182,12,39,220,6,20,64,"r2",12,0.5,0.25,0.358046214621929
"World","Asia","South-Eastern Asia","Brunei",1981,1,142,35,247,,,0.340857976217091,0.278218385854859,0.316528189535475,12,39,220,6,20,65,"r2",12,0.5,0.25,0.340857976217091
"World","Asia","South-Eastern Asia","Brunei",1982,1,142,35,247,,,0.247799584145001,0.210565355014326,0.25023538659781,12,39,220,6,20,66,"r2",12,0.5,0.25,0.247799584145001
"World","Asia","South-Eastern Asia","Brunei",1983,1,142,35,247,,,0.297728449403689,0.223129568633313,0.243767858724039,12,39,220,6,20,67,"r2",12,0.5,0.25,0.297728449403689
"World","Asia","South-Eastern Asia","Brunei",1984,1,142,35,247,,,0.313695181867572,0.269415053001057,0.297840961469966,12,39,220,6,22,72,"r2",12,0.5,0.25,0.313695181867572
"World","Asia","South-Eastern Asia","Brunei",1985,1,142,35,247,,,0.357276652409062,0.33102832639707,0.314416459107416,12,39,220,6,23,73,"r2",12,0.5,0.25,0.357276652409062
"World","Asia","South-Eastern Asia","Brunei",1986,1,142,35,247,,,0.39286530367544,0.271851665329772,0.301981248133156,12,39,220,6,23,74,"r2",12,0.5,0.25,0.39286530367544
"World","Asia","South-Eastern Asia","Brunei",1987,1,142,35,247,,,0.283829211079737,0.251854609128564,0.322799137417832,12,39,220,6,23,79,"r2",12,0.5,0.25,0.283829211079737
"World","Asia","South-Eastern Asia","Brunei",1988,1,142,35,247,,,0.237385586373813,0.265449599096084,0.292123606309747,12,39,220,6,23,80,"r2",12,0.5,0.25,0.237385586373813
"World","Asia","South-Eastern Asia","Brunei",1989,1,142,35,247,,,0.232753605535618,0.254461217799776,0.308764066434287,12,39,220,6,23,80,"r2",12,0.5,0.25,0.232753605535618
"World","Asia","South-Eastern Asia","Brunei",1990,1,142,35,247,,,0.245421862595947,0.183735055813682,0.27239170607438,12,39,220,6,24,82,"r2",12,0.5,0.25,0.245421862595947
"World","Asia","South-Eastern Asia","Brunei",1991,1,142,35,247,,,0.335683632640997,0.196141721414172,0.286025811847056,12,39,220,6,24,85,"r2",12,0.5,0.25,0.335683632640997
"World","Asia","South-Eastern Asia","Brunei",1992,1,142,35,247,,,0.314701048583434,0.180584961523945,0.305434765272497,12,39,220,6,24,93,"r2",12,0.5,0.25,0.314701048583434
"World","Asia","South-Eastern Asia","Brunei",1993,1,142,35,247,,,0.319884336398702,0.219619633541856,0.348775812175587,12,39,220,6,25,96,"r2",12,0.5,0.25,0.319884336398702
"World","Asia","South-Eastern Asia","Brunei",1994,1,142,35,247,,,0.356249470286415,0.301033665437562,0.371890203406369,12,39,220,6,26,102,"r2",12,0.5,0.25,0.356249470286415
"World","Asia","South-Eastern Asia","Brunei",1995,1,142,35,247,1,1,0.384621941062504,0.344485361741871,0.385293227953823,12,39,220,8,29,117,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",1996,1,142,35,247,1,1,0.389596574586002,0.263411445971258,0.314842826499048,12,39,220,8,29,130,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",1997,1,142,35,247,1,1,0.396622433166983,0.289272712252091,0.331323683050151,12,39,220,8,30,136,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",1998,1,142,35,247,1,1,0.39764579097297,0.346601400814448,0.339756544478187,12,39,220,8,31,143,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",1999,1,142,35,247,1,1,0.429473511057211,0.392708557147704,0.358661250403442,12,39,220,8,32,145,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",2000,1,142,35,247,1,1,0.419603360729966,0.35650808075318,0.366888140873838,12,39,220,9,33,149,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",2001,1,142,35,247,1,1,0.432287810003595,0.338169750462279,0.347223440555646,12,39,220,9,33,152,"v",1,1,0,1
"World","Asia","South-Eastern Asia","Brunei",2002,1,142,35,247,1,0.999990433458094,0.453701073761199,0.390068193262895,0.355091704189862,12,39,220,9,33,154,"v",1,1,0,0.999990433458094
