"rgn_id","species","species_code","sust_coeff","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
163,"Butter clam",871,0.811764706,24,23,25,5,5,5,14,11,11,62,15,15
163,"Chinook(=Spring=King) salmon",872,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
163,"Clams, etc. nei",873,0.811764706,7,0,0,0,0,0,0,0,0,0,0,0
163,"Cockles nei",874,0.811764706,0.1,0,0,0,1,0,1,0.1,0.1,1,0.1,0.1
163,"Coho(=Silver) salmon",875,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
163,"Cupped oysters nei",876,1,152,197,300,272,402,400,438,282,232,200,180,196
163,"European flat oyster",877,0.833333333,108,45,36,46,44,50,61,76,14,0,1,0.1
163,"Flat oysters nei",878,0.866666667,0,0,0,0,0,0,0,0,0,0,0,0
163,"Japanese carpet shell",879,0.841666667,2381,2818,2862,2975,3243,3934,5616,3882,3679,3507,2722,3429
163,"Longfin yellowtail",856,0.444010417,0,0,0,0,0,26,154,330,473,251,400,400
163,"Marine molluscs nei",880,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
163,"Northern quahog(=Hard clam)",387,0.811764706,23985,22398,20702,31934,66390,38635,27000,27000,27000,27000,29257,28841
163,"Northern white shrimp",461,0.366666667,0,0,0,0,0,0,0,0,0,0,0,0
163,"Olympia oyster",881,0.811764706,20,310,21,17,14,14,10,0.1,0,0,1,0.1
163,"Pacific cupped oyster",882,0.9,38418,54222,43924,42756,44018,41716,38780,35131,31618,38910,29169,29718
163,"Pacific geoduck",883,0.811764706,9,124,235,220,349,400,525,451,598,701,579,607
163,"Pacific horse clam",884,0.811764706,0,2,4,5,5,2,2,2,5,4,1,1
163,"Pacific littleneck clam",885,0.811764706,81,63,205,64,79,60,60,46,38,41,29,31
163,"Rainbow trout",886,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
163,"Red drum",462,0.366666667,0,0,0,0,1362,1500,1500,1814,1400,1400,1134,1474
163,"Sand gaper",388,0.811764706,0,70,293,508,250,250,392,232,577,701,945,601
163,"Scallops nei",887,0.833333333,1,0,0,0,0,0,0,0,0,0,0,0
163,"Whiteleg shrimp",48,0.433333333,2948,4672,5579,6069,5602,4182,3543,2495,1950,1724,1349,1161
164,"Cobia",423,0.444010417,0,0,0,0,0,0,0,0,384,85,82.7,100
164,"Palinurid spiny lobsters nei",424,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0
164,"Whiteleg shrimp",21,0.366666667,3630,4460,4400,10160,11040,10653,7235,2472,2279,4027,4000,4000
166,"Mangrove cupped oyster",442,0.811764706,1,1,0,0,0,0,0,0,0,0,0,0
166,"Whiteleg shrimp",32,0.374509804,0,0,150,456,295,875,476,16,136,140,140,45
167,"Flathead grey mullet",54,0.412820513,0,0,0,0,0,0,0,0,0,35.1,35.3,19
167,"Lebranche mullet",55,0.444010417,0,0,0,0,0,0,0,0,0,31.3,35.4,18
167,"Penaeus shrimps nei",56,0.266666667,162,162,162,162,162,162,160,160,77,77.7,47.2,29
167,"Whitemouth croaker",57,0.444010417,0,0,0,0,0,0,0,0,0,23.9,13.9,7
168,"Whiteleg shrimp",45,0.374509804,215,368,368,260,288,242,180,51,28,34.5,68,86.9
17,"Barramundi(=Giant seaperch)",811,0.444010417,0,0,0,0,0,0,0,0,10,10,10,0
17,"Giant tiger prawn",812,0.366666667,0,0,0,0,0,0,0,0,12,12,10,10
17,"Indo-Pacific swamp crab",813,0.416666667,0,0,0,0,0,0,0,0,0,0,18,0
17,"Mangrove cupped oyster",1129,0.811764706,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0
17,"Milkfish",814,0.414285714,0,0,0,0,0,0,0,0,0,0,0,1
17,"Pearl oyster shells nei",1130,0.811764706,0,0,1,1,1,1,1,1,1,0,0,0
171,"Cupped oysters nei",408,0.9,1191,1731,1759,2196,2682,2110,3413,1385,2025,2025,1908,2370
171,"Groupers nei",409,0.333333333,3,3,3,3,0,0,0,0,0,0,0,0
171,"Marine fishes nei",410,0.477777778,13,13,13,1,0,0,0,0,0,0,0,0
171,"Marine molluscs nei",411,0.533333333,1,1,1,1,0,15,15,0,0,0,0,0
171,"Mullets nei",412,0.561111111,12,12,12,1,0,0,0,0,0,0,0,0
171,"Pacific lion's paw",413,0.811764706,0,0,0,0,0,0,0,18,14,14,5,5
171,"Scallops nei",414,0.833333333,2,2,2,2,1,1,1,0,0,0,0,0
171,"Snooks(=Robalos) nei",415,0.444010417,5,5,5,1,0,0,0,0,0,0,0,0
171,"South American rock mussel",416,0.811764706,11760,11080,9067,8608,10380,12775,12083,12002,11067,11067,13723,15970
171,"Whiteleg shrimp",49,0.3,25388,40000,60253,90190,75904,63134,65000,65000,70251,65188,69422,65671
172,"Blue mussel",406,0.833333333,0,0,15,30,30,35,12,13,62,50,100,124
172,"Pacific cupped oyster",407,0.9,10,10,60,50,108,120,110,120,73,105,20,120
173,"Penaeus shrimps nei",419,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0
174,"Atlantic salmon",243,0.5,0,0,0,0,0,0,0,0,0,0,0,0
174,"European whitefish",244,0.444010417,63,157,159,284,383,509,672,702,568,578,577,936
174,"Rainbow trout",245,0.566666667,13210,13033,12001,10151,10586,11612,10073,10094,10712,10508,9269,8376
174,"Sea trout",246,0.466666667,6,0,0,0,0,0,0,0,0,0,0,33
175,"Atlantic cod",182,0.283333333,0,0,0,0,0,0,0,0.1,5,0,0,0
175,"Atlantic salmon",183,0.5,0,0,1,0.1,1,1,0,0,0,0,0,0
175,"Blue mussel",184,0.933333333,0,0,0,11,55,280,411,949,1737,2555.8,669,537
175,"European eel",185,0.433333333,0,0,145,103,104,71,918,742,82,1021.8,1000,800
175,"European eel",178,0.433333333,0,0,0,43,44,720,0,0,0,0,0,0
175,"European flounder",186,0.444010417,0,0,2,0.1,0,0,0,0.1,0.1,0,0,0
175,"European whitefish",179,0.444010417,0,0,0,0,0,1,0.1,0,0,0,0,0
175,"Marine fishes nei",187,0.477777778,0,0,0,0,0,0,0,0,0,0,5,5
175,"Rainbow trout",188,0.566666667,7264,5853,3139,7664,8785,7809,7848,6882,10228,9099.3,10100,10100
175,"Rainbow trout",180,0.566666667,0,0,50,280,293,729,0,0,0,94.2,100,100
175,"Sea trout",181,0.466666667,0,0,0,0,0,0,0,201,347,0,77,71
175,"Turbot",189,0.5,0,0,1,4,6,8,3,21,277,2.2,6,5
176,"Bastard halibut",171,0.444010417,0,0,0,0,0,0,0,1,0.1,0.1,0,0
176,"Blue mussel",172,0.933333333,24122,11638,8018,28549,12474,9470,3670,10539,6896,3600,4905,20830
176,"Clams, etc. nei",173,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0
176,"Common edible cockle",174,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0
176,"European seabass",169,0.566666667,7,10,40,0,45,25,15,15,0.1,0.1,0,0
176,"Pacific cupped oyster",175,0.533333333,85,85,85,85,85,85,86,86,86,86,80,80
176,"Rainbow trout",176,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
176,"Rainbow trout",170,0.566666667,27,26,23,19,19,21,20,20,22,14,14,26
176,"Turbot",177,0.5,0,0,2,0,58,68,60,60,0.1,0.1,0,0
177,"Aquatic invertebrates nei",321,0.542156863,0,0,0,0,0,0,0,0,0,0,0,0
177,"Blue mussel",322,0.933333333,66800,48600,45061,56200,67200,59500,31300,43731,36082,45617.7,56227,32418
177,"Cupped oysters nei",323,0.9,2000,2857,2789,2680,2741,3120,3268,3300,2036.4,1930.4,3860,3500
177,"European flat oyster",324,0.833333333,92,100,62,85,132,75,85,90,32.3,80.5,98.1,90
177,"Rainbow trout",325,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
177,"Soles nei",326,0.444010417,0,0,0,0,0,0,0,0,0,0,20,20
177,"Turbot",320,0.5,0,0,0,75,75,75,100,90,90,150,250,200
179,"Atlantic salmon",248,0.366666667,0.1,90,443,544,735,1190,1391,1100,1335,0,800,800
179,"Blue mussel",644,0.933333333,0,0,0,0,0,0,0,0,970.5,821.8,800,800
179,"Blue mussel",249,0.933333333,60819,55220,56111,48488,55361,58105,56675,56700,63543,60797.6,61000,61000
179,"Clams, etc. nei",645,0.811764706,0,0,18,11,16,16,14,10,10.2,0,0,0
179,"Clams, etc. nei",250,0.811764706,0,0,700,439,634,634,619,620,538.4,1714.2,1700,1700
179,"Coho(=Silver) salmon",251,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
179,"Common edible cockle",252,0.733333333,1400,1610,1212,600,1110,1390,1632,1640,1442.7,1590.8,1580,1580
179,"Common edible cockle",646,0.733333333,0,0,0,0,0,0,0,0,15.3,6.9,10,10
179,"European eel",470,0.433333333,6,0.1,0,0,0,0,0,0,0,0,0,0
179,"European flat oyster",253,0.833333333,2000,1650,1998,1300,1920,1280,1971,1960,1130.7,1130.8,1000,1000
179,"European flat oyster",647,0.833333333,0,0,0,0,0,0,0,0,8.9,42.8,40,40
179,"European seabass",254,0.5,0,0,0,0,0,0,0,0,1898.2,0,1400,1500
179,"European seabass",643,0.5,0,0,0,0,0,0,0,0,0,0,0,0
179,"European seabass",648,0.5,3020,2721,3536,3876,3438,3913,3239,3240,2264.5,1253.2,1200,1500
179,"Finfishes nei",255,0.444010417,0,0,0,0,0,0,0,0,41.5,46,45,45
179,"Gilthead seabream",649,0.233333333,1180,1643,1361,1139,1379,1778,1609,1600,573.8,513.1,500,600
179,"Gilthead seabream",256,0.233333333,0,0,0,0,0,0,0,0,608.6,0,900,900
179,"Great Atlantic scallop",257,0.811764706,28,30,0,0,0,0,0,0,0,0,0,0
179,"Grooved carpet shell",650,0.866666667,0,0,0,0,0,0,0,0,152.85,182.45,150,150
179,"Grooved carpet shell",258,0.866666667,483,1015,718,325,905,905,543,540,457.4,439.5,450,450
179,"Japanese carpet shell",651,0.841666667,0,0,0,0,0,0,0,0,152.85,182.45,180,180
179,"Japanese carpet shell",259,0.841666667,507,1015,719,325,905,905,543,540,457.4,439.5,400,400
179,"Kuruma prawn",247,0.433333333,28,20,30,41,40,38,41,40,67.6,90,90,90
179,"Marine fishes nei",652,0.477777778,0,0,0,0,0,0,0,0,1.1,3.5,5,5
179,"Marine fishes nei",260,0.477777778,0,0,0,0,0,0,0,0,0,3566.6,0,0
179,"Marine molluscs nei",261,0.533333333,380,400,0,0,0,0,0,0,0,0,0,0
179,"Meagre",653,0.444010417,33,35,165,100,147,267,282,282,555.1,417.9,400,400
179,"Mediterranean mussel",654,0.82,7181,18000,12587,16162,12419,13115,16023,16060,13599.3,14163.7,14000,14000
179,"Mediterranean mussel",262,0.82,0,0,0,0,0,0,0,0,413.5,1040.3,1000,1000
179,"Pacific cupped oyster",655,0.757142857,10000,8090,8470,8600,9000,9000,8810,8800,7595.9,6588.5,5000,5000
179,"Pacific cupped oyster",263,0.757142857,123500,99300,104816,106005,107740,109120,101896,102000,96203.3,96878.6,90000,90000
179,"Periwinkles nei",264,0.811764706,531,500,0,0,0,0,0,0,0,0,0,0
179,"Rainbow trout",265,0.566666667,160,114,187,150,155,59,37,68,27.2,9,0,0
179,"Sea trout",266,0.466666667,400,300,327,30,35,35,0,0,0,0,0,0
179,"Senegalese sole",267,0.444010417,0,0,0,0,0,0,0,0,0,0,150,150
179,"Tuberculate abalone",268,0.811764706,0,0,0,0,0,0,0,0,0,0,10,10
179,"Turbot",269,0.5,908,702,924,909,949,791,870,850,655.8,0,400,400
179,"White seabream",656,0.444010417,0.1,10,0,0,0,0,0,0,0,0,0,0
18,"Anadara clams nei",1074,0.811764706,1416,1416,0.1,0.1,0.1,0.1,0,0,0,0,0,0
18,"Blue shrimp",803,0.372222222,0,0,0,0,0,0,0,0,0,4,0,0
18,"Flathead grey mullet",1072,0.412820513,0,0,0,0,0,0,0,0,0,0,0,0
18,"Giant tiger prawn",804,0.366666667,45,41,0,1,12,12,26,13,11,6,0.5,2
18,"Green mussel",1075,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0
18,"Pearl oyster shells nei",1076,0.811764706,12,10,5,0.1,12.5,12.5,0,0,0,0.03,0,10
18,"Spinefeet(=Rabbitfishes) nei",1073,0.444010417,0,0,0,0,0,0,0,0,0,0,0,0
180,"Atlantic cod",279,0.283333333,0,15,0,0,8,69,543,1111,1822,0.12,0.7,0.7
180,"Atlantic halibut",280,0.533333333,1,80,187,187,187,272,233,147,206,189,139,83.1
180,"Atlantic salmon",281,0.378947368,128959,138519,145609,145609,158099,129823,131973,130104,128744,133434,154625,158018
180,"Blue mussel",282,0.902380952,11107,17332,17580,19218,30699,28506,23960,25358,28247,28000,30212,6996
180,"Blue mussel",272,0.902380952,87,78,96,108,25,50,50,50,127,111,201,89
180,"Common edible cockle",283,0.733333333,43,105,105,20,24,5,0,2,2057,0,7.3,6996
180,"Cupped oysters nei",284,0.888095238,479,0,0,0,0,0,0,0,0,0,0,0
180,"European flat oyster",285,0.823076923,4,145,132,144,149,42,54,91,270,39,116.85,28
180,"European seabass",286,0.452222222,0,0,0,12,12,0,0,0,23,0,473,473
180,"Great Atlantic scallop",287,0.811764706,41,28,39,46,14,12,10,6,15,6.5,0,9
180,"Great Atlantic scallop",273,0.811764706,2,2,2,1,4,8,10,4,9,0,2.4,2.4
180,"Grooved carpet shell",274,0.866666667,0,0,0,0.1,0,0,0,0,0,0,0,0
180,"Grooved carpet shell",288,0.866666667,0,0,0,5,5,0,4,4,0,0,0,0
180,"Haddock",289,0.533333333,0,0,0,0,0,0,4,0,0,0,0,0
180,"Japanese carpet shell",290,0.841666667,29,36,36,23,50,5,50,14,0,1,14.5,14.5
180,"Mediterranean mussel",291,0.82,0,0,0,4,4,0,0,0,0,0,0,0
180,"Northern quahog(=Hard clam)",292,0.811764706,0,0,0,1,1,250,0,4,4,4,12,12
180,"Pacific cupped oyster",275,0.757142857,299,405,481,575,746,592,600,737,835,911,924,997
180,"Pacific cupped oyster",293,0.757142857,633,826,796,1012,1504,922,1376,1329,4248,4000,1149.6,251
180,"Queen scallop",294,0.811764706,58,47,19,19,50,58,60,15,27,5.52,7.3,1
180,"Rainbow trout",295,0.566666667,784,561,997,997,1664,1242,2341,2353,2628,2620,1606,1239
180,"Rainbow trout",278,0.566666667,0.1,0.1,0,0,0,0,0,0,0,0,0,0
180,"Sea trout",296,0.466666667,42,12,92,92,116,75,207,71,311,150,6,17.7
180,"Tuberculate abalone",276,0.811764706,2,2,1,0,0,0,0,0,0,0,0,0.1
180,"Turbot",277,0.5,0,0,0,0,0,0,0,0,1,2.6,2.8,2.6
180,"Turbot",297,0.5,107,120,45,128,233,58,62,62,20,0.3,0.3,0.3
180,"Whiteleg shrimp",471,0.374509804,0,0,0,0,0,0,0,0,2,2,0,0
181,"Abalones nei",473,0.55,0,0,0,0,0,0,0,0,4,0.28,0.4,0.53
181,"Atlantic salmon",298,0.433333333,17648,23312,23231,16347,14067,13764,11174,9923,9217,12210,15691,12196
181,"Blue mussel",299,0.933333333,25660,30373,31703,39289,37315,38265,33243,37435,27060,26802,22234,22671
181,"European flat oyster",300,0.833333333,266,431,280,325,390,342,360,382,389,358,218.5,272
181,"Great Atlantic scallop",301,0.811764706,61,49,67,80,103,87,37,58,59,55.4,58.5,50.14
181,"Japanese carpet shell",302,0.841666667,92,91,100,154,181,161,245,330,186.5,162,175,150.2
181,"Marine molluscs nei",303,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
181,"Pacific cupped oyster",304,0.833333333,5031,4909,5444,4830,5103,5811,6511,7661,6188,6488,6942,7665
181,"Rainbow trout",305,0.566666667,1360,977,888,370,282,717,546,507,930,478,434.4,600
181,"Stony sea urchin",306,0.5,0,5,0.1,0.1,4,0,0,0,0,0,1.5,1.5
181,"Turbot",307,0.5,12,28,50,40,25,6,0,0,0,0,0,0.1
182,"Atlantic bluefin tuna",618,0.316666667,740,890,980,740,1280,670,510,820,640,480,360,575
182,"Atlantic salmon",203,0.166666667,226,323,150,15,12,0,0,0,0,110,79.2,0
182,"Banded carpet shell",204,0.811764706,0,0,0,0,0,0,0,0.1,0.1,0,0,0
182,"Big-scale sand smelt",205,0.444010417,0,0,0,0,0,0,0,0,0,0,1,1.01
182,"Blackspot(=red) seabream",206,0.444010417,0,0,2,22,100,118,134,194,200,183.35,214.2,245.04
182,"Brown meagre",466,0.444010417,0,0,5,10,0,0,0,0,0,0,0,0
182,"Caramote prawn",207,0.366666667,0,0,0,0,0,0,0,0,0,0,0.4,0.37
182,"Common dentex",619,0.444010417,0,0,0,0,0,0,2,0,0,0,0,0
182,"Common edible cockle",611,0.733333333,0,0,0,0,0,0,0,0,0,0,6.9,18.26
182,"Common edible cockle",190,0.733333333,0,0,0,0,0,3,0,1579,1195,239.96,457.6,606.84
182,"Common edible cockle",620,0.733333333,0,0,0,0,0,0,0,0,0.1,9.12,0.5,0.5
182,"Common edible cockle",208,0.733333333,3104,1568,0,0,0,12,2,6,0,50.44,47.4,68.18
182,"Common prawn",191,0.366666667,0,0,0,0,61,98,132,82,0,0.1,0.1,0.5
182,"Common sole",621,0.533333333,13,43,4,20,70,0,0,11,0,0,0,0
182,"Common sole",209,0.533333333,0,0,0,0,0,0,0,0,0,1.53,96.7,64.95
182,"Cupped oysters nei",210,0.9,36,33,1,11,24,0,0,3,0,0,0,0
182,"Cupped oysters nei",192,0.9,0,0,2,9,7,31,12,21,0,0,0,0
182,"Donax clams",211,0.811764706,167,0,0,0,0.1,0.1,0,0,0,0,0,0
182,"European eel",212,0.433333333,302,259,13,10,16,3,2,2,0,1.58,2.1,0.96
182,"European eel",193,0.433333333,0,0,21,23,28,39,19,16,14,11.8,8.5,6.15
182,"European flat oyster",213,0.833333333,3383,3866,4145,3116,2731,2980,3216,3215,1250,987.58,928.6,726.3
182,"European flat oyster",622,0.833333333,0,0,0,0,0,0,0,0,31,14.75,6.5,4.6
182,"European flat oyster",194,0.833333333,0,0,430,115,0,0.1,2,0.1,0,0,0,0.95
182,"European seabass",467,0.433333333,0,0,493,738,832,637,1073,1505,1305,858.11,1183.6,1029.67
182,"European seabass",214,0.433333333,0,0,0,0,0,0,0,0,215,268.83,151.4,151.4
182,"European seabass",157,0.433333333,0,0,0,0,0,0,0,0,2911,4769.9,3115.5,4331.84
182,"European seabass",623,0.433333333,1837,2307,2846,3102,2970,5076,6690,7647,5309,6757.9,7040,12186.14
182,"Flathead grey mullet",624,0.433333333,0,0,1,0,0,0,0,0,0,0,0,0
182,"Gastropods nei",625,0.811764706,0,0,0,0,0,0,0,0,0,2.5,2.8,2.92
182,"Gilthead seabream",195,0.166666667,0,0,0,0,0,0,0,0,0,940.64,925.9,689.56
182,"Gilthead seabream",626,0.166666667,8242,9382,9735,12317,14009,12908,14526,17987,16538,17292,16261,11714.96
182,"Gilthead seabream",215,0.166666667,0,0,1600,1509,1562,2525,2048,2368,1835,1156.9,810.2,810.2
182,"Gilthead seabream",158,0.166666667,0,0,0,0,0,0,0,0,3913,3829.2,2361.1,2713.49
182,"Great Atlantic scallop",216,0.811764706,9,110,0,0,0,0,0,0,0,0,0,0
182,"Greater amberjack",627,0.444010417,0,0,0,0,0,0,0,1,0.1,0.71,2.1,2.21
182,"Grooved carpet shell",217,0.866666667,891,799,36,221,125,19,57,68,0,35.45,94.3,35.54
182,"Grooved carpet shell",628,0.866666667,0,0,0,0,0,0,0,0,4,6.6,3.1,5.04
182,"Grooved carpet shell",196,0.866666667,0,0,214,34,41,82,102,107,125,85.23,117.6,131.61
182,"Grooved carpet shell",612,0.866666667,0,0,0,0,0,0,0,0,0,0,1.5,1.5
182,"Groundfishes nei",218,0.444010417,0,0,0,1,1,0,0,0,0,0,0,0
182,"Japanese carpet shell",197,0.841666667,0,0,636,300,283,789,454,991,1134,637.45,813.9,870.71
182,"Japanese carpet shell",219,0.841666667,2737,1278,265,682,470,253,263,259,10,198.6,282,213.02
182,"Japanese carpet shell",613,0.841666667,0,0,0,0,0,0,0,0,0,0,1.4,1.4
182,"Japanese carpet shell",629,0.841666667,0,0,0,0,0,0,0,0,3,7.32,3.7,5.14
182,"Kuruma prawn",630,0.5,0,33,39,28,44,55,77,40,44,0,0,0
182,"Kuruma prawn",220,0.5,0,0,0,0,0,0,0,0,0,51.98,40.4,36.01
182,"Mackerels nei",221,0.444010417,0,0,32,45,0,0,0,0,0,0,0,0
182,"Marine fishes nei",222,0.477777778,0,0,0,1,1,0.1,0.1,0.1,0,0,0,0.11
182,"Marine molluscs nei",631,0.533333333,0,0,0,0,0,0,0,0,3,1.47,0.1,0.21
182,"Marine molluscs nei",223,0.533333333,0,0,0,0,0,0,0,0,1,0.56,0.6,0.2
182,"Meagre",198,0.444010417,0,0,0,0,0,0,0,0,6,27.4,14.2,16.19
182,"Meagre",224,0.444010417,0,0,0,0,0,0,0,0,0,0.03,23.1,23.1
182,"Meagre",614,0.444010417,0,0,0,0,2,1,5,2,0,0,0,0
182,"Meagre",632,0.444010417,0,0,0,3,14,346,484,249,1117,1320.9,1815.6,989.78
182,"Mullets nei",468,0.561111111,0,0,93,98,111,105,122,122,119,106.59,88.9,118.69
182,"Mullets nei",225,0.561111111,113,115,84,29,17,2,10,7,0,26.95,39,37.99
182,"Octopuses nei",159,0.533333333,0,0,0,0,0,0,0,0,0,1.2,2.4,0
182,"Octopuses nei",226,0.533333333,28,15,14,8,12,16,11,27,30,13.51,7.8,2.94
182,"Pacific cupped oyster",227,0.833333333,586,666,558,496,1665,1577,950,1394,625,613.1,342.9,350.03
182,"Pacific cupped oyster",615,0.833333333,0,0,0,0,0,0,0,0,0,0,16.6,23.97
182,"Pacific cupped oyster",633,0.833333333,0,0,0,0,0,0,0,0,293,300.72,23.3,649.88
182,"Pacific cupped oyster",199,0.833333333,0,0,83,80,458,304,302,324,0,232.74,217.5,217.5
182,"Palaemonid shrimps nei",228,0.366666667,110,82,87,100,2,0.1,0.1,0.1,69,92.99,0.2,1.16
182,"Palaemonid shrimps nei",200,0.366666667,0,0,0,0,0,0,0,0,0,0,62.4,102
182,"Palinurid spiny lobsters nei",229,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0
182,"Pod razor shell",616,0.811764706,0,0,0,0,0,0,0,0,0,0,3.5,9.34
182,"Pollack",230,0.444010417,0,0,0,0,0,0.1,10,40,6,0.42,0,0
182,"Pullet carpet shell",201,0.833333333,0,0,66,23,76,265,109,53,2,127.98,62.3,167.32
182,"Pullet carpet shell",231,0.833333333,1933,2083,45,265,47,35,97,95,215,32.29,227.9,79.3
182,"Queen scallop",232,0.811764706,0,0,0,0,0,0,0,0,0,0,0,0.5
182,"Rainbow trout",233,0.566666667,0,0,0,0,0,0,0,0,0,29.45,1.9,0
182,"Rainbow trout",634,0.566666667,0,0,120,0,130,0,150,0,0,0,0,0
182,"Sea mussels nei",234,0.791666667,247730,245985,193386,205636,231633,158166,228830,209633,176494,195050,184277,204383.9
182,"Sea mussels nei",617,0.791666667,0,0,0,0,0,0,0,0,0,0,1113.4,0.25
182,"Sea mussels nei",635,0.791666667,0,0,0,0,0,0,0,0,3771,3481.1,3699.3,4198.8
182,"Seabasses nei",636,0.5,0,0,0,0,517,0,0.1,0,0,0,0,0
182,"Senegalese sole",235,0.444010417,0,0,0,0,0,0,0,0,54,57.75,67.4,82.9
182,"Senegalese sole",637,0.444010417,0,0,0,0,0,8,32,36,6,0.63,1.1,1.1
182,"Senegalese sole",202,0.444010417,0,0,0,0,0,0,0,0,0,5,5.2,1.87
182,"Soles nei",469,0.444010417,0,0,5,7,6,9,7,5,0,0,0,0
182,"Soles nei",638,0.444010417,0,0,34,37,28,19,4,1,0,0,0,0
182,"Spinous spider crab",236,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0
182,"Spotted seabass",237,0.444010417,0,0,0,0,0,0,0,0,0,0.02,0,0.26
182,"Striped bass, hybrid",639,0.444010417,0,0,0,0,0,0,0,0,0,2.58,2.5,1.97
182,"Striped venus",238,0.811764706,119,0,0,0,0,0,0,0,0,0,0,0
182,"Turbot",640,0.5,0,0,0,0,0,0,0,0,27,0,0,0
182,"Turbot",239,0.5,3378,3636,3847,3852,4347,5572,6419,6838,7905,7188.2,6882.4,7336.7
182,"Variegated scallop",240,0.811764706,0,0,0,0,0,0,0,0,0,0.23,0.1,0.03
182,"Variegated scallop",641,0.811764706,0,0,0,0,0,0,0,0,0,0.5,0.4,0.6
182,"Warty venus",642,0.811764706,0,0,2,1,1,1,1,1,1,0.5,0.9,1.11
182,"White seabream",241,0.444010417,0,0,0,0,0,0.1,1,0.1,0.1,0.22,0.9,0.58
183,"[Solea spp]",346,0.444010417,0,0,0,0,0,0,0,0,0,0,1.4,0.01
183,"Atlantic bluefin tuna",347,0.316666667,0,0,0,0,0,1,12,13,22,40,0,0
183,"Atlantic ditch shrimp",348,0.366666667,0,0,0,0,0,1,1,0.1,1,1,3,0.7
183,"Atlantic salmon",477,0.4,0,0,0,0,0,0,0,0,0,0,0,0
183,"Blackspot(=red) seabream",349,0.444010417,0,0,0,0,0,0,0,0,25,0,0,0
183,"Brill",341,0.566666667,0,0,0,0,0,0,0,0,0,0,0,0
183,"Common cuttlefish",350,0.6,0.1,1,0,0,0,0,0,0,0.1,0,0,0
183,"Common edible cockle",351,0.733333333,131,39,47,23,42,79,115,130,300,184,90.6,89.5
183,"Common sole",352,0.533333333,10,17,6,4,4,11,9,8,13,14,13.4,3.6
183,"European eel",478,0.533333333,4,7,4,5,2,1,2,1,1,1,0.3,0.6
183,"European flat oyster",342,0.733333333,0,0,0,0,0,0,0,0,0,0,0,0
183,"European seabass",353,0.433333333,653,925,808,1384,1235,1530,1584,1192,4.3,17,75,52
183,"European seabass",479,0.433333333,0,0,0,0,0,0,0,0,1065.2,403,322,409
183,"Flat and cupped oysters nei",354,0.833333333,98,187,172,94,107,191,270,305,490,253.1,229.8,490
183,"Gilthead seabream",480,0.4,0,0,0,0,0,0,0,0,1193.1,821,631,558
183,"Gilthead seabream",355,0.4,1815,1762,1855,1449,1685,1519,1623,1930,442.1,524,422,269
183,"Golden carpet shell",356,0.811764706,0,0,0,0,0,0,0,2,1,3,0.39,0.3
183,"Grooved carpet shell",357,0.866666667,2416,2723,3094,3186,2011,1645,2329,2016,2281,2340,2535,2315
183,"Kuruma prawn",343,0.4,0,0,0,0,0,0,0,0,0,0,0,0
183,"Marine fishes nei",358,0.533333333,9,7,6,3,1,2,1,4,1,1,0.6,0.3
183,"Marine molluscs nei",359,0.533333333,0,1,0.1,0,0,0,4,1,0.1,0.1,0.02,0.02
183,"Meagre",360,0.444010417,0,0,0,0,0,47,23,27,15,44,38.1,14.8
183,"Mullets nei",344,0.533333333,7,4,4,4,1,0.1,0.1,1,0.1,1,0.3,0.98
183,"Octopuses nei",361,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0
183,"Pacific cupped oyster",345,0.833333333,448,768,249,323,325,331,410,407,547,461,318.6,373
183,"Peppery furrow",362,0.811764706,0,0,0,0,0,0,0,0,4,4,0,3
183,"Pullet carpet shell",363,0.833333333,1,1,0.1,0,0,2,4,4,17,4,1.4,23
183,"Sargo breams nei",364,0.4,0.1,0.1,0.1,0,0.1,0.1,2,0.1,0.1,0,0.4,0.3
183,"Sea mussels nei",365,0.8,273,213,424,280,193,276,373,290,269,80,165.7,249.7
183,"Seabasses nei",481,0.5,0,0,0,0,0,0,0,13,0.1,0.1,0,0.02
183,"Solen razor clams nei",366,0.811764706,0.1,0,0,1,3,1,0,2,4,3,0.06,0.58
183,"Turbot",482,0.466666667,380,343,386,323,269,214,185,167,351.3,1276,2423.5,3196.7
183,"White seabream",367,0.444010417,0,0,0,0,0,0,0,0,1,1,0.5,0.3
184,"Atlantic bluefin tuna",709,0.316666667,0.1,61,323,222,431,458,370,860,370,120,20,20
