rgn_id,year,a_prot_1km
224,2010,27438.25
224,2011,27438.25
224,2012,27438.25
224,2013,27438.25
224,2014,27456.25
224,2015,27456.25
227,2000,10.5
227,2001,10.5
227,2002,10.5
227,2003,10.5
227,2004,10.5
227,2005,10.5
227,2006,10.5
227,2007,10.5
227,2008,10.5
227,2009,10.5
227,2010,10.5
227,2011,10.5
227,2012,10.5
227,2013,10.5
227,2014,10.5
227,2015,10.5
228,2000,0
228,2001,0
228,2002,0
228,2003,0
228,2004,0
228,2005,0.75
228,2006,1
228,2007,1
228,2008,1
228,2009,1
228,2010,1
228,2011,1
228,2012,1
228,2013,1
228,2014,1
228,2015,1
231,2000,13.25
231,2001,13.25
231,2002,13.25
231,2003,13.25
231,2004,13.25
231,2005,13.25
231,2006,13.25
231,2007,24
231,2008,126.75
231,2009,126.75
231,2010,126.75
231,2011,126.75
231,2012,126.75
231,2013,126.75
231,2014,126.75
231,2015,126.75
232,2000,0
232,2001,0
232,2002,0
232,2003,0
232,2004,0
232,2005,0
232,2006,0
232,2007,0
232,2008,0
232,2009,0
232,2010,0
232,2011,0
232,2012,0
232,2013,1.25
232,2014,1.25
232,2015,1.25
237,2000,0
237,2001,0
237,2002,0
237,2003,0
237,2004,0
237,2005,0
237,2006,0
237,2007,10.5
237,2008,10.5
237,2009,10.5
237,2010,10.5
237,2011,10.5
237,2012,10.5
237,2013,10.5
237,2014,10.5
237,2015,10.5
244,2000,17.75
244,2001,17.75
244,2002,17.75
244,2003,17.75
244,2004,17.75
244,2005,17.75
244,2006,17.75
244,2007,17.75
244,2008,17.75
244,2009,17.75
244,2010,17.75
244,2011,17.75
244,2012,17.75
244,2013,37
244,2014,37
244,2015,37
245,2000,13.25
245,2001,13.25
245,2002,13.25
245,2003,13.25
245,2004,13.25
245,2005,13.25
245,2006,13.25
245,2007,13.25
245,2008,13.25
245,2009,13.25
245,2010,13.25
245,2011,13.25
245,2012,13.25
245,2013,13.25
245,2014,13.25
245,2015,13.25
247,2000,32.5
247,2001,32.5
247,2002,32.5
247,2003,32.5
247,2004,32.5
247,2005,32.5
247,2006,32.5
247,2007,32.5
247,2008,32.5
247,2009,32.5
247,2010,32.5
247,2011,32.5
247,2012,32.5
247,2013,32.5
247,2014,32.5
247,2015,32.5
248,2000,10.75
248,2001,10.75
248,2002,10.75
248,2003,10.75
248,2004,10.75
248,2005,10.75
248,2006,10.75
248,2007,10.75
248,2008,10.75
248,2009,10.75
248,2010,10.75
248,2011,10.75
248,2012,10.75
248,2013,10.75
248,2014,10.75
248,2015,10.75
249,2000,0
249,2001,0
249,2002,0
249,2003,0
249,2004,0
249,2005,0
249,2006,0
249,2007,0
249,2008,0
249,2009,0
249,2010,0
249,2011,0
249,2012,0
249,2013,0
249,2014,0
249,2015,0
250,2000,0
250,2001,0
250,2002,0
250,2003,0
250,2004,0
250,2005,0
250,2006,0
250,2007,0
250,2008,0
250,2009,0
250,2010,0
250,2011,0
250,2012,0
250,2013,0
250,2014,0
250,2015,0
272,2000,NA
272,2001,NA
272,2002,NA
272,2003,NA
272,2004,NA
272,2005,NA
272,2006,NA
272,2007,NA
272,2008,NA
272,2009,NA
272,2010,NA
272,2011,NA
272,2012,NA
272,2013,NA
272,2014,NA
272,2015,NA
260,2000,NA
260,2001,NA
260,2002,NA
260,2003,NA
260,2004,NA
260,2005,NA
260,2006,NA
260,2007,NA
260,2008,NA
260,2009,NA
260,2010,NA
260,2011,NA
260,2012,NA
260,2013,NA
260,2014,NA
260,2015,NA
261,2000,NA
261,2001,NA
261,2002,NA
261,2003,NA
261,2004,NA
261,2005,NA
261,2006,NA
261,2007,NA
261,2008,NA
261,2009,NA
261,2010,NA
261,2011,NA
261,2012,NA
261,2013,NA
261,2014,NA
261,2015,NA
262,2000,NA
262,2001,NA
262,2002,NA
262,2003,NA
262,2004,NA
262,2005,NA
262,2006,NA
262,2007,NA
262,2008,NA
262,2009,NA
262,2010,NA
262,2011,NA
262,2012,NA
262,2013,NA
262,2014,NA
262,2015,NA
263,2000,NA
263,2001,NA
263,2002,NA
263,2003,NA
263,2004,NA
263,2005,NA
263,2006,NA
263,2007,NA
263,2008,NA
263,2009,NA
263,2010,NA
263,2011,NA
263,2012,NA
263,2013,NA
263,2014,NA
263,2015,NA
264,2000,NA
264,2001,NA
264,2002,NA
264,2003,NA
264,2004,NA
264,2005,NA
264,2006,NA
264,2007,NA
264,2008,NA
264,2009,NA
264,2010,NA
264,2011,NA
264,2012,NA
264,2013,NA
264,2014,NA
264,2015,NA
266,2000,NA
266,2001,NA
266,2002,NA
266,2003,NA
266,2004,NA
266,2005,NA
266,2006,NA
266,2007,NA
266,2008,NA
266,2009,NA
266,2010,NA
266,2011,NA
266,2012,NA
266,2013,NA
266,2014,NA
266,2015,NA
267,2000,NA
267,2001,NA
267,2002,NA
267,2003,NA
267,2004,NA
267,2005,NA
267,2006,NA
267,2007,NA
267,2008,NA
267,2009,NA
267,2010,NA
267,2011,NA
267,2012,NA
267,2013,NA
267,2014,NA
267,2015,NA
269,2000,NA
269,2001,NA
269,2002,NA
269,2003,NA
269,2004,NA
269,2005,NA
269,2006,NA
269,2007,NA
269,2008,NA
269,2009,NA
269,2010,NA
269,2011,NA
269,2012,NA
269,2013,NA
269,2014,NA
269,2015,NA
270,2000,NA
270,2001,NA
270,2002,NA
270,2003,NA
270,2004,NA
270,2005,NA
270,2006,NA
270,2007,NA
270,2008,NA
270,2009,NA
270,2010,NA
270,2011,NA
270,2012,NA
270,2013,NA
270,2014,NA
270,2015,NA
273,2000,NA
273,2001,NA
273,2002,NA
273,2003,NA
273,2004,NA
273,2005,NA
273,2006,NA
273,2007,NA
273,2008,NA
273,2009,NA
273,2010,NA
273,2011,NA
273,2012,NA
273,2013,NA
273,2014,NA
273,2015,NA
274,2000,NA
274,2001,NA
274,2002,NA
274,2003,NA
274,2004,NA
274,2005,NA
274,2006,NA
274,2007,NA
274,2008,NA
274,2009,NA
274,2010,NA
274,2011,NA
274,2012,NA
274,2013,NA
274,2014,NA
274,2015,NA
275,2000,NA
275,2001,NA
275,2002,NA
275,2003,NA
275,2004,NA
275,2005,NA
275,2006,NA
275,2007,NA
275,2008,NA
275,2009,NA
275,2010,NA
275,2011,NA
275,2012,NA
275,2013,NA
275,2014,NA
275,2015,NA
276,2000,NA
276,2001,NA
276,2002,NA
276,2003,NA
276,2004,NA
276,2005,NA
276,2006,NA
276,2007,NA
276,2008,NA
276,2009,NA
276,2010,NA
276,2011,NA
276,2012,NA
276,2013,NA
276,2014,NA
276,2015,NA
277,2000,NA
277,2001,NA
277,2002,NA
277,2003,NA
277,2004,NA
277,2005,NA
277,2006,NA
277,2007,NA
277,2008,NA
277,2009,NA
277,2010,NA
277,2011,NA
277,2012,NA
277,2013,NA
277,2014,NA
277,2015,NA
NA,2000,NA
NA,2001,NA
NA,2002,NA
NA,2003,NA
NA,2004,NA
NA,2005,NA
NA,2006,NA
NA,2007,NA
NA,2008,NA
NA,2009,NA
NA,2010,NA
NA,2011,NA
NA,2012,NA
NA,2013,NA
NA,2014,NA
NA,2015,NA
