"cntry_key","year","percent"
"GUY",2008,7.9528406516
"GUY",2009,7.5436442
"GUY",2010,7.14046649869999
"HKG",2010,3.8130374797
"HND",2000,7.42272940319999
"HND",2008,5.4675882545
"HND",2009,5.20883657749999
"HND",2010,4.94827796440001
"HRV",2010,12.8738867699
"HTI",2005,9.8601375201
"HTI",2006,9.44553213010001
"HTI",2007,9.0309767131
"HTI",2008,8.6164494608
"HTI",2009,8.201933353
"HTI",2010,7.7874188916
"IDN",2010,4.63987179919999
"IND",2003,6.66767438319999
"IND",2005,6.8439520539
"IND",2006,6.92865040149999
"IND",2007,7.0080411628
"IND",2008,7.0829976468
"IND",2009,7.15569819
"IND",2010,7.2280291533
"IRL",2010,7.2249621914
"IRN",2003,6.66767438319999
"IRN",2006,6.92865040149999
"IRN",2009,7.15569819
"IRN",2010,7.2280291533
"IRQ",2007,11.4568740043
"IRQ",2008,11.6841881366
"ISL",2010,7.2249621914
"ISR",2010,12.1388164013
"ITA",2010,12.8738867699
"JAM",2010,7.7874188916
"JOR",2005,11.0022457396
"JOR",2006,11.2295598719
"JOR",2010,12.1388164013
"JPN",2010,3.8130374797
"KEN",1998,8.89391097390001
"KEN",2003,9.7197615412
"KEN",2004,9.8849316546
"KEN",2005,10.0501017681
"KEN",2006,10.2152718815
"KEN",2007,10.380441995
"KEN",2008,10.5456121084
"KEN",2009,10.7107822219
"KEN",2010,10.8759523353
"KHM",1999,4.4690591777
"KHM",2002,5.21361881289999
"KHM",2003,5.341118329
"KHM",2005,5.36112239880001
"KHM",2006,5.27169427299999
"KHM",2007,5.1382892126
"KHM",2008,4.97944660029999
"KHM",2009,4.8104147224
"KHM",2010,4.63987179919999
"KIR",2005,8.83542217670001
"KIR",2006,8.2511832376
"KIR",2007,7.6669442985
"KIR",2008,7.08270535939999
"KIR",2009,6.49846642030001
"KIR",2010,5.9142274812
"KNA",1997,13.1805884505
"KNA",1998,12.7651865495
"KNA",1999,12.3498532075
"KNA",2000,11.9346129237
"KNA",2005,9.8601375201
"KNA",2006,9.44553213010001
"KNA",2007,9.0309767131
"KNA",2008,8.6164494608
"KNA",2009,8.201933353
"KNA",2010,7.7874188916
"KOR",2010,3.8130374797
"KWT",2006,11.2295598719
"KWT",2007,11.4568740043
"KWT",2008,11.6841881366
"KWT",2009,11.911502269
"KWT",2010,12.1388164013
"LBN",2001,10.0929892102
"LBN",2002,10.3203033425
"LBN",2003,10.5476174749
"LBN",2005,11.0022457396
"LBN",2006,11.2295598719
"LBN",2008,11.6841881366
"LBN",2009,11.911502269
"LBN",2010,12.1388164013
"LBR",2004,8.13146102429999
"LBR",2005,8.290077778
"LBR",2006,8.4754361383
"LBR",2008,8.9111313021
"LBY",2005,12.8629203248
"LBY",2006,12.320598007
"LBY",2007,11.7782756893
"LBY",2008,11.2359533715
"LBY",2009,10.6936310537
"LBY",2010,10.1513087359
"LCA",2005,9.8601375201
"LCA",2006,9.44553213010001
"LCA",2007,9.0309767131
"LCA",2008,8.6164494608
"LCA",2009,8.201933353
"LCA",2010,7.7874188916
"LKA",2010,7.2280291533
"LTU",2010,7.2249621914
"LVA",2010,7.2249621914
"MAF",2003,10.6895904165
"MAF",2004,10.2748163527
"MAF",2005,9.8601375201
"MAF",2006,9.44553213010001
"MAF",2007,9.0309767131
"MAF",2008,8.6164494608
"MAR",2010,10.1513087359
"MCO",1998,5.99976989130001
"MCO",2008,5.8793208508
"MDG",1998,8.89391097390001
"MDG",2004,9.8849316546
"MDG",2006,10.2152718815
"MDG",2007,10.380441995
"MDG",2008,10.5456121084
"MDG",2009,10.7107822219
"MDG",2010,10.8759523353
"MDV",1998,6.542358032
"MDV",2003,6.66767438319999
"MDV",2004,6.75547820200001
"MDV",2005,6.8439520539
"MDV",2007,7.0080411628
"MDV",2008,7.0829976468
"MDV",2009,7.15569819
"MDV",2010,7.2280291533
"MEX",2010,4.94827796440001
"MLT",2010,12.8738867699
"MMR",1998,4.191530097
"MMR",2002,5.21361881289999
"MMR",2003,5.341118329
"MMR",2005,5.36112239880001
"MMR",2006,5.27169427299999
"MMR",2007,5.1382892126
"MMR",2008,4.97944660029999
"MMR",2009,4.8104147224
"MMR",2010,4.63987179919999
"MNE",2006,13.1627992402
"MNE",2007,13.1007713914
"MNE",2008,13.0281477655
"MNE",2009,12.9513278418
"MNE",2010,12.8738867699
"MOZ",1998,8.89391097390001
"MOZ",2005,10.0501017681
"MOZ",2006,10.2152718815
"MOZ",2007,10.380441995
"MOZ",2008,10.5456121084
"MOZ",2009,10.7107822219
"MOZ",2010,10.8759523353
"MRT",1998,5.0750671175
"MRT",2008,8.9111313021
"MSR",1997,13.1805884505
"MSR",1998,12.7651865495
"MSR",1999,12.3498532075
"MSR",2000,11.9346129237
"MSR",2001,11.519484114
"MSR",2002,11.1044765846
"MTQ",2003,10.6895904165
"MTQ",2004,10.2748163527
"MTQ",2005,9.8601375201
"MTQ",2006,9.44553213010001
"MTQ",2007,9.0309767131
"MTQ",2008,8.6164494608
"MTQ",2009,8.201933353
"MTQ",2010,7.7874188916
"MUS",2010,10.8759523353
"MYS",2010,4.63987179919999
"MYT",1998,8.89391097390001
"MYT",2003,9.7197615412
"MYT",2004,9.8849316546
"MYT",2005,10.0501017681
"MYT",2008,10.5456121084
"NAM",1998,23.3047386735
"NAM",2005,25.6288742676
"NAM",2006,25.7067253895
"NAM",2007,25.7639815784
"NAM",2009,25.855381338
"NAM",2010,25.8989775524
"NCL",2003,10.9005455149
"NCL",2004,7.18771139890001
"NCL",2005,5.4788937024
"NCL",2006,5.7328918851
"NCL",2007,7.05152487230001
"NCL",2008,8.5475969936
"NGA",2003,7.97607614419999
"NGA",2004,8.13146102429999
"NGA",2005,8.290077778
"NGA",2006,8.4754361383
"NGA",2007,8.6901690216
"NGA",2008,8.9111313021
"NGA",2009,9.13209358260001
"NGA",2010,9.35305586299999
"NIC",2008,5.4675882545
"NIC",2009,5.20883657749999
"NIC",2010,4.94827796440001
"NIU",2005,4.80463182
"NIU",2008,4.5819275806
"NLD",2010,5.3803644777
"NOR",2010,7.2249621914
"NZL",2010,4.5316758936
"OMN",1998,9.4110468131
"OMN",2003,10.5476174749
"OMN",2004,10.7749316072
"OMN",2005,11.0022457396
"OMN",2006,11.2295598719
"OMN",2007,11.4568740043
"OMN",2008,11.6841881366
"OMN",2009,11.911502269
"OMN",2010,12.1388164013
"PAK",2003,6.66767438319999
"PAK",2005,6.8439520539
"PAK",2009,7.15569819
"PAK",2010,7.2280291533
"PAN",2009,5.20883657749999
"PAN",2010,4.94827796440001
"PER",2009,7.5436442
"PER",2010,7.14046649869999
"PHL",2010,4.63987179919999
"PLW",2004,9.414135008
"PLW",2005,8.83542217670001
"PLW",2006,8.2511832376
"PLW",2007,7.6669442985
"PLW",2008,7.08270535939999
"PNG",2005,5.4788937024
"PNG",2006,5.7328918851
"PNG",2007,7.05152487230001
"PNG",2008,8.5475969936
"PNG",2009,10.0436691149
"PNG",2010,11.5397412362
"POL",2010,6.4700490301
"PRI",2010,7.7874188916
"PRT",2010,12.8738867699
"PYF",2005,8.73929057620001
"PYF",2006,9.00778987069999
"PYF",2008,9.5447884598
"QAT",2003,10.5476174749
"QAT",2005,11.0022457396
"QAT",2006,11.2295598719
"QAT",2008,11.6841881366
"QAT",2009,11.911502269
"QAT",2010,12.1388164013
"REU",1998,8.89391097390001
"REU",2003,9.7197615412
"REU",2004,9.8849316546
"REU",2005,10.0501017681
"REU",2006,10.2152718815
"REU",2007,10.380441995
"REU",2008,10.5456121084
"REU",2009,10.7107822219
"REU",2010,10.8759523353
"ROU",2010,6.4700490301
"RUS",2010,6.4700490301
"SAU",2003,10.5476174749
"SAU",2004,10.7749316072
"SAU",2005,11.0022457396
"SAU",2010,12.1388164013
"SDN",2002,14.4898872781
"SDN",2005,12.8629203248
"SDN",2006,12.320598007
"SDN",2007,11.7782756893
"SDN",2008,11.2359533715
"SDN",2009,10.6936310537
"SDN",2010,10.1513087359
"SEN",1996,3.9178466223
"SEN",1997,4.3053029374
"SEN",1998,5.0750671175
"SEN",1999,5.9655526058
"SEN",2000,6.7668710805
"SEN",2001,7.3654266394
"SEN",2005,8.290077778
"SEN",2007,8.6901690216
"SEN",2008,8.9111313021
"SEN",2009,9.13209358260001
"SEN",2010,9.35305586299999
"SGP",2010,4.63987179919999
"SHN",2003,6.50327719320001
"SHN",2004,6.28341711260001
"SHN",2005,6.2211747883
"SHN",2006,6.2947167193
"SHN",2007,6.4686544787
"SHN",2008,6.70286033790001
"SLB",2005,5.4788937024
"SLB",2006,5.7328918851
"SLB",2007,7.05152487230001
"SLB",2008,8.5475969936
"SLB",2009,10.0436691149
"SLB",2010,11.5397412362
"SLE",2005,8.290077778
"SLE",2006,8.4754361383
"SLE",2007,8.6901690216
"SLE",2008,8.9111313021
"SLE",2009,9.13209358260001
"SLE",2010,9.35305586299999
"SLV",2009,5.20883657749999
"SLV",2010,4.94827796440001
"SPM",1998,6.7850918005
"SPM",2008,6.6942118293
"STP",1997,9.75764977
"STP",1998,9.7666440178
"STP",2003,9.81161525660001
"STP",2005,9.8296037521
"STP",2007,9.84759224760001
"STP",2008,9.85658649539999
"STP",2009,9.8655807431
"STP",2010,9.8745749909
"SUR",2002,11.0243117031
"SUR",2003,10.6079924497
"SUR",2005,9.47108114940001
"SUR",2006,8.9036351267
"SUR",2007,8.39727338190001
"SUR",2008,7.9528406516
"SUR",2009,7.5436442
"SUR",2010,7.14046649869999
"SVN",2010,12.8738867699
"SWE",2010,7.2249621914
"SYC",1998,8.89391097390001
"SYC",2003,9.7197615412
"SYC",2004,9.8849316546
"SYC",2006,10.2152718815
"SYC",2007,10.380441995
"SYC",2008,10.5456121084
"SYC",2009,10.7107822219
"SYC",2010,10.8759523353
"SYR",2004,10.7749316072
"SYR",2005,11.0022457396
"SYR",2006,11.2295598719
"SYR",2008,11.6841881366
"SYR",2009,11.911502269
"SYR",2010,12.1388164013
"TCA",1998,12.7651865495
"TCA",2008,8.6164494608
"TGO",2002,7.748913578
"TGO",2003,7.97607614419999
"TGO",2004,8.13146102429999
"TGO",2005,8.290077778
"TGO",2006,8.4754361383
"TGO",2007,8.6901690216
"TGO",2008,8.9111313021
"TGO",2009,9.13209358260001
"TGO",2010,9.35305586299999
"THA",2010,4.63987179919999
"TLS",2000,4.75453140320001
"TLS",2001,5.0121718608
"TLS",2003,5.341118329
"TON",2004,8.4707912816
"TON",2005,8.73929057620001
"TON",2007,9.2762891653
"TON",2008,9.5447884598
"TON",2009,9.81328775430001
"TON",2010,10.0817870489
"TUN",2009,10.6936310537
"TUN",2010,10.1513087359
"TUR",2010,12.1388164013
"TUV",2001,7.665293398
"TUV",2003,8.2022919871
"TUV",2005,8.73929057620001
"TUV",2006,9.00778987069999
"TWN",1998,4.32935315829999
"TWN",2003,4.77535694629999
"TWN",2004,4.51635601069999
"TWN",2005,4.263624017
"TWN",2006,4.0635055849
"TWN",2007,3.9356201799
"TWN",2008,3.8705803565
"TWN",2009,3.83901109519999
"TWN",2010,3.8130374797
"TZA",1998,8.89391097390001
"TZA",2003,9.7197615412
"TZA",2004,9.8849316546
"TZA",2005,10.0501017681
"TZA",2007,10.380441995
"TZA",2008,10.5456121084
"TZA",2009,10.7107822219
"TZA",2010,10.8759523353
"UKR",2010,6.4700490301
"URY",2010,7.14046649869999
"USA",2010,7.1260133258
"VCT",1998,12.7651865495
"VCT",2003,10.6895904165
"VCT",2004,10.2748163527
"VCT",2005,9.8601375201
"VCT",2006,9.44553213010001
"VCT",2007,9.0309767131
"VCT",2008,8.6164494608
"VCT",2009,8.201933353
"VCT",2010,7.7874188916
"VEN",2010,7.14046649869999
"VGB",1998,12.7651865495
"VGB",2005,9.8601375201
"VGB",2006,9.44553213010001
"VGB",2007,9.0309767131
"VGB",2008,8.6164494608
"VGB",2009,8.201933353
"VGB",2010,7.7874188916
"VIR",1998,12.7651865495
"VIR",2005,9.8601375201
"VIR",2006,9.44553213010001
"VIR",2007,9.0309767131
"VIR",2008,8.6164494608
"VIR",2009,8.201933353
"VIR",2010,7.7874188916
"VNM",2005,5.36112239880001
"VNM",2006,5.27169427299999
"VNM",2007,5.1382892126
"VNM",2009,4.8104147224
"VNM",2010,4.63987179919999
"VUT",2003,10.9005455149
"VUT",2004,7.18771139890001
"VUT",2005,5.4788937024
"VUT",2006,5.7328918851
"VUT",2007,7.05152487230001
"VUT",2008,8.5475969936
"VUT",2009,10.0436691149
"VUT",2010,11.5397412362
"WSM",1999,7.12829480889999
"WSM",2000,7.3967941034
"WSM",2002,7.93379269250001
"WSM",2003,8.2022919871
"WSM",2004,8.4707912816
"WSM",2005,8.73929057620001
"WSM",2008,9.5447884598
"YEM",2003,10.5476174749
"YEM",2009,11.911502269
"YEM",2010,12.1388164013
"ZAF",1990,16.7883441584
"ZAF",2010,25.8989775524
