"","cc_acid","cc_slr","cc_sst","cc_uv","fp_art_hb","fp_art_lb","fp_com_hb","fp_com_lb","fp_targetharvest","hd_intertidal","hd_subtidal_hb","hd_subtidal_sb","po_chemicals","po_chemicals_3nm","po_nutrients","po_nutrients_3nm","po_pathogens","po_trash","sp_alien","sp_genetic","ss_wgi"
"21",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"24",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"25",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"26",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"28",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"29",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"30",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"31",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"32",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"33",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"34",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"35",1,0,3,1,3,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1
"36",1,0,3,1,3,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1
"37",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"38",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"39",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"40",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"41",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"42",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"43",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"44",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"45",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"46",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"47",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"48",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"49",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"50",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"51",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"52",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"53",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"54",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"55",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"56",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"57",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"58",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"59",0,1,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,2,0,0,1,0,1
"60",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"61",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"62",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"63",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"64",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"65",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"66",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"67",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"68",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"69",0,1,1,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1,0,1.33333333333333,0,0,0.666666666666667,0,1
"70",0,1,1,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1,0,1.33333333333333,0,0,0.666666666666667,0,1
"71",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"72",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"73",0.333333333333333,1,1.66666666666667,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"74",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"75",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"76",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"77",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"78",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"79",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"80",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"81",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"82",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"84",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"85",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"86",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"88",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"89",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"90",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"92",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"93",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"94",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"95",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"96",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"97",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"98",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"99",0.5,1.5,1,0,0,0,0,0,0,3,0,0,0,1.5,0,2,0,0,0.5,0,1
"100",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"101",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"102",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"103",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"104",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"106",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"107",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"108",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"110",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"111",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"112",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"113",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"114",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"115",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"116",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"117",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"118",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"119",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"120",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"121",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"122",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"123",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"124",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"125",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"126",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"127",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"129",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"130",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"131",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"132",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"133",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"134",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"135",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"136",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"137",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"138",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"139",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"140",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"141",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"143",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"144",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"145",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"146",1,0,3,1,3,0,0,0,0,0,3,0,0,1,0,2,0,0,1,0,1
"147",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"148",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"149",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"150",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"151",1,1,2.5,0.5,1.5,0,0,0,0,1.5,1.5,0,0,1.5,0,2.5,0,0,1,0,1
"152",1,1,2.5,0.5,1.5,0,0,0,0,1.5,1.5,0,0,1.5,0,2.5,0,0,1,0,1
"153",0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,2,0,0,1,0,1
"154",0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,2,0,0,1,0,1
"155",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"156",0.5,1,1.5,0.5,1.5,0,0,0,0,1.5,1.5,0,0,1,0,2,0,0,1,0,1
"157",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"158",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"159",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"161",0.5,0,1.5,0.5,1.5,0.5,1.5,0.5,0,0,1.5,1.5,0,1.5,0,2,0,0,1,0,1
"162",0,1,0,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"163",0.333333333333333,1,1.33333333333333,0.166666666666667,0.5,0.166666666666667,0.5,0.166666666666667,0,1.5,0.5,0.5,0,1.16666666666667,0,1.66666666666667,0,0,0.666666666666667,0,1
"164",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"166",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"167",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"168",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"169",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"171",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"172",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"173",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"174",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"175",0.333333333333333,1,1.66666666666667,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"176",0,1,1,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1,0,1.33333333333333,0,0,0.666666666666667,0,1
"177",0,1,1,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1,0,1.33333333333333,0,0,0.666666666666667,0,1
"178",0.25,1.25,1.25,0,0,0.25,0.75,0.25,0,1.5,0,0.75,0,1.25,0,1.75,0,0,0.75,0,1
"179",0.25,1.25,1.25,0,0,0.25,0.75,0.25,0,1.5,0,0.75,0,1.25,0,1.75,0,0,0.75,0,1
"180",0,1,1,0,0,0.333333333333333,1,0.333333333333333,0,1,0,1,0,1,0,1.33333333333333,0,0,0.666666666666667,0,1
"181",0,1,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,2,0,0,1,0,1
"182",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"183",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"184",0.333333333333333,1.33333333333333,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"186",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"187",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"188",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"189",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
"190",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"191",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"192",0.5,1,1,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,2,0,2.5,0,0,1,0,1
"193",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"194",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"195",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"196",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"197",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"198",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"199",0,0.5,0,0,0,0.5,1.5,0.5,0,1.5,0,1.5,0,1.5,0,1.5,0,0,0.5,0,1
"200",0.333333333333333,1,0.666666666666667,0,0,0.333333333333333,1,0.333333333333333,0,2,0,1,0,1.66666666666667,0,2,0,0,0.666666666666667,0,1
"202",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"203",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"204",0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.33333333333333,0,1.66666666666667,0,0,0.666666666666667,0,1
"205",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"206",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"207",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"208",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"209",0.333333333333333,1,1.33333333333333,0.166666666666667,0.5,0.166666666666667,0.5,0.166666666666667,0,1.5,0.5,0.5,0,1.16666666666667,0,1.66666666666667,0,0,0.666666666666667,0,1
"210",0.4,0.8,1.6,0.2,0.6,0.2,0.6,0.2,0,1.2,0.6,0.6,0,1.2,0,1.6,0,0,0.6,0,1
"212",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"213",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"214",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"215",1,1,2.5,0.5,1.5,0,0,0,0,1.5,1.5,0,0,1.5,0,2.5,0,0,1,0,1
"216",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"218",0.25,1.25,1.25,0,0,0.25,0.75,0.25,0,1.5,0,0.75,0,1.25,0,1.75,0,0,0.75,0,1
"219",0,0,0,0,0,1,3,1,0,0,0,3,0,2,0,2,0,0,1,0,1
"220",0.666666666666667,0.666666666666667,1.66666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,1,1,1,0,1.66666666666667,0,2.33333333333333,0,0,1,0,1
"221",0.5,0.75,1.25,0.25,0.75,0.25,0.75,0.25,0,1.5,0.75,0.75,0,1.5,0,2,0,0,0.75,0,1
"222",0.25,1.25,1.25,0,0,0.25,0.75,0.25,0,1.5,0,0.75,0,1.25,0,1.75,0,0,0.75,0,1
"223",0,0.5,1.5,0,0,0.5,1.5,0.5,0,0,0,1.5,0,1,0,1,0,0,0.5,0,1
