"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Singapore",208,60.31,100,78.69,79.96,81.24,82.17,82.94,48.8,100,96.36,92.71,16.17,7.37,2.87,70.75,35.77,0.79,4.93,64.84
"Western Sahara",63,60.19,55.54,89.35,94.68,100,,,66.52,100,97.21,94.43,15.84,15.84,,71.33,62.84,54.36,,28.66
"Faeroe Islands",141,59.9,96.52,93.25,93.4,93.55,,,77.74,90.64,88.19,85.75,27.63,39.25,100,71.88,41.76,11.64,2.42,39.89
"Grenada",125,58.9,65.26,95.81,81.6,67.4,59.22,46.74,66.26,70.81,85.4,100,39.06,39.06,,72.93,41.03,9.12,,45.53
"Haiti",114,58.59,50.89,88.91,83.76,78.62,65.4,95.57,42.33,94.63,97.32,100,40.83,40.83,,72.77,40.21,7.64,51.61,17.96
"Jamaica",166,58.59,60.54,93.53,86.38,79.23,51.29,99.07,42.12,88.26,79.27,70.28,25.2,25.17,0.02,71.97,77.85,83.72,5.33,58.91
"Cyprus",81,58.51,91.19,88.17,94.08,100,,,57.01,69.17,66.88,64.59,46.25,36.66,12.88,59.58,41.47,23.35,0,80.81
"Syria",77,57.89,85.45,82.04,90.72,99.41,,,37.89,100,100,100,55.22,55.22,,58.44,29.22,0,64.61,0
"Equatorial Guinea",104,57.78,78.69,89.73,93.35,96.97,93.25,93.07,60.79,18.75,12.93,7.1,28.06,28.06,,63.58,69.12,74.65,31.45,17.14
"Bahrain",52,57.59,97.18,77.6,81.83,86.06,85.37,86.31,54.71,77.15,82.51,87.86,30.55,30.55,0,53.21,26.61,0,0.03,30.83
"Albania",82,57.39,75.07,88.1,94.05,100,,,52.75,100,100,100,27.77,22.1,3,63.59,67.08,70.57,11.6,36.5
"Benin",99,57.05,44.81,91.39,88.2,85.01,99.86,99.73,25.72,100,66.9,33.81,38.02,38.02,,73.14,36.57,0,,13.65
"Iraq",192,56.3,65.19,77.79,85.1,92.4,82.96,82.82,42.43,71.28,85.64,100,31.92,31.92,,51.6,25.8,0,,4.88
"Barbados",124,55.87,70,97.22,91.27,85.32,69.16,26.98,66.97,73.77,72.49,71.2,15.86,15.86,,76.11,42.4,8.69,5.8,97.78
"Saint Vincent and the Grenadines",127,55.27,63.9,96.25,94.28,92.32,74.28,92.27,61.09,22.04,27.16,32.29,37.63,37.63,,81.94,56.22,30.49,0.15,45.72
"Mauritania",64,55.03,54.46,89.05,92.32,95.58,,,63.4,91.28,93.85,96.41,16.44,16.44,,68.5,84.25,100,18.09,17.42
"Eritrea",45,54.04,57.49,78.93,87.44,95.94,98.06,85.86,58.6,6.79,3.48,0.16,46.44,46.44,0,58.12,29.06,0,36.67,37.27
"Nigeria",196,53.83,54.37,86.4,71.23,56.05,97.25,97.1,39.4,51.87,75.93,100,41.01,41.01,0,70.99,39.92,8.85,18.87,3.23
"Montenegro",186,53.8,71.65,85.78,92.89,100,,,60.65,97.58,79.57,61.56,43.42,39.66,4.41,63.45,32.23,1,0.19,53.54
"Sao Tome and Principe",103,53.46,46.43,91.79,95.89,100,,,63.33,100,100,100,27.49,27.49,,61.63,45.72,29.81,0,48.8
"El Salvador",134,53.36,73.76,91.05,87.49,83.93,62.76,62.6,42.65,100,71.19,42.38,22.68,21.91,0.9,65.32,81.74,98.15,6.9,22.59
"Sudan",49,53.35,52.55,75.66,84.27,92.89,87.82,83.37,53.54,98.59,73.23,47.87,36.61,36.61,,59.33,29.66,0,25.08,7.36
"Angola",200,53.1,54.49,90.31,87.6,84.88,87.09,84.69,61.04,89.18,74.07,58.95,24.29,24.29,,62.27,43.81,25.35,3.08,10.86
"Lebanon",78,52.79,69.07,84.02,91,97.99,,,28.5,100,83.14,66.27,59.66,59.43,0.01,58.63,31.42,4.21,59.76,0
"Pakistan",53,52.31,61.11,85.01,78.33,71.64,45.16,44.99,45.23,100,84.48,68.97,70.04,70.03,0.02,64.95,58.15,51.35,32.04,3.62
"North Korea",21,52,75.4,81.55,90.73,99.91,96.59,,55.14,48.47,70.32,92.18,45.58,39.31,14.49,61.2,30.66,0.12,9.84,0
"Algeria",84,51.97,75.49,82.7,89.83,96.95,,,40.59,100,100,100,65.65,65.55,0.11,62.71,34.47,6.23,0,9.87
"Somalia",44,50.77,48.55,81.63,79.31,76.98,56.19,73.4,61.44,97.37,95.38,93.39,43.81,43.81,,64.69,32.36,0.04,17.27,0
"Dominica",123,50.21,76.1,96.23,78.73,61.23,26.4,26.65,59.82,91.06,84.14,77.22,29.61,29.61,,84.38,48.07,11.76,0,72.63
"Senegal",66,49.44,53.65,91.45,78.32,65.2,30.49,33.65,47.33,100,100,100,36.19,36.18,0.26,74.29,82.77,91.24,3.64,28.37
"Guinea Bissau",193,49.05,51.48,89.5,79.1,68.7,30.29,30.52,56.02,25.81,61.11,96.41,21.76,21.76,,67.44,83.72,100,,27.46
"Republique du Congo",100,48.97,55.47,87.05,89.63,92.2,,,45.07,97.37,77.13,56.89,38.72,38.72,,67.7,79.11,90.53,0,6.6
"Bosnia and Herzegovina",232,48.82,66.78,85.22,70.65,56.08,,,37.67,100,75.31,50.63,44.24,40.16,1.74,54.99,33.63,12.27,,17.51
"Nicaragua",131,48.07,57.03,92.96,80.89,68.82,30.23,9.78,63,100,79.58,59.17,28.68,38.41,50.32,70.13,85.06,100,12.87,23.82
"Liberia",97,47.66,43.23,91.66,80.38,69.11,34.67,34.58,50.32,100,100,100,22.87,22.87,,70.38,55.83,41.28,,7.03
"Democratic Republic of the Congo",199,46.91,49.48,87.38,75.85,64.33,29.98,29.92,40.34,97.14,98.57,100,31.68,31.68,,64.83,63.84,62.85,,2.55
"Guinea",194,46.4,43.32,89.42,81.54,73.66,31.1,32.7,49.15,97.41,79.63,61.85,17.11,17.11,,64.53,72.02,79.51,,11.07
"Sierra Leone",96,44.78,58.93,90.77,75.87,60.97,31.58,32.63,45.23,98.23,76.18,54.13,46.55,46.55,,66.55,34.3,2.06,,1.73
"Libya",67,43.81,59.35,80.58,90.29,100,,,52.92,98.32,67.05,35.78,46.25,46.25,0,64.82,32.41,0,2.18,0
"Ivory Coast",195,42.54,45.94,91.34,77.99,64.64,32.5,32.39,44.84,100,85.57,71.14,33.77,33.77,,72.38,47.68,22.98,2.45,22.26
