"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Iceland",143,59.4,96.78,93.2,76.36,59.52,44.38,,79.33,43.66,64.35,85.04,39.95,40.28,95.59,56.17,47.85,39.53,32.11,53.16
"Grenada",125,59.12,66.24,95.52,81.39,67.27,59.1,46.66,68.98,70.61,85.31,100,35.92,35.92,,70.82,39.96,9.11,,48.51
"Singapore",208,58.95,100,78.75,79.91,81.06,82.34,83.02,47.88,100,96.36,92.71,16.51,7.7,3.33,70.96,35.87,0.79,4.55,51.89
"Jamaica",166,58.5,60.48,93.47,86.31,79.16,51.22,99.07,44,88.14,79.12,70.11,23.46,23.46,0.01,69.78,76.72,83.67,2.09,62.56
"Haiti",114,57.78,50.69,88.57,83.64,78.7,65.29,95.38,43.37,94.35,97.18,100,40.89,40.89,,70.3,38.96,7.63,42.52,19.85
"Bahrain",52,57.4,97.23,77.51,81.56,85.61,85.19,86.25,57.53,77.15,82.5,87.86,30.8,30.79,0.01,49.72,24.86,0,0.03,28.01
"Albania",82,57.19,75.44,88.23,94.11,100,,,53.52,100,100,100,29.4,21.93,3.06,64.04,67.38,70.72,9.94,35.21
"Cyprus",81,57.17,92.07,87.99,93.99,100,,,60.09,69.09,66.81,64.54,45.68,33.63,13.09,59.81,41.58,23.34,0,69.19
"Turkey",76,57,85.4,87.35,92.62,97.9,,,50.45,100,100,100,52.44,45.62,13.17,61.82,34.23,6.64,47.69,0
"Benin",99,56.85,44.68,91.15,88.09,85.03,99.92,99.84,28.9,100,66.84,33.69,38.97,38.97,,70.27,35.13,0,,9.31
"Sao Tome and Principe",103,56.7,46.44,91.69,95.85,100,,,64.99,100,100,100,27.49,27.49,,58.18,44,29.83,0,74.85
"Saint Vincent and the Grenadines",127,55.64,63.82,95.74,93.82,91.9,73.87,91.9,65.45,21.9,26.98,32.06,35.08,35.08,,79.17,54.77,30.37,10.07,40.58
"Mauritania",64,55.46,54.37,89.16,94.25,99.33,,,62.19,91.33,93.87,96.41,17.47,17.47,,66.9,83.45,100,23.5,14.56
"Iraq",192,55.21,64.84,77.65,85.16,92.68,82.57,82.55,40.41,71.12,85.56,100,32.19,32.19,,47.19,23.59,0,,0
"Barbados",124,55.18,69.92,96.95,91.04,85.12,69.11,26.95,65.31,73.54,72.24,70.93,14.73,14.73,,73.9,41.29,8.68,1.17,100
"Nigeria",196,54.28,54.16,86.12,70.47,54.82,97.03,96.89,36.14,51.73,75.87,100,42.44,42.44,0,68.31,38.57,8.82,28.39,2.84
"Syria",77,54.2,85.27,81.76,90.45,99.14,,,39.57,100,100,100,55.05,55.05,,58.52,29.26,0,34.03,0
"Equatorial Guinea",104,54.17,71.57,89.42,93.54,97.67,92.98,92.85,60.71,18.69,12.88,7.06,28.92,28.92,,61.14,67.81,74.49,0,20.47
"Montenegro",186,53.33,72.2,85.68,92.84,100,,,60.22,97.58,79.58,61.59,44.71,41.2,4.46,63.74,32.37,1,0.36,47.85
"El Salvador",134,53.05,73.82,90.98,87.43,83.87,62.61,62.59,41.58,100,71.14,42.28,22.08,21.29,0.71,62.71,80.43,98.15,6.94,22.63
"Angola",200,52.95,54.31,90.08,86.88,83.67,87.05,84.71,61.97,89.02,73.91,58.8,24.75,24.75,,60.54,42.95,25.35,4.36,8.59
"Sudan",49,52.65,52.44,75.5,84.18,92.86,87.51,83.21,53.5,98.43,73.1,47.76,37.43,37.43,,56.84,28.42,0,18.78,7.89
"Algeria",84,52.2,75.6,82.55,90.28,98.01,,,42.81,100,100,100,66.32,66.06,0.11,62.85,34.54,6.23,0,8.32
"Pakistan",53,51.07,61.22,84.95,77.67,70.38,45.09,45.01,46.35,100,84.46,68.92,71.07,71.06,0.02,63.17,57.28,51.39,19.35,3.21
"North Korea",21,51.05,76.12,81.4,90.7,100,95.06,,54.9,48.4,70.26,92.11,44.76,38.7,14.42,60.59,30.35,0.12,3.41,0
"Dominica",123,50.71,75.63,95.91,79.23,62.55,26.33,26.59,62.01,90.73,83.8,76.87,27.91,27.91,,81.43,46.58,11.73,0,79.04
"Liberia",97,50.54,43.1,91.5,80.26,69.02,34.62,34.56,51.75,100,100,100,23.98,23.98,,67.87,54.56,41.26,,32.06
"Somalia",44,50.41,48.53,81.51,79.5,77.48,56.2,73.36,61.4,97.27,95.33,93.39,44.05,44.05,,62.98,31.51,0.04,14.2,0
"Eritrea",45,50.05,57.3,78.69,87.23,95.78,97.83,85.74,56.55,6.78,3.47,0.16,47.9,47.9,0,56.46,28.23,0,5.03,31.18
"Senegal",66,49.7,53.67,91.29,77.06,62.84,30.44,33.63,49.02,100,100,100,38.14,38.12,0.28,72.52,81.9,91.28,7.71,25.43
"Republique du Congo",100,49.41,55.44,86.98,90.46,93.93,,,49.21,97.33,77.05,56.76,39.97,39.97,,65.22,77.94,90.66,0,5.22
"Lebanon",78,49.12,68.63,83.83,91.55,99.26,,,28.66,100,83.13,66.25,59.86,59.76,0.01,58.78,31.5,4.21,29.76,0
"Guinea Bissau",193,48.72,51.5,89.52,79.11,68.71,30.25,30.52,57.85,25.83,61.12,96.41,22.54,22.54,,65.24,82.62,100,,22.93
"Bosnia and Herzegovina",232,48.17,67.23,85.04,65.48,45.93,,,40.59,100,75.35,50.7,43.3,38.59,2.14,55.18,33.73,12.28,,16.24
"Nicaragua",131,47.75,57.12,92.83,80.82,68.81,30.22,9.78,64.93,100,79.54,59.09,26.62,36.35,48.7,68.23,84.12,100,12.58,21.99
"Democratic Republic of the Congo",199,46.61,49.41,87.19,75.55,63.91,29.94,29.92,39.71,97,98.5,100,32.36,32.36,,60.63,61.74,62.85,,2.32
"Guinea",194,46.4,43.26,89.46,81.59,73.72,31.15,32.76,49.44,97.45,79.65,61.86,18.43,18.43,,62.52,71.06,79.6,,10.28
"Sierra Leone",96,45.62,58.31,90.59,76.32,62.05,31.52,32.6,45.53,98.02,75.98,53.94,49.36,49.36,,64.25,32.9,1.54,,8.03
"Libya",67,44.44,61.48,80.14,90.07,100,,,54.77,97.78,66.65,35.52,46.97,46.97,0,64.81,32.41,0,3.14,0
"Ivory Coast",195,41.56,46.34,91.39,77.93,64.48,32.53,32.46,41.48,100,85.63,71.27,34.91,34.91,,69.85,46.43,23,0,17.91
