"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Ile Tromelin",36,-0.6,0.23,-0.01,-0.01,0,0,,0.01,,,,-3.88,-3.88,,0.1,0.05,0,,
"Uruguay",173,-0.61,0.24,0.03,0.02,0,,,-0.25,0,0,0,-0.98,-0.98,0,-0.07,-0.04,0,-1.18,-2.68
"Wake Island",12,-0.61,0.05,0.04,0.03,0.02,0.01,,0.04,1.39,0.89,0.39,-0.05,-0.05,,0.1,0.05,0,,-5.94
"Australia",16,-0.62,0.15,-0.02,-0.01,0,0,0,-0.67,0,0.32,0.65,-0.71,-1.41,-0.76,-0.17,-0.08,0,-1.79,-2.72
"Christmas Island",2,-0.62,0.15,-0.04,-0.07,-0.11,0,0,-0.01,0.04,0.29,0.54,-1.83,-1.83,,0.06,0.03,-0.01,,-4.12
"France",179,-0.62,0.05,-0.02,0.34,0.69,2.86,-0.05,-0.48,0,-0.03,-0.05,0.33,0.37,0.47,0.33,0.17,0,-6.48,-2.98
"Slovenia",188,-0.63,0.56,-0.02,0.22,0.46,,,0.01,0,0,0,-0.44,-6.38,1.55,1.05,0.52,0,2.04,-2.02
"Brunei",247,-0.64,0,-0.04,-0.06,-0.07,0,-0.04,0.14,-2.28,-1.2,-0.12,0.58,0.5,0.61,-0.33,-0.17,-0.01,-3.51,-2.05
"El Salvador",134,-0.7,0.1,-0.02,-0.03,-0.03,-0.07,-0.04,-0.35,0,0.46,0.92,-0.66,-0.77,0.01,-0.43,-0.21,0,-7.56,1.43
"Colombia",132,-0.73,0.42,0.06,0.11,0.16,-0.03,0.02,-0.23,0.23,0.13,0.03,-1.3,-0.49,-0.64,-0.15,0.1,0.34,-5.95,-1.34
"Norfolk Island",3,-0.77,0.15,0,0,0,,,-0.01,0.04,0.29,0.54,-1.64,-1.64,,-0.02,-0.01,0,,-4.2
"Monaco",185,-0.78,0.08,0.04,0.04,,,,-0.37,0.02,0.31,0.6,-0.15,-0.15,,0.01,-1.67,-3.34,,-3.73
"Kenya",43,-0.79,0.1,0.04,0.02,0.01,-0.05,0,-0.36,0,-0.02,-0.04,0.73,0.73,0,-0.03,-0.01,0,-4.22,-4.04
"Morocco",62,-0.82,0.1,-0.01,0,0.02,,0,-0.19,0,0,0,-0.05,-0.05,0.01,-0.09,-0.93,-1.77,-1.59,-4.75
"Mexico",135,-0.84,0.22,0.2,0.26,0.32,-0.15,-0.06,-0.29,0,0.3,0.61,-1.79,-1.7,0.27,-0.23,-0.02,0.19,-4.21,-2.72
"Cocos Islands",1,-0.87,0.15,0,-0.04,-0.07,0,0,-0.01,0.04,0.29,0.54,-4.18,-4.18,,-0.34,-0.17,0,,-3.86
"Bahamas",110,-0.88,-0.23,-0.04,-0.04,-0.04,-0.09,0,-0.7,0.34,1.09,1.85,-0.62,-0.62,0,-0.11,-0.1,-0.08,-8.14,0
"Costa Rica",130,-0.94,0.51,0.03,0.01,0,-0.06,0.01,0.77,0.63,0.8,0.97,-0.75,-0.87,0.24,-0.13,-0.05,0.03,-9.41,-1.12
"Guatemala",136,-0.94,0.15,0.03,0.02,0,-0.03,0.03,-0.86,0,0,0,-0.82,-1.16,-3.67,-0.2,-0.12,-0.03,-6.59,-0.8
"Republique du Congo",100,-0.94,0,-0.01,-0.04,-0.07,,,0.81,3.44,1.72,0,0.19,0.19,,-0.4,-0.2,0,-9.72,-0.25
"Turkey",76,-0.97,0.74,-0.04,0.21,0.47,,,0.33,0,0,0,-1.2,-1.82,0.77,0.33,0.16,-0.01,-2.76,-4.62
"Comoro Islands",28,-1,0.06,0.12,0.06,0,-0.11,-0.04,-1.31,0.75,0.12,-0.51,-5.43,-5.43,,0.58,0.29,0,,-2.64
"Palau",8,-1,0.57,0.29,0.29,0.27,0,0,-0.48,1,1.07,1.15,0.59,0.59,-0.19,0.45,0.22,-0.01,-7.43,-4.87
"Greece",80,-1.05,0.19,-0.08,-0.04,0,,,-1.14,-0.78,-0.57,-0.37,-0.22,-0.24,-0.19,0.51,0.2,-0.12,-6.77,0
"Norway",223,-1.06,0,0.02,0.13,0.25,-5.05,,-0.39,0.82,1.83,2.85,-0.89,-0.21,0,-0.02,-0.01,0.01,-1,-4.88
"Marshall Islands",11,-1.09,0.02,-0.02,-0.03,-0.04,0,0.04,0.05,0.3,0.31,0.32,-0.13,-0.13,,-0.14,-0.22,-0.31,-5.07,-5.89
"United States",163,-1.09,0.01,0.01,-0.02,-0.04,-2.75,-0.05,-2.01,0.01,-0.21,-0.44,-0.63,-0.59,-0.02,-0.19,-0.26,-0.32,-3.13,-1.94
"Nicaragua",131,-1.15,0.26,0.02,0.01,0.01,-0.01,0,0.88,0,-0.44,-0.88,-1.25,0.36,2.57,-0.14,-0.07,0,-7.1,-5.38
"Bermuda",108,-1.17,-0.01,-0.04,0.17,0.38,-0.12,0,-0.03,-2.45,-3.79,-5.13,0,0,,0.36,0.17,-0.02,,-6.92
"Jordan",215,-1.19,-0.2,-0.11,-0.18,-0.25,-0.3,-0.22,-3.5,0,-0.09,-0.18,0.95,0.95,,-2.69,-1.35,0,,-5.81
"Argentina",172,-1.21,-0.34,0.01,0,0,,,0.32,0,-0.03,-0.07,-2.41,-2.43,-0.01,0,0.08,0.16,-4.38,-2.92
"Cuba",112,-1.22,0.16,0.05,0.01,-0.03,-0.06,0,-2.28,1.31,0.65,-0.02,-0.1,-0.47,0.03,-0.12,-0.06,0,-8.93,-1.21
"Syria",77,-1.25,-0.18,-0.28,-0.24,-0.2,,,1.43,0,0,0,-0.14,-0.14,,0.81,0.4,0,-11.24,0
"Finland",174,-1.26,-0.12,-0.04,-1.19,-2.34,-13.04,,-0.83,0,0.99,1.99,0.11,0.09,0.84,0,-0.18,-0.37,3.49,-0.53
"North Korea",21,-1.33,0.86,-0.04,-0.01,0.01,-1.52,,-0.24,-0.82,-0.13,0.56,-0.2,-0.24,-0.08,-0.04,-0.02,0,-10.64,0
"Pakistan",53,-1.33,0.16,0.03,-0.12,-0.27,0.01,0.02,0.44,0.02,-0.54,-1.1,1.08,1.07,0,-0.28,-0.13,0.02,-13.95,-0.28
"Tunisia",61,-1.33,0.11,0.02,0.01,0,,,0.9,0,-0.01,-0.02,0.28,0.03,0.33,0.43,-0.53,-1.49,0.67,-11.85
"Sweden",222,-1.4,0.31,0.06,-0.22,-0.5,-15.64,0,-0.55,0,0,0,0.68,0.62,-0.19,0.03,0.51,0.98,2.25,-1.3
"Gilbert Islands (Kiribati)",212,-1.48,0.09,0.1,0.71,1.31,0,0.06,0.05,0,0.81,1.61,0.04,0.04,-0.01,-0.12,-0.06,0,-10.66,-5.87
"Ile Europa",35,-1.5,0.23,0,0,0,0,,0.01,,,,-9.32,-9.32,,0.11,0.06,0,,
"Lithuania",189,-1.62,1.13,0.18,-3.05,-6.27,-15.32,,-0.05,0,0.91,1.83,0.35,0.35,,0,0,0,1.57,-0.15
"Somalia",44,-1.68,0.24,0.07,0.12,0.18,-0.03,0.03,0.64,0.99,0.35,-0.29,0.82,0.82,,-0.28,-0.14,0,-18.88,0
"Ukraine",75,-2,-0.27,-0.11,-0.13,-0.16,-0.19,-0.17,-0.76,0,-0.06,-0.12,-1.87,-1.98,0.13,-0.08,-0.08,-0.07,-14.28,-2.07
"Bonaire",245,-2.02,0.2,0,0,0,0,0,-0.06,0.4,0.19,-0.01,-0.99,-0.99,0,0.49,0.24,0,-20.68,0.94
"Saudi Arabia",50,-2.03,0.14,0,0.01,0.02,-0.17,-0.09,-3.17,0,0,0,0.8,1.6,-0.92,-0.5,-0.25,0,-10.44,-7.89
"Sint Eustatius",249,-2.05,0.23,0.09,0.43,0.78,0,0,-0.27,0.41,0.21,0.01,-1.55,-1.55,,0.48,0.24,-0.01,-20.68,0.95
"Saba",248,-2.08,0.2,0,0,0,0,0,-0.08,0.4,0.2,-0.01,-1.64,-1.64,,0.49,0.24,0,-20.7,0.95
"Sint Maarten",220,-2.3,0,-0.03,-0.17,-0.3,0,0,-0.01,0.62,0.28,-0.06,-1.11,-1.11,,-0.49,-1.51,-2.53,-20.71,0.19
"Mayotte",29,-2.46,0.23,0,0,0,0,-0.05,-0.04,0,0,0,-2.1,-2.58,0.12,0.73,0.36,0,-19.89,-2.62
"Equatorial Guinea",104,-2.7,-3.35,-0.09,-0.23,-0.36,-0.07,-0.06,-2.01,-0.05,-0.03,-0.01,0.2,0.2,,-0.4,-0.23,-0.05,-23.5,2.31
"Estonia",70,-3.04,0.7,0.07,-0.45,-0.97,-11.72,0,-0.69,3.18,1.74,0.29,0.1,0.1,0,0,0,0,-19.46,-0.61
"Eritrea",45,-3.99,-0.08,-0.05,-0.09,-0.13,-0.26,-0.16,0.07,-11.58,-12.6,-13.61,1.14,1.14,0,0.39,0.19,0,-23.52,-4.57
