"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Romania",72,60.5,78.93,90.95,95.48,100,,,55.48,100,89.82,79.64,49.45,49.34,0.12,63.33,81.67,100,14.34,18.98
"Western Sahara",63,60.15,55.38,89.38,94.69,100,,,62.63,100,97.21,94.43,16.99,16.99,,71.58,62.97,54.36,,31.16
"Singapore",208,59.81,100,78.69,80.24,81.79,82.09,82.9,48.64,100,96.36,92.71,15.44,7.81,2.31,70.65,35.72,0.79,1.75,62.6
"Faeroe Islands",141,59.75,96.28,93.34,93.58,93.82,,,77.3,90.64,88.19,85.75,26.73,37.02,100,72.77,42.21,11.65,2.91,40.49
"Grenada",125,59.35,64.08,95.83,81.64,67.46,59.32,46.77,66.42,70.83,85.41,100,43.47,43.47,,72.03,40.58,9.12,,46.44
"Jamaica",166,58.63,60.44,93.44,86.34,79.24,51.36,99.07,42.78,88.23,79.26,70.3,26.27,26.23,0.03,71.13,77.43,83.73,6.45,56.95
"Philippines",15,58.54,62.35,80.35,82.05,83.75,92.44,68.78,55.09,46.47,44.94,43.41,41.48,36.02,14.2,63.52,49.66,35.8,64.67,29.45
"Haiti",114,58.4,50.75,88.66,82.37,76.08,65.28,95.48,42.77,94.48,97.24,100,38.82,38.82,,71.67,39.56,7.46,55.46,16.29
"Syria",77,58.27,85.6,82.13,90.77,99.41,,,34.3,100,100,100,55.91,55.91,,56.82,28.41,0,71.15,0
"Albania",82,57.54,74.92,88.07,94.04,100,,,51.46,100,100,100,27.09,21.64,3.82,61.94,66.24,70.54,17.27,34.79
"Bahrain",52,57.44,96.58,77.42,81.65,85.87,85.34,86.31,54.52,77.14,82.5,87.86,30.19,30.19,0,50.88,25.44,0,0,31.84
"Benin",99,57.17,44.69,91.36,88.24,85.12,99.93,99.87,27.24,100,66.91,33.82,37.85,37.85,,73.43,36.72,0,,13.04
"Cyprus",81,56.29,91.45,88.27,94.14,100,,,58.76,69.28,66.98,64.68,46.87,35.44,13.24,58.21,40.79,23.37,0,62.78
"Iraq",192,56.19,65.9,77.79,84.83,91.87,82.9,82.77,41.84,71.29,85.64,100,31.55,31.55,,51.59,25.79,0,,4.46
"Somalia",44,56.18,48.39,81.6,79.33,77.06,56.16,73.38,59.15,97.32,95.35,93.39,43.33,43.33,,64.12,32.08,0.04,74.63,0
"Saint Vincent and the Grenadines",127,56.13,63.55,96.22,94.3,92.38,74.47,92.3,62.68,22.04,27.16,32.29,43.23,43.23,,80.85,55.67,30.49,0.9,47
"Barbados",124,55.89,70.1,97.22,91.27,85.31,69.34,27.04,67.62,73.84,72.58,71.31,17.72,17.72,,75.23,41.97,8.7,4.86,96.4
"Lebanon",78,54.95,70,84.03,89.75,95.47,,,28.87,100,83.19,66.38,59.39,59.16,0.01,56.61,30.41,4.22,78.25,0
"Mauritania",64,54.42,54.37,89.09,93.32,97.55,,,64.63,91.46,93.93,96.41,17.29,17.29,,68.71,84.35,100,10.91,16.55
"Sudan",49,54.1,52.6,75.67,84.71,93.75,87.78,83.36,46.23,98.62,73.26,47.9,36.14,36.14,,59.37,29.69,0,41.81,5.4
"Nigeria",196,53.87,54.2,86.39,73.79,61.19,97.27,97.12,39.93,51.94,75.97,100,40.98,40.98,0,71.19,40.02,8.85,16.5,2.9
"El Salvador",134,53.66,73.7,91.03,87.5,83.98,62.98,62.68,41.54,100,71.21,42.42,22.43,21.31,0.83,65.46,81.81,98.15,14.92,18.98
"North Korea",21,53.18,75.03,81.64,90.64,99.63,100,,55.48,48.55,70.37,92.18,46.01,40.34,14.59,61.61,30.86,0.12,15.89,0
"Angola",200,52.87,54.44,90.5,89.74,88.99,87.26,84.85,57.9,89.34,74.21,59.09,25.95,25.95,,60.9,43.15,25.39,2.27,8.88
"Senegal",66,51.99,53.56,91.31,77.58,63.85,30.45,33.62,45.3,100,100,100,35.68,35.67,0.19,72.94,82.06,91.18,34.27,27.36
"Algeria",84,51.97,75.25,82.6,89.17,95.75,,,42.56,100,100,100,65.2,65.1,0.09,61.39,33.81,6.22,0,9.85
"Montenegro",186,51.91,71.46,85.85,92.93,100,,,59.15,97.58,79.6,61.62,43.61,39.72,4.59,61.89,31.45,1,0,41.02
"Pakistan",53,51.84,60.91,84.93,78.07,71.21,45.15,44.96,44.11,100,84.46,68.92,69.49,69.48,0.02,64.18,57.75,51.31,29.94,3.58
"Sao Tome and Principe",103,49.61,46.29,91.75,95.88,100,,,53.7,100,100,100,28.61,28.61,,61.93,45.86,29.79,0,26.57
"Dominica",123,49.59,75.64,96.08,78.31,60.54,26.47,26.68,68.15,91.05,84.14,77.22,29.63,29.63,,84.51,48.13,11.76,0,58.71
"Republique du Congo",100,49.37,55.25,87.08,91.35,95.62,,,45.33,97.36,77.13,56.89,39.55,39.55,,67.84,79.18,90.52,0,7.14
"Bosnia and Herzegovina",232,49.25,66.42,85.12,72.14,59.16,,,37.23,100,75.3,50.6,44.8,43.5,2.05,54.65,33.46,12.26,,16.69
"Guinea Bissau",193,48.87,51.53,89.54,79.13,68.72,30.27,30.52,55.73,25.83,61.12,96.41,21.72,21.72,,67.49,83.75,100,,26.09
"Nicaragua",131,48.44,56.77,92.83,80.79,68.74,30.23,9.77,62.33,100,79.58,59.17,31.44,37.2,45.97,69.38,84.69,100,15.76,27.29
"Liberia",97,47.71,43.29,91.71,80.43,69.16,34.68,34.6,51.07,100,100,100,22.73,22.73,,70.4,55.86,41.31,,6.69
"Democratic Republic of the Congo",199,46.65,49.34,87.15,74.15,61.16,29.95,29.88,39.07,96.93,98.46,100,32,32,,64.94,63.86,62.77,,3.15
"Guinea",194,46.47,43.31,89.29,81.44,73.6,31.07,32.68,49.61,97.34,79.56,61.77,16.16,16.16,,64.3,71.88,79.46,,12.56
"Sierra Leone",96,44.73,58.87,90.79,76.37,61.95,31.57,32.63,46.49,98.14,76.1,54.07,44.95,44.95,,65.43,33.75,2.06,,1.87
"Libya",67,43.94,59.13,80.83,90.42,100,,,53.9,98.67,67.31,35.96,47.26,47.26,0,63.56,31.78,0,1.71,0
"Ivory Coast",195,42.58,45.5,91.11,77.42,63.72,32.43,32.32,46.46,100,85.47,70.94,33.19,33.19,,72.51,47.74,22.96,4.2,21.05
