"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Azores",55,-0.21,0.76,-0.58,0.04,0.66,,,0.06,0,0.04,0.09,-1.16,-1.16,0,-0.39,-0.57,-0.75,-2.27,1.41
"New Zealand",162,-0.21,0.17,0,0,0.01,-0.01,0.01,-0.71,0.18,0.09,0,-2.02,-1.44,-0.04,-0.02,0.09,0.21,-1.18,0.92
"Benin",99,-0.22,0.08,-0.42,-0.21,0,0,0,0.03,0,0.04,0.09,-0.47,-0.47,0,-1.07,-0.53,0,-0.58,-0.51
"Dominica",123,-0.22,-0.1,-0.53,-0.06,0.41,-0.03,-0.03,-1.05,0.95,0.33,-0.3,-0.01,-0.01,0,-1.1,-0.56,-0.01,0.61,-1.27
"Algeria",84,-0.23,0.05,-0.47,-0.09,0.29,,,-0.16,0,0,0,-0.43,-0.62,0.19,-0.47,-0.23,0,-0.59,-0.22
"Mayotte",29,-0.23,0.31,-0.22,-0.04,0.14,0,0,-0.22,0,0,0,-1.93,-2.4,0,0.02,0.06,0.11,-0.17,0.18
"Sierra Leone",96,-0.23,0.09,-0.2,1.1,2.4,0.02,0.02,-0.2,0.25,0.21,0.17,-1.19,-1.19,0,-0.66,-0.37,-0.08,-2.33,0.37
"Wake Island",12,-0.25,,-0.6,-0.35,-0.1,-0.14,,0.01,0.64,0.4,0.17,-0.31,-0.31,,-0.68,-0.34,0,-1.02,
"Brunei",247,-0.26,0,-0.26,-0.21,-0.16,0,0.01,0.11,-1.05,-0.54,-0.03,-0.36,-1.28,0.03,-1.46,-0.73,0,-1.17,1.19
"Norway",223,-0.26,0,-0.25,-0.14,-0.02,-2.95,,-0.28,0.41,0.88,1.35,-0.33,0.1,0,0.13,0.22,0.31,0.59,-0.82
"Canary Islands",58,-0.27,0.72,-0.65,-0.4,-0.14,-0.01,0,-1.33,-0.02,0.01,0.03,-1.01,-1.01,0,-0.44,0.04,0.52,-2.14,1.39
"Chile",224,-0.27,0.18,0.22,0.16,0.1,,,0.2,0.15,0.08,0,-3.35,-2.13,0.45,-0.04,0.59,1.21,-1.57,0.35
"South Georgia and the South Sandwich Islands",89,-0.27,,0.1,0.35,0.6,,,0,,,,-1.51,-1.51,,0.77,0.38,0,-0.58,
"Greece",80,-0.28,0.5,-0.54,-0.25,0.04,,,-0.64,-0.33,-0.25,-0.16,0.07,0.64,-0.14,-0.43,-0.21,0,-2.06,0.05
"Belize",164,-0.29,-0.07,-0.35,-0.28,-0.22,-0.04,-0.03,0.27,0,0,0,-0.58,2.07,-0.07,-0.82,-0.41,0,-5.55,1.16
"United States",163,-0.31,0.08,-0.35,-0.3,-0.25,-2.72,-0.04,-0.18,0.01,-0.1,-0.2,0.04,0.13,0.01,-0.16,-0.17,-0.18,-0.26,0.43
"Line Islands (Kiribati)",148,-0.32,0.19,-0.42,-0.33,-0.25,0,,1.93,0.71,0.47,0.24,-0.12,-0.12,0,-0.61,-0.3,0,-0.86,-3.86
"Gilbert Islands (Kiribati)",212,-0.33,0.1,-0.32,-0.83,-1.35,0,0.02,0.04,0,0.4,0.79,-0.1,0.05,0.01,-0.51,-0.25,0,0.76,-3.63
"Monaco",185,-0.36,0.19,-0.51,-0.51,,,,-0.18,0.01,0.16,0.31,-0.97,-0.97,0,-0.2,-1.31,-2.42,-0.63,0.36
"Equatorial Guinea",104,-0.37,-2.92,-0.27,-0.4,-0.54,0.09,0.1,-1.02,-0.02,-0.01,0,-0.39,-0.39,0,-0.83,0.58,1.99,-0.24,0.51
"Samoa",152,-0.37,0.18,-0.26,-0.13,0,0,0.06,0.34,0.91,0.47,0.02,-0.12,-0.12,0,-0.67,-0.34,0,-7.34,3.18
"Angola",200,-0.38,-0.23,-0.17,-0.12,-0.07,-0.02,0,0.2,1.26,0.69,0.12,-0.4,-0.4,0,-0.17,-0.08,0.01,-3.48,-0.33
"Tunisia",61,-0.38,0.04,-0.42,-0.2,0.02,,,0.6,0,-0.01,-0.03,2.24,0.43,0.16,-0.5,-0.83,-1.16,-3.81,0.73
"Cyprus",81,-0.39,0.28,-0.72,-0.35,0.02,,,0.5,0.01,-0.15,-0.31,-0.56,0.87,2.16,-0.46,1.21,2.87,-3.77,-1.71
"El Salvador",134,-0.39,0.08,-0.33,-0.12,0.08,-0.04,-0.03,-0.29,0,0.21,0.43,0.09,-0.67,0.03,-0.88,-0.44,0,-2.24,-0.37
"Taiwan",14,-0.41,0.68,-0.27,-0.15,-0.03,0,0,0.13,0.26,-0.29,-0.85,-0.15,-0.29,0,-0.5,-0.27,-0.05,-3.5,-0.4
"Ukraine",75,-0.41,-0.02,-0.19,-0.13,-0.07,-0.07,-0.05,-0.5,0,-0.02,-0.03,1.97,1.98,0,0.11,0.04,-0.02,-4.78,-0.56
"Ghana",106,-0.42,0.13,-0.38,-0.21,-0.04,0,0,-0.07,0.5,-0.11,-0.71,-0.84,-0.84,0,-1.03,-0.58,-0.13,-2.22,-0.35
"Saint Lucia",122,-0.42,0.07,-0.42,-0.21,0,-0.08,-0.01,-0.68,0.58,0.24,-0.09,0.03,0.03,0,-0.79,-0.4,-0.02,-3.19,0.04
"Democratic Republic of the Congo",199,-0.44,0.03,-0.25,-0.09,0.07,-0.01,0,-0.08,0.36,0.18,0,-0.41,-0.41,0,-0.91,-0.44,0.03,-3.64,0.01
"Mexico",135,-0.5,0.23,-0.3,0,0.3,-0.21,-0.09,0.01,0,0.14,0.29,-0.55,-0.74,0.02,-0.12,-0.06,0,-4.71,0.43
"Northern Mariana Islands and Guam",13,-0.5,0.07,-0.54,-0.28,-0.01,-0.05,-0.01,-0.4,1.63,0.64,-0.36,-0.14,0.01,-0.01,-0.46,-0.6,-0.74,-0.33,-4.07
"Colombia",132,-0.51,0.24,-0.33,-0.04,0.24,0.07,0.13,0.3,0.07,0.07,0.06,-0.05,0.87,-0.08,-0.61,2.43,5.46,-9.53,0.4
"Guatemala",136,-0.51,0.17,-0.27,-0.13,0,0.04,0.09,-0.46,0,0,0,-0.07,-0.5,-0.35,-0.71,-0.21,0.29,-3.73,-0.4
"Bonaire",245,-0.55,0.13,-0.48,-0.24,0,0,0,0.12,0.21,0.11,0.01,0.08,0.08,,-0.59,-0.29,0.01,-5.62,0.22
"Togo",98,-0.55,0.09,-0.32,0.9,2.11,0.01,0.03,-0.29,0.06,0.03,0,-0.82,-0.82,0,-0.74,-0.37,0,-4.03,-1.04
"Amsterdam Island and Saint Paul Island",92,-0.56,,0.14,0.07,0,,,0.03,,,,-3,-3,,0.7,0.35,0,-0.26,
"Ivory Coast",195,-0.58,0.37,-0.28,-0.26,-0.23,0.07,0.07,-0.83,1.08,0.57,0.06,-0.28,-0.28,0,-0.87,-0.42,0.03,-5.26,0.15
"Panama",129,-0.63,0.93,-0.33,-0.13,0.08,-0.04,0,0.62,0.03,0.01,0,-1.05,-2.72,0.05,-0.56,-0.27,0.01,-2.91,-1.79
"Phoenix Islands (Kiribati)",157,-0.64,0.17,-0.41,-2.79,-5.16,0,,0.15,0.7,0.47,0.23,-0.22,-0.22,0,-0.61,-0.31,0,0.62,-3.82
"Haiti",114,-0.66,0.05,-0.44,-0.28,-0.13,0.05,0.14,0.14,0.68,0.34,0,0.03,0.03,0,-0.93,3.94,8.81,-10.77,-0.25
"Jordan",215,-0.69,-0.07,-0.28,-0.19,-0.09,-0.09,-0.08,-2.33,0,-0.03,-0.06,0.28,0.28,0,-1.92,-0.96,0,-0.9,-2.59
"Libya",67,-0.7,0.65,-0.75,-0.44,-0.12,,,-0.49,0.32,0.09,-0.15,-0.42,-0.42,0,-0.55,-0.28,0,-2.71,-1.97
"Puerto Rico and Virgin Islands of the United States",116,-0.71,0.01,-0.54,-0.31,-0.08,-0.1,0,-0.05,0.2,0.11,0.02,-0.01,-0.01,-0.01,-0.73,-0.41,-0.1,-0.39,-5.99
"Suriname",168,-0.75,-0.44,-0.39,-0.21,-0.02,0,0,1.29,1.18,0.49,-0.2,0.35,0.35,0,-0.85,-0.43,0,-9.66,1.07
"Eritrea",45,-0.81,0.15,-0.31,-0.22,-0.13,-0.33,-0.13,-0.2,-5.35,-5.85,-6.35,0.25,0.25,0,-0.19,-0.09,0,-1.86,0.15
"Liberia",97,-0.81,-0.02,-0.37,-0.15,0.08,0.01,0.01,0.09,0,0,0,-0.96,-0.96,0,-1.06,-0.52,0.02,-6.57,0.03
"Argentina",172,-0.83,-0.2,0.2,0.07,-0.07,,,0.38,0,0.04,0.08,-1.34,-1.34,0,0.03,0.32,0.61,-5.89,0.03
"Sint Maarten",220,-0.85,-1.13,-0.26,-0.11,0.04,0,0,-0.06,0.31,0.14,-0.03,-0.31,-0.31,0,-0.84,-1.13,-1.41,-6,0.11
"Bosnia and Herzegovina",232,-0.88,0.49,-0.33,0.37,1.08,,,0.32,0,0.01,0.02,-0.77,-8.03,0.13,-0.78,-0.39,0,-0.78,1
"Israel",79,-0.9,0.23,-0.59,-0.29,0,0,0,0.13,0,0,0,-0.21,-0.22,0.35,-0.57,-0.17,0.23,-8.45,-0.19
"Macquarie Island",4,-0.94,,0.07,0.03,0,,,-0.1,,,,-0.14,-0.14,,-0.46,-0.23,0,-4.25,
"Western Sahara",63,-0.98,0.23,-0.42,-0.24,-0.06,,,1.2,0.04,-0.03,-0.11,-1.32,-1.32,0,-0.71,-0.36,0,-7.29,0
"Falkland Islands",95,-1.3,0.19,0.09,0.05,0,,,0,-0.03,-0.06,-0.08,-4.8,-4.8,0,0.11,0.06,0,-6.81,1
"Syria",77,-1.58,-0.19,-0.7,-0.24,0.23,,,0.75,0,0,0,-0.69,-0.69,0,-0.4,-0.2,0,-10.17,-1.9
"Marshall Islands",11,-1.78,0.02,-0.54,-0.27,-0.01,0,-0.05,0.38,0.12,0.12,0.12,-0.45,-0.45,0,-0.79,-0.51,-0.23,-13.32,-3.67
