"rgn_id","year","habitat","health"
133,2013,"tidal flat",1
134,2013,"tidal flat",0.761284258872409
135,2013,"tidal flat",0.900028150277163
136,2013,"tidal flat",0.260158509350308
137,2013,"tidal flat",NA
138,2013,"tidal flat",1
139,2013,"tidal flat",0.921855009584359
140,2013,"tidal flat",NA
141,2013,"tidal flat",NA
143,2013,"tidal flat",NA
144,2013,"tidal flat",NA
145,2013,"tidal flat",1
146,2013,"tidal flat",NA
147,2013,"tidal flat",1
148,2013,"tidal flat",NA
149,2013,"tidal flat",NA
150,2013,"tidal flat",NA
151,2013,"tidal flat",1
152,2013,"tidal flat",1
153,2013,"tidal flat",NA
154,2013,"tidal flat",NA
155,2013,"tidal flat",1
156,2013,"tidal flat",1
157,2013,"tidal flat",NA
158,2013,"tidal flat",NA
159,2013,"tidal flat",NA
161,2013,"tidal flat",NA
162,2013,"tidal flat",1
163,2013,"tidal flat",0.851006049555886
164,2013,"tidal flat",0.510983929341945
166,2013,"tidal flat",0.373638582873274
167,2013,"tidal flat",1
168,2013,"tidal flat",1
169,2013,"tidal flat",1
171,2013,"tidal flat",1
172,2013,"tidal flat",1
173,2013,"tidal flat",0.905725541632768
174,2013,"tidal flat",0.215238913391784
175,2013,"tidal flat",0.789985102425835
176,2013,"tidal flat",1
177,2013,"tidal flat",1
178,2013,"tidal flat",0.276464619787351
179,2013,"tidal flat",1
180,2013,"tidal flat",0.893789280458116
181,2013,"tidal flat",0.76805870841621
182,2013,"tidal flat",0.897613797333136
183,2013,"tidal flat",1
184,2013,"tidal flat",0.724797702381117
185,2013,"tidal flat",0
186,2013,"tidal flat",0.547401296616568
187,2013,"tidal flat",0.0626298854847343
188,2013,"tidal flat",0.237095825258932
189,2013,"tidal flat",0.229197571870251
190,2013,"tidal flat",0.712600718927323
191,2013,"tidal flat",0.991369013417982
192,2013,"tidal flat",0.856936960919966
193,2013,"tidal flat",1
194,2013,"tidal flat",1
195,2013,"tidal flat",0.817150657585008
196,2013,"tidal flat",1
197,2013,"tidal flat",1
198,2013,"tidal flat",0.738003791190129
199,2013,"tidal flat",1
200,2013,"tidal flat",0.941550929608866
202,2013,"tidal flat",1
203,2013,"tidal flat",1
204,2013,"tidal flat",1
205,2013,"tidal flat",1
206,2013,"tidal flat",0.994617457925067
207,2013,"tidal flat",0.875521185548553
208,2013,"tidal flat",0.764995471403186
209,2013,"tidal flat",0.966950864784572
210,2013,"tidal flat",0.532388544381519
212,2013,"tidal flat",1
214,2013,"tidal flat",1
215,2013,"tidal flat",1
216,2013,"tidal flat",1
218,2013,"tidal flat",0.900740807532346
219,2013,"tidal flat",0.687388642019165
220,2013,"tidal flat",NA
221,2013,"tidal flat",NA
222,2013,"tidal flat",0.426430899200499
223,2013,"tidal flat",0.27712746344749
224,2013,"tidal flat",1
227,2013,"tidal flat",1
228,2013,"tidal flat",0.755083229406333
231,2013,"tidal flat",0.763167974979668
232,2013,"tidal flat",0.0248339479355811
237,2013,"tidal flat",0.97109828394856
244,2013,"tidal flat",0.515373357892353
245,2013,"tidal flat",NA
247,2013,"tidal flat",0.711670612537281
248,2013,"tidal flat",NA
249,2013,"tidal flat",NA
250,2013,"tidal flat",1
