"rgn_id","year","trend"
203,2013,-0.5
204,2013,1
205,2013,0.94
206,2013,1
207,2013,-1
208,2013,0.5
209,2013,0.34
210,2013,-0.5
212,2013,0.07
213,2013,NA
214,2013,0.67
215,2013,0.94
216,2013,0.31
218,2013,0.03
219,2013,0
220,2013,0.21
221,2013,0.21
222,2013,0.94
223,2013,0.09
224,2013,1
227,2013,0.68
228,2013,0.68
231,2013,-1
232,2013,-1
237,2013,0.09
244,2013,-1
245,2013,-1
247,2013,-0.66
248,2013,-1
249,2013,-1
250,2013,0.99
