"rgn_id","year","status"
103,2013,100
104,2013,21.12
105,2013,NA
106,2013,100
107,2013,NA
108,2013,51.84
110,2013,92.76
111,2013,90.93
112,2013,87.34
113,2013,100
114,2013,96.34
115,2013,97.54
116,2013,87.64
117,2013,76.56
118,2013,80.34
119,2013,80.34
120,2013,78.91
121,2013,80.34
122,2013,71.32
123,2013,85.46
124,2013,72.59
125,2013,68.2
126,2013,79.35
127,2013,23.7
129,2013,100
130,2013,100
131,2013,100
132,2013,100
133,2013,100
134,2013,100
135,2013,100
136,2013,100
137,2013,100
138,2013,54.73
139,2013,100
140,2013,35.51
141,2013,81.28
143,2013,52.21
144,2013,81.28
145,2013,100
146,2013,66.28
147,2013,41.71
148,2013,69.53
149,2013,NA
150,2013,NA
151,2013,66.28
152,2013,76.41
153,2013,55.12
154,2013,31.73
155,2013,99.25
156,2013,66.28
157,2013,69.53
158,2013,NA
159,2013,NA
161,2013,66.28
162,2013,100
163,2013,99.82
164,2013,100
166,2013,85.89
167,2013,100
168,2013,75.25
169,2013,29.78
171,2013,100
172,2013,100
173,2013,100
174,2013,100
175,2013,65.9
176,2013,100
177,2013,74.44
178,2013,100
179,2013,100
180,2013,92.86
181,2013,100
182,2013,100
183,2013,100
184,2013,100
185,2013,97.23
186,2013,95.15
187,2013,100
188,2013,100
189,2013,100
190,2013,88.47
191,2013,62.16
192,2013,73.95
193,2013,26.33
194,2013,100
195,2013,100
196,2013,59.79
197,2013,100
198,2013,81.76
199,2013,100
200,2013,100
202,2013,100
203,2013,100
204,2013,100
205,2013,94.62
206,2013,69.05
207,2013,87.88
208,2013,100
209,2013,99.25
210,2013,100
212,2013,100
213,2013,NA
214,2013,100
215,2013,100
216,2013,98.79
218,2013,100
219,2013,58.62
220,2013,80.34
221,2013,80.34
222,2013,100
223,2013,72.47
224,2013,100
227,2013,81.28
228,2013,81.28
231,2013,0.04
232,2013,100
237,2013,89.58
244,2013,75.24
245,2013,75.24
247,2013,73.03
248,2013,75.24
249,2013,75.24
250,2013,100
