"region_id","region_name","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
43,"Kenya",62.902,60.696,89.194,87.872,86.548,71.574,91.668,50.16,100,98.992,97.992,37.856,37.856,0,63.406,46.392,29.38,61.982,21.832
40,"Sri Lanka",62.892,56.22,89.158,92.274,95.388,93.67,87.934,55.918,82.604,70.8,58.992,46.968,46.614,0.252,62.448,38.428,14.408,55.858,31.208
228,"Guernsey",62.812,95.362,92.53,81.82,71.11,54.38,54.328,52.88,87.074,86.794,86.51,55.902,55.902,NA,74.604,40.604,6.6,NA,43.212
17,"Papua New Guinea",62.708,52.376,83.91,88.038,92.16,89.146,83.952,64.984,99.256,99.628,100,83.352,83.346,0.014,61.892,35.776,9.662,24.17,5.66
28,"Comoro Islands",62.644,43.794,86.834,88.6,90.37,82.942,86.192,45.996,91.698,92.172,92.646,61.926,61.926,NA,62.542,31.436,0.33,NA,30.754
136,"Guatemala",62.57,58.648,91.87,94.884,97.894,96.592,96.304,34.594,100,100,100,25.556,23.51,17.262,74.236,82.518,90.802,16.302,22.352
205,"Myanmar",62.426,63.134,80.16,85.198,90.238,90.334,86.422,53.526,89.578,94.79,100,39.914,38.95,5.34,59.526,33.434,7.342,67.94,10.512
42,"Madagascar",62.422,43.944,87.576,86.652,85.732,78.414,65.472,62.77,100,82.85,65.706,46.386,45.038,1.124,62.142,45.3,28.456,91.79,21.986
237,"Oecussi Ambeno",62.186,69.052,80.974,81.466,81.958,78.302,42.116,58.66,87.558,75.336,63.112,63.782,63.782,NA,67.08,50.676,34.276,NA,40.258
143,"Iceland",62.152,95.974,94.93,77.162,59.39,42.006,NA,84.912,42.772,65.4,88.032,30.03,30.422,94.07,56.426,47.828,39.23,49.25,66.422
129,"Panama",61.968,74.642,95.564,82.776,69.994,65.952,43.024,62.27,99.92,99.96,100,43.374,41.968,8.004,70.528,59.622,48.718,15.852,73.606
71,"Bulgaria",61.916,75.528,88.11,94.054,100,NA,NA,42.308,100,71.506,43.01,33.602,32.548,12.25,62.424,81.212,100,65.996,32.17
231,"East Timor",61.898,51.508,82.17,83.306,84.442,86.74,84.946,56.956,0.05,27.604,55.152,64.294,64.23,0.032,67.456,62.532,57.604,NA,39.248
132,"Colombia",61.49,68.296,95.02,79.714,64.4,81.1,71.23,61.498,99.624,79.998,60.37,36.642,33.856,2.324,68.81,63.038,57.268,56.29,19.882
98,"Togo",61.144,42.776,90.042,84.862,79.684,99.176,98.944,27.5,99.068,99.534,100,34.524,34.524,NA,73.476,36.738,0,NA,26.254
104,"Equatorial Guinea",61.05,80.55,89.542,93.708,97.878,93.988,93.854,64.012,18.608,12.804,7.004,26.198,26.198,NA,62.574,69.294,76.018,61.632,14.462
197,"Cameroon",60.852,45.334,87.236,92.396,97.55,92.452,92.218,40.754,99.282,76.09,52.898,48.354,48.354,NA,69.016,53.582,38.146,NA,6.502
208,"Singapore",60.83,100,81.826,82.594,83.358,82.044,82.812,48.91,100,96.144,92.282,38.324,19.778,2.462,70.79,35.792,0.79,2.28,57.954
105,"Bouvet Island",60.672,84.476,94.69,94.69,NA,NA,NA,98.91,NA,NA,NA,2.96,2.96,NA,44.642,22.32,0,NA,NA
139,"Venezuela",60.656,78.35,91.196,89.06,86.928,82.676,89.986,61.814,96.752,81.066,65.376,31.236,29.51,4.97,68.088,74.448,80.81,2.842,16.8
125,"Grenada",60.328,64.5,96.72,82.204,67.684,59.588,47.122,67.302,71.002,85.504,100,43.562,43.562,NA,71.902,40.258,8.62,NA,52.906
106,"Ghana",60.294,47.556,93.652,92.47,91.286,99.86,99.77,39.824,98.396,94.942,91.488,58.514,58.514,NA,73.668,37.556,1.45,16.178,16.274
122,"Saint Lucia",59.968,76.478,97.842,86.708,75.576,74.756,56.962,59.18,71.43,59.924,48.424,30.774,30.774,NA,80.676,50.874,21.068,4.04,100
63,"Western Sahara",59.936,54.112,88.136,88.03,87.922,NA,NA,69.128,99.882,97.314,94.754,16.562,16.562,NA,70.376,62.814,55.248,NA,31.606
198,"Gabon",59.88,75.334,89.992,77.934,65.876,70.784,70.706,65.296,74.782,56.448,38.116,44.5,44.5,NA,67.778,72.41,77.04,NA,5.516
45,"Eritrea",59.26,57.584,82.37,89.254,96.14,98.17,85.922,57.782,23.016,21.116,19.216,44.336,44.336,0,56.502,28.252,0,68.362,41.818
166,"Jamaica",58.766,61.116,95.142,87.194,79.246,51.334,99.07,42.89,87.184,78.882,70.58,19.99,19.96,0.044,70.836,77.856,84.874,7.92,61.434
207,"Vietnam",58.74,54.214,82.782,84.81,86.836,88.672,60.26,43.75,82.994,72.276,61.558,62.994,56.696,30.138,66.734,75.296,83.856,13.834,37.562
200,"Angola",58.62,54.914,89.498,84.55,79.604,88.008,85.664,59.378,85.03,71.6,58.17,29.114,29.114,NA,60.84,44.226,27.61,NA,10.124
76,"Turkey",58.618,80.818,87.774,91.064,94.356,NA,NA,49.754,100,100,100,57.998,52.638,12.1,61.068,33.864,6.662,42.616,18.184
263,NA,58.28,NA,83.11,83.11,NA,NA,NA,NA,NA,NA,NA,11.18,11.18,NA,80.56,80.56,NA,NA,NA
82,"Albania",58.11,74.906,87.172,93.586,100,NA,NA,52.388,100,100,100,26.64,21.208,3.488,62.01,67.592,73.174,11.372,43.852
15,"Philippines",58.074,62.488,83.826,83.884,83.942,92.756,69.012,55.746,45.456,45.312,45.166,41.332,36.632,16.604,63.244,49.912,36.572,68.336,16.646
81,"Cyprus",58.072,92.396,91.728,95.866,100,NA,NA,57.81,69.098,67.29,65.484,46.102,36.078,16.946,58.308,42.662,27.018,0,72.462
77,"Syria",58.034,85.43,84.56,92.012,99.456,NA,NA,36.118,100,100,100,56.118,56.118,NA,57.018,28.51,0,66.094,0
64,"Mauritania",57.848,53.626,89.598,77.162,64.724,NA,NA,64.596,90.152,93.422,96.694,16.03,16.03,NA,67.748,83.872,100,NA,16.23
114,"Haiti",57.23,50.96,90.396,85.314,80.23,65.346,95.476,42.78,92.502,96.25,100,35.378,35.378,NA,71.348,37.362,3.372,51.526,11.91
99,"Benin",56.676,44.288,92.178,88.596,85.01,99.844,99.75,26.952,100,66.624,33.252,35.854,35.854,NA,72.274,36.138,0,NA,12.026
127,"Saint Vincent and the Grenadines",56.44,63.876,97.548,95.214,92.884,75,93.604,63.1,20.866,26.678,32.486,40.626,40.626,NA,80.884,57.218,33.556,1.418,47.65
124,"Barbados",56.2,70.262,97.94,90.578,83.218,69.858,27.246,68.04,74.912,73.252,71.594,17.222,17.222,NA,75.29,42.028,8.764,3.486,100
192,"Iraq",56.08,64.784,79.66,85.782,91.902,82.396,82.26,41.746,64.48,82.242,100,36.082,36.082,NA,50.568,25.286,0,NA,4.146
186,"Montenegro",55.956,71.294,85.138,92.568,100,NA,NA,59.736,98.064,79.814,61.564,34.69,32.102,5.476,61.916,31.332,0.75,0,80.796
44,"Somalia",55.364,48.028,83.792,80.368,76.944,56.336,73.268,60.238,95.912,94.856,93.796,51.372,51.372,NA,64.07,32.052,0.04,57.152,0
134,"El Salvador",55.284,73.334,93.224,88.314,83.402,62.784,62.538,42.304,100,70.4,40.804,21.942,21.55,0.5,64.302,81.236,98.17,30.528,19.858
270,NA,55.17,NA,79.99,79.99,NA,NA,NA,NA,NA,NA,NA,7.62,7.62,NA,77.91,77.91,NA,NA,NA
103,"Sao Tome and Principe",55.044,46.328,92.424,96.21,100,NA,NA,57.692,100,100,100,29.73,29.73,NA,60.344,44.91,29.472,25.782,39.704
196,"Nigeria",54.722,54.068,86.98,79.192,71.402,97.266,97.08,38.808,49.142,74.568,100,40.622,40.622,0,70.178,40.306,10.434,21.908,3.4
53,"Pakistan",53.842,60.878,86.792,77.006,67.22,45.45,45.29,44.928,99.746,84.966,70.19,69.49,69.48,0.01,64.078,57.678,51.28,48.768,3.962
21,"North Korea",53.806,74.02,84.956,91.97,98.984,98.438,NA,55.538,49.508,70.368,91.23,45.376,39.754,14.714,60.996,30.526,0.06,23.602,0
49,"Sudan",53.784,52.68,80.64,88.216,95.796,87.512,83.128,49.412,98.676,73.078,47.48,38.226,38.226,NA,59.108,29.554,0,31.182,4.85
260,NA,53.51,NA,66.13,66.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,40.9,NA,NA,NA
78,"Lebanon",52.8,70.94,88.3,94.15,100,NA,NA,29.696,100,83.396,66.796,64.564,64.364,0.016,56.728,31.16,5.596,48.684,0
272,NA,52.58,NA,80.79,80.79,NA,NA,NA,NA,NA,NA,NA,6.46,6.46,NA,70.5,70.5,NA,NA,NA
123,"Dominica",51.626,76.82,97.98,80.03,62.08,26.704,26.906,66.964,88.638,83.63,78.616,26.756,26.756,NA,84.19,47.852,11.512,0.408,80.18
232,"Bosnia and Herzegovina",50.788,66.146,84.35,79.22,74.086,NA,NA,38.732,100,75.448,50.898,30.276,26.452,1.046,53.508,44.238,34.968,NA,25.284
100,"Republique du Congo",50.726,55.604,88.484,88.186,87.882,NA,NA,46.244,92.096,74.276,56.46,40.546,40.546,NA,66.81,78.676,90.538,13.516,8.748
84,"Algeria",49.892,74.826,85.738,88.426,91.112,NA,NA,42.776,99.952,99.976,100,48.268,48.188,0.09,61.762,34.092,6.42,2.102,8.762
66,"Senegal",49.032,52.888,91.632,76.462,61.294,30.318,33.464,46.178,96.404,98.202,100,35.184,35.178,0.152,72.568,81.958,91.348,5.71,29.962
131,"Nicaragua",49.002,56.376,93.442,80.94,68.436,30.14,9.74,62.372,100,80.114,60.234,30.758,28.428,24.228,68.652,84.324,100,24.746,32.844
193,"Guinea Bissau",48.54,51.202,89.3,77.088,64.874,30.35,30.602,56.612,22.158,59.424,96.694,22.766,22.766,NA,66.756,83.38,100,NA,25.422
199,"Democratic Republic of the Congo",46.79,49.618,87.842,74.734,61.626,30.316,30.234,39.976,95.702,97.85,100,32.034,32.034,NA,63.104,64.302,65.498,NA,2.044
194,"Guinea",45.762,42.866,88.17,78.558,68.946,31.278,32.902,52.646,96.446,78.716,60.984,16.164,16.164,NA,63.49,71.54,79.59,NA,7.184
195,"Ivory Coast",45.562,45.466,91.766,75.398,59.03,32.692,32.584,44.984,96.468,83.706,70.938,32.738,32.738,NA,71.4,48.918,26.438,NA,13.582
97,"Liberia",45.368,42.558,91.674,78.918,66.158,34.372,34.288,50.744,100,100,100,21.05,21.05,NA,69.142,34.568,0,NA,11.81
96,"Sierra Leone",43.402,58.564,91.008,76.722,62.438,31.56,32.606,46.094,97.488,75.516,53.538,31.164,31.164,NA,65.002,33.342,1.68,NA,5.038
67,"Libya",43.326,57.294,82.556,91.278,100,NA,NA,53.956,96.152,65.886,35.616,44.814,44.814,0,63.366,31.686,0,1.722,0
