"rgn_id","year","popsum","sust_tonnes_sum","mar_pop","status"
101,2009,141924,360.332980840862,2.04598940366851e-05,0.0312766815129854
101,2010,147090,360.458333409883,1.76347058944637e-05,0.0269578659032816
101,2011,153818,336.862884697925,1.28344320399758e-05,0.0196197713729419
102,2000,,921.817777917,,
102,2001,,980.598333468,,
102,2002,,1084.6841667625,,
102,2003,,1129.67000005225,,
102,2004,,1199.768333362,,
102,2005,11729800,1169.7083333185,0,0
102,2006,11707700,1233.47573526525,0,0
102,2007,11685500,1289.06241828175,0,0
102,2008,11663400,1351.24575161275,0,0
102,2009,11641300,1438.94891827673,0,0
102,2010,11619200,1419.33646620665,0,0
102,2011,11560900,1438.10633329497,0,0
110,2000,,4.99346405333333,,
110,2001,,7.677450982,,
110,2002,,8.47859604975,,
110,2003,,8.2498391565,,
110,2004,,8.351210175,,
110,2005,314402,4.418857233,0,0
110,2006,317784,3.43045726325,0,0
110,2007,321166,2.6293121955,0,0
110,2008,324548,0.187254902,0,0
110,2009,327930,0.187254902,0,0
110,2010,331312,0.249673202666667,0,0
110,2011,334709,0,0,0
111,2000,,17.6299019633667,,
111,2001,,18.3063725517,,
111,2002,,16.063602943525,,
111,2003,,12.80612745285,,
111,2004,,7.519240197175,,
111,2005,30836.3,2.45558823565,0,0
111,2006,31779.2,1.6641176473,0,0
111,2007,32722,0.8929411766,0,0
111,2008,33664.9,0.10147058825,0,0
111,2009,34607.8,0.10147058825,0,0
111,2010,35550.7,0.108235294133333,0,0
111,2011,36502,0.0811764706,0,0
112,2000,,1879.61682064847,,
112,2001,,1802.0702136786,,
112,2002,,1531.23092694867,,
112,2003,,1542.53575798425,,
112,2004,,1734.33872588775,,
112,2005,9832750,1898.8723042685,0,0
112,2006,9858070,2142.96813765,0,0
112,2007,9883380,2312.3514710145,0,0
112,2008,9908700,2298.46078473,0,0
112,2009,9934020,2309.972549429,0,0
112,2010,9959330,2385.46601348733,0,0
112,2011,9982070,2372.957843544,0,0
115,2000,,164.711111317,,
115,2001,,164.7879168555,,
115,2002,,178.3958335305,,
115,2003,,201.256666851,,
115,2004,,199.0360279183,,
115,2005,6847310,215.48283347055,0,0
115,2006,6957390,230.9763056798,0,0
115,2007,7067480,230.81686123555,0,0
115,2008,7177560,230.80555568,0,0
115,2009,7287650,272.93790863,0,0
115,2010,7397730,286.98202628,0,0
115,2011,7497810,315.07026158,0,0
116,2000,,49.5555122147,,
116,2001,,41.766634166775,,
116,2002,,44.3555339096,,
116,2003,,47.877766986925,,
116,2004,,48.6666667275,,
116,2005,4147550,44.073333388425,0,0
116,2006,4179510,33.006666707925,0,0
116,2007,4211470,15.806666686425,0,0
116,2008,4243420,0.006666666675,0,0
116,2009,4275380,0,0,0
116,2010,4307340,0,0,0
116,2011,4335490,0,0,0
119,2000,,0,,
119,2001,,0,,
119,2002,,0,,
119,2003,,0,,
119,2004,,0,,
119,2005,33700.8,0,0,0
119,2006,33505.5,0,0,0
119,2007,33310.3,0,0,0
119,2008,33115,0,0,0
119,2009,32919.8,0,0,0
119,2010,32724.6,0,0,0
119,2011,32565,0,0,0
129,2000,,860.744443782333,,
129,2001,,1306.933332328,,
129,2002,,1919.8833318565,,
129,2003,,2478.12499809375,,
129,2004,,3017.40833101225,,
129,2005,3078850,3249.3499975005,0,0
129,2006,3119240,3382.27499739825,0,0
129,2007,3159630,3262.700127707,0,0
129,2008,3200030,2999.52551855975,0,0
129,2009,3240420,2813.0179666705,0,0
129,2010,3280810,2629.512845312,0,0
129,2011,3318430,2645.5190085335,0,0
130,2000,,1046.78888808367,,
130,2001,,1332.2833323085,,
130,2002,,1735.933331998,,
130,2003,,2160.250286657,,
130,2004,,2337.02557483975,,
130,2005,1484920,2361.59519907725,0,0
130,2006,1508910,2382.37048738,0,0
130,2007,1532910,2147.07695240455,0,0
130,2008,1556900,1875.75359416868,0,0
130,2009,1580900,1634.27428352955,0,0
130,2010,1604890,1418.13199419973,0,0
130,2011,1626920,1359.1511522325,0,0
131,2000,,2100.82963150733,,
131,2001,,2217.84444642675,,
131,2002,,2444.09444664,,
131,2003,,2805.8236136435,,
131,2004,,3243.080558494,,
131,2005,2335950,3618.0833366225,0,0
131,2006,2399240,4242.33333719,0,0
131,2007,2462530,4950.82500450075,0,0
131,2008,2525820,5475.800004978,0,0
131,2009,2589110,5901.40833869825,0,0
131,2010,2652400,6073.100005521,0,0
131,2011,2717170,5926.6166720545,0,0
132,2000,,4667.64052385333,,
132,2001,,5045.864216743,,
132,2002,,5668.486765893,,
132,2003,,6323.878922893,,
132,2004,,7035.447550493,,
132,2005,6454300,7390.95098194,0,0
132,2006,6543030,7424.6568643,0,0
132,2007,6631760,7340.94717142125,8.3690154838233e-08,0.000127935673271548
132,2008,6720500,6508.5963478775,1.93249084104605e-06,0.002954164887354
132,2009,6809230,5501.4256981635,3.71680700593165e-06,0.00568181774359726
132,2010,6897960,5038.24079968467,4.89199584978747e-06,0.00747830833738956
132,2011,6982550,4166.9374472845,7.0901263142405e-06,0.0108385518624742
133,2000,,2808.533336844,,
133,2001,,3208.20000401025,,
133,2002,,3867.0666715005,,
133,2003,,4532.86667233275,,
133,2004,,5492.800006866,,
133,2005,2642450,6146.5333410165,0.0023260736592997,1
133,2006,2705670,6716.533341729,0.00248239191835257,1
133,2007,2768890,6300.06667454175,0.00227530406572372,1
133,2008,2832110,5239.93333988325,0.00185018708308761,1
133,2009,2895330,4615.0666724355,0.00159396914080105,1
133,2010,2958550,3790.22222696,0.0012811080519038,1
133,2011,3021770,3735.200004669,0.00123609672631239,1
134,2000,,117.186710265333,,
134,2001,,132.279084996,,
134,2002,,154.759313759,,
134,2003,,142.933333364,,
134,2004,,139.2787581995,,
134,2005,4618630,110.9487862045,8.78793826307801e-08,0.000134339672393827
134,2006,4702250,91.0417483845,3.02108189802754e-07,0.000461827496172907
134,2007,4785870,106.82448508204,5.08850871001511e-07,0.000777871410349593
134,2008,4869490,114.80805511128,7.08493086647678e-07,0.00108306096725131
134,2009,4953110,173.06384877398,8.19449503443291e-07,0.00125267809741415
134,2010,5036730,202.68078995664,8.05844968858763e-07,0.00123188108377519
134,2011,5118100,227.51453505988,7.93033260389598e-07,0.00121229604952678
135,2000,,20139.896507463,,
135,2001,,20594.3461118213,,
135,2002,,24257.0779623996,,
135,2003,,29825.4068036576,,
135,2004,,38035.7176039786,,
135,2005,17317600,45324.6771539122,7.50681388096503e-07,0.00114755348444728
135,2006,17589500,52860.2032699798,4.45815211949601e-07,0.000681509902875865
135,2007,17861500,56212.3144208617,2.7106719307379e-07,0.000414375668377678
135,2008,18133400,55034.1895408607,9.23709839763916e-08,0.000141205904668447
135,2009,18405300,55219.2471326673,4.52768134042912e-10,6.92138713049914e-07
135,2010,18677200,53411.481653314,0,0
135,2011,18942100,50753.8097471875,0,0
136,2000,,527.847223268333,,
136,2001,,750.25698615325,,
136,2002,,1051.851961595,,
136,2003,,1601.494118386,,
136,2004,,2632.14019663,,
136,2005,1319460,3541.739216428,0,0
136,2006,1347420,4649.071079405,0,0
136,2007,1375370,5269.165687378,0,0
136,2008,1403330,6064.343628721,0,0
136,2009,1431290,6293.169118965,0,0
136,2010,1459250,6427.58692945067,0,0
136,2011,1485880,7090.40686423,0,0
137,2000,,20125.2889071845,,
137,2001,,22188.9666868384,,
137,2002,,25635.2458566381,,
137,2003,,32174.4500292495,,
137,2004,,39847.500036225,,
137,2005,5225350,46502.500042275,0,0
137,2006,5313270,52039.166713975,0,0
137,2007,5401190,57594.166719025,0,0
137,2008,5489110,64388.3013204391,0,0
137,2009,5577040,74472.0775915104,0,0
137,2010,5664960,80962.7701053473,0,0
137,2011,5747630,88609.1551281709,0,0
138,2000,,4248.28888782067,,
138,2001,,4885.35833225175,,
138,2002,,6661.18333207625,,
138,2003,,8846.2999987795,,
138,2004,,10839.0416654488,,
138,2005,13198900,14067.8416651567,0,0
138,2006,13361000,15724.397221039,0,0
138,2007,13523100,17229.6611099388,0,0
138,2008,13685100,27160.741662043,0,0
138,2009,13847200,34612.1555485182,0,0
138,2010,14009200,40406.877768561,0,0
138,2011,14154800,51460.9055421665,0,0
139,2000,,5174.07843137333,,
139,2001,,5662.93382353,,
139,2002,,7473.154411765,,
139,2003,,8358.75,,
139,2004,,9504.125,,
139,2005,13504400,9926.625,0,0
139,2006,13679700,9052.125,0,0
139,2007,13855000,8160.75,0,0
139,2008,14030200,7140.375,0,0
139,2009,14205500,6560.5,0,0
139,2010,14380800,6080.33333333333,0,0
139,2011,14543000,6500,0,0
140,2000,,12.3444444556667,,
140,2001,,15.9500000145,,
140,2002,,21.94700522825,,
140,2003,,26.541510440725,,
140,2004,,29.606184922625,,
140,2005,826399,28.919544296825,2.28345420583762e-06,0.00349067643348564
140,2006,831042,28.3294401292,5.47638600004573e-06,0.00837165532032997
140,2007,835685,28.435000024725,8.5010101557405e-06,0.0129953452692871
140,2008,840328,27.677031273825,1.00391727075618e-05,0.0153467074103742
140,2009,844971,30.062369817625,1.02467459019304e-05,0.0156640209154812
140,2010,849614,29.940625026,9.05844367128288e-06,0.0138474841170749
140,2011,853535,31.110807319,7.02272388302764e-06,0.0107355149469131
141,2000,,20928.3999878987,,
141,2001,,22834.4499873985,,
141,2002,,24179.5333204235,,
141,2003,,21439.633322794,,
141,2004,,17185.6666583125,,
141,2005,51212.6,13653.0416606787,0.201657729908704,1
141,2006,51644.7,13820.5083278103,0.194745217332984,1
141,2007,52076.9,17817.1416587267,0.260572985774787,1
141,2008,52509.1,20848.516655758,0.325094284994453,1
141,2009,52941.3,24103.6333187265,0.400543148424543,1
141,2010,53373.5,25033.0110950037,0.425556793878679,1
141,2011,53747.2,24174.799983084,0.426760835585035,1
143,2000,,2010.08555527323,,
143,2001,,2371.74749968642,,
143,2002,,3142.42499970025,,
143,2003,,3752.44999976425,,
143,2004,,4435.88333323625,,
143,2005,301782,4178.5416666565,6.29593547328867e-06,0.00962448623982516
143,2006,303792,3568.558333251,3.12713962020066e-06,0.00478040354325808
143,2007,305802,3103.8166665255,0,0
143,2008,307812,2658.874999701,0,0
143,2009,309822,2759.324999529,0,0
143,2010,311831,2815.16666619233,0,0
143,2011,314034,2801.7333327495,0,0
147,2000,,808.99796293624,,
147,2001,,1008.59684536852,,
147,2002,,1228.16802391149,,
147,2003,,1639.02640576081,,
147,2004,,1870.07796671045,,
147,2005,276736,1920.87565830235,5.2144782581594e-06,0.00797128154448949
147,2006,280829,1932.53718733384,4.7827379345616e-06,0.00731128767681502
147,2007,284921,1721.96115207115,2.37650396399353e-06,0.00363291996834875
147,2008,289013,1664.10259002241,4.22482257459007e-07,0.000645841224189124
147,2009,293106,1796.45850083541,3.78711470423669e-08,5.78929589005564e-05
147,2010,297198,1875.22900025959,0,0
147,2011,301066,2048.05851989178,0,0
152,2000,,0.1623529412,,
152,2001,,0.1623529412,,
152,2002,,0.1217647059,,
152,2003,,0.0811764706,,
152,2004,,0.0405882353,,
152,2005,149062,0,0,0
152,2006,150287,0,0,0
152,2007,151513,0,0,0
152,2008,152739,0,0,0
152,2009,153965,0,0,0
152,2010,155191,0,0,0
152,2011,157210,0,0,0
153,2000,,0.1561904762,,
153,2001,,0.1561904762,,
153,2002,,0.1561904762,,
153,2003,,0.186631652675,,
153,2004,,0.243455182095,,
153,2005,21840.9,0.300278711515,6.59717481033291e-06,0.0100849855360103
153,2006,22026.9,0.261231092465,6.54146681171658e-06,0.00999982569464822
153,2007,22212.9,0.19174229694,5.11626392051466e-06,0.00782114300745622
153,2008,22398.9,0.09587114847,2.53688928563456e-06,0.00387809819924917
153,2009,22584.8,0,0,0
153,2010,22770.8,0,0,0
153,2011,22950.2,0,0,0
155,2000,,10.479738568,,
155,2001,,10.1396078493,,
155,2002,,6.876617651775,,
155,2003,,5.1441176502,,
155,2004,,4.296127453025,,
155,2005,122393,2.888970588675,3.31622194896767e-07,0.000506945038611931
155,2006,122854,2.473921569,3.3037780861836e-07,0.000505042767112427
155,2007,123315,2.200931372875,3.29142726351214e-07,0.000503154718491912
155,2008,123776,1.11617647075,1.63958422068899e-07,0.000250640366916164
155,2009,124237,0.2435294118,0,0
155,2010,124698,0,0,0
155,2011,125197,0,0,0
162,2000,,63372.6771733783,,
162,2001,,64015.1120472538,,
162,2002,,65477.8651069858,,
162,2003,,71500.990432416,,
162,2004,,75613.7693388275,,
162,2005,3932330,80647.5896518075,4.45028774289035e-07,0.000680307689404219
162,2006,3960660,84319.4404334767,6.62768326491039e-07,0.00101316232759498
162,2007,3988990,83815.5818401267,8.46078831985039e-07,0.0012933858853534
162,2008,4017310,83895.6760462058,3.23599622633055e-06,0.00494681072964939
162,2009,4045640,84481.6850308112,6.48846659613806e-06,0.00991880519376994
162,2010,4073970,83793.5974008317,8.26384746737621e-06,0.0126327988231797
162,2011,4097860,85959.2408903975,1.18354458180611e-05,0.018092638639866
163,2000,,111259.517015178,,
163,2001,,117524.233381762,,
163,2002,,142142.022042337,,
163,2003,,145426.883800888,,
163,2004,,154629.609308962,,
163,2005,92445900,156920.4394857,1.16960297860695e-06,0.0017879515794626
163,2006,93475300,142814.907175206,1.04038179069765e-06,0.00159041341373593
163,2007,94504800,147598.431191644,9.58946000626423e-07,0.00146592394838244
163,2008,95534200,149957.382659806,1.04674556336893e-06,0.00160014160151168
163,2009,96563600,144797.645879154,1.13267318119871e-06,0.00173149764525329
163,2010,97593000,144992.521200422,1.19544092984811e-06,0.00182744960278906
163,2011,98658700,142627.677980061,1.26699419311221e-06,0.00193683182257541
164,2000,,1526.55555694333,,
164,2001,,2076.2500018875,,
164,2002,,2755.500002505,,
164,2003,,3323.19166968775,,
164,2004,,3583.066669924,,
164,2005,176730,2878.33333595,0,0
164,2006,179113,2117.86666858525,0.000237978259713142,0.363793195737802
164,2007,181495,1519.918556061,0.000286841077678448,0.438488929380784
164,2008,183878,1232.55680449623,0.00033304765531888,0.509124114982115
164,2009,186260,1383.72373171523,0.000388383964295743,0.593715760905121
164,2010,188643,1509.58719754663,0.000210029153181583,0.321067886310847
164,2011,190781,1507.22701959295,0.000212601630104413,0.325000386707506
166,2000,,19.2666666706667,,
166,2001,,57.144117659,,
166,2002,,84.5612745275,,
166,2003,,166.282352976,,
166,2004,,196.804902002,,
166,2005,2641520,155.608823562,0,0
166,2006,2666690,140.722058853,0,0
166,2007,2691850,71.905882368,0,0
166,2008,2717010,40.447058832,0,0
166,2009,2742170,43.162254911,0,0
166,2010,2767340,40.5718954333333,0,0
166,2011,2794320,34.64215687,0,0
167,2000,,43.200000054,,
167,2001,,43.200000054,,
167,2002,,43.200000054,,
167,2003,,43.200000054,,
167,2004,,43.0666667205,,
167,2005,421993,42.933333387,0,0
167,2006,421585,37.26666671325,0,0
167,2007,421176,41.3965104624,8.60091743493219e-06,0.0131480717763992
167,2008,420768,42.99207986975,1.7267570320937e-05,0.026396632185028
167,2009,420359,38.9947090685,2.19491873982715e-05,0.0335533381792526
167,2010,419950,45.1485009716667,2.92940856944874e-05,0.0447813555064252
167,2011,418443,37.8630639322,2.67851939880701e-05,0.0409460567159482
168,2000,,118.719607868,,
168,2001,,113.382843161,,
168,2002,,120.217647084,,
168,2003,,108.420588258,,
168,2004,,90.81862747,,
168,2005,407100,71.250490211,0.000175019627145664,0.267549437301157
168,2006,409678,46.907352951,0.000114498100827967,0.175031240485263
168,2007,412257,27.4796568685,6.66566167912249e-05,0.101896802122932
168,2008,414836,16.9933823565,4.09640975144394e-05,0.0626210980921376
168,2009,417415,20.3546078474,4.87634796243547e-05,0.0745438768617884
168,2010,419994,23.6440522925333,5.62961668322246e-05,0.086058963807745
168,2011,421993,29.0057843198,6.87352262236577e-05,0.10507433594063
171,2000,,22620.4233213097,,
171,2001,,25971.7558631202,,
171,2002,,29811.4892487512,,
171,2003,,31973.4167521185,,
171,2004,,33311.2795496422,,
171,2005,52079100,31930.8191190342,4.14321676065831e-05,0.0633366286404132
171,2006,52784000,31501.0725504275,3.80783002424977e-05,0.0582096303678313
171,2007,53488800,31290.0068641045,3.72190065957733e-05,0.0568960432267375
171,2008,54193700,31614.661766115,3.04864772104507e-05,0.0466041435236407
171,2009,54898500,32689.2441191725,3.41320801114785e-05,0.0521771127997189
171,2010,55603400,32954.6705898347,3.40069132463123e-05,0.0519857724061293
171,2011,56285300,34244.973531159,3.42025360085138e-05,0.0522848174949795
172,2000,,28.166666665,,
172,2001,,38.62499999625,,
172,2002,,66.92499999375,,
172,2003,,98.9666666575,,
172,2004,,109.59166665775,,
172,2005,15145900,121.7999999925,1.23795878703147e-06,0.00189244590606191
172,2006,15265500,120.5916666565,1.66497439694081e-06,0.00254521718670787
172,2007,15385100,120.34166665525,1.85514989536955e-06,0.00283593513887633
172,2008,15504800,118.42499998125,3.02325731265479e-06,0.00462160047995186
172,2009,15624400,141.549999972,4.48017203681421e-06,0.00684876049052717
172,2010,15744000,149.611111080667,4.83429313266429e-06,0.00739009920479779
172,2011,15852300,156.333333296,5.88768401405474e-06,0.00900039938752885
173,2000,,0,,
173,2001,,0,,
173,2002,,0,,
173,2003,,0,,
173,2004,,0,,
173,2005,2321390,0,0,0
173,2006,2334570,0,0,0
173,2007,2347760,0,0,0
173,2008,2360940,0,0,0
173,2009,2374130,0,0,0
173,2010,2387310,0,0,0
173,2011,2399590,0,0,0
174,2000,,7280.89332026433,,
174,2001,,6930.2530639845,,
174,2002,,6593.340563792,,
174,2003,,6431.10514703625,,
174,2004,,6214.9161495225,,
174,2005,2837450,6253.24023809425,0,0
174,2006,2827890,6291.625719891,0,0
174,2007,2818320,6142.88489949225,0,0
174,2008,2808750,6018.4396520215,0,0
174,2009,2799180,5804.88092794225,0,0
174,2010,2789610,5632.397486003,0,0
174,2011,2751640,5343.0105500735,0,0
175,2000,,3101.59600874033,,
175,2001,,3470.50394079793,,
175,2002,,3757.22894093217,,
175,2003,,4289.86494367092,,
175,2004,,5129.4457056791,,
175,2005,5245140,5287.99862214617,1.35045648447897e-09,2.06441916495076e-06
175,2006,5247530,5910.8305557296,6.88419122091727e-08,0.000105237424937321
175,2007,5249930,6558.75538630443,6.88104412011208e-08,0.000105189315758751
175,2008,5252320,6970.98317510725,6.87791299035474e-08,0.000105141450726792
175,2009,5254710,7334.5955473645,6.73998500868744e-08,0.000103032969838962
175,2010,5257110,7194.6292618331,0,0
175,2011,5256870,6772.472225147,0,0
176,2000,,13690.6111062333,,
176,2001,,16943.4166606237,,
176,2002,,14237.0499949302,,
176,2003,,13741.0999951118,,
176,2004,,12729.983328805,,
176,2005,6852730,8537.660999578,1.61983040700567e-08,2.47620636031282e-05
176,2006,6844670,7223.09876696635,1.78391163744929e-08,2.72703446223954e-05
176,2007,6836600,5840.5698677132,1.94838260392593e-08,2.97845834681096e-05
176,2008,6828530,6117.4615342757,1.95068521482662e-08,2.98197830774819e-05
176,2009,6820460,8509.00886414695,3.25498879107861e-09,4.97584433058957e-06
176,2010,6812400,9180.4281303998,2.17255992503865e-09,3.32115428953212e-06
176,2011,6800970,12063.6666623575,0,0
177,2000,,52285.5555376983,,
177,2001,,52957.58331525,,
177,2002,,53235.34998188,,
177,2003,,55842.0249809738,,
177,2004,,52756.1916487853,,
177,2005,11001900,49989.1749831572,0,0
177,2006,11022300,42550.8774857587,0,0
177,2007,11042800,39054.5349869151,0,0
177,2008,11063200,45027.7342035885,0,0
177,2009,11083700,42449.0042566162,0,0
177,2010,11104100,44738.2690128343,0,0
177,2011,11117400,44879.4218602011,0,0
179,2000,,160419.802627806,,
179,2001,,158000.702121476,,
179,2002,,154808.027728264,,
179,2003,,156574.135628032,,
179,2004,,156913.204123204,,
179,2005,14373900,158540.675115435,2.81621550426815e-05,0.043050992952844
179,2006,14448800,158436.543489039,3.18227119496429e-05,0.0486468221557669
179,2007,14523700,156850.758766303,2.41478870388055e-05,0.0369144517938391
179,2008,14598600,154731.416439025,2.03130209017474e-05,0.0310521591251361
179,2009,14673500,152664.702994819,1.8335207476829e-05,0.0280287103979646
179,2010,14748400,151124.469929168,1.32594420908935e-05,0.0202694767906989
179,2011,14814400,148874.764127935,1.98005544335241e-05,0.0302687606146666
180,2000,,67902.6797834211,,
180,2001,,69629.7207405753,,
180,2002,,77140.8909364171,,
180,2003,,79015.0794438277,,
180,2004,,79507.9180338392,,
180,2005,37413500,79730.2976093575,3.27722613109573e-06,0.00500983816262821
180,2006,37464900,77603.0171645165,6.70238453515824e-06,0.0102458177988524
180,2007,37516200,78603.3571171415,6.56316914764795e-06,0.0100330016753154
180,2008,37567500,82073.4578517026,5.53170292820962e-06,0.00845621733914379
180,2009,37618900,81492.0065044976,3.43354005162405e-06,0.00524879251398724
180,2010,37670200,81223.5612798824,3.81085195689608e-09,5.82558261226885e-06
180,2011,37724200,81158.7077005736,5.25745630391102e-09,8.03698132996314e-06
181,2000,,41864.707988234,,
181,2001,,43516.9162802732,,
181,2002,,45765.966892248,,
181,2003,,46724.6744903427,,
181,2004,,45986.5008391455,,
181,2005,3191370,45506.5986337378,0,0
181,2006,3225860,42895.1348481946,1.70497169746982e-07,0.000260636035918872
181,2007,3260350,40155.6874913577,1.80502093333538e-07,0.000275930387298082
181,2008,3294850,38110.6415604876,1.9530479384494e-07,0.000298559016195039
181,2009,3329340,34863.8864022161,2.15170273988238e-07,0.000328927027604601
181,2010,3363830,34663.5380017076,6.59466540619869e-08,0.000100811494538804
181,2011,3401460,33763.5357944083,7.51883014940643e-08,0.000114939039034886
182,2000,,194565.576537709,,
182,2001,,189327.257910005,,
182,2002,,185498.242251852,,
182,2003,,168168.219094923,,
182,2004,,176038.016499688,,
182,2005,19544100,178636.041249375,1.32861920958243e-05,0.0203103690545197
182,2006,19516300,169586.883558716,1.07089971060088e-05,0.0163706562315309
182,2007,19488400,178385.377740223,9.95250166958293e-06,0.015214214913277
182,2008,19460500,170864.863608487,9.35655987898564e-06,0.0143032091401596
182,2009,19432600,170746.671378155,8.37188539728343e-06,0.0127979545135744
182,2010,19404700,174483.437004742,7.69716157777927e-06,0.0117665160332959
182,2011,19352800,174658.764968922,7.64962521301827e-06,0.0116938480254241
183,2000,,4465.6215037934,,
183,2001,,4521.4607358273,,
183,2002,,4412.17593183315,,
183,2003,,4137.25516195973,,
183,2004,,4069.21072168615,,
183,2005,7708570,3914.86494873657,0,0
183,2006,7732310,4160.73036920762,0,0
183,2007,7756050,4323.14566813795,0,0
183,2008,7779790,4370.30836958809,1.99753008693037e-08,3.05358924291132e-05
183,2009,7803530,4613.80919600965,2.00567784057343e-08,3.06604457113949e-05
183,2010,7827270,4614.08882483847,2.66612619712876e-08,4.07566040134455e-05
183,2011,7841170,4825.5741789589,3.99209995427978e-08,6.10265325001859e-05
184,2000,,124749.066747243,,
184,2001,,121506.387213625,,
184,2002,,105273.666474112,,
184,2003,,101460.682595745,,
184,2004,,99841.5070243823,,
184,2005,31990000,98531.8807170425,5.24395645024226e-06,0.00801634434020589
184,2006,31899700,103757.270627348,5.10741480865024e-06,0.00780761552520436
184,2007,31809500,98696.57065033,4.28069183137113e-06,0.00654381859578415
184,2008,31719200,93631.7088902804,3.41932751921549e-06,0.00522706606472809
184,2009,31629000,89161.090272382,1.32657793093364e-06,0.0020279164385491
184,2010,31538700,90825.6272981152,5.35497306695161e-07,0.000818605349692202
184,2011,31408700,88535.0982354481,2.01642644872281e-07,0.000308247578007894
186,2000,,,,
186,2001,,,,
186,2002,,,,
186,2003,,,,
186,2004,,52.84041665675,,
186,2005,240796,89.39736109825,1.66115716041795e-05,0.0253938184412147
186,2006,242131,135.919444429,1.65199829678975e-05,0.0252538084977584
186,2007,243465,184.98069442625,1.64294662312858e-05,0.025115437148546
186,2008,244799,197.59111109,1.63399360128105e-05,0.0249785738723228
186,2009,246134,211.788888866,1.62513102456386e-05,0.0248430932149591
186,2010,247468,214.556481457667,1.61637059983513e-05,0.024709174137144
186,2011,248826,212.299999976,1.60754904873285e-05,0.0245743206311669
187,2000,,2884.76908800233,,
187,2001,,3101.43296979425,,
187,2002,,3634.61010663725,,
187,2003,,3820.24878194375,,
187,2004,,4343.7765599125,,
187,2005,1518790,4706.00961551,0.000472250937097953,0.721921732699974
187,2006,1518060,4922.4818376725,0.0004698705370127,0.718282856799325
187,2007,1517330,4918.94544982084,0.00049044483892759,0.749734431631052
187,2008,1516600,4615.32823282251,0.000403506747974087,0.616833695330845
187,2009,1515870,3969.82725954551,0.000378632952652602,0.578809560264732
187,2010,1515140,3681.64147432734,0.000375506187575626,0.574029729279138
187,2011,1513190,3396.87045726934,0.000344250667275755,0.526249963059973
188,2000,,82.7499999886667,,
188,2001,,97.099999988,,
188,2002,,125.603888875,,
188,2003,,144.56736109925,,
188,2004,,160.67430554375,,
188,2005,268652,189.03763887975,6.22821427497283e-05,0.0952096203057929
188,2006,267867,195.9547222155,5.0647025053478e-05,0.0774232197555641
188,2007,267083,222.995638548175,6.75582746105143e-05,0.103275150632315
188,2008,266298,206.820582991975,7.26821497029643e-05,0.111107928704945
188,2009,265513,239.664942466825,9.04400160752958e-05,0.138254067872709
188,2010,264728,250.789552922433,9.24733926304232e-05,0.141362454983447
188,2011,263705,233.7536078323,8.3857593355454e-05,0.128191633598945
190,2000,,0.207204861266667,,
190,2001,,0.1776041668,,
190,2002,,0.188704427225,,
190,2003,,0.0888020834,,
190,2004,,0.0888020834,,
190,2005,699669,0.06660156255,4.75950503380884e-08,7.27577194852415e-05
190,2006,708426,0.0444010417,3.13378120650569e-08,4.79055641986784e-05
190,2007,717184,0.02220052085,1.54775628360365e-08,2.36602791076021e-05
190,2008,725942,0,0,0
190,2009,734700,0,0,0
190,2010,743458,0,0,0
190,2011,751502,0,0,0
191,2000,,2348.93333333333,,
191,2001,,2507.9,,
191,2002,,2993.2,,
191,2003,,2590.2,,
191,2004,,2564.2,,
191,2005,2442220,2068.8,0.000847098132027418,1
191,2006,2500740,1599.277941227,0.000543039260378928,0.830134602137494
191,2007,2559250,1728.008333465,0.000429539904268829,0.656630125202303
191,2008,2617760,1753.385294374,0.00020219577042968,0.309093131355554
191,2009,2676270,2254.0392161,0.000104062744043015,0.15907889341777
191,2010,2734790,2444.34836649733,4.82669601687881e-05,0.0737848562701416
191,2011,2803300,2693.66176527,0,0
196,2000,,0,,
196,2001,,0,,
196,2002,,0,,
196,2003,,0,,
196,2004,,0,,
196,2005,18102600,0,0,0
196,2006,18583100,0,0,0
196,2007,19063500,0,0,0
196,2008,19544000,0,0,0
196,2009,20024400,0,0,0
196,2010,20504900,0,0,0
196,2011,21017800,0,0,0
202,2000,,0,,
202,2001,,0,,
202,2002,,0.207142857,,
202,2003,,0.424702380675,,
202,2004,,6.144345242675,,
202,2005,5571010,9.388988102425,1.497334715653e-06,0.00228894934332724
202,2006,5723910,28.009821452675,4.69230532236705e-06,0.00717304492712507
202,2007,5876800,38.9363095565,6.25482122358256e-06,0.00956163560670861
202,2008,6029700,55.79285718975,8.71104699201453e-06,0.0133164249006067
202,2009,6182600,93.3468750586875,1.23208682543347e-05,0.0188346954125631
202,2010,6335500,99.3585318019167,1.21344452446795e-05,0.018549713824231
202,2011,6514240,126.749702447875,1.46627491086451e-05,0.0224146876398097
203,2000,,20200.8268304717,,
203,2001,,21013.1175177018,,
203,2002,,23302.0318990147,,
203,2003,,26922.1879484285,,
203,2004,,38297.7786406672,,
203,2005,139329000,43998.629785372,0.000139088058040738,0.212621477208032
203,2006,140630000,66766.4051184228,0.00012518814170905,0.191372918667903
203,2007,141931000,81817.2927030245,0.000112407907353397,0.171835998345326
203,2008,143232000,77541.2760308263,7.35243638832715e-05,0.112395406764996
203,2009,144533000,77524.9600172875,4.6090973549224e-05,0.0704584636527315
203,2010,145834000,63713.80157023,3.43160336715261e-05,0.0524583193837058
203,2011,146844000,48213.771933824,0,0
204,2000,,27267.981469028,,
