"rgn_id","species","species_code","sust_coeff","year","sm_tonnes","sust_tonnes"
61,"Mediterranean mussel",765,0.82,2008,225.25,184.705
61,"Octopuses nei",776,0.533333333,2008,0,0
61,"Pacific cupped oyster",766,0.757142857,2008,10,7.57142857
61,"Sargo breams nei",777,0.4,2008,0,0
61,"Thinlip grey mullet",767,0.444010417,2008,0,0
61,"Atlantic bluefin tuna",768,0.316666667,2009,395,125.083333465
61,"Bluefish",760,0.444010417,2009,0,0
61,"Carpet shells nei",769,0.8,2009,0,0
61,"Common cuttlefish",770,0.6,2009,0,0
61,"Common sole",771,0.533333333,2009,0,0
61,"European eel",772,0.444444444,2009,0,0
61,"European flat oyster",761,0.823076923,2009,0,0
61,"European seabass",762,0.452222222,2009,1614,729.886666308
61,"Flathead grey mullet",763,0.412820513,2009,0.5,0.2064102565
61,"Gilthead seabream",764,0.286111111,2009,2254.5,645.0374997495
61,"Groupers nei",773,0.333333333,2009,0,0
61,"Marine crustaceans nei",774,0.3,2009,0,0
61,"Marine fishes nei",775,0.477777778,2009,0,0
61,"Mediterranean mussel",765,0.82,2009,144.25,118.285
61,"Octopuses nei",776,0.533333333,2009,0,0
61,"Pacific cupped oyster",766,0.757142857,2009,10.25,7.76071428425
61,"Sargo breams nei",777,0.4,2009,0,0
61,"Thinlip grey mullet",767,0.444010417,2009,0,0
61,"Atlantic bluefin tuna",768,0.316666667,2010,386.666666666667,122.444444573333
61,"Bluefish",760,0.444010417,2010,0,0
61,"Carpet shells nei",769,0.8,2010,0,0
61,"Common cuttlefish",770,0.6,2010,0,0
61,"Common sole",771,0.533333333,2010,0,0
61,"European eel",772,0.444444444,2010,0,0
61,"European flat oyster",761,0.823076923,2010,0,0
61,"European seabass",762,0.452222222,2010,1889.33333333333,854.398518098667
61,"Flathead grey mullet",763,0.412820513,2010,0,0
61,"Gilthead seabream",764,0.286111111,2010,2637.66666666667,754.665740447667
61,"Groupers nei",773,0.333333333,2010,0,0
61,"Marine crustaceans nei",774,0.3,2010,0,0
61,"Marine fishes nei",775,0.477777778,2010,0,0
61,"Mediterranean mussel",765,0.82,2010,153.333333333333,125.733333333333
61,"Octopuses nei",776,0.533333333,2010,0,0
61,"Pacific cupped oyster",766,0.757142857,2010,9.66666666666667,7.31904761766667
61,"Sargo breams nei",777,0.4,2010,0,0
61,"Thinlip grey mullet",767,0.444010417,2010,0,0
61,"Atlantic bluefin tuna",768,0.316666667,2011,210,66.50000007
61,"Bluefish",760,0.444010417,2011,0,0
61,"Carpet shells nei",769,0.8,2011,0,0
61,"Common cuttlefish",770,0.6,2011,0,0
61,"Common sole",771,0.533333333,2011,0,0
61,"European eel",772,0.444444444,2011,0,0
61,"European flat oyster",761,0.823076923,2011,0,0
61,"European seabass",762,0.452222222,2011,2149,971.825555078
61,"Flathead grey mullet",763,0.412820513,2011,0,0
61,"Gilthead seabream",764,0.286111111,2011,3240,926.99999964
61,"Groupers nei",773,0.333333333,2011,0,0
61,"Marine crustaceans nei",774,0.3,2011,0,0
61,"Marine fishes nei",775,0.477777778,2011,0,0
61,"Mediterranean mussel",765,0.82,2011,156,127.92
61,"Octopuses nei",776,0.533333333,2011,0,0
61,"Pacific cupped oyster",766,0.757142857,2011,8.5,6.4357142845
61,"Sargo breams nei",777,0.4,2011,0,0
61,"Thinlip grey mullet",767,0.444010417,2011,0,0
62,"Clams, etc. nei",729,0.811764706,2000,0,0
62,"European eel",730,0.433333333,2000,29,12.566666657
62,"European flat oyster",731,0.766666667,2000,3.33333333333333,2.55555555666667
62,"European seabass",732,0.433333333,2000,259,112.233333247
62,"Gilthead seabream",733,0.433333333,2000,357.333333333333,154.844444325333
62,"Marine fishes nei",734,0.466666667,2000,21.3333333333333,9.95555556266667
62,"Mediterranean mussel",735,0.833333333,2000,18,14.999999994
62,"Pacific cupped oyster",162,0.833333333,2000,198,164.999999934
62,"Penaeus shrimps nei",736,0.433333333,2000,0,0
62,"Yesso scallop",163,0.866666667,2000,1.33333333333333,1.155555556
62,"Clams, etc. nei",729,0.811764706,2001,0,0
62,"European eel",730,0.433333333,2001,27.75,12.02499999075
62,"European flat oyster",731,0.766666667,2001,2.5,1.9166666675
62,"European seabass",732,0.433333333,2001,291.5,126.3166665695
62,"Gilthead seabream",733,0.433333333,2001,362.5,157.0833332125
62,"Marine fishes nei",734,0.466666667,2001,19.75,9.21666667325
62,"Mediterranean mussel",735,0.833333333,2001,26,21.666666658
62,"Pacific cupped oyster",162,0.833333333,2001,204,169.999999932
62,"Penaeus shrimps nei",736,0.433333333,2001,0,0
62,"Yesso scallop",163,0.866666667,2001,1,0.866666667
62,"Clams, etc. nei",729,0.811764706,2002,0,0
62,"European eel",730,0.433333333,2002,26.5,11.4833333245
62,"European flat oyster",731,0.766666667,2002,0,0
62,"European seabass",732,0.433333333,2002,321.5,139.3166665595
62,"Gilthead seabream",733,0.433333333,2002,352.5,152.7499998825
62,"Marine fishes nei",734,0.466666667,2002,21.5,10.0333333405
62,"Mediterranean mussel",735,0.833333333,2002,37.5,31.2499999875
62,"Pacific cupped oyster",162,0.833333333,2002,198.25,165.20833326725
62,"Penaeus shrimps nei",736,0.433333333,2002,0,0
62,"Yesso scallop",163,0.866666667,2002,0,0
62,"Clams, etc. nei",729,0.811764706,2003,0,0
62,"European eel",730,0.433333333,2003,26.25,11.37499999125
62,"European flat oyster",731,0.766666667,2003,0,0
62,"European seabass",732,0.433333333,2003,482.25,208.97499983925
62,"Gilthead seabream",733,0.433333333,2003,359.5,155.7833332135
62,"Marine fishes nei",734,0.466666667,2003,16.25,7.58333333875
62,"Mediterranean mussel",735,0.833333333,2003,37.5,31.2499999875
62,"Pacific cupped oyster",162,0.833333333,2003,220,183.33333326
62,"Penaeus shrimps nei",736,0.433333333,2003,0,0
62,"Yesso scallop",163,0.866666667,2003,0,0
62,"Clams, etc. nei",729,0.811764706,2004,0,0
62,"European eel",730,0.433333333,2004,20.25,8.77499999325
62,"European flat oyster",731,0.766666667,2004,0,0
62,"European seabass",732,0.433333333,2004,410,177.66666653
62,"Gilthead seabream",733,0.433333333,2004,265,114.833333245
62,"Marine fishes nei",734,0.466666667,2004,16.25,7.58333333875
62,"Mediterranean mussel",735,0.833333333,2004,25,20.833333325
62,"Pacific cupped oyster",162,0.833333333,2004,216.25,180.20833326125
62,"Penaeus shrimps nei",736,0.433333333,2004,0,0
62,"Yesso scallop",163,0.866666667,2004,0,0
62,"Clams, etc. nei",729,0.811764706,2005,0,0
62,"European eel",730,0.433333333,2005,14.25,6.17499999525
62,"European flat oyster",731,0.766666667,2005,0,0
62,"European seabass",732,0.433333333,2005,332.5,144.0833332225
62,"Gilthead seabream",733,0.433333333,2005,170.5,73.8833332765
62,"Marine fishes nei",734,0.466666667,2005,12.5,5.8333333375
62,"Mediterranean mussel",735,0.833333333,2005,12.5,10.4166666625
62,"Pacific cupped oyster",162,0.833333333,2005,251.25,209.37499991625
62,"Penaeus shrimps nei",736,0.433333333,2005,0,0
62,"Yesso scallop",163,0.866666667,2005,0,0
62,"Clams, etc. nei",729,0.811764706,2006,0,0
62,"European eel",730,0.433333333,2006,6.75,2.92499999775
62,"European flat oyster",731,0.766666667,2006,0,0
62,"European seabass",732,0.433333333,2006,247.25,107.14166658425
62,"Gilthead seabream",733,0.433333333,2006,83,35.966666639
62,"Marine fishes nei",734,0.466666667,2006,8.75,4.08333333625
62,"Mediterranean mussel",735,0.833333333,2006,1,0.833333333
62,"Pacific cupped oyster",162,0.833333333,2006,256.5,213.7499999145
62,"Penaeus shrimps nei",736,0.433333333,2006,0,0
62,"Yesso scallop",163,0.866666667,2006,0,0
62,"Clams, etc. nei",729,0.811764706,2007,0,0
62,"European eel",730,0.433333333,2007,0,0
62,"European flat oyster",731,0.766666667,2007,0,0
62,"European seabass",732,0.433333333,2007,46,19.933333318
62,"Gilthead seabream",733,0.433333333,2007,0,0
62,"Marine fishes nei",734,0.466666667,2007,3.75,1.75000000125
62,"Mediterranean mussel",735,0.833333333,2007,9.5,7.9166666635
62,"Pacific cupped oyster",162,0.833333333,2007,245.25,204.37499991825
62,"Penaeus shrimps nei",736,0.433333333,2007,0,0
62,"Yesso scallop",163,0.866666667,2007,0,0
62,"Clams, etc. nei",729,0.811764706,2008,0,0
62,"European eel",730,0.433333333,2008,0,0
62,"European flat oyster",731,0.766666667,2008,0,0
62,"European seabass",732,0.433333333,2008,37.45,16.22833332085
62,"Gilthead seabream",733,0.433333333,2008,8.7425,3.7884166637525
62,"Marine fishes nei",734,0.466666667,2008,0,0
62,"Mediterranean mussel",735,0.833333333,2008,12.445,10.370833329185
62,"Pacific cupped oyster",162,0.833333333,2008,256.1425,213.452083247952
62,"Penaeus shrimps nei",736,0.433333333,2008,0,0
62,"Yesso scallop",163,0.866666667,2008,0,0
62,"Clams, etc. nei",729,0.811764706,2009,0,0
62,"European eel",730,0.433333333,2009,0,0
62,"European flat oyster",731,0.766666667,2009,0,0
62,"European seabass",732,0.433333333,2009,33.7,14.6033333221
62,"Gilthead seabream",733,0.433333333,2009,17.485,7.576833327505
62,"Marine fishes nei",734,0.466666667,2009,0,0
62,"Mediterranean mussel",735,0.833333333,2009,15.39,12.82499999487
62,"Pacific cupped oyster",162,0.833333333,2009,219.3925,182.827083260202
62,"Penaeus shrimps nei",736,0.433333333,2009,0,0
62,"Yesso scallop",163,0.866666667,2009,0,0
62,"Clams, etc. nei",729,0.811764706,2010,0,0
62,"European eel",730,0.433333333,2010,0,0
62,"European flat oyster",731,0.766666667,2010,0,0
62,"European seabass",732,0.433333333,2010,35.2666666666667,15.2822222104667
62,"Gilthead seabream",733,0.433333333,2010,23.3133333333333,10.1024444366733
62,"Marine fishes nei",734,0.466666667,2010,0,0
62,"Mediterranean mussel",735,0.833333333,2010,19.1866666666667,15.9888888824933
62,"Pacific cupped oyster",162,0.833333333,2010,232.19,193.49166658927
62,"Penaeus shrimps nei",736,0.433333333,2010,0,0
62,"Yesso scallop",163,0.866666667,2010,0,0
62,"Clams, etc. nei",729,0.811764706,2011,0,0
62,"European eel",730,0.433333333,2011,0,0
62,"European flat oyster",731,0.766666667,2011,0,0
62,"European seabass",732,0.433333333,2011,32.9,14.2566666557
62,"Gilthead seabream",733,0.433333333,2011,34.97,15.15366665501
62,"Marine fishes nei",734,0.466666667,2011,0,0
62,"Mediterranean mussel",735,0.833333333,2011,11.78,9.81666666274
62,"Pacific cupped oyster",162,0.833333333,2011,249.285,207.737499916905
62,"Penaeus shrimps nei",736,0.433333333,2011,0,0
62,"Yesso scallop",163,0.866666667,2011,0,0
65,"Gasar cupped oyster",160,0.733333333,2000,0,0
65,"Penaeus shrimps nei",161,0.266666667,2000,0,0
65,"Gasar cupped oyster",160,0.733333333,2001,0,0
65,"Penaeus shrimps nei",161,0.266666667,2001,0,0
65,"Gasar cupped oyster",160,0.733333333,2002,0,0
65,"Penaeus shrimps nei",161,0.266666667,2002,0,0
65,"Gasar cupped oyster",160,0.733333333,2003,0,0
65,"Penaeus shrimps nei",161,0.266666667,2003,0,0
65,"Gasar cupped oyster",160,0.733333333,2004,5,3.666666665
65,"Penaeus shrimps nei",161,0.266666667,2004,12.5,3.3333333375
65,"Gasar cupped oyster",160,0.733333333,2005,10,7.33333333
65,"Penaeus shrimps nei",161,0.266666667,2005,12.5,3.3333333375
65,"Gasar cupped oyster",160,0.733333333,2006,15,10.999999995
65,"Penaeus shrimps nei",161,0.266666667,2006,12.5,3.3333333375
65,"Gasar cupped oyster",160,0.733333333,2007,20,14.66666666
65,"Penaeus shrimps nei",161,0.266666667,2007,12.5,3.3333333375
65,"Gasar cupped oyster",160,0.733333333,2008,20,14.66666666
65,"Penaeus shrimps nei",161,0.266666667,2008,0,0
65,"Gasar cupped oyster",160,0.733333333,2009,20,14.66666666
65,"Penaeus shrimps nei",161,0.266666667,2009,0,0
65,"Gasar cupped oyster",160,0.733333333,2010,20,14.66666666
65,"Penaeus shrimps nei",161,0.266666667,2010,0,0
65,"Gasar cupped oyster",160,0.733333333,2011,20,14.66666666
65,"Penaeus shrimps nei",161,0.266666667,2011,0,0
66,"Cupped oysters nei",166,0.733333333,2000,0,0
66,"Gasar cupped oyster",167,0.733333333,2000,88,64.533333304
66,"Pacific cupped oyster",168,0.733333333,2000,4.33333333333333,3.17777777633333
66,"Cupped oysters nei",166,0.733333333,2001,0,0
66,"Gasar cupped oyster",167,0.733333333,2001,84.75,62.14999997175
66,"Pacific cupped oyster",168,0.733333333,2001,5.5,4.0333333315
66,"Cupped oysters nei",166,0.733333333,2002,0,0
66,"Gasar cupped oyster",167,0.733333333,2002,68.75,50.41666664375
66,"Pacific cupped oyster",168,0.733333333,2002,6.5,4.7666666645
66,"Cupped oysters nei",166,0.733333333,2003,0,0
66,"Gasar cupped oyster",167,0.733333333,2003,54.25,39.78333331525
66,"Pacific cupped oyster",168,0.733333333,2003,6,4.399999998
66,"Cupped oysters nei",166,0.733333333,2004,0,0
66,"Gasar cupped oyster",167,0.733333333,2004,41.5,30.4333333195
66,"Pacific cupped oyster",168,0.733333333,2004,4.5,3.2999999985
66,"Cupped oysters nei",166,0.733333333,2005,0,0
66,"Gasar cupped oyster",167,0.733333333,2005,30.25,22.18333332325
66,"Pacific cupped oyster",168,0.733333333,2005,2.25,1.64999999925
66,"Cupped oysters nei",166,0.733333333,2006,0,0
66,"Gasar cupped oyster",167,0.733333333,2006,26.5,19.4333333245
66,"Pacific cupped oyster",168,0.733333333,2006,1.25,0.91666666625
66,"Cupped oysters nei",166,0.733333333,2007,0,0
66,"Gasar cupped oyster",167,0.733333333,2007,24.5,17.9666666585
66,"Pacific cupped oyster",168,0.733333333,2007,0,0
66,"Cupped oysters nei",166,0.733333333,2008,0,0
66,"Gasar cupped oyster",167,0.733333333,2008,26.75,19.61666665775
66,"Pacific cupped oyster",168,0.733333333,2008,0,0
66,"Cupped oysters nei",166,0.733333333,2009,0,0
66,"Gasar cupped oyster",167,0.733333333,2009,48.8,35.7866666504
66,"Pacific cupped oyster",168,0.733333333,2009,0,0
66,"Cupped oysters nei",166,0.733333333,2010,0,0
66,"Gasar cupped oyster",167,0.733333333,2010,59.7333333333333,43.8044444245333
66,"Pacific cupped oyster",168,0.733333333,2010,0,0
66,"Cupped oysters nei",166,0.733333333,2011,0,0
66,"Gasar cupped oyster",167,0.733333333,2011,78.6,57.6399999738
66,"Pacific cupped oyster",168,0.733333333,2011,0,0
67,"European seabass",727,0.452222222,2000,0,0
67,"Gilthead seabream",728,0.286111111,2000,0,0
67,"European seabass",727,0.452222222,2001,0,0
67,"Gilthead seabream",728,0.286111111,2001,0,0
67,"European seabass",727,0.452222222,2002,42.5,19.219444435
67,"Gilthead seabream",728,0.286111111,2002,15.25,4.36319444275
67,"European seabass",727,0.452222222,2003,85,38.43888887
67,"Gilthead seabream",728,0.286111111,2003,30.5,8.7263888855
67,"European seabass",727,0.452222222,2004,127.5,57.658333305
67,"Gilthead seabream",728,0.286111111,2004,45.5,13.0180555505
67,"European seabass",727,0.452222222,2005,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2005,60.5,17.3097222155
67,"European seabass",727,0.452222222,2006,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2006,60.25,17.23819443775
67,"European seabass",727,0.452222222,2007,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2007,60,17.16666666
67,"European seabass",727,0.452222222,2008,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2008,60,17.16666666
67,"European seabass",727,0.452222222,2009,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2009,60,17.16666666
67,"European seabass",727,0.452222222,2010,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2010,60,17.16666666
67,"European seabass",727,0.452222222,2011,170,76.87777774
67,"Gilthead seabream",728,0.286111111,2011,60,17.16666666
68,"Atlantic bluefin tuna",737,0.316666667,2000,0,0
68,"European eel",738,0.444444444,2000,0,0
68,"European seabass",739,0.452222222,2000,160,72.35555552
68,"Gilthead seabream",740,0.286111111,2000,1205.66666666667,344.954629495667
68,"Marine fishes nei",741,0.477777778,2000,0,0
68,"Turbot",742,0.5,2000,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2001,0,0
68,"European eel",738,0.444444444,2001,0,0
68,"European seabass",739,0.452222222,2001,143.25,64.7808333015
68,"Gilthead seabream",740,0.286111111,2001,1102.75,315.50902765525
68,"Marine fishes nei",741,0.477777778,2001,0,0
68,"Turbot",742,0.5,2001,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2002,0,0
68,"European eel",738,0.444444444,2002,0,0
68,"European seabass",739,0.452222222,2002,116,52.457777752
68,"Gilthead seabream",740,0.286111111,2002,910.5,260.5041665655
68,"Marine fishes nei",741,0.477777778,2002,0,0
68,"Turbot",742,0.5,2002,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2003,0,0
68,"European eel",738,0.444444444,2003,0,0
68,"European seabass",739,0.452222222,2003,116,52.457777752
68,"Gilthead seabream",740,0.286111111,2003,785.75,224.81180546825
68,"Marine fishes nei",741,0.477777778,2003,0,0
68,"Turbot",742,0.5,2003,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2004,210,66.50000007
68,"European eel",738,0.444444444,2004,0,0
68,"European seabass",739,0.452222222,2004,142.25,64.3286110795
68,"Gilthead seabream",740,0.286111111,2004,747.25,213.79652769475
68,"Marine fishes nei",741,0.477777778,2004,7.25,3.4638888905
68,"Turbot",742,0.5,2004,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2005,445,140.916666815
68,"European eel",738,0.444444444,2005,0,0
68,"European seabass",739,0.452222222,2005,137.75,62.2936110805
68,"Gilthead seabream",740,0.286111111,2005,823,235.469444353
68,"Marine fishes nei",741,0.477777778,2005,158.25,75.6083333685
68,"Turbot",742,0.5,2005,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2006,697.5,220.8750002325
68,"European eel",738,0.444444444,2006,0,0
68,"European seabass",739,0.452222222,2006,130.75,59.1280555265
68,"Gilthead seabream",740,0.286111111,2006,1030.75,294.90902766325
68,"Marine fishes nei",741,0.477777778,2006,163.5,78.116666703
68,"Turbot",742,0.5,2006,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2007,870,275.50000029
68,"European eel",738,0.444444444,2007,0,0
68,"European seabass",739,0.452222222,2007,105,47.48333331
68,"Gilthead seabream",740,0.286111111,2007,1391.75,398.19513873425
68,"Marine fishes nei",741,0.477777778,2007,188.75,90.1805555975
68,"Turbot",742,0.5,2007,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2008,907.5,287.3750003025
68,"European eel",738,0.444444444,2008,0,0
68,"European seabass",739,0.452222222,2008,91.75,41.4913888685
68,"Gilthead seabream",740,0.286111111,2008,1602.5,458.4930553775
68,"Marine fishes nei",741,0.477777778,2008,198.75,94.9583333775
68,"Turbot",742,0.5,2008,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2009,912.5,288.9583336375
68,"European eel",738,0.444444444,2009,0,0
68,"European seabass",739,0.452222222,2009,76.4475,34.571258316345
68,"Gilthead seabream",740,0.286111111,2009,1598.65,457.39152760015
68,"Marine fishes nei",741,0.477777778,2009,72.8325,34.797750016185
68,"Turbot",742,0.5,2009,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2010,880,278.66666696
68,"European eel",738,0.444444444,2010,0,0
68,"European seabass",739,0.452222222,2010,69.5966666666667,31.4731592437933
68,"Gilthead seabream",740,0.286111111,2010,1606.86666666667,459.742407228867
68,"Marine fishes nei",741,0.477777778,2010,90.11,43.05255557558
68,"Turbot",742,0.5,2010,0,0
68,"Atlantic bluefin tuna",737,0.316666667,2011,975,308.750000325
68,"European eel",738,0.444444444,2011,0,0
68,"European seabass",739,0.452222222,2011,57.895,26.18140554269
68,"Gilthead seabream",740,0.286111111,2011,1418.3,405.7913887313
68,"Marine fishes nei",741,0.477777778,2011,84.665,40.45105557437
68,"Turbot",742,0.5,2011,0,0
70,"Rainbow trout",242,0.566666667,2000,0,0
70,"Rainbow trout",242,0.566666667,2001,0,0
70,"Rainbow trout",242,0.566666667,2002,0,0
70,"Rainbow trout",242,0.566666667,2003,0,0
70,"Rainbow trout",242,0.566666667,2004,0,0
70,"Rainbow trout",242,0.566666667,2005,0,0
70,"Rainbow trout",242,0.566666667,2006,0,0
70,"Rainbow trout",242,0.566666667,2007,0,0
70,"Rainbow trout",242,0.566666667,2008,0,0
70,"Rainbow trout",242,0.566666667,2009,0,0
70,"Rainbow trout",242,0.566666667,2010,0,0
70,"Rainbow trout",242,0.566666667,2011,0,0
71,"Mediterranean mussel",588,0.82,2000,21.6666666666667,17.7666666666667
71,"Mediterranean mussel",588,0.82,2001,20,16.4
71,"Mediterranean mussel",588,0.82,2002,47,38.54
71,"Mediterranean mussel",588,0.82,2003,89.75,73.595
71,"Mediterranean mussel",588,0.82,2004,133,109.06
71,"Mediterranean mussel",588,0.82,2005,201.25,165.025
71,"Mediterranean mussel",588,0.82,2006,320.5,262.81
71,"Mediterranean mussel",588,0.82,2007,479.405,393.1121
71,"Mediterranean mussel",588,0.82,2008,596.97,489.5154
71,"Mediterranean mussel",588,0.82,2009,685.485,562.0977
71,"Mediterranean mussel",588,0.82,2010,715.646666666667,586.830266666667
71,"Mediterranean mussel",588,0.82,2011,670.16,549.5312
73,"Atlantic cod",368,0.283333333,2000,0,0
73,"Atlantic salmon",369,0.433333333,2000,0,0
73,"Cupped oysters nei",980,0.888095238,2000,0,0
73,"Flatfishes nei",747,0.433333333,2000,1,0.433333333
73,"Japanese sea cucumber",981,0.571405229,2000,0,0
73,"Marine fishes nei",748,0.433333333,2000,1.33333333333333,0.577777777333333
73,"Mediterranean mussel",749,0.8,2000,70.6666666666667,56.5333333333333
73,"Mullets nei",750,0.5,2000,0,0
73,"Sea mussels nei",370,0.766666667,2000,84.6666666666667,64.9111111393333
73,"Sea mussels nei",751,0.766666667,2000,0,0
73,"Sea mussels nei",982,0.766666667,2000,85.6666666666667,65.6777778063333
73,"Sea trout",371,0.466666667,2000,79.6666666666667,37.1777778043333
73,"Sea trout",752,0.466666667,2000,0,0
73,"Sea urchins nei",983,0.5,2000,0,0
73,"Sturgeons nei",753,0.533333333,2000,0,0
73,"Yesso scallop",984,0.8,2000,133.333333333333,106.666666666667
73,"Atlantic cod",368,0.283333333,2001,0,0
73,"Atlantic salmon",369,0.433333333,2001,75,32.499999975
73,"Cupped oysters nei",980,0.888095238,2001,0,0
73,"Flatfishes nei",747,0.433333333,2001,0.75,0.32499999975
73,"Japanese sea cucumber",981,0.571405229,2001,0,0
73,"Marine fishes nei",748,0.433333333,2001,1,0.433333333
73,"Mediterranean mussel",749,0.8,2001,53,42.4
73,"Mullets nei",750,0.5,2001,0,0
73,"Sea mussels nei",370,0.766666667,2001,63.5,48.6833333545
73,"Sea mussels nei",751,0.766666667,2001,0,0
73,"Sea mussels nei",982,0.766666667,2001,72.75,55.77500002425
73,"Sea trout",371,0.466666667,2001,61.25,28.58333335375
73,"Sea trout",752,0.466666667,2001,0,0
73,"Sea urchins nei",983,0.5,2001,0,0
73,"Sturgeons nei",753,0.533333333,2001,0,0
73,"Yesso scallop",984,0.8,2001,183.5,146.8
73,"Atlantic cod",368,0.283333333,2002,0,0
73,"Atlantic salmon",369,0.433333333,2002,125.75,54.49166662475
73,"Cupped oysters nei",980,0.888095238,2002,0,0
73,"Flatfishes nei",747,0.433333333,2002,0,0
73,"Japanese sea cucumber",981,0.571405229,2002,0,0
73,"Marine fishes nei",748,0.433333333,2002,0,0
73,"Mediterranean mussel",749,0.8,2002,2.5,2
73,"Mullets nei",750,0.5,2002,0,0
73,"Sea mussels nei",370,0.766666667,2002,39,29.900000013
73,"Sea mussels nei",751,0.766666667,2002,0,0
73,"Sea mussels nei",982,0.766666667,2002,82,62.866666694
73,"Sea trout",371,0.466666667,2002,37.5,17.5000000125
73,"Sea trout",752,0.466666667,2002,0,0
73,"Sea urchins nei",983,0.5,2002,0,0
73,"Sturgeons nei",753,0.533333333,2002,0,0
73,"Yesso scallop",984,0.8,2002,242,193.6
73,"Atlantic cod",368,0.283333333,2003,1.75,0.49583333275
73,"Atlantic salmon",369,0.433333333,2003,175.75,76.15833327475
73,"Cupped oysters nei",980,0.888095238,2003,0,0
73,"Flatfishes nei",747,0.433333333,2003,0,0
73,"Japanese sea cucumber",981,0.571405229,2003,0,0
73,"Marine fishes nei",748,0.433333333,2003,0,0
73,"Mediterranean mussel",749,0.8,2003,2.5,2
73,"Mullets nei",750,0.5,2003,0,0
73,"Sea mussels nei",370,0.766666667,2003,13.75,10.54166667125
73,"Sea mussels nei",751,0.766666667,2003,0,0
73,"Sea mussels nei",982,0.766666667,2003,94.5,72.4500000315
73,"Sea trout",371,0.466666667,2003,7.25,3.38333333575
73,"Sea trout",752,0.466666667,2003,0,0
73,"Sea urchins nei",983,0.5,2003,0,0
73,"Sturgeons nei",753,0.533333333,2003,0,0
73,"Yesso scallop",984,0.8,2003,313.5,250.8
73,"Atlantic cod",368,0.283333333,2004,1.75,0.49583333275
73,"Atlantic salmon",369,0.433333333,2004,233,100.966666589
73,"Cupped oysters nei",980,0.888095238,2004,0,0
73,"Flatfishes nei",747,0.433333333,2004,0,0
73,"Japanese sea cucumber",981,0.571405229,2004,0,0
73,"Marine fishes nei",748,0.433333333,2004,0,0
73,"Mediterranean mussel",749,0.8,2004,0,0
73,"Mullets nei",750,0.5,2004,0,0
73,"Sea mussels nei",370,0.766666667,2004,0,0
73,"Sea mussels nei",751,0.766666667,2004,0,0
73,"Sea mussels nei",982,0.766666667,2004,51,39.100000017
73,"Sea trout",371,0.466666667,2004,4.75,2.21666666825
73,"Sea trout",752,0.466666667,2004,0,0
73,"Sea urchins nei",983,0.5,2004,0,0
73,"Sturgeons nei",753,0.533333333,2004,0,0
73,"Yesso scallop",984,0.8,2004,423,338.4
73,"Atlantic cod",368,0.283333333,2005,1.75,0.49583333275
73,"Atlantic salmon",369,0.433333333,2005,185,80.166666605
73,"Cupped oysters nei",980,0.888095238,2005,0,0
73,"Flatfishes nei",747,0.433333333,2005,0,0
73,"Japanese sea cucumber",981,0.571405229,2005,0,0
73,"Marine fishes nei",748,0.433333333,2005,0,0
73,"Mediterranean mussel",749,0.8,2005,0,0
73,"Mullets nei",750,0.5,2005,0,0
73,"Sea mussels nei",370,0.766666667,2005,0,0
73,"Sea mussels nei",751,0.766666667,2005,0,0
73,"Sea mussels nei",982,0.766666667,2005,47.75,36.60833334925
73,"Sea trout",371,0.466666667,2005,3.25,1.51666666775
73,"Sea trout",752,0.466666667,2005,0,0
73,"Sea urchins nei",983,0.5,2005,0,0
73,"Sturgeons nei",753,0.533333333,2005,0,0
73,"Yesso scallop",984,0.8,2005,364.25,291.4
73,"Atlantic cod",368,0.283333333,2006,1.75,0.49583333275
73,"Atlantic salmon",369,0.433333333,2006,147,63.699999951
73,"Cupped oysters nei",980,0.888095238,2006,0,0
73,"Flatfishes nei",747,0.433333333,2006,0,0
73,"Japanese sea cucumber",981,0.571405229,2006,0,0
73,"Marine fishes nei",748,0.433333333,2006,0,0
73,"Mediterranean mussel",749,0.8,2006,0,0
73,"Mullets nei",750,0.5,2006,0,0
73,"Sea mussels nei",370,0.766666667,2006,0,0
73,"Sea mussels nei",751,0.766666667,2006,0,0
73,"Sea mussels nei",982,0.766666667,2006,43.5,33.3500000145
73,"Sea trout",371,0.466666667,2006,7.5,3.5000000025
73,"Sea trout",752,0.466666667,2006,0,0
73,"Sea urchins nei",983,0.5,2006,0,0
73,"Sturgeons nei",753,0.533333333,2006,0,0
73,"Yesso scallop",984,0.8,2006,277.75,222.2
73,"Atlantic cod",368,0.283333333,2007,0,0
73,"Atlantic salmon",369,0.433333333,2007,628.5,272.3499997905
