"rgn_id","year","species","species_code","sust_coeff","sm_tonnes","sust_tonnes","popsum"
14,2001,"Giant tiger prawn",135,0.1,2462.75,246.275,
14,2001,"Greasyback shrimp",136,0.372222222,255,94.91666661,
14,2001,"Greater amberjack",1005,0.444010417,0,0,
14,2001,"Groupers nei",1006,0.333333333,500,166.6666665,
14,2001,"Groupers nei",137,0.333333333,7958,2652.666664014,
14,2001,"Indo-Pacific swamp crab",138,0.416666667,300.75,125.31250010025,
14,2001,"Japanese carpet shell",1007,0.841666667,261,219.675000087,
14,2001,"Japanese carpet shell",988,0.841666667,53.5,45.0291666845,
14,2001,"Japanese eel",139,0.444010417,655.75,291.15983094775,
14,2001,"Japanese hard clam",1008,0.811764706,2302.75,1869.2911767415,
14,2001,"Japanese hard clam",989,0.811764706,26970.25,21893.4970619965,
14,2001,"Japanese seabream",140,0.444010417,0,0,
14,2001,"Japanese seabream",1009,0.444010417,0,0,
14,2001,"Japanese spiny lobster",1010,0.416666667,0,0,
14,2001,"Japanese spiny lobster",990,0.416666667,1.75,0.72916666725,
14,2001,"Kuruma prawn",1011,0.366666667,0,0,
14,2001,"Kuruma prawn",141,0.366666667,228.75,83.87500007625,
14,2001,"Marine crabs nei",142,0.416666667,109,45.416666703,
14,2001,"Marine crabs nei",1012,0.416666667,0.5,0.2083333335,
14,2001,"Marine fishes nei",143,0.477777778,1665.75,795.8583337035,
14,2001,"Marine fishes nei",1013,0.477777778,592,282.844444576,
14,2001,"Marine molluscs nei",991,0.533333333,8.5,4.5333333305,
14,2001,"Marine molluscs nei",1014,0.533333333,36.5,19.4666666545,
14,2001,"Mi-iuy (brown) croaker",1015,0.444010417,0,0,
14,2001,"Milkfish",144,0.5,24888.5,12444.25,
14,2001,"Milkfish",1016,0.5,0,0,
14,2001,"Natantian decapods nei",145,0.533333333,318.75,169.99999989375,
14,2001,"Pacific cupped oyster",992,0.533333333,0,0,
14,2001,"Pacific cupped oyster",1017,0.533333333,20017.75,10676.1333266607,
14,2001,"Porgies, seabreams nei",146,0.444010417,3378.5,1500.0891938345,
14,2001,"Porgies, seabreams nei",1018,0.444010417,637.25,282.94563823325,
14,2001,"Redtail prawn",147,0.366666667,50,18.33333335,
14,2001,"Snappers, jobfishes nei",148,0.444010417,154.25,68.48860682225,
14,2001,"Snappers, jobfishes nei",1019,0.444010417,161,71.485677137,
14,2001,"Trumpet emperor",1020,0.444010417,0,0,
14,2001,"Two-spot red snapper",993,0.444010417,0,0,
14,2001,"Whiteleg shrimp",149,0.366666667,5459.75,2001.90833515325,
14,2001,"Yellowback seabream",1021,0.444010417,1.75,0.77701822975,
14,2002,"Abalones nei",994,0.433333333,118,51.133333294,
14,2002,"Abalones nei",128,0.433333333,1683.25,729.40833277225,
14,2002,"Amberjacks nei",995,0.444010417,216.25,96.01725267625,
14,2002,"Amberjacks nei",985,0.444010417,642.25,285.16569031825,
14,2002,"Barramundi(=Giant seaperch)",996,0.444010417,5,2.220052085,
14,2002,"Barramundi(=Giant seaperch)",129,0.444010417,1634.75,725.84602919075,
14,2002,"Blackhead seabream",997,0.444010417,6,2.664062502,
14,2002,"Blackhead seabream",130,0.444010417,912.5,405.1595055125,
14,2002,"Blood cockle",998,0.666666667,0,0,
14,2002,"Blue swimming crab",131,0.416666667,0,0,
14,2002,"Clams, etc. nei",986,0.811764706,251,203.752941206,
14,2002,"Clams, etc. nei",999,0.811764706,67.25,54.5911764785,
14,2002,"Cobia",132,0.444010417,0,0,
14,2002,"Cobia",1000,0.444010417,3443.25,1528.83886833525,
14,2002,"Croakers, drums nei",1001,0.444010417,161.25,71.59667974125,
14,2002,"Daggertooth pike conger",1002,0.444010417,0,0,
14,2002,"Diphos sanguin",987,0.811764706,0,0,
14,2002,"Diphos sanguin",1003,0.811764706,0,0,
14,2002,"Flathead grey mullet",133,0.366666667,1429.75,524.24166714325,
14,2002,"Flathead grey mullet",1004,0.366666667,0,0,
14,2002,"Fourfinger threadfin",134,0.444010417,235,104.342447995,
14,2002,"Giant tiger prawn",135,0.1,1869,186.9,
14,2002,"Greasyback shrimp",136,0.372222222,254.25,94.6374999435,
14,2002,"Greater amberjack",1005,0.444010417,0,0,
14,2002,"Groupers nei",1006,0.333333333,528,175.999999824,
14,2002,"Groupers nei",137,0.333333333,9810,3269.99999673,
14,2002,"Indo-Pacific swamp crab",138,0.416666667,281.75,117.39583342725,
14,2002,"Japanese carpet shell",1007,0.841666667,207.5,174.6458334025,
14,2002,"Japanese carpet shell",988,0.841666667,43,36.191666681,
14,2002,"Japanese eel",139,0.444010417,133.5,59.2753906695,
14,2002,"Japanese hard clam",1008,0.811764706,2021.25,1640.7794120025,
14,2002,"Japanese hard clam",989,0.811764706,27140.5,22031.700003193,
14,2002,"Japanese seabream",140,0.444010417,0,0,
14,2002,"Japanese seabream",1009,0.444010417,0,0,
14,2002,"Japanese spiny lobster",1010,0.416666667,0,0,
14,2002,"Japanese spiny lobster",990,0.416666667,0.25,0.10416666675,
14,2002,"Kuruma prawn",1011,0.366666667,0,0,
14,2002,"Kuruma prawn",141,0.366666667,210.5,77.1833334035,
14,2002,"Marine crabs nei",142,0.416666667,93,38.750000031,
14,2002,"Marine crabs nei",1012,0.416666667,0,0,
14,2002,"Marine fishes nei",143,0.477777778,1884.25,900.2527781965,
14,2002,"Marine fishes nei",1013,0.477777778,633.25,302.5527779185,
14,2002,"Marine molluscs nei",991,0.533333333,15.5,8.2666666615,
