"goal","dimension","region_id","new_score","score"
"ECO","resilience",18,55.72,55.72
"ECO","resilience",19,62.15,62.15
"ECO","resilience",20,67.94,67.94
"ECO","resilience",21,28.6,28.6
"ECO","resilience",24,45.4,45.4
"ECO","resilience",25,55.27,55.27
"ECO","resilience",26,52.42,52.42
"ECO","resilience",28,43.27,43.27
"ECO","resilience",29,63.46,63.46
"ECO","resilience",30,63.46,63.46
"ECO","resilience",31,55.07,55.07
"ECO","resilience",32,61.07,61.07
"ECO","resilience",33,63.46,63.46
"ECO","resilience",34,63.46,63.46
"ECO","resilience",35,63.46,63.46
"ECO","resilience",36,63.46,63.46
"ECO","resilience",37,65.34,65.34
"ECO","resilience",38,66.93,66.93
"ECO","resilience",39,49.36,49.36
"ECO","resilience",40,51.4,51.4
"ECO","resilience",41,42.99,42.99
"ECO","resilience",42,41.27,41.27
"ECO","resilience",43,46.37,46.37
"ECO","resilience",44,29.57,29.57
"ECO","resilience",45,37.08,37.08
"ECO","resilience",46,44.4,44.4
"ECO","resilience",47,32.79,32.79
"ECO","resilience",48,58.19,58.19
"ECO","resilience",49,36.46,36.46
"ECO","resilience",50,58.08,58.08
"ECO","resilience",51,56.47,56.47
"ECO","resilience",52,55.84,55.84
"ECO","resilience",53,38.16,38.16
"ECO","resilience",54,69.33,69.33
"ECO","resilience",55,65.05,65.05
"ECO","resilience",56,56.19,56.19
"ECO","resilience",57,65.05,65.05
"ECO","resilience",58,63.59,63.59
"ECO","resilience",59,75.66,75.66
"ECO","resilience",60,69.46,69.46
"ECO","resilience",61,50.42,50.42
"ECO","resilience",62,51.6,51.6
"ECO","resilience",63,49.17,49.17
"ECO","resilience",64,37.78,37.78
"ECO","resilience",65,44.06,44.06
"ECO","resilience",66,49.53,49.53
"ECO","resilience",67,34.85,34.85
"ECO","resilience",68,68.42,68.42
"ECO","resilience",69,64.16,64.16
"ECO","resilience",70,69.52,69.52
"ECO","resilience",71,57.42,57.42
"ECO","resilience",72,57.16,57.16
"ECO","resilience",73,49.1,49.1
"ECO","resilience",74,57.19,57.19
"ECO","resilience",75,47.41,47.41
"ECO","resilience",76,56.09,56.09
"ECO","resilience",77,39.95,39.95
"ECO","resilience",78,44.06,44.06
"ECO","resilience",79,66.52,66.52
"ECO","resilience",80,56.92,56.92
"ECO","resilience",81,65.72,65.72
"ECO","resilience",82,50.15,50.15
"ECO","resilience",84,45.8,45.8
"ECO","resilience",85,74.96,74.96
"ECO","resilience",86,74.96,74.96
"ECO","resilience",88,74.96,74.96
"ECO","resilience",89,77.97,77.97
"ECO","resilience",90,54.58,54.58
"ECO","resilience",91,73.15,73.15
"ECO","resilience",92,73.15,73.15
"ECO","resilience",93,73.15,73.15
"ECO","resilience",94,81.28,81.28
"ECO","resilience",95,74.96,74.96
"ECO","resilience",96,40.24,40.24
"ECO","resilience",97,41.38,41.38
"ECO","resilience",98,39.66,39.66
"ECO","resilience",99,45.9,45.9
"ECO","resilience",100,39.12,39.12
"ECO","resilience",101,56.78,56.78
"ECO","resilience",102,58.36,58.36
"ECO","resilience",103,45.66,45.66
"ECO","resilience",104,36.81,36.81
"ECO","resilience",105,86.21,86.21
"ECO","resilience",106,52.29,52.29
"ECO","resilience",107,66.03,66.03
"ECO","resilience",108,64.74,64.74
"ECO","resilience",110,61.78,61.78
"ECO","resilience",111,67.43,67.43
"ECO","resilience",112,47.46,47.46
"ECO","resilience",113,63.68,63.68
"ECO","resilience",114,36.81,36.81
"ECO","resilience",115,49.44,49.44
"ECO","resilience",116,63.73,63.73
"ECO","resilience",117,67.43,67.43
"ECO","resilience",118,67.04,67.04
"ECO","resilience",119,61.99,61.99
"ECO","resilience",120,61.53,61.53
"ECO","resilience",121,67.43,67.43
"ECO","resilience",122,62.36,62.36
"ECO","resilience",123,60.95,60.95
"ECO","resilience",124,67.57,67.57
"ECO","resilience",125,57.5,57.5
"ECO","resilience",126,54.19,54.19
"ECO","resilience",127,61.79,61.79
"ECO","resilience",129,57.24,57.24
"ECO","resilience",130,62.96,62.96
"ECO","resilience",131,46.97,46.97
"ECO","resilience",132,52.16,52.16
"ECO","resilience",133,45.47,45.47
"ECO","resilience",134,52.11,52.11
"ECO","resilience",135,53.95,53.95
"ECO","resilience",136,48.09,48.09
"ECO","resilience",137,47.72,47.72
"ECO","resilience",138,52.81,52.81
"ECO","resilience",139,35.56,35.56
"ECO","resilience",140,61.05,61.05
"ECO","resilience",141,78.79,78.79
"ECO","resilience",143,73.35,73.35
"ECO","resilience",144,79.08,79.08
"ECO","resilience",145,74.94,74.94
"ECO","resilience",146,75.73,75.73
"ECO","resilience",147,73.32,73.32
"ECO","resilience",148,61.76,61.76
"ECO","resilience",149,73.85,73.85
"ECO","resilience",150,73.85,73.85
"ECO","resilience",151,69,69
"ECO","resilience",152,65.57,65.57
"ECO","resilience",153,63.56,63.56
"ECO","resilience",154,58.2,58.2
"ECO","resilience",155,62.89,62.89
"ECO","resilience",156,79.81,79.81
"ECO","resilience",157,61.76,61.76
"ECO","resilience",158,73.85,73.85
"ECO","resilience",159,73.85,73.85
"ECO","resilience",161,73.32,73.32
"ECO","resilience",162,80.24,80.24
"ECO","resilience",163,76.7,76.7
"ECO","resilience",164,54.07,54.07
"ECO","resilience",166,53.63,53.63
"ECO","resilience",167,47.06,47.06
"ECO","resilience",168,50.96,50.96
"ECO","resilience",169,63.5,63.5
"ECO","resilience",171,55.72,55.72
"ECO","resilience",172,48.48,48.48
"ECO","resilience",173,61.6,61.6
"ECO","resilience",174,82.76,82.76
"ECO","resilience",175,80.57,80.57
"ECO","resilience",176,78.86,78.86
"ECO","resilience",177,80.78,80.78
"ECO","resilience",178,65.37,65.37
"ECO","resilience",179,72.83,72.83
"ECO","resilience",180,77.66,77.66
"ECO","resilience",181,74.72,74.72
"ECO","resilience",182,65.58,65.58
"ECO","resilience",183,67.01,67.01
"ECO","resilience",184,61.53,61.53
"ECO","resilience",185,72.3,72.3
"ECO","resilience",186,56.3,56.3
"ECO","resilience",187,58.81,58.81
"ECO","resilience",188,63.68,63.68
"ECO","resilience",189,65.43,65.43
"ECO","resilience",190,69.86,69.86
"ECO","resilience",191,42.56,42.56
"ECO","resilience",192,43.25,43.25
"ECO","resilience",193,35.9,35.9
"ECO","resilience",194,33.12,33.12
"ECO","resilience",195,42.41,42.41
"ECO","resilience",196,38.06,38.06
"ECO","resilience",197,41.86,41.86
"ECO","resilience",198,46.86,46.86
"ECO","resilience",199,34.18,34.18
"ECO","resilience",200,36.02,36.02
"ECO","resilience",202,45.94,45.94
"ECO","resilience",203,51.56,51.56
"ECO","resilience",204,42.39,42.39
"ECO","resilience",205,34.85,34.85
"ECO","resilience",206,65.73,65.73
"ECO","resilience",207,50.06,50.06
"ECO","resilience",208,80.75,80.75
"ECO","resilience",209,56.61,56.61
"ECO","resilience",210,77.15,77.15
"ECO","resilience",212,61.76,61.76
"ECO","resilience",214,41.64,41.64
"ECO","resilience",215,53.79,53.79
"ECO","resilience",216,54.14,54.14
"ECO","resilience",218,78.43,78.43
"ECO","resilience",219,75.1,75.1
"ECO","resilience",220,60.77,60.77
"ECO","resilience",221,65.02,65.02
"ECO","resilience",222,81.66,81.66
"ECO","resilience",223,81.35,81.35
"ECO","resilience",224,69.59,69.59
"ECO","resilience",227,74.96,74.96
"ECO","resilience",228,74.96,74.96
"ECO","resilience",231,39.82,39.82
"ECO","resilience",232,53.06,53.06
"ECO","resilience",237,48.08,48.08
"ECO","resilience",244,60.77,60.77
"ECO","resilience",245,60.77,60.77
"ECO","resilience",247,62.38,62.38
"ECO","resilience",248,60.77,60.77
"ECO","resilience",249,60.77,60.77
"ECO","resilience",250,66.22,66.22
"FIS","resilience",1,75.72,75.72
"FIS","resilience",2,75.49,75.49
"FIS","resilience",3,84.82,84.82
"FIS","resilience",4,84.14,84.14
"FIS","resilience",5,66.65,66.65
"FIS","resilience",6,58.45,58.45
"FIS","resilience",7,53.55,53.55
"FIS","resilience",8,66.3,65.37
"FIS","resilience",9,54.36,54.36
"FIS","resilience",10,58.3,58.19
"FIS","resilience",11,53.5,53.5
"FIS","resilience",12,67.02,67.02
"FIS","resilience",13,67.34,67.34
"FIS","resilience",14,68.92,68.92
"FIS","resilience",15,55.72,55.72
"FIS","resilience",16,85.31,85.31
"FIS","resilience",17,48.44,48.44
"FIS","resilience",18,47.82,47.82
"FIS","resilience",19,53.59,53.59
"FIS","resilience",20,66.92,66.92
"FIS","resilience",21,40.07,40.07
"FIS","resilience",24,52.55,52.55
"FIS","resilience",25,56.41,56.41
"FIS","resilience",26,55.29,55.29
"FIS","resilience",28,50.16,50.16
"FIS","resilience",29,78.43,78.43
"FIS","resilience",30,69.6,69.6
"FIS","resilience",31,60.09,60.09
"FIS","resilience",32,66.09,66.09
"FIS","resilience",33,75.78,75.11
"FIS","resilience",34,75.16,74.49
"FIS","resilience",35,75.28,74.61
"FIS","resilience",36,75.1,74.43
"FIS","resilience",37,65.35,65.35
"FIS","resilience",38,80.73,80.73
"FIS","resilience",39,50.7,50.7
"FIS","resilience",40,55.28,55.28
"FIS","resilience",41,52.92,52.92
"FIS","resilience",42,49.49,49.49
"FIS","resilience",43,53.13,53.13
"FIS","resilience",44,36.14,35.94
"FIS","resilience",45,49.22,48.94
"FIS","resilience",46,49.57,49.57
"FIS","resilience",47,46.24,46.26
"FIS","resilience",48,55.29,55.29
"FIS","resilience",49,38.96,38.96
"FIS","resilience",50,55.99,55.99
"FIS","resilience",51,56.14,56.14
"FIS","resilience",52,59.84,59.95
"FIS","resilience",53,45.67,45.67
"FIS","resilience",54,67.73,67.73
"FIS","resilience",55,66.2,66.2
"FIS","resilience",56,68.69,67.98
"FIS","resilience",57,65.98,65.98
"FIS","resilience",58,64.23,64.23
"FIS","resilience",59,82.33,82.33
"FIS","resilience",60,80.48,80.48
"FIS","resilience",61,55.12,55.12
"FIS","resilience",62,55.2,55.2
"FIS","resilience",63,46.75,46.75
"FIS","resilience",64,51.81,51.81
"FIS","resilience",65,52.55,52.55
"FIS","resilience",66,55.84,55.84
"FIS","resilience",67,43.67,43.41
"FIS","resilience",68,68.93,68.93
"FIS","resilience",69,71.12,71.12
"FIS","resilience",70,74.86,74.86
"FIS","resilience",71,57.8,57.8
"FIS","resilience",72,61.93,61.93
"FIS","resilience",73,50.51,50.51
"FIS","resilience",74,59.24,59.24
"FIS","resilience",75,51.74,51.74
"FIS","resilience",76,60.16,60.16
"FIS","resilience",77,51.56,51.16
"FIS","resilience",78,62.72,61.96
"FIS","resilience",79,65.95,65.95
"FIS","resilience",80,63.67,63.67
"FIS","resilience",81,71.02,71.02
"FIS","resilience",82,56.22,56.22
"FIS","resilience",84,49.46,49.46
"FIS","resilience",85,80.84,80.52
"FIS","resilience",86,72.77,72.77
"FIS","resilience",88,80.41,80.09
"FIS","resilience",89,81.77,81.77
"FIS","resilience",90,69.96,69.96
"FIS","resilience",91,69.92,69.92
"FIS","resilience",92,69.54,69.54
"FIS","resilience",93,70.36,70.36
"FIS","resilience",94,80.24,80.24
"FIS","resilience",95,79.35,79.03
"FIS","resilience",96,51.28,51.28
"FIS","resilience",97,53.3,52.84
"FIS","resilience",98,50.78,50.37
"FIS","resilience",99,59.04,58.56
"FIS","resilience",100,47.24,47.24
"FIS","resilience",101,62.01,62.01
"FIS","resilience",102,61.26,61.26
"FIS","resilience",103,54.57,54.4
"FIS","resilience",104,40.88,40.88
"FIS","resilience",105,85.18,84.52
"FIS","resilience",106,57.76,57.76
"FIS","resilience",107,74.35,74.53
"FIS","resilience",108,67.39,67.39
"FIS","resilience",110,66.71,66.71
"FIS","resilience",111,71.82,71.82
"FIS","resilience",112,55.66,55.66
"FIS","resilience",113,68.67,68.67
"FIS","resilience",114,44.82,44.82
"FIS","resilience",115,56.84,56.84
"FIS","resilience",116,59.12,59.12
"FIS","resilience",117,71.63,71.63
"FIS","resilience",118,78.18,77.82
"FIS","resilience",119,69.92,70.13
"FIS","resilience",120,66.12,66.12
"FIS","resilience",121,79.88,79.52
"FIS","resilience",122,69.07,69.07
"FIS","resilience",123,72.67,72.42
"FIS","resilience",124,69.88,69.88
"FIS","resilience",125,70.33,69.52
"FIS","resilience",126,58.84,58.84
"FIS","resilience",127,75.35,74.45
"FIS","resilience",129,60.6,60.6
"FIS","resilience",130,64.63,64.63
"FIS","resilience",131,56.16,56.16
"FIS","resilience",132,56.58,56.58
"FIS","resilience",133,52.94,52.94
"FIS","resilience",134,57.09,57.09
"FIS","resilience",135,57.16,57.16
"FIS","resilience",136,51.55,51.55
"FIS","resilience",137,56.39,56.39
"FIS","resilience",138,54.54,54.54
"FIS","resilience",139,42.36,42.36
"FIS","resilience",140,66.19,66.19
"FIS","resilience",141,73.12,73.12
"FIS","resilience",143,68.02,68.02
"FIS","resilience",144,75.19,75.19
"FIS","resilience",145,71.44,71.44
"FIS","resilience",146,80.92,80.42
"FIS","resilience",147,78.75,78.13
"FIS","resilience",148,54.41,54.41
"FIS","resilience",149,68.31,68.31
"FIS","resilience",150,69.89,69.89
"FIS","resilience",151,62.67,62.67
"FIS","resilience",152,73.22,72.68
"FIS","resilience",153,61.88,61.88
"FIS","resilience",154,65.15,64.6
"FIS","resilience",155,56.83,56.83
"FIS","resilience",156,78.2,78.2
"FIS","resilience",157,64.09,64.09
"FIS","resilience",158,66.73,66.73
"FIS","resilience",159,67.08,67.08
"FIS","resilience",161,78.89,78.26
"FIS","resilience",162,86.17,86.17
"FIS","resilience",163,69.61,69.61
"FIS","resilience",164,63.23,63.23
"FIS","resilience",166,55.09,55.09
"FIS","resilience",167,53.02,53.02
"FIS","resilience",168,54.57,54.57
"FIS","resilience",169,67.68,67.68
"FIS","resilience",171,58,58
"FIS","resilience",172,52.88,52.88
"FIS","resilience",173,63.41,63.41
"FIS","resilience",174,81.47,81.47
"FIS","resilience",175,82.14,82.14
"FIS","resilience",176,83.48,83.48
"FIS","resilience",177,81.69,81.69
"FIS","resilience",178,74.41,74.41
"FIS","resilience",179,75.19,75.19
"FIS","resilience",180,75.22,75.22
"FIS","resilience",181,72.72,72.72
"FIS","resilience",182,65.4,65.4
"FIS","resilience",183,66.76,66.76
"FIS","resilience",184,64.13,64.13
"FIS","resilience",185,66.03,66.03
"FIS","resilience",186,54.67,54.67
"FIS","resilience",187,62.63,62.63
"FIS","resilience",188,77.11,77.11
"FIS","resilience",189,71.47,71.47
"FIS","resilience",190,67.05,67.05
"FIS","resilience",191,47.9,47.9
"FIS","resilience",192,42.51,42.51
"FIS","resilience",193,47.53,47.53
"FIS","resilience",194,43.72,43.72
"FIS","resilience",195,49.19,49.19
"FIS","resilience",196,42.51,42.51
"FIS","resilience",197,47.9,47.9
"FIS","resilience",198,49.74,49.74
"FIS","resilience",199,40.73,40.73
"FIS","resilience",200,45,45
"FIS","resilience",202,54.72,54.72
"FIS","resilience",203,55.69,55.69
"FIS","resilience",204,50.2,50.2
"FIS","resilience",205,43.65,43.65
"FIS","resilience",206,62.78,62.78
"FIS","resilience",207,53.91,53.91
"FIS","resilience",208,70.92,70.92
"FIS","resilience",209,55.86,55.86
"FIS","resilience",210,69.33,69.33
"FIS","resilience",212,59.28,59.41
"FIS","resilience",213,83.66,NA
"FIS","resilience",214,53.1,53.1
"FIS","resilience",215,64.78,64.03
"FIS","resilience",216,55.76,55.76
"FIS","resilience",218,74.17,74.17
"FIS","resilience",219,68.34,68.34
"FIS","resilience",220,73.38,73.02
"FIS","resilience",221,71.27,71.27
"FIS","resilience",222,79.2,79.2
"FIS","resilience",223,77.56,77.56
"FIS","resilience",224,72.4,72.4
"FIS","resilience",227,75.71,75.71
"FIS","resilience",228,82.22,81.56
"FIS","resilience",231,46.9,46.9
"FIS","resilience",232,62.12,62.12
"FIS","resilience",237,46.58,46.58
"FIS","resilience",244,65.53,65.53
"FIS","resilience",245,65.92,65.92
"FIS","resilience",247,65.22,65.22
"FIS","resilience",248,66.22,66.22
"FIS","resilience",249,73.27,72.91
"FIS","resilience",250,78.11,77.75
"HAB","resilience",1,82.21,82.4
"HAB","resilience",2,82.16,82.36
"HAB","resilience",3,85.51,85.6
"HAB","resilience",4,84.84,84.93
"HAB","resilience",5,73.24,73.24
"HAB","resilience",6,62.81,62.91
"HAB","resilience",7,61.06,61.27
"HAB","resilience",8,69.62,69.66
"HAB","resilience",9,58.14,58.2
"HAB","resilience",10,58.14,58.23
"HAB","resilience",11,58.36,58.4
"HAB","resilience",12,69.6,69.09
"HAB","resilience",13,60.06,59.79
"HAB","resilience",14,74.69,74.86
"HAB","resilience",15,61.21,61.34
"HAB","resilience",16,86.79,86.82
"HAB","resilience",17,51.11,51.16
"HAB","resilience",18,54.18,54.21
"HAB","resilience",19,57.15,57.32
"HAB","resilience",20,71.2,71.46
"HAB","resilience",21,44.83,44.95
"HAB","resilience",24,55.79,55.94
"HAB","resilience",25,64.34,64.49
"HAB","resilience",26,62.08,62.28
"HAB","resilience",28,53.22,53.33
"HAB","resilience",29,78.93,78.98
"HAB","resilience",30,76.6,76.8
"HAB","resilience",31,67.24,67.5
"HAB","resilience",32,71.58,71.87
"HAB","resilience",33,75.66,75.94
"HAB","resilience",34,75.58,75.87
"HAB","resilience",35,73.79,74.1
"HAB","resilience",36,73.44,73.75
"HAB","resilience",37,72.98,73.26
"HAB","resilience",38,82.09,82.22
"HAB","resilience",39,53.83,53.89
"HAB","resilience",40,61.77,61.97
"HAB","resilience",41,60.68,60.8
"HAB","resilience",42,57.26,57.45
"HAB","resilience",43,60.04,60.17
"HAB","resilience",44,35.33,35.43
"HAB","resilience",45,47.14,47.22
"HAB","resilience",46,51.99,52.09
"HAB","resilience",47,45.38,45.39
"HAB","resilience",48,58.76,58.85
"HAB","resilience",49,41.07,41.13
"HAB","resilience",50,61.44,61.62
"HAB","resilience",51,57.62,57.66
"HAB","resilience",52,57.44,57.44
"HAB","resilience",53,50.94,51.11
"HAB","resilience",54,72.84,72.91
"HAB","resilience",55,72.37,72.81
"HAB","resilience",56,67.37,66.58
"HAB","resilience",57,72.32,72.76
"HAB","resilience",58,73.19,73.39
"HAB","resilience",59,83.16,83.22
"HAB","resilience",60,81.74,81.85
"HAB","resilience",61,59.12,59.37
"HAB","resilience",62,60.63,60.8
"HAB","resilience",63,45.98,45.89
"HAB","resilience",64,53.66,53.78
"HAB","resilience",65,57.64,57.8
"HAB","resilience",66,64.11,64.21
"HAB","resilience",67,44.29,44.52
"HAB","resilience",68,77.2,77.38
"HAB","resilience",69,73.62,73.69
"HAB","resilience",70,77.14,77.2
"HAB","resilience",71,59.22,59.3
"HAB","resilience",72,64.33,64.49
"HAB","resilience",73,56.85,56.95
"HAB","resilience",74,60.59,60.61
"HAB","resilience",75,57.25,57.38
"HAB","resilience",76,64.62,64.92
"HAB","resilience",77,50.33,49.77
"HAB","resilience",78,63.5,63.47
"HAB","resilience",79,72.19,72.41
"HAB","resilience",80,69.13,69.5
"HAB","resilience",81,76.13,76.48
"HAB","resilience",82,60.54,60.81
"HAB","resilience",84,53.12,53.34
"HAB","resilience",85,81.56,81.65
"HAB","resilience",86,77.05,77.3
"HAB","resilience",88,81.13,81.22
"HAB","resilience",89,80.56,80.58
"HAB","resilience",90,67.18,67.04
"HAB","resilience",92,73.8,74.08
"HAB","resilience",93,74.58,74.86
"HAB","resilience",94,82.94,83.14
"HAB","resilience",95,80.07,80.16
"HAB","resilience",96,53.27,53.31
"HAB","resilience",97,52.48,52.82
"HAB","resilience",98,50.35,50.6
"HAB","resilience",99,56.73,56.73
"HAB","resilience",100,47.88,47.93
"HAB","resilience",101,65.99,66.23
"HAB","resilience",102,66.45,66.44
"HAB","resilience",103,55.07,55.19
"HAB","resilience",104,44.83,44.88
"HAB","resilience",106,62.19,62.3
"HAB","resilience",107,73.18,72.88
"HAB","resilience",108,74.25,74.38
"HAB","resilience",110,70.91,71.01
"HAB","resilience",111,77.6,77.71
"HAB","resilience",112,61.98,62.07
"HAB","resilience",113,74.06,74.17
"HAB","resilience",114,47.04,47.1
"HAB","resilience",115,64.11,64.19
"HAB","resilience",116,62.54,62.46
"HAB","resilience",117,76.79,76.91
"HAB","resilience",118,77.34,77.45
"HAB","resilience",119,67.17,67.15
"HAB","resilience",120,73.24,73.33
"HAB","resilience",121,79.56,79.66
"HAB","resilience",122,73.95,74.1
"HAB","resilience",123,72.53,72.75
"HAB","resilience",124,75.28,75.43
"HAB","resilience",125,68.2,68.31
"HAB","resilience",126,59.82,59.84
"HAB","resilience",127,73.27,73.23
"HAB","resilience",129,67.95,68.06
"HAB","resilience",130,73.42,73.64
"HAB","resilience",131,59.2,59.22
"HAB","resilience",132,64.03,64.16
"HAB","resilience",133,62.45,62.58
"HAB","resilience",134,64.29,64.44
"HAB","resilience",135,66.27,66.35
"HAB","resilience",136,59.59,59.8
"HAB","resilience",137,62.5,62.62
"HAB","resilience",138,59.98,60.05
"HAB","resilience",139,47.23,47.23
"HAB","resilience",140,74.48,74.54
"HAB","resilience",141,78.78,79.14
"HAB","resilience",143,70.99,71.03
"HAB","resilience",144,80.62,80.76
"HAB","resilience",145,78.34,78.5
"HAB","resilience",146,78.16,78.34
"HAB","resilience",147,76.85,76.81
"HAB","resilience",148,57.16,57.23
"HAB","resilience",149,63.8,63.44
"HAB","resilience",150,67.14,66.68
"HAB","resilience",151,62.17,61.95
"HAB","resilience",152,68.77,68.87
"HAB","resilience",153,67.29,67.45
"HAB","resilience",154,63.59,63.62
"HAB","resilience",155,59.19,59.22
"HAB","resilience",156,84.24,84.35
"HAB","resilience",157,62.34,62.2
"HAB","resilience",158,65.96,65.56
"HAB","resilience",159,66.04,65.61
"HAB","resilience",161,76.96,76.9
"HAB","resilience",162,84.52,84.54
"HAB","resilience",163,68.05,67.97
"HAB","resilience",164,66.63,66.6
"HAB","resilience",166,61.74,61.76
"HAB","resilience",167,55.99,56.13
"HAB","resilience",168,59.09,59.14
"HAB","resilience",169,74.66,74.8
"HAB","resilience",171,67.03,67.14
"HAB","resilience",172,53.71,53.76
"HAB","resilience",173,65,65.1
"HAB","resilience",174,85,85.12
"HAB","resilience",175,86.32,86.39
"HAB","resilience",176,83.57,83.61
"HAB","resilience",177,86.72,86.81
"HAB","resilience",178,76.35,76.39
"HAB","resilience",179,80.84,80.91
"HAB","resilience",180,80.72,80.8
"HAB","resilience",181,81,81.17
"HAB","resilience",182,73.86,74.06
"HAB","resilience",183,73.03,73.48
"HAB","resilience",184,72.07,72.18
"HAB","resilience",186,55.2,55.13
"HAB","resilience",187,67.18,67.51
"HAB","resilience",188,77.51,77.61
"HAB","resilience",189,72.47,72.56
"HAB","resilience",190,71.12,71.25
"HAB","resilience",191,51.47,51.54
"HAB","resilience",192,44.71,44.76
"HAB","resilience",193,50.65,50.67
"HAB","resilience",194,50.81,50.92
"HAB","resilience",195,53.3,53.48
"HAB","resilience",196,44.44,44.49
"HAB","resilience",197,52.4,52.58
"HAB","resilience",198,52.59,52.62
"HAB","resilience",199,44.79,44.88
"HAB","resilience",200,49.1,49.19
"HAB","resilience",202,62.25,62.32
"HAB","resilience",203,62.76,62.95
"HAB","resilience",204,55.25,55.38
"HAB","resilience",205,45.32,45.37
"HAB","resilience",206,68.36,68.53
"HAB","resilience",207,62.1,62.2
"HAB","resilience",208,77.05,77.25
"HAB","resilience",209,61.29,61.37
"HAB","resilience",210,76.24,76.28
"HAB","resilience",212,57.95,57.93
"HAB","resilience",213,83.66,NA
"HAB","resilience",214,59.57,59.64
"HAB","resilience",215,62.89,63.04
"HAB","resilience",216,63.95,64.1
"HAB","resilience",218,80.59,80.63
"HAB","resilience",219,71.59,71.79
"HAB","resilience",220,73.96,74.04
"HAB","resilience",221,78.71,78.77
"HAB","resilience",222,86.67,86.76
"HAB","resilience",223,82.19,82.32
"HAB","resilience",224,76.8,77.06
"HAB","resilience",227,79.58,79.7
"HAB","resilience",228,81.25,81.25
"HAB","resilience",231,50.83,50.86
"HAB","resilience",232,60.01,59.92
"HAB","resilience",237,48.9,48.98
"HAB","resilience",244,70,70.13
"HAB","resilience",245,70.53,70.62
"HAB","resilience",247,70.2,70.42
"HAB","resilience",248,71.43,71.58
"HAB","resilience",249,72.12,72.24
"HAB","resilience",250,75.68,75.78
"ICO","resilience",1,76.99,75.11
"ICO","resilience",2,76.75,74.88
"ICO","resilience",3,82.06,79.52
"ICO","resilience",4,81.39,78.85
"ICO","resilience",5,70.39,72.01
"ICO","resilience",6,61.81,63.41
"ICO","resilience",7,59.43,60.41
"ICO","resilience",8,67.48,68.28
"ICO","resilience",9,54.8,53.83
"ICO","resilience",10,56.75,54.75
"ICO","resilience",11,53.81,52.82
"ICO","resilience",12,63.61,62.86
"ICO","resilience",13,61.77,60.66
"ICO","resilience",14,70.68,68.93
"ICO","resilience",15,61.25,62.17
"ICO","resilience",16,86.12,86.26
"ICO","resilience",17,52.24,53.91
"ICO","resilience",18,51.8,53.5
"ICO","resilience",19,54.29,53.36
"ICO","resilience",20,72.34,73.24
"ICO","resilience",21,41.17,39.79
"ICO","resilience",24,57.89,58.78
"ICO","resilience",25,61.92,62.84
"ICO","resilience",26,57.28,55.52
"ICO","resilience",28,54.02,55.18
"ICO","resilience",29,76.43,74.21
"ICO","resilience",30,71.47,69.9
"ICO","resilience",31,65.93,66.91
"ICO","resilience",32,68.1,66.56
"ICO","resilience",33,74.85,71.87
"ICO","resilience",34,74.23,71.25
"ICO","resilience",35,74.35,71.37
"ICO","resilience",36,74.17,71.19
"ICO","resilience",37,71.37,72.38
"ICO","resilience",38,78.6,76.31
"ICO","resilience",39,54.7,56.4
"ICO","resilience",40,60.85,61.78
"ICO","resilience",41,58.89,59.89
"ICO","resilience",42,55.45,56.44
"ICO","resilience",43,58.26,59.11
"ICO","resilience",44,38.35,40.52
"ICO","resilience",45,50.95,52.24
"ICO","resilience",46,52.54,54.08
"ICO","resilience",47,47.97,50.02
"ICO","resilience",48,59.36,61.08
"ICO","resilience",49,42.8,44.48
"ICO","resilience",50,61.76,62.72
"ICO","resilience",51,59.5,61.1
"ICO","resilience",52,61.39,63.39
"ICO","resilience",53,52.01,53.07
"ICO","resilience",54,72.64,73.46
"ICO","resilience",55,68.36,66.64
"ICO","resilience",56,68.11,68.87
"ICO","resilience",57,68.3,66.6
"ICO","resilience",58,66.95,65.32
"ICO","resilience",59,83.83,84.08
"ICO","resilience",60,78.85,76.54
"ICO","resilience",61,59.31,60.53
"ICO","resilience",62,60.42,61.29
"ICO","resilience",63,46,45.54
"ICO","resilience",64,54.83,55.85
"ICO","resilience",65,57.89,58.78
"ICO","resilience",66,61.61,62.57
"ICO","resilience",67,46.03,48.23
"ICO","resilience",68,75.25,76.3
"ICO","resilience",69,74.46,75.02
"ICO","resilience",70,78.14,78.69
"ICO","resilience",71,61.05,62.63
"ICO","resilience",72,65.14,66.19
"ICO","resilience",73,56.29,57.25
"ICO","resilience",74,62.48,64.07
"ICO","resilience",75,57.59,58.57
"ICO","resilience",76,65.37,66.23
"ICO","resilience",77,52.1,52.82
"ICO","resilience",78,64.36,64.78
"ICO","resilience",79,71.85,72.83
"ICO","resilience",80,68.98,69.87
"ICO","resilience",81,76.28,77.15
"ICO","resilience",82,62.17,63.16
"ICO","resilience",84,53.82,55.07
"ICO","resilience",85,78.76,75.24
"ICO","resilience",86,74.15,72.36
"ICO","resilience",88,78.33,74.81
"ICO","resilience",89,79.14,76.68
"ICO","resilience",90,64,61.96
"ICO","resilience",91,71.26,69.46
"ICO","resilience",92,70.94,69.15
"ICO","resilience",93,71.72,69.92
"ICO","resilience",94,79.42,77.2
"ICO","resilience",95,77.27,73.75
"ICO","resilience",96,55.17,56.35
"ICO","resilience",97,57.7,59.44
"ICO","resilience",98,55.53,57.45
"ICO","resilience",99,62.99,64.53
"ICO","resilience",100,49.62,51.06
