"rgn_id","sciname","year","category"
62,"Rhincodon typus",2013,"VU"
62,"Steno bredanensis",2013,"LC"
62,"Alopias vulpinus",2012,"VU"
62,"Balaenoptera acutorostrata",2012,"LC"
62,"Balaenoptera borealis",2012,"EN"
62,"Balaenoptera musculus",2012,"EN"
62,"Balaenoptera physalus",2012,"EN"
62,"Balaenoptera physalus",2012,"VU"
62,"Carcharodon carcharias",2012,"VU"
62,"Caretta caretta",2012,"EN"
62,"Caretta caretta",2012,"LC"
62,"Cetorhinus maximus",2012,"VU"
62,"Cetorhinus maximus",2012,"EN"
62,"Dermochelys coriacea",2012,"CR"
62,"Dermochelys coriacea",2012,"LC"
62,"Galeocerdo cuvier",2012,"NT"
62,"Isurus oxyrinchus",2012,"VU"
62,"Isurus oxyrinchus",2012,"VU"
62,"Isurus paucus",2012,"VU"
62,"Lamna nasus",2012,"VU"
62,"Lamna nasus",2012,"CR"
62,"Lepidochelys olivacea",2012,"VU"
62,"Megaptera novaeangliae",2012,"LC"
62,"Prionace glauca",2012,"NT"
62,"Rhincodon typus",2012,"VU"
62,"Steno bredanensis",2012,"LC"
62,"Alopias vulpinus",2011,"VU"
62,"Balaenoptera acutorostrata",2011,"LC"
62,"Balaenoptera borealis",2011,"EN"
62,"Balaenoptera musculus",2011,"EN"
62,"Balaenoptera physalus",2011,"EN"
62,"Balaenoptera physalus",2011,"VU"
62,"Carcharodon carcharias",2011,"VU"
62,"Caretta caretta",2011,"EN"
62,"Caretta caretta",2011,"LC"
62,"Cetorhinus maximus",2011,"VU"
62,"Cetorhinus maximus",2011,"EN"
62,"Dermochelys coriacea",2011,"CR"
62,"Dermochelys coriacea",2011,"LC"
62,"Galeocerdo cuvier",2011,"NT"
62,"Isurus oxyrinchus",2011,"VU"
62,"Isurus oxyrinchus",2011,"VU"
62,"Isurus paucus",2011,"VU"
62,"Lamna nasus",2011,"VU"
62,"Lamna nasus",2011,"CR"
62,"Lepidochelys olivacea",2011,"VU"
62,"Megaptera novaeangliae",2011,"LC"
62,"Prionace glauca",2011,"NT"
62,"Rhincodon typus",2011,"VU"
62,"Steno bredanensis",2011,"LC"
62,"Alopias vulpinus",2010,"VU"
62,"Balaenoptera acutorostrata",2010,"LC"
62,"Balaenoptera borealis",2010,"EN"
62,"Balaenoptera musculus",2010,"EN"
62,"Balaenoptera physalus",2010,"EN"
62,"Balaenoptera physalus",2010,"VU"
62,"Carcharodon carcharias",2010,"VU"
62,"Caretta caretta",2010,"EN"
62,"Caretta caretta",2010,"LC"
62,"Cetorhinus maximus",2010,"VU"
62,"Cetorhinus maximus",2010,"EN"
62,"Dermochelys coriacea",2010,"CR"
62,"Dermochelys coriacea",2010,"LC"
62,"Galeocerdo cuvier",2010,"NT"
62,"Isurus oxyrinchus",2010,"VU"
62,"Isurus oxyrinchus",2010,"VU"
62,"Isurus paucus",2010,"VU"
62,"Lamna nasus",2010,"VU"
62,"Lamna nasus",2010,"CR"
62,"Lepidochelys olivacea",2010,"VU"
62,"Megaptera novaeangliae",2010,"LC"
62,"Prionace glauca",2010,"NT"
62,"Rhincodon typus",2010,"VU"
62,"Steno bredanensis",2010,"LC"
62,"Alopias vulpinus",2009,"VU"
62,"Balaenoptera acutorostrata",2009,"LC"
62,"Balaenoptera borealis",2009,"EN"
62,"Balaenoptera musculus",2009,"EN"
62,"Balaenoptera physalus",2009,"EN"
62,"Balaenoptera physalus",2009,"VU"
62,"Carcharodon carcharias",2009,"VU"
62,"Caretta caretta",2009,"EN"
62,"Caretta caretta",2009,"LC"
62,"Cetorhinus maximus",2009,"VU"
62,"Cetorhinus maximus",2009,"EN"
62,"Dermochelys coriacea",2009,"CR"
62,"Dermochelys coriacea",2009,"LC"
62,"Galeocerdo cuvier",2009,"NT"
62,"Isurus oxyrinchus",2009,"VU"
62,"Isurus oxyrinchus",2009,"VU"
62,"Isurus paucus",2009,"VU"
62,"Lamna nasus",2009,"VU"
62,"Lamna nasus",2009,"CR"
62,"Lepidochelys olivacea",2009,"VU"
62,"Megaptera novaeangliae",2009,"LC"
62,"Prionace glauca",2009,"NT"
62,"Rhincodon typus",2009,"VU"
62,"Steno bredanensis",2009,"LC"
62,"Alopias vulpinus",2008,"VU"
62,"Balaenoptera acutorostrata",2008,"LC"
62,"Balaenoptera borealis",2008,"EN"
62,"Balaenoptera musculus",2008,"EN"
62,"Balaenoptera physalus",2008,"EN"
62,"Balaenoptera physalus",2008,"VU"
62,"Carcharodon carcharias",2008,"VU"
62,"Caretta caretta",2008,"EN"
62,"Caretta caretta",2008,"LC"
62,"Cetorhinus maximus",2008,"VU"
62,"Cetorhinus maximus",2008,"EN"
62,"Dermochelys coriacea",2008,"CR"
62,"Dermochelys coriacea",2008,"LC"
62,"Galeocerdo cuvier",2008,"NT"
62,"Isurus oxyrinchus",2008,"NT"
62,"Isurus oxyrinchus",2008,"VU"
62,"Isurus paucus",2008,"VU"
62,"Lamna nasus",2008,"VU"
62,"Lamna nasus",2008,"CR"
62,"Lepidochelys olivacea",2008,"VU"
62,"Megaptera novaeangliae",2008,"LC"
62,"Prionace glauca",2008,"NT"
62,"Rhincodon typus",2008,"VU"
62,"Steno bredanensis",2008,"LC"
62,"Alopias vulpinus",2007,"VU"
62,"Balaenoptera acutorostrata",2007,"NT"
62,"Balaenoptera borealis",2007,"EN"
62,"Balaenoptera musculus",2007,"EN"
62,"Balaenoptera physalus",2007,"EN"
62,"Balaenoptera physalus",2007,"VU"
62,"Carcharodon carcharias",2007,"VU"
62,"Caretta caretta",2007,"EN"
62,"Caretta caretta",2007,"LC"
62,"Cetorhinus maximus",2007,"VU"
62,"Cetorhinus maximus",2007,"EN"
62,"Dermochelys coriacea",2007,"CR"
62,"Dermochelys coriacea",2007,"LC"
62,"Galeocerdo cuvier",2007,"NT"
62,"Isurus oxyrinchus",2007,"NT"
62,"Isurus oxyrinchus",2007,"VU"
62,"Isurus paucus",2007,"VU"
62,"Lamna nasus",2007,"VU"
62,"Lamna nasus",2007,"CR"
62,"Lepidochelys olivacea",2007,"EN"
62,"Megaptera novaeangliae",2007,"VU"
62,"Prionace glauca",2007,"NT"
62,"Rhincodon typus",2007,"VU"
62,"Steno bredanensis",2007,"LC"
62,"Alopias vulpinus",2006,"VU"
62,"Balaenoptera acutorostrata",2006,"NT"
62,"Balaenoptera borealis",2006,"EN"
62,"Balaenoptera musculus",2006,"EN"
62,"Balaenoptera physalus",2006,"EN"
62,"Balaenoptera physalus",2006,"VU"
62,"Carcharodon carcharias",2006,"VU"
62,"Caretta caretta",2006,"EN"
62,"Caretta caretta",2006,"LC"
62,"Cetorhinus maximus",2006,"VU"
62,"Cetorhinus maximus",2006,"EN"
62,"Dermochelys coriacea",2006,"CR"
62,"Dermochelys coriacea",2006,"LC"
62,"Galeocerdo cuvier",2006,"NT"
62,"Isurus oxyrinchus",2006,"NT"
62,"Isurus oxyrinchus",2006,"VU"
62,"Isurus paucus",2006,"VU"
62,"Lamna nasus",2006,"VU"
62,"Lamna nasus",2006,"CR"
62,"Lepidochelys olivacea",2006,"EN"
62,"Megaptera novaeangliae",2006,"VU"
62,"Prionace glauca",2006,"NT"
62,"Rhincodon typus",2006,"VU"
62,"Steno bredanensis",2006,"LC"
62,"Alopias vulpinus",2005,"VU"
62,"Balaenoptera acutorostrata",2005,"NT"
62,"Balaenoptera borealis",2005,"EN"
62,"Balaenoptera musculus",2005,"EN"
62,"Balaenoptera physalus",2005,"EN"
62,"Balaenoptera physalus",2005,"VU"
62,"Carcharodon carcharias",2005,"VU"
62,"Caretta caretta",2005,"EN"
62,"Caretta caretta",2005,"LC"
62,"Cetorhinus maximus",2005,"VU"
62,"Cetorhinus maximus",2005,"EN"
62,"Dermochelys coriacea",2005,"CR"
62,"Dermochelys coriacea",2005,"LC"
62,"Galeocerdo cuvier",2005,"NT"
62,"Isurus oxyrinchus",2005,"NT"
62,"Isurus oxyrinchus",2005,"VU"
62,"Isurus paucus",2005,"VU"
62,"Lamna nasus",2005,"NT"
62,"Lamna nasus",2005,"CR"
62,"Lepidochelys olivacea",2005,"EN"
62,"Megaptera novaeangliae",2005,"VU"
62,"Prionace glauca",2005,"NT"
62,"Rhincodon typus",2005,"VU"
62,"Steno bredanensis",2005,"LC"
62,"Alopias vulpinus",2004,"VU"
62,"Balaenoptera acutorostrata",2004,"NT"
62,"Balaenoptera borealis",2004,"EN"
62,"Balaenoptera musculus",2004,"EN"
62,"Balaenoptera physalus",2004,"EN"
62,"Balaenoptera physalus",2004,"VU"
62,"Carcharodon carcharias",2004,"VU"
62,"Caretta caretta",2004,"EN"
62,"Caretta caretta",2004,"LC"
62,"Cetorhinus maximus",2004,"VU"
62,"Cetorhinus maximus",2004,"EN"
62,"Dermochelys coriacea",2004,"CR"
62,"Dermochelys coriacea",2004,"LC"
62,"Galeocerdo cuvier",2004,"NT"
62,"Isurus oxyrinchus",2004,"NT"
62,"Isurus oxyrinchus",2004,"VU"
62,"Isurus paucus",2004,"VU"
62,"Lamna nasus",2004,"NT"
62,"Lamna nasus",2004,"CR"
62,"Lepidochelys olivacea",2004,"EN"
62,"Megaptera novaeangliae",2004,"VU"
62,"Prionace glauca",2004,"NT"
62,"Rhincodon typus",2004,"VU"
62,"Steno bredanensis",2004,"LC"
62,"Alopias vulpinus",2003,"VU"
62,"Balaenoptera acutorostrata",2003,"NT"
62,"Balaenoptera borealis",2003,"EN"
62,"Balaenoptera musculus",2003,"EN"
62,"Balaenoptera physalus",2003,"EN"
62,"Balaenoptera physalus",2003,"VU"
62,"Carcharodon carcharias",2003,"VU"
62,"Caretta caretta",2003,"EN"
62,"Caretta caretta",2003,"LC"
62,"Cetorhinus maximus",2003,"VU"
62,"Cetorhinus maximus",2003,"EN"
62,"Dermochelys coriacea",2003,"CR"
62,"Dermochelys coriacea",2003,"LC"
62,"Galeocerdo cuvier",2003,"NT"
62,"Isurus oxyrinchus",2003,"NT"
62,"Isurus oxyrinchus",2003,"VU"
62,"Isurus paucus",2003,"VU"
62,"Lamna nasus",2003,"NT"
62,"Lamna nasus",2003,"CR"
62,"Lepidochelys olivacea",2003,"EN"
62,"Megaptera novaeangliae",2003,"VU"
62,"Prionace glauca",2003,"NT"
62,"Rhincodon typus",2003,"VU"
62,"Steno bredanensis",2003,"LC"
62,"Alopias vulpinus",2002,"VU"
62,"Balaenoptera acutorostrata",2002,"NT"
62,"Balaenoptera borealis",2002,"EN"
62,"Balaenoptera musculus",2002,"EN"
62,"Balaenoptera physalus",2002,"EN"
62,"Balaenoptera physalus",2002,"VU"
62,"Carcharodon carcharias",2002,"VU"
62,"Caretta caretta",2002,"EN"
62,"Caretta caretta",2002,"LC"
62,"Cetorhinus maximus",2002,"VU"
62,"Cetorhinus maximus",2002,"EN"
62,"Dermochelys coriacea",2002,"CR"
62,"Dermochelys coriacea",2002,"LC"
62,"Galeocerdo cuvier",2002,"NT"
62,"Isurus oxyrinchus",2002,"NT"
62,"Isurus oxyrinchus",2002,"VU"
62,"Isurus paucus",2002,"VU"
62,"Lamna nasus",2002,"NT"
62,"Lamna nasus",2002,"CR"
62,"Lepidochelys olivacea",2002,"EN"
62,"Megaptera novaeangliae",2002,"VU"
62,"Prionace glauca",2002,"NT"
62,"Rhincodon typus",2002,"VU"
62,"Steno bredanensis",2002,"LC"
62,"Alopias vulpinus",2001,"VU"
62,"Balaenoptera acutorostrata",2001,"NT"
62,"Balaenoptera borealis",2001,"EN"
62,"Balaenoptera musculus",2001,"EN"
62,"Balaenoptera physalus",2001,"EN"
62,"Balaenoptera physalus",2001,"VU"
62,"Carcharodon carcharias",2001,"VU"
62,"Caretta caretta",2001,"EN"
62,"Caretta caretta",2001,"LC"
62,"Cetorhinus maximus",2001,"VU"
62,"Cetorhinus maximus",2001,"EN"
62,"Dermochelys coriacea",2001,"CR"
62,"Dermochelys coriacea",2001,"LC"
62,"Galeocerdo cuvier",2001,"NT"
62,"Isurus oxyrinchus",2001,"NT"
62,"Isurus oxyrinchus",2001,"VU"
62,"Isurus paucus",2001,"VU"
62,"Lamna nasus",2001,"NT"
62,"Lamna nasus",2001,"CR"
62,"Lepidochelys olivacea",2001,"EN"
62,"Megaptera novaeangliae",2001,"VU"
62,"Prionace glauca",2001,"NT"
62,"Rhincodon typus",2001,"VU"
62,"Steno bredanensis",2001,"LC"
62,"Alopias vulpinus",2000,"VU"
62,"Balaenoptera acutorostrata",2000,"NT"
62,"Balaenoptera borealis",2000,"EN"
62,"Balaenoptera musculus",2000,"EN"
62,"Balaenoptera physalus",2000,"EN"
62,"Balaenoptera physalus",2000,"VU"
62,"Carcharodon carcharias",2000,"VU"
62,"Caretta caretta",2000,"EN"
62,"Caretta caretta",2000,"LC"
62,"Cetorhinus maximus",2000,"VU"
62,"Cetorhinus maximus",2000,"EN"
62,"Dermochelys coriacea",2000,"CR"
62,"Dermochelys coriacea",2000,"LC"
62,"Galeocerdo cuvier",2000,"NT"
62,"Isurus oxyrinchus",2000,"NT"
62,"Isurus oxyrinchus",2000,"VU"
62,"Isurus paucus",2000,"VU"
62,"Lamna nasus",2000,"NT"
62,"Lamna nasus",2000,"CR"
62,"Lepidochelys olivacea",2000,"EN"
62,"Megaptera novaeangliae",2000,"VU"
62,"Prionace glauca",2000,"NT"
62,"Rhincodon typus",2000,"VU"
62,"Steno bredanensis",2000,"LC"
63,"Alopias vulpinus",2015,"VU"
63,"Balaenoptera acutorostrata",2015,"LC"
63,"Balaenoptera borealis",2015,"EN"
63,"Balaenoptera musculus",2015,"EN"
63,"Carcharodon carcharias",2015,"VU"
63,"Cetorhinus maximus",2015,"VU"
63,"Cetorhinus maximus",2015,"EN"
63,"Galeocerdo cuvier",2015,"NT"
63,"Isurus oxyrinchus",2015,"VU"
63,"Isurus oxyrinchus",2015,"VU"
63,"Isurus paucus",2015,"VU"
63,"Megaptera novaeangliae",2015,"LC"
63,"Prionace glauca",2015,"NT"
63,"Rhincodon typus",2015,"VU"
63,"Steno bredanensis",2015,"LC"
63,"Alopias vulpinus",2014,"VU"
63,"Balaenoptera acutorostrata",2014,"LC"
63,"Balaenoptera borealis",2014,"EN"
63,"Balaenoptera musculus",2014,"EN"
63,"Carcharodon carcharias",2014,"VU"
63,"Cetorhinus maximus",2014,"VU"
63,"Cetorhinus maximus",2014,"EN"
63,"Galeocerdo cuvier",2014,"NT"
63,"Isurus oxyrinchus",2014,"VU"
63,"Isurus oxyrinchus",2014,"VU"
63,"Isurus paucus",2014,"VU"
63,"Megaptera novaeangliae",2014,"LC"
63,"Prionace glauca",2014,"NT"
63,"Rhincodon typus",2014,"VU"
63,"Steno bredanensis",2014,"LC"
63,"Alopias vulpinus",2013,"VU"
63,"Balaenoptera acutorostrata",2013,"LC"
63,"Balaenoptera borealis",2013,"EN"
63,"Balaenoptera musculus",2013,"EN"
63,"Carcharodon carcharias",2013,"VU"
63,"Cetorhinus maximus",2013,"VU"
63,"Cetorhinus maximus",2013,"EN"
63,"Galeocerdo cuvier",2013,"NT"
63,"Isurus oxyrinchus",2013,"VU"
63,"Isurus oxyrinchus",2013,"VU"
63,"Isurus paucus",2013,"VU"
63,"Megaptera novaeangliae",2013,"LC"
63,"Prionace glauca",2013,"NT"
63,"Rhincodon typus",2013,"VU"
63,"Steno bredanensis",2013,"LC"
63,"Alopias vulpinus",2012,"VU"
63,"Balaenoptera acutorostrata",2012,"LC"
63,"Balaenoptera borealis",2012,"EN"
63,"Balaenoptera musculus",2012,"EN"
63,"Carcharodon carcharias",2012,"VU"
63,"Cetorhinus maximus",2012,"VU"
63,"Cetorhinus maximus",2012,"EN"
63,"Galeocerdo cuvier",2012,"NT"
63,"Isurus oxyrinchus",2012,"VU"
63,"Isurus oxyrinchus",2012,"VU"
63,"Isurus paucus",2012,"VU"
63,"Megaptera novaeangliae",2012,"LC"
63,"Prionace glauca",2012,"NT"
63,"Rhincodon typus",2012,"VU"
63,"Steno bredanensis",2012,"LC"
63,"Alopias vulpinus",2011,"VU"
63,"Balaenoptera acutorostrata",2011,"LC"
63,"Balaenoptera borealis",2011,"EN"
63,"Balaenoptera musculus",2011,"EN"
63,"Carcharodon carcharias",2011,"VU"
63,"Cetorhinus maximus",2011,"VU"
63,"Cetorhinus maximus",2011,"EN"
63,"Galeocerdo cuvier",2011,"NT"
63,"Isurus oxyrinchus",2011,"VU"
63,"Isurus oxyrinchus",2011,"VU"
63,"Isurus paucus",2011,"VU"
63,"Megaptera novaeangliae",2011,"LC"
63,"Prionace glauca",2011,"NT"
63,"Rhincodon typus",2011,"VU"
63,"Steno bredanensis",2011,"LC"
63,"Alopias vulpinus",2010,"VU"
63,"Balaenoptera acutorostrata",2010,"LC"
63,"Balaenoptera borealis",2010,"EN"
63,"Balaenoptera musculus",2010,"EN"
63,"Carcharodon carcharias",2010,"VU"
63,"Cetorhinus maximus",2010,"VU"
63,"Cetorhinus maximus",2010,"EN"
63,"Galeocerdo cuvier",2010,"NT"
63,"Isurus oxyrinchus",2010,"VU"
63,"Isurus oxyrinchus",2010,"VU"
63,"Isurus paucus",2010,"VU"
63,"Megaptera novaeangliae",2010,"LC"
63,"Prionace glauca",2010,"NT"
63,"Rhincodon typus",2010,"VU"
63,"Steno bredanensis",2010,"LC"
63,"Alopias vulpinus",2009,"VU"
63,"Balaenoptera acutorostrata",2009,"LC"
63,"Balaenoptera borealis",2009,"EN"
63,"Balaenoptera musculus",2009,"EN"
63,"Carcharodon carcharias",2009,"VU"
63,"Cetorhinus maximus",2009,"VU"
63,"Cetorhinus maximus",2009,"EN"
63,"Galeocerdo cuvier",2009,"NT"
63,"Isurus oxyrinchus",2009,"VU"
63,"Isurus oxyrinchus",2009,"VU"
63,"Isurus paucus",2009,"VU"
63,"Megaptera novaeangliae",2009,"LC"
63,"Prionace glauca",2009,"NT"
63,"Rhincodon typus",2009,"VU"
63,"Steno bredanensis",2009,"LC"
63,"Alopias vulpinus",2008,"VU"
63,"Balaenoptera acutorostrata",2008,"LC"
63,"Balaenoptera borealis",2008,"EN"
63,"Balaenoptera musculus",2008,"EN"
63,"Carcharodon carcharias",2008,"VU"
63,"Cetorhinus maximus",2008,"VU"
63,"Cetorhinus maximus",2008,"EN"
63,"Galeocerdo cuvier",2008,"NT"
63,"Isurus oxyrinchus",2008,"NT"
63,"Isurus oxyrinchus",2008,"VU"
63,"Isurus paucus",2008,"VU"
63,"Megaptera novaeangliae",2008,"LC"
63,"Prionace glauca",2008,"NT"
63,"Rhincodon typus",2008,"VU"
63,"Steno bredanensis",2008,"LC"
63,"Alopias vulpinus",2007,"VU"
63,"Balaenoptera acutorostrata",2007,"NT"
63,"Balaenoptera borealis",2007,"EN"
63,"Balaenoptera musculus",2007,"EN"
63,"Carcharodon carcharias",2007,"VU"
63,"Cetorhinus maximus",2007,"VU"
63,"Cetorhinus maximus",2007,"EN"
63,"Galeocerdo cuvier",2007,"NT"
63,"Isurus oxyrinchus",2007,"NT"
63,"Isurus oxyrinchus",2007,"VU"
63,"Isurus paucus",2007,"VU"
63,"Megaptera novaeangliae",2007,"VU"
63,"Prionace glauca",2007,"NT"
63,"Rhincodon typus",2007,"VU"
63,"Steno bredanensis",2007,"LC"
63,"Alopias vulpinus",2006,"VU"
63,"Balaenoptera acutorostrata",2006,"NT"
63,"Balaenoptera borealis",2006,"EN"
63,"Balaenoptera musculus",2006,"EN"
63,"Carcharodon carcharias",2006,"VU"
63,"Cetorhinus maximus",2006,"VU"
63,"Cetorhinus maximus",2006,"EN"
63,"Galeocerdo cuvier",2006,"NT"
63,"Isurus oxyrinchus",2006,"NT"
63,"Isurus oxyrinchus",2006,"VU"
63,"Isurus paucus",2006,"VU"
63,"Megaptera novaeangliae",2006,"VU"
63,"Prionace glauca",2006,"NT"
63,"Rhincodon typus",2006,"VU"
63,"Steno bredanensis",2006,"LC"
63,"Alopias vulpinus",2005,"VU"
63,"Balaenoptera acutorostrata",2005,"NT"
63,"Balaenoptera borealis",2005,"EN"
63,"Balaenoptera musculus",2005,"EN"
63,"Carcharodon carcharias",2005,"VU"
63,"Cetorhinus maximus",2005,"VU"
63,"Cetorhinus maximus",2005,"EN"
63,"Galeocerdo cuvier",2005,"NT"
63,"Isurus oxyrinchus",2005,"NT"
63,"Isurus oxyrinchus",2005,"VU"
63,"Isurus paucus",2005,"VU"
63,"Megaptera novaeangliae",2005,"VU"
63,"Prionace glauca",2005,"NT"
63,"Rhincodon typus",2005,"VU"
63,"Steno bredanensis",2005,"LC"
63,"Alopias vulpinus",2004,"VU"
63,"Balaenoptera acutorostrata",2004,"NT"
63,"Balaenoptera borealis",2004,"EN"
63,"Balaenoptera musculus",2004,"EN"
63,"Carcharodon carcharias",2004,"VU"
63,"Cetorhinus maximus",2004,"VU"
63,"Cetorhinus maximus",2004,"EN"
63,"Galeocerdo cuvier",2004,"NT"
63,"Isurus oxyrinchus",2004,"NT"
63,"Isurus oxyrinchus",2004,"VU"
63,"Isurus paucus",2004,"VU"
63,"Megaptera novaeangliae",2004,"VU"
63,"Prionace glauca",2004,"NT"
63,"Rhincodon typus",2004,"VU"
63,"Steno bredanensis",2004,"LC"
63,"Alopias vulpinus",2003,"VU"
63,"Balaenoptera acutorostrata",2003,"NT"
63,"Balaenoptera borealis",2003,"EN"
63,"Balaenoptera musculus",2003,"EN"
63,"Carcharodon carcharias",2003,"VU"
63,"Cetorhinus maximus",2003,"VU"
63,"Cetorhinus maximus",2003,"EN"
63,"Galeocerdo cuvier",2003,"NT"
63,"Isurus oxyrinchus",2003,"NT"
63,"Isurus oxyrinchus",2003,"VU"
63,"Isurus paucus",2003,"VU"
63,"Megaptera novaeangliae",2003,"VU"
63,"Prionace glauca",2003,"NT"
63,"Rhincodon typus",2003,"VU"
63,"Steno bredanensis",2003,"LC"
63,"Alopias vulpinus",2002,"VU"
63,"Balaenoptera acutorostrata",2002,"NT"
63,"Balaenoptera borealis",2002,"EN"
63,"Balaenoptera musculus",2002,"EN"
63,"Carcharodon carcharias",2002,"VU"
63,"Cetorhinus maximus",2002,"VU"
63,"Cetorhinus maximus",2002,"EN"
63,"Galeocerdo cuvier",2002,"NT"
63,"Isurus oxyrinchus",2002,"NT"
63,"Isurus oxyrinchus",2002,"VU"
63,"Isurus paucus",2002,"VU"
63,"Megaptera novaeangliae",2002,"VU"
63,"Prionace glauca",2002,"NT"
63,"Rhincodon typus",2002,"VU"
63,"Steno bredanensis",2002,"LC"
63,"Alopias vulpinus",2001,"VU"
63,"Balaenoptera acutorostrata",2001,"NT"
63,"Balaenoptera borealis",2001,"EN"
63,"Balaenoptera musculus",2001,"EN"
63,"Carcharodon carcharias",2001,"VU"
63,"Cetorhinus maximus",2001,"VU"
63,"Cetorhinus maximus",2001,"EN"
63,"Galeocerdo cuvier",2001,"NT"
63,"Isurus oxyrinchus",2001,"NT"
63,"Isurus oxyrinchus",2001,"VU"
63,"Isurus paucus",2001,"VU"
63,"Megaptera novaeangliae",2001,"VU"
63,"Prionace glauca",2001,"NT"
63,"Rhincodon typus",2001,"VU"
63,"Steno bredanensis",2001,"LC"
63,"Alopias vulpinus",2000,"VU"
63,"Balaenoptera acutorostrata",2000,"NT"
63,"Balaenoptera borealis",2000,"EN"
63,"Balaenoptera musculus",2000,"EN"
63,"Carcharodon carcharias",2000,"VU"
63,"Cetorhinus maximus",2000,"VU"
63,"Cetorhinus maximus",2000,"EN"
63,"Galeocerdo cuvier",2000,"NT"
63,"Isurus oxyrinchus",2000,"NT"
63,"Isurus oxyrinchus",2000,"VU"
63,"Isurus paucus",2000,"VU"
63,"Megaptera novaeangliae",2000,"VU"
63,"Prionace glauca",2000,"NT"
63,"Rhincodon typus",2000,"VU"
63,"Steno bredanensis",2000,"LC"
64,"Alopias vulpinus",2015,"VU"
64,"Balaenoptera acutorostrata",2015,"LC"
64,"Balaenoptera borealis",2015,"EN"
64,"Balaenoptera musculus",2015,"EN"
64,"Carcharodon carcharias",2015,"VU"
64,"Caretta caretta",2015,"EN"
64,"Cetorhinus maximus",2015,"VU"
64,"Chelonia mydas",2015,"EN"
64,"Dermochelys coriacea",2015,"VU"
64,"Dermochelys coriacea",2015,"LC"
64,"Galeocerdo cuvier",2015,"NT"
64,"Isurus oxyrinchus",2015,"VU"
64,"Isurus oxyrinchus",2015,"VU"
64,"Isurus paucus",2015,"VU"
64,"Lepidochelys olivacea",2015,"VU"
64,"Megaptera novaeangliae",2015,"LC"
64,"Prionace glauca",2015,"NT"
64,"Rhincodon typus",2015,"VU"
64,"Steno bredanensis",2015,"LC"
64,"Alopias vulpinus",2014,"VU"
64,"Balaenoptera acutorostrata",2014,"LC"
64,"Balaenoptera borealis",2014,"EN"
64,"Balaenoptera musculus",2014,"EN"
64,"Carcharodon carcharias",2014,"VU"
64,"Caretta caretta",2014,"EN"
64,"Cetorhinus maximus",2014,"VU"
64,"Chelonia mydas",2014,"EN"
64,"Dermochelys coriacea",2014,"VU"
64,"Dermochelys coriacea",2014,"LC"
64,"Galeocerdo cuvier",2014,"NT"
64,"Isurus oxyrinchus",2014,"VU"
64,"Isurus oxyrinchus",2014,"VU"
64,"Isurus paucus",2014,"VU"
64,"Lepidochelys olivacea",2014,"VU"
64,"Megaptera novaeangliae",2014,"LC"
64,"Prionace glauca",2014,"NT"
64,"Rhincodon typus",2014,"VU"
64,"Steno bredanensis",2014,"LC"
64,"Alopias vulpinus",2013,"VU"
64,"Balaenoptera acutorostrata",2013,"LC"
64,"Balaenoptera borealis",2013,"EN"
64,"Balaenoptera musculus",2013,"EN"
64,"Carcharodon carcharias",2013,"VU"
64,"Caretta caretta",2013,"EN"
64,"Cetorhinus maximus",2013,"VU"
64,"Chelonia mydas",2013,"EN"
64,"Dermochelys coriacea",2013,"VU"
64,"Dermochelys coriacea",2013,"LC"
64,"Galeocerdo cuvier",2013,"NT"
64,"Isurus oxyrinchus",2013,"VU"
64,"Isurus oxyrinchus",2013,"VU"
64,"Isurus paucus",2013,"VU"
64,"Lepidochelys olivacea",2013,"VU"
64,"Megaptera novaeangliae",2013,"LC"
64,"Prionace glauca",2013,"NT"
64,"Rhincodon typus",2013,"VU"
64,"Steno bredanensis",2013,"LC"
64,"Alopias vulpinus",2012,"VU"
64,"Balaenoptera acutorostrata",2012,"LC"
64,"Balaenoptera borealis",2012,"EN"
64,"Balaenoptera musculus",2012,"EN"
64,"Carcharodon carcharias",2012,"VU"
64,"Caretta caretta",2012,"EN"
64,"Cetorhinus maximus",2012,"VU"
64,"Chelonia mydas",2012,"EN"
64,"Dermochelys coriacea",2012,"CR"
64,"Dermochelys coriacea",2012,"LC"
64,"Galeocerdo cuvier",2012,"NT"
64,"Isurus oxyrinchus",2012,"VU"
64,"Isurus oxyrinchus",2012,"VU"
64,"Isurus paucus",2012,"VU"
64,"Lepidochelys olivacea",2012,"VU"
64,"Megaptera novaeangliae",2012,"LC"
64,"Prionace glauca",2012,"NT"
64,"Rhincodon typus",2012,"VU"
64,"Steno bredanensis",2012,"LC"
64,"Alopias vulpinus",2011,"VU"
64,"Balaenoptera acutorostrata",2011,"LC"
64,"Balaenoptera borealis",2011,"EN"
64,"Balaenoptera musculus",2011,"EN"
64,"Carcharodon carcharias",2011,"VU"
64,"Caretta caretta",2011,"EN"
64,"Cetorhinus maximus",2011,"VU"
64,"Chelonia mydas",2011,"EN"
64,"Dermochelys coriacea",2011,"CR"
64,"Dermochelys coriacea",2011,"LC"
64,"Galeocerdo cuvier",2011,"NT"
64,"Isurus oxyrinchus",2011,"VU"
64,"Isurus oxyrinchus",2011,"VU"
64,"Isurus paucus",2011,"VU"
64,"Lepidochelys olivacea",2011,"VU"
64,"Megaptera novaeangliae",2011,"LC"
64,"Prionace glauca",2011,"NT"
64,"Rhincodon typus",2011,"VU"
64,"Steno bredanensis",2011,"LC"
