"rgn_id","habitat","extent_rank"
199,"mangrove",20593.455901
200,"mangrove",25912.807703
202,"mangrove",67473.216258
203,"mangrove",37691.438631
204,"mangrove",232672.566901
205,"mangrove",353607.781903
206,"mangrove",672946.842827
207,"mangrove",99417.227289
208,"mangrove",584.865991
209,"mangrove",4380.529122
210,"mangrove",1030.070481
214,"mangrove",0.830942
216,"mangrove",3317914.748642
221,"mangrove",6.037465
231,"mangrove",833.57466
237,"mangrove",145.369258
244,"mangrove",39.774294
245,"mangrove",124.339531
247,"mangrove",14761.917177
250,"mangrove",14.754294
16,"saltmarsh",2736079.5
59,"saltmarsh",886.2
69,"saltmarsh",172.2
70,"saltmarsh",1050
153,"saltmarsh",1512.5304465494
154,"saltmarsh",209.147496617051
156,"saltmarsh",430.419485791611
162,"saltmarsh",38167.902571042
163,"saltmarsh",3306870
176,"saltmarsh",59524.5
177,"saltmarsh",23583
178,"saltmarsh",1480.5
179,"saltmarsh",240891
180,"saltmarsh",66046.8810728746
181,"saltmarsh",11831.4
184,"saltmarsh",73290
209,"saltmarsh",1204224
218,"saltmarsh",92400
222,"saltmarsh",6153
227,"saltmarsh",315.474696356274
228,"saltmarsh",428.144230769228
1,"seagrass",16597.842
2,"seagrass",10872.004
5,"seagrass",108792.25
6,"seagrass",94948.68
7,"seagrass",96180.4
8,"seagrass",59505.937
9,"seagrass",126477.06
11,"seagrass",41241.04
13,"seagrass",34355.443
14,"seagrass",102848.62
15,"seagrass",1118076.4
16,"seagrass",3277753
17,"seagrass",713273.78
18,"seagrass",86033.65
25,"seagrass",131333.39
26,"seagrass",112054.15
28,"seagrass",103356.58
29,"seagrass",120534.26
37,"seagrass",8117.7403
39,"seagrass",198160.01
40,"seagrass",234255.05
41,"seagrass",54432.313
42,"seagrass",458652.19
43,"seagrass",8552.652
45,"seagrass",1956.9574
47,"seagrass",449156.99
49,"seagrass",355875.78
50,"seagrass",1711393.6
51,"seagrass",118142.2
52,"seagrass",39646.444
54,"seagrass",327898.97
58,"seagrass",165471.29
66,"seagrass",122273.11
68,"seagrass",14278.49
73,"seagrass",55519.53
75,"seagrass",477641.76
79,"seagrass",1377.1194
96,"seagrass",359572.6
98,"seagrass",15800.627
99,"seagrass",113720.79
102,"seagrass",32978.307
106,"seagrass",226209.86
110,"seagrass",173806.98
111,"seagrass",73132.13
112,"seagrass",1078568.4
113,"seagrass",3334.0685
114,"seagrass",58273.802
115,"seagrass",27397.387
116,"seagrass",52620.34
117,"seagrass",2681.7549
118,"seagrass",1594.5545
119,"seagrass",4348.785
120,"seagrass",20729.25
121,"seagrass",869.757
122,"seagrass",144.9595
123,"seagrass",39066.606
124,"seagrass",5870.8639
125,"seagrass",217.43925
129,"seagrass",125897.72
131,"seagrass",438140.4
132,"seagrass",30876.415
133,"seagrass",192071.13
135,"seagrass",748716.44
139,"seagrass",101689.11
140,"seagrass",93933.59
147,"seagrass",52620.34
151,"seagrass",34427.902
152,"seagrass",77335.997
155,"seagrass",296804.68
163,"seagrass",1486198
164,"seagrass",393347.79
166,"seagrass",57693.964
171,"seagrass",35080.199
175,"seagrass",62042.749
178,"seagrass",217.43925
179,"seagrass",48706.475
182,"seagrass",42255.715
184,"seagrass",242444.66
190,"seagrass",81757.241
191,"seagrass",214178.18
192,"seagrass",5798.3883
193,"seagrass",1204761.6
194,"seagrass",1051103.7
196,"seagrass",734365.74
200,"seagrass",46169.663
202,"seagrass",3406.5524
203,"seagrass",212365.46
205,"seagrass",148873.78
206,"seagrass",43270.473
207,"seagrass",1014.7165
208,"seagrass",4638.704
209,"seagrass",606873.59
210,"seagrass",22758.683
212,"seagrass",37689.47
214,"seagrass",184606.11
215,"seagrass",144.9595
216,"seagrass",1228167.6
218,"seagrass",289.919
220,"seagrass",2029.433
221,"seagrass",4783.6718
222,"seagrass",724.79833
231,"seagrass",23628.44
245,"seagrass",144.9595
248,"seagrass",144.9595
249,"seagrass",144.9595
250,"seagrass",1739.514
255,"seagrass",62984.965
269,"seagrass",532291.45
