country,region_id,Index,AO,SPP,BD,HAB,CP,CS,CW,ECO,LE,LIV,FIS,FP,MAR,ICO,SP,LSP,NP,TR
Bahrain,52,-0.28,0.85,-0.47,-1.15,-1.83,0,0,0.01,0.34,0.47,0.6,0.31,0.31,0,-0.47,-0.24,0,0,-3.01
East Timor,231,-0.28,-0.43,-0.21,-0.07,0.06,0.03,0.02,-0.11,0,0,-0,-0.23,-0.2,-0.01,-1.19,-0.42,0.35,-0.88,-0.74
Sudan,49,-0.29,-0.32,-0.35,-0.38,-0.41,0.01,0.03,-0.3,0.09,0.14,0.18,0.01,0.01,0,-1.28,-0.64,0,NA,-1.1
Togo,98,-0.29,0.86,-0.37,-1.66,-2.96,-0,0,-0.42,0.1,0.05,-0,-0.05,-0.05,0,-0.78,-0.39,0,0.36,-1.63
Trinidad and Tobago,126,-0.29,-0.28,-0.3,-0.17,-0.04,0.02,0.01,0.25,0.61,0.04,-0.54,0.05,0.05,0,-0.84,-0.42,0,-0.53,-1.84
Mexico,135,-0.29,-0.09,-0.32,-0.76,-1.21,0.07,0.05,0.36,-0,0.1,0.2,-1.94,-1.84,0.01,-0.35,-0.17,-0,0.5,-1.15
Comoro Islands,28,-0.3,-0.11,-0.19,-0.1,-0.01,0,0,-0.61,0.22,-0.02,-0.25,0.29,0.29,0,-0.6,-0.8,-1,-0.5,-1.17
Saint Helena,86,-0.3,-0.75,-0.11,-0.02,0.07,NA,-0,-0.1,-0.11,-0.58,-1.05,-0.44,-0.44,0,-0.63,-0.32,0,NA,-0.23
Montserrat,121,-0.3,-0.07,-0.33,-0.18,-0.02,-0,-0,0.09,0.2,0.09,-0.02,0.02,0.02,0,-1.18,-0.59,0,-0.13,-2.26
American Samoa,151,-0.3,-2.07,-0.31,-0.16,-0,0,-0,-0.36,0.85,0.42,-0.02,-0.38,-0.38,0,-1.18,-0.73,-0.29,-0.36,0.69
Madeira,57,-0.31,0.54,-0.4,-0.28,-0.15,NA,NA,0.26,0.06,0.05,0.04,-0.29,-0.29,0,-0.67,-0.34,-0,-1.85,-0.59
Tonga,155,-0.31,5.5,-0.26,-0.14,-0.02,0,0,-0.07,1.26,0.63,-0,-0.47,-0.42,-0.02,-1.09,-0.54,-0,-8.81,0.71
Vietnam,207,-0.31,-1.44,-0.27,-1.02,-1.78,-0.04,-0.04,0.45,0.6,0.34,0.07,-0.27,-0.6,0.73,-0.9,-0.46,-0.02,0.47,-0.78
Crozet Islands,91,-0.31,NA,0.09,0.04,-0,-0,NA,0.01,NA,NA,NA,-1.89,-1.89,NA,0.53,0.26,-0,NA,NA
Western Sahara,63,-0.32,-1.48,-0.34,-0.77,-1.19,-0,0,0.11,0.07,-0,-0.07,-0.12,-0.12,0,-0.69,-0.34,0,0.04,-0.61
Poland,178,-0.32,-0.83,-0.32,-0.14,0.03,-0,0,1.29,-0,0.06,0.12,-1.77,-1.77,0,0.06,0.03,-0,-1.95,0.12
Nauru,10,-0.33,1.71,-0.28,-0.11,0.06,-0,NA,0.23,0.65,0.38,0.11,-0,-0,NA,-1.51,-0.76,0,NA,-4.06
Morocco,62,-0.33,-1.07,-0.42,-0.68,-0.94,-0,-0,0.2,0.02,0.01,-0,-0.13,-0.13,0,-0.61,0.76,2.14,-1.32,-1.07
Ukraine,75,-0.35,-0.05,-0.33,-0.77,-1.21,0,0,0.37,-0,0,0.01,-0.15,-0.07,-0,0.09,0.05,-0,-2.59,-0.48
Namibia,101,-0.35,0.55,-0.14,-0.32,-0.5,-0,0,-0.09,0.97,0.48,-0,0.94,0.94,0,-0.22,-0.11,-0,-3.73,-1.24
Micronesia,9,-0.36,-2.07,-0.25,-0.11,0.03,-0,-0.01,3.7,0.12,0.11,0.11,-0.09,-0.09,0,-1.2,-0.6,0,-0.64,-3.9
Sri Lanka,40,-0.36,0.07,-0.29,-0.83,-1.38,0.02,0.01,0.4,1.15,-0.61,-2.36,-0.07,-0.11,0.05,-0.57,-0.32,-0.07,-3.54,1.33
Turks and Caicos Islands,111,-0.36,-0.71,-0.34,0.02,0.38,0.27,0.15,-0.03,0.21,0.14,0.08,0.01,0.01,0,-1.1,-0.55,0,-0.33,-2.63
Costa Rica,130,-0.36,-0,-0.3,-0.34,-0.38,-0.07,-0.06,0.74,0.43,0.36,0.3,-0.6,-0.87,0,-1,-0.2,0.59,-3.15,-0.02
Nigeria,196,-0.36,0.3,-0.35,-0.93,-1.51,-0.01,-0.02,-0.34,0.52,0.26,-0,-0.26,-0.26,0,-0.95,-0.49,-0.03,-1.89,-0.25
Northern Saint-Martin,221,-0.36,-0.65,-0.21,-0.12,-0.03,0,-0,0.34,0.19,0.08,-0.02,0.05,0.05,0,-1.01,-0.5,-0,-0,-2.76
Montenegro,186,-0.37,-1.25,-0.55,-0.95,-1.35,-0,-0,1.23,-0.22,-0.11,0,0.7,0.38,-0,-1.01,-0,1.01,0.09,-3.1
Saint Vincent and the Grenadines,127,-0.39,-2.4,-0.35,-0.19,-0.02,0,-0,0.31,0.28,0.14,-0,0.1,0.1,0,-0.98,-0.49,0,-0.84,-0.53
Ivory Coast,195,-0.39,-0.13,-0.34,-0.59,-0.84,-0.04,0.01,-0.16,0.78,0.35,-0.07,-0.04,-0.04,0,-0.99,-0.49,0,-1.78,-1
Cayman Islands,113,-0.41,-0,-0.37,-0.17,0.02,0.01,0.02,-0.16,-0.01,-0.01,-0,-0.86,-0.86,0,-1.06,-0.53,0,NA,-1.99
Dominica,123,-0.41,-0.82,-0.34,0.18,0.7,0,-0,0.34,0.68,0.27,-0.14,0.02,0.02,0,-1.32,-0.66,0,-0.56,-2.89
United States,163,-0.41,-0.75,-0.17,-0.27,-0.37,-1.01,0.01,0.25,0.01,-0.07,-0.15,-0.52,-0.58,0.02,-0.39,-0.2,0,0.18,-1.71
Philippines,15,-0.43,-1.64,-0.26,-0.22,-0.18,0.02,0.04,0.06,0.22,-0.09,-0.39,-0.02,-0.17,0.07,-0.95,1.48,3.91,-1.23,-2.57
Panama,129,-0.43,-0.64,-0.34,-0.31,-0.28,-0.04,-0.01,0.05,0.04,0.02,-0,0.33,-0.21,0.02,-0.89,-0.39,0.11,-0,-2.75
Cameroon,197,-0.43,-0.52,-0.39,-2.28,-4.17,-0.03,-0.02,-0.3,-0.07,-0.03,0.01,-0.28,-0.28,0,-1.04,0.71,2.45,-0.2,-1.31
India,203,-0.44,-0.28,-0.38,-1.14,-1.89,-0.06,-0.04,0.31,-0,0.19,0.38,-0.16,-0.95,0.37,-0.91,-0.45,0,-1.12,-0.83
Liberia,97,-0.45,0.64,-0.35,-2.07,-3.78,-0.06,-0.03,-0.13,-0,-0,-0,0.01,0.01,0,-1.1,-0.55,0,-1.01,-1.28
Honduras,133,-0.46,-2.72,-0.33,-0.19,-0.05,0,0,0.19,-0,0.07,0.13,-0.06,-0.46,0.08,-1.03,-0.51,-0,-0.38,-0.64
Mauritania,64,-0.47,-1.25,-0.33,-0.55,-0.77,0,-0,-0.1,0.03,-0.02,-0.06,-0.12,-0.12,0,-0.74,-0.37,-0,-1.01,-1.28
Saudi Arabia,50,-0.48,-0.09,-0.35,-1.29,-2.22,-0,0,-0.17,0.08,0.04,-0,0.04,-1.93,0.48,-0.87,-0.44,-0,0.3,-1.18
Belize,164,-0.5,-0.29,-0.31,-0.12,0.07,0.05,0.03,0.08,-0,-0,-0,-0.2,2.96,-0.17,-1.1,-0.55,-0,-5.08,-2.08
Tristan da Cunha,88,-0.51,-1.55,0.06,-1.23,-2.51,-0,NA,-0.22,0.28,0.05,-0.17,-0.63,-0.63,0,-0.63,-0.32,0,NA,-0.23
Angola,200,-0.51,-1.65,-0.15,-0.34,-0.52,-0.02,-0.01,-0.55,0.88,0.49,0.09,-0.27,-0.27,0,-0.29,-0.14,0,-2.11,-0.52
Phoenix Islands (Kiribati),157,-0.53,0.04,-0.36,-0.15,0.06,-0,NA,0.24,0.41,0.26,0.11,-0.11,-0.11,0,-1.31,-0.66,-0,-0.33,-4.04
Vanuatu,6,-0.54,-3.84,-0.26,-0.13,0.01,0,0,-0.33,-0,-0,-0,-0.9,-0.89,-0,-1.31,-0.66,0,1.13,-0.73
Line Islands (Kiribati),148,-0.56,0.03,-0.36,-0.15,0.06,-0,NA,-0.08,0.41,0.26,0.11,-0.07,-0.07,0,-1.31,-0.66,0,-0.33,-4.04
Syria,77,-0.58,0.94,-0.76,-1.35,-1.94,-0.03,-0,0.41,-0,-0,-0,-1.25,-1.25,0,-0.6,-0.3,0,-2.32,-1.88
Bermuda,108,-0.59,-0.14,-0.3,-0.14,0.02,-0,0,0.23,-0.71,-1.23,-1.75,0.21,0.21,0,-0.57,-0.28,0,1.24,-5.8
Djibouti,46,-0.6,1.17,-0.2,-0.14,-0.07,-0,-0.06,-0.05,0.01,-0.04,-0.09,0.82,0.82,0,-0.89,-0.44,0,20,-1.83
Northern Mariana Islands and Guam,13,-0.64,0.21,-0.23,-0.07,0.08,-0,0,-0.67,1.03,0.39,-0.25,0.04,0.23,-0,-1.06,-0.79,-0.51,-1.52,-4.23
Senegal,66,-0.65,-1.62,-0.3,-1,-1.7,0,0,-0.13,0.62,0.31,-0,-0.06,-0.07,0.01,-0.54,1.12,2.77,-4.19,-0.93
South Africa,102,-0.69,-2.49,-0.13,-0.24,-0.36,0,0,0.05,1.36,0.68,-0,-0.73,-0.75,0.01,-0.63,1.31,3.26,-3.72,-1.78
Puerto Rico and Virgin Islands of the United States,116,-0.71,-0.02,-0.33,-0.16,0.02,0,0.01,0.34,0.18,0.11,0.04,0.02,0.02,-0.01,-0.86,-0.44,-0.01,-0.34,-6.61
Eritrea,45,-0.73,0.01,-0.37,-0.41,-0.46,-0.14,-0.05,-0.36,-3.64,-3.98,-4.33,-0.04,-0.04,0,-0.84,-0.42,0,-0.04,-1.82
Gambia,65,-0.8,-0.98,-0.28,-0.54,-0.79,-0.15,-0.13,-0.41,-0,-0,-0,-0.21,-0.21,0,-0.91,-0.26,0.39,-3.17,-2.15
Republique du Congo,100,-0.83,-2.84,-0.3,-1.22,-2.14,0,0.01,0.3,1.05,0.51,-0.04,-0.61,-0.61,0,-0.51,0.37,1.25,-4.86,0.08
Fiji,18,-0.84,-5.32,-0.24,-0.12,-0,0,0.01,1.76,0.46,0.2,-0.05,-0.83,-0.83,0,-0.59,0.38,1.36,-3.28,-1.2
Gilbert Islands (Kiribati),212,-0.84,-1.03,-0.26,-0.05,0.15,0,-0,-0.39,-0,0.24,0.48,-0.15,-0.12,-0.05,-1.08,-0.54,0,-2.58,-3.9
Cape Verde,56,-0.95,-0.6,-0.24,-1.59,-2.93,NA,NA,0.24,0.26,0.13,-0,-0.22,-0.22,0,-0.51,-0.25,0,-3.33,-1.97
Falkland Islands,95,-0.97,-0.18,0.1,0.09,0.08,-0,NA,-0.01,-0.01,-0.01,-0.01,-0,-0,0,0.04,0.02,0,-8.35,-0.26
Marshall Islands,11,-1.21,-0,-0.24,-0.1,0.04,-0,-0,0.05,0.09,0.1,0.11,-0.18,-0.19,0,-1.35,-0.76,-0.17,-7.25,-3.92
Palau,8,-1.28,-4.6,-0.25,-0.38,-0.51,0,0.01,0.49,0.55,0.47,0.38,-0.27,-0.26,-0,-1.07,-0.54,-0,-3.93,-4.1
