"country","region_id","Index","AO","SPP","BD","HAB","CP","CS","CW","ECO","LE","LIV","FIS","FP","MAR","ICO","SP","LSP","NP","TR"
"Venezuela",139,60.68,79.31,91.21,89.1,86.99,82.72,90.05,61.32,98.34,84.89,71.43,29.14,27.48,5.72,68.52,74.69,80.86,0,17.23
"Grenada",125,60.39,64.25,96.76,82.23,67.7,59.58,47.12,66.83,71.04,85.52,100,42.38,42.38,,72.36,40.22,8.09,,55.41
"Saint Lucia",122,60.18,76.36,97.82,86.6,75.39,74.67,56.92,59.67,73.34,60.81,48.29,31.03,31.03,,81.16,51.11,21.06,4.66,100
"Gabon",198,60.13,75.78,89.96,77.15,64.34,70.85,70.75,66.44,79.63,58.98,38.32,44.25,44.25,,68.72,72.9,77.08,,4.09
"Vietnam",207,59.35,54.17,82.76,84.85,86.93,88.48,60.24,43.79,85.63,73.57,61.51,61.8,55.85,31.17,66.85,75.12,83.38,15.86,41.52
"Western Sahara",63,59.34,54.71,88.08,88.1,88.11,,,62.38,100,97.21,94.43,17,17,,70.77,63,55.23,,32.99
"Angola",200,58.54,55,89.57,84.07,78.58,87.98,85.62,57.84,88.54,73.46,58.38,29,29,,60.86,44.24,27.62,,9.63
"Syria",77,58.28,85.16,84.27,91.77,99.26,,,34.34,100,100,100,55.42,55.42,,56.84,28.42,0,71.12,0
"Albania",82,58.16,74.72,87.07,93.53,100,,,51.41,100,100,100,26.02,21.57,3.49,61.86,67.95,74.03,17.22,38.89
"Jamaica",166,57.93,61.14,95.06,87.15,79.24,51.28,99.07,42.76,88.23,79.31,70.4,20.64,20.61,0.03,71.28,77.83,84.37,6.43,53.75
"Cyprus",81,57.81,91.66,91.74,95.87,100,,,58.75,69.2,66.91,64.62,44.54,36.23,18.4,58.27,41.15,24.03,0,71.9
"Mauritania",64,57.8,53.72,89.52,76.41,63.29,,,64.43,90.23,93.32,96.41,16.01,16.01,,68.36,84.18,100,,16.52
"Haiti",114,57.61,50.99,90.38,85.27,80.16,65.21,95.44,42.79,94.6,97.3,100,37.08,37.08,,71.85,37.61,3.37,55.29,9.12
"Philippines",15,57.59,62.53,83.81,84.08,84.35,92.45,68.86,55.03,46.41,44.88,43.35,40.89,36.38,17.42,63.54,50.07,36.59,65,16.6
"Turkey",76,57.52,81.14,87.78,91.32,94.86,,,49.74,100,100,100,51.8,47.18,12.72,60.57,33.61,6.66,35.31,21.83
"Somalia",44,57.34,48.18,83.83,81.08,78.32,56.22,73.28,59.33,97.24,95.31,93.39,53.14,53.14,,64.15,32.09,0.04,74.8,0
"Saint Vincent and the Grenadines",127,56.99,63.94,97.6,95.27,92.94,75.12,93.7,63.23,22.19,27.36,32.52,41.74,41.74,,81.47,57.53,33.58,2.74,49.24
"Iraq",192,56.67,66.13,79.84,85.88,91.92,82.39,82.25,41.73,71.62,85.81,100,35.89,35.89,,51.56,25.78,0,,4.18
"Benin",99,56.55,44.27,92.1,88.55,84.99,99.9,99.77,27.21,100,66.72,33.45,35.48,35.48,,73.21,36.61,0,,10.41
"Lebanon",78,56.49,70.4,88.37,94.18,100,,,28.83,100,83.22,66.45,65.45,65.19,0.01,56.75,31.34,5.93,78.75,0
"Barbados",124,56.27,70.36,97.94,90.3,82.65,69.92,27.28,68.19,74.25,72.96,71.67,17.08,17.08,,75.77,42.27,8.77,4.3,100
"Montenegro",186,56.17,71.31,85.19,92.6,100,,,59.04,97.58,79.57,61.57,33.63,31.17,5.56,61.88,31.56,1.25,0,84.11
"Nigeria",196,54.58,54.06,86.97,82.48,77.99,97.2,97.07,39.83,51.49,75.74,100,39.38,39.38,0,71.02,40.73,10.44,16.33,2.98
"Sudan",49,54.57,52.8,80.58,88.13,95.69,87.37,83.05,46.04,98.66,73.37,48.08,38.59,38.59,,59.59,29.8,0,41.88,4.62
"El Salvador",134,53.88,73.35,93.13,88.27,83.41,62.88,62.55,41.51,100,71.07,42.15,21.45,20.93,0.58,65.27,81.72,98.17,17.52,19.01
"North Korea",21,53.15,74.46,85.02,91.97,98.92,100,,55.57,48.47,70.32,92.17,44.33,39.17,15.23,61.72,30.89,0.06,15.93,0
"Pakistan",53,51.79,60.79,86.7,77.07,67.45,45.47,45.27,44.05,99.77,84.18,68.59,69.88,69.87,0.01,64.04,57.64,51.24,29.87,3.67
"Bosnia and Herzegovina",232,50.96,66.18,84.37,78.59,72.8,,,37.21,100,75.44,50.87,29.52,28.48,0.98,54.65,48.99,43.32,,21.87
"Dominica",123,50.41,76.55,97.98,80.29,62.59,26.73,26.92,68.63,91.83,84.92,78,27.64,27.64,,85.24,48.38,11.51,0,64.01
"Sao Tome and Principe",103,49.76,46.28,92.32,96.16,100,,,53.45,100,100,100,29.06,29.06,,61.66,45.56,29.45,0,27.59
"Republique du Congo",100,49.48,55.45,88.41,87.93,87.45,,,45.36,96.85,76.65,56.46,41.6,41.6,,67.74,79.1,90.45,0,9.73
"Algeria",84,49.24,74.76,85.7,87.53,89.35,,,42.39,100,100,100,46.81,46.74,0.11,61.18,33.8,6.42,0,8.7
"Senegal",66,48.94,52.92,91.72,77.14,62.56,30.33,33.49,45.2,99.25,99.62,100,35.03,35.02,0.18,72.6,82.01,91.42,4.69,28.94
"Guinea Bissau",193,48.63,51.1,89.14,77.01,64.87,30.31,30.56,55.81,25.59,61,96.41,22.35,22.35,,67.42,83.71,100,,25.85
"Nicaragua",131,47.49,56.43,93.37,80.88,68.38,30.12,9.74,62.23,100,79.51,59.03,31.64,29.15,25.87,68.94,84.47,100,15.67,26.71
"Democratic Republic of the Congo",199,46.96,49.59,87.79,74.49,61.2,30.29,30.2,39.03,96.71,98.36,100,33,33,,64.73,65.11,65.48,,2.54
"Ivory Coast",195,46.06,45.44,91.71,75.5,59.28,32.7,32.59,46.37,99.93,85.27,70.6,33.74,33.74,,72.28,49.37,26.46,,13.59
"Guinea",194,45.39,42.89,88.1,78.5,68.89,31.23,32.86,49.58,96.5,78.71,60.91,15.62,15.62,,64.14,71.84,79.53,,7.27
"Liberia",97,44.84,42.63,91.66,78.91,66.16,34.38,34.3,50.9,100,100,100,20.82,20.82,,69.97,34.98,0,,6.63
"Libya",67,43.77,60.8,82.6,91.3,100,,,53.76,98.13,66.89,35.65,44.08,44.08,0,63.35,31.68,0,1.7,0
"Sierra Leone",96,43.15,58.81,90.92,76.6,62.28,31.52,32.58,46.43,97.4,75.42,53.44,30.31,30.31,,65.28,33.69,2.1,,2.94
